n,d,noise,kind,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
2000,2,t3,null_nonparam,400000,k1,0.01,199,0.003235010084143508,0.009786274411825113,0.008746113183307203,0.008308471276983975,0.00743794492093075,0.007306622306815225,0.007201437326008753,0.0069667208866203145,0.006868934489516643,0.006724385276261846,0.00668200548465725,0.006587609453900578,0.006227828941789304,0.006081077726736606,0.006055189319516874,0.006001251665019969,0.005923237910097967,0.005821895369926722,0.005730006155837519,0.00562765317991909,0.005393146395080595
2000,2,t3,null_nonparam,400000,k2,0.01,199,0.3684069645378263,0.931950226081387,0.8977896294631306,0.8557510044836736,0.828122317926519,0.8021637322608272,0.7546588909583971,0.7320838549254093,0.7193512694868067,0.7085138609976877,0.6963924636809811,0.6870497388913952,0.6826954698430742,0.6674591065835138,0.6597528675829615,0.6554786657833532,0.6387672580095436,0.6376877498639844,0.6335577415186835,0.6264995728757873,0.6120637281084562
2000,2,t3,null_nonparam,400000,hsic,0.0,199,0.0002483541826219446,0.004818009255198233,0.0040090372439050516,0.003900173408683191,0.003721074851917262,0.003653360245709204,0.0034382485604627674,0.0030693341805434087,0.0028425433423517996,0.0027691108329520146,0.0026549895707376698,0.00258954215113505,0.00249526156958646,0.0024667969011135885,0.0023719291308504325,0.002280337837819459,0.002204088701050587,0.002001347291222932,0.0019444208036580723,0.0018021477863461143,0.0017694478681887762
2000,2,t3,null_nonparam,400001,k1,0.01,199,0.005709606758983132,0.011376048433573427,0.011213835966551566,0.010711910729085283,0.01017261347243148,0.010087723471877252,0.009873178810642314,0.009771074784066469,0.009650044700343363,0.00959558037384256,0.009484578044144043,0.009453795021349909,0.009152778724846766,0.008908750955788025,0.008842844033519759,0.008769780271677852,0.008618194145555202,0.008527108158432273,0.00841631601951709,0.008351070785914128,0.00830421347769339
2000,2,t3,null_nonparam,400001,k2,0.01,199,0.6859784173271098,0.9079348595227339,0.8300499268508535,0.7748334814658278,0.7538215921965048,0.7519181121324933,0.7323106909988187,0.7149850051602556,0.6878593503907415,0.6755367238591503,0.6622646738241545,0.6604606072370816,0.6537396584541219,0.6466228068441069,0.6376688097466761,0.634250702678248,0.6232292958858682,0.6181883186184614,0.6157385731882931,0.6090284520892933,0.607618312795936
2000,2,t3,null_nonparam,400001,hsic,0.0,199,-0.0018341740581422187,0.005065447419651638,0.004345679554476837,0.004244744008787558,0.003819318136908943,0.0035602178390097207,0.003354048671812702,0.0032978838103035436,0.002886274928965722,0.00282490345282051,0.002780311255874987,0.0026954925771585153,0.002600779933747006,0.0023563701941219503,0.0023449717907488396,0.002290893360464368,0.0021447496639890344,0.00213246696345149,0.002035925953897058,0.0019426573233895929,0.0019009600603216092
2000,2,t3,null_nonparam,400002,k1,0.01,199,0.005143879449618471,0.01000951206717371,0.009051214369604987,0.00858484103256174,0.008446223360467298,0.008298589988583016,0.008179135561648843,0.00784203889443158,0.007552837759873254,0.007492045617402465,0.00732821806451156,0.007133305129949474,0.007003914429388636,0.0068790911240832475,0.006679837503525854,0.006573820128786267,0.006486269720479054,0.00646656732538875,0.0063836751794797975,0.006242181748029374,0.006112766971076544
2000,2,t3,null_nonparam,400002,k2,0.01,199,0.2737454653432554,0.831688617272263,0.7534389773469954,0.6559448087996969,0.6265175392279384,0.6201996361062715,0.606776651789943,0.5836602323746766,0.5601478421272245,0.5533330368607255,0.5431842081799884,0.5348334134567981,0.524337785344554,0.5141548120580013,0.5090523945302702,0.5074502022836412,0.5016210176952606,0.4994179885338325,0.497068270258691,0.49353666781129707,0.49127909932078784
2000,2,t3,null_nonparam,400002,hsic,0.0,199,-0.0014574770947248172,0.0041700475741938215,0.003881355188214503,0.0036562290490759204,0.0033225385112605897,0.0031583251992389543,0.003065441567706671,0.0028552140186299335,0.0028297579016952745,0.0025178077140535046,0.0024092312181384383,0.0023205659790542783,0.002156051908608574,0.0021227075348325773,0.002026649782912981,0.002000313189240227,0.0019345034439756039,0.0018069715209056685,0.0017095384068232782,0.0016666471755050637,0.001625776827640011
2000,2,t3,null_nonparam,400003,k1,0.01,199,0.005705616114936918,0.009708918770808705,0.008808532557643578,0.008195282261246217,0.00814195730577738,0.00796163535814498,0.007532497680678207,0.007494406132038334,0.007420315018740964,0.007291805683315555,0.0071772235048175315,0.007123397976012802,0.007057129247104665,0.00695865564040421,0.006913196774189667,0.00685068646746978,0.006806086080430207,0.0067618148156818325,0.006514798568618807,0.006462650114634871,0.006384408679165232
