n,d,noise,kind,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
8000,5,gauss,null_gauss,400000,k1,0.0,49,0.04517970350804745,0.05494202343251686,0.05494202343251686,0.05145198884780039,0.05145198884780039,0.0511997937263598,0.0511997937263598,0.050978210384614364,0.050978210384614364,0.05082675974310247,0.05082675974310247,0.05062044974977875,0.05062044974977875,0.05033021505625429,0.05033021505625429,0.05019886117269956,0.05019886117269956,0.050008390964383254,0.050008390964383254,0.049649532260096385,0.049649532260096385
8000,5,gauss,null_gauss,400000,k1,0.01,199,0.04517970350804745,0.052869156081022106,0.05171923070346951,0.05158104282647613,0.05088865184818253,0.05067239904607068,0.05010619954014467,0.04998492528537146,0.04982610844235602,0.049752095726691925,0.04958851148211407,0.04955959327664211,0.04934571664501619,0.049194313577428594,0.04905396199916079,0.04868127972778913,0.0486046563944324,0.04849570221057842,0.04845959229594815,0.04839895311747011,0.0483304487325264
8000,5,gauss,null_gauss,400000,k1,0.05,49,0.04517970350804745,0.0566045641502283,0.0566045641502283,0.05505123231570397,0.05505123231570397,0.05476332325314859,0.05476332325314859,0.05466439502089038,0.05466439502089038,0.054518941729268966,0.054518941729268966,0.05441826708422426,0.05441826708422426,0.05426257042068661,0.05426257042068661,0.0540990665883917,0.0540990665883917,0.053960944157205315,0.053960944157205315,0.05378159772078073,0.05378159772078073
8000,5,gauss,null_gauss,400000,k2,0.0,49,1.1143717197091063,1.1280352951651105,1.1280352951651105,1.0984128236024038,1.0984128236024038,1.083685390905459,1.083685390905459,1.0768519522737938,1.0768519522737938,1.0743922488485984,1.0743922488485984,1.0683638913118996,1.0683638913118996,1.0673810775508192,1.0673810775508192,1.06400442696392,1.06400442696392,1.0631530150140094,1.0631530150140094,1.0628782350483557,1.0628782350483557
8000,5,gauss,null_gauss,400000,k2,0.01,199,1.1143717197091063,1.1579173663359017,1.13240961019829,1.1255754432531218,1.1213669695004584,1.1199058966547126,1.1192902988086249,1.1176583390613437,1.1115897398812686,1.1106895709632996,1.1079652686768895,1.1055667828088347,1.1011337588502443,1.0995149761145415,1.0974466575586097,1.0952330118043652,1.0922221610901715,1.0909866142055271,1.0891294085612555,1.086774940672764,1.0862303731593788
8000,5,gauss,null_gauss,400000,k2,0.05,49,1.1143717197091063,1.074690489888144,1.074690489888144,1.0678693644791681,1.0678693644791681,1.0366390274190438,1.0366390274190438,1.0361227506486423,1.0361227506486423,1.0355874724174803,1.0355874724174803,1.0352263577474874,1.0352263577474874,1.0227831814799406,1.0227831814799406,1.0225036208934721,1.0225036208934721,1.0193343468006943,1.0193343468006943,1.019124110957796,1.019124110957796
8000,5,gauss,null_gauss,400000,hsic,0.0,199,0.08160218546105945,0.00039330700950074353,0.00034682918024809574,0.0003308321377585095,0.00030302144035099834,0.00028771586987689417,0.00028487329905818316,0.00027934519080882096,0.0002698412522900981,0.0002654332000953396,0.00026375096515555513,0.000251265032245175,0.0002502369556061305,0.00024269936954756272,0.00022827812673070492,0.00022498889988007827,0.00022264206707583653,0.00021979258542059128,0.00021298743206235598,0.00021009465547885712,0.00020613765942379384
8000,5,gauss,null_gauss,400001,k1,0.0,49,0.004309183836625818,0.006724952347774926,0.006724952347774926,0.0056447053019271776,0.0056447053019271776,0.005138933230606657,0.005138933230606657,0.004876500662725047,0.004876500662725047,0.004517842558367402,0.004517842558367402,0.0043619876594038764,0.0043619876594038764,0.004242131243039071,0.004242131243039071,0.004131246295645208,0.004131246295645208,0.004081720107509623,0.004081720107509623,0.003806437142753083,0.003806437142753083
8000,5,gauss,null_gauss,400001,k1,0.01,199,0.004309183836625818,0.011039868429885469,0.009506221160611061,0.008639046173573695,0.008381470797509394,0.007769106626747124,0.0074374612557457365,0.007222486473832501,0.0070998991722613924,0.0066466660444178816,0.006554161042177209,0.006355015953484644,0.006230736780069468,0.006202188123032637,0.0057716975877881715,0.005620597948075345,0.005570193531675538,0.005443964208265095,0.005387580566368122,0.005329402331415212,0.005191790700676879
8000,5,gauss,null_gauss,400001,k1,0.05,49,0.004309183836625818,0.011786179336882752,0.011786179336882752,0.01033333419059701,0.01033333419059701,0.008535185033880177,0.008535185033880177,0.00829666059072931,0.00829666059072931,0.00823050094111133,0.00823050094111133,0.007566257322460301,0.007566257322460301,0.006917879372199343,0.006917879372199343,0.005747104346478515,0.005747104346478515,0.005542016952533424,0.005542016952533424,0.005232782370781175,0.005232782370781175
