n,d,noise,kind,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
500,3,gauss,null_gauss,400000,k1,0.0,49,0.010286300434558915,0.029068796227468607,0.029068796227468607,0.02007347345181265,0.02007347345181265,0.01731830990012151,0.01731830990012151,0.01668885453239699,0.01668885453239699,0.016606351907365036,0.016606351907365036,0.015733776223983087,0.015733776223983087,0.01552157543845678,0.01552157543845678,0.01357387224712836,0.01357387224712836,0.013205637261346825,0.013205637261346825,0.01319154759329344,0.01319154759329344
500,3,gauss,null_gauss,400000,k1,0.01,199,0.010371470387397053,0.02007504820010897,0.01961643390730905,0.018796821205081415,0.018215070033028913,0.01793981916627896,0.01682059060091945,0.016160816682225576,0.01593500122611291,0.01541827154569031,0.014937332710597606,0.01480733461081396,0.01475327850874908,0.014247455511321672,0.014208044384784846,0.01392053171299612,0.013629616685979062,0.013482325748362611,0.013368729260102907,0.013282328468008142,0.013160873307228704
500,3,gauss,null_gauss,400000,k1,0.05,49,0.010586045250956744,0.02104698327715826,0.02104698327715826,0.01801362824257291,0.01801362824257291,0.01580963839258165,0.01580963839258165,0.013667664234835675,0.013667664234835675,0.013038329483890165,0.013038329483890165,0.012223163096940715,0.012223163096940715,0.01213215332395512,0.01213215332395512,0.011505853884651085,0.011505853884651085,0.01127749846692716,0.01127749846692716,0.011048235908918125,0.011048235908918125
500,3,gauss,null_gauss,400000,k2,0.0,49,0.8577395640884911,0.9751156820640597,0.9751156820640597,0.9655572516452482,0.9655572516452482,0.9410019372744113,0.9410019372744113,0.9377905562986995,0.9377905562986995,0.9107610495876233,0.9107610495876233,0.9084867959365952,0.9084867959365952,0.899160359494021,0.899160359494021,0.889406562429465,0.889406562429465,0.8886650391224048,0.8886650391224048,0.8883174594498363,0.8883174594498363
500,3,gauss,null_gauss,400000,k2,0.01,199,0.803094389931542,0.9543922985606378,0.9287477822519632,0.8923082512397251,0.8903792589573244,0.8765487047698957,0.8663146990427544,0.8599845767726292,0.8595814716729506,0.853932640985113,0.8456602359112882,0.8401147051681895,0.8383245758046639,0.836278860288602,0.8353361581114945,0.8316649544478849,0.8279645131767959,0.826343441483202,0.8248396648720633,0.8234955785344535,0.8208349731343317
500,3,gauss,null_gauss,400000,k2,0.05,49,0.8045307109113127,1.0516735393019174,1.0516735393019174,0.9182182266137592,0.9182182266137592,0.8832535142111153,0.8832535142111153,0.8561738571738412,0.8561738571738412,0.8355147494260993,0.8355147494260993,0.8117722301259147,0.8117722301259147,0.7787157152450793,0.7787157152450793,0.7750397066534275,0.7750397066534275,0.7723001168534823,0.7723001168534823,0.7451727799570584,0.7451727799570584
500,3,gauss,null_gauss,400000,hsic,0.0,199,-0.00028764400313157143,0.005081512907724538,0.004053595627312236,0.0039029512673256295,0.003555153701788934,0.0034587189484021614,0.0034059992193548566,0.0029030420918965297,0.0027571871073141744,0.002636659305913338,0.0024425153894196893,0.002399241395124183,0.0023895230397720747,0.002364454483770901,0.002308031580068742,0.002293896069702698,0.0022570000884266582,0.002229813441160312,0.0021184455944564654,0.001981443589382257,0.0018672354604761003
500,3,gauss,null_gauss,400001,k1,0.0,49,0.008542349249482828,0.015744656903175724,0.015744656903175724,0.015425407928728263,0.015425407928728263,0.014892935579221445,0.014892935579221445,0.014092269455061257,0.014092269455061257,0.014030294748077154,0.014030294748077154,0.011992786765914532,0.011992786765914532,0.011709419784866504,0.011709419784866504,0.011565503449214143,0.011565503449214143,0.010940924691733356,0.010940924691733356,0.01000351089819973,0.01000351089819973
500,3,gauss,null_gauss,400001,k1,0.01,199,0.008631454255674131,0.017273925260000378,0.01658817068293217,0.015304640168037564,0.015191619178090754,0.014602892424131708,0.014458684915296116,0.014225158088845724,0.013450991065296902,0.012928112935360336,0.012621413705590334,0.012445064050615628,0.01216382929223625,0.011790707591303407,0.011614553430755015,0.011312945957387632,0.010995353386205275,0.010840769450377596,0.01054144407532609,0.010432164052703308,0.010246527994302479
500,3,gauss,null_gauss,400001,k1,0.05,49,0.00848239674442619,0.017103182046605103,0.017103182046605103,0.013202800692178052,0.013202800692178052,0.011999822650204273,0.011999822650204273,0.011547483502438283,0.011547483502438283,0.011372271062096817,0.011372271062096817,0.010981954855810772,0.010981954855810772,0.010219056639889534,0.010219056639889534,0.01010775395766439,0.01010775395766439,0.00937931623855659,0.00937931623855659,0.00891993440954797,0.00891993440954797
