n,d,noise,kind,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
500,3,t3,null_nonparam,400003,k2,0.01,199,0.7279028714477876,1.1421200927871262,1.0430031266191255,0.9655579001914889,0.8503130182313721,0.8379046277097031,0.8118127096009019,0.7668257437759373,0.7572927457576799,0.7455327973275501,0.7238090249362376,0.7129797998534152,0.6987511728123876,0.6914967135960282,0.689258894196896,0.672571802456423,0.6477199865684686,0.6444175078416923,0.6335111078345742,0.6211123911576338,0.6090317069729951
500,3,t3,null_nonparam,400003,hsic,0.0,199,-0.000799068942767665,0.005953474342873362,0.005021952039783474,0.004842888252060837,0.00469361146640765,0.004531500353361252,0.004203598708576171,0.003926518469782976,0.0038883210607857095,0.0037226109015004102,0.003519807241394269,0.0033205950748008994,0.0031979208619239896,0.0030891042828751687,0.00274033585007388,0.0026006433853621026,0.0025573508447229967,0.002536900894602903,0.0024579041090429027,0.0024278602356605614,0.0022369143468667137
500,3,t3,null_nonparam,400004,k1,0.01,199,0.010309895695339133,0.01897335992251592,0.01736695876521721,0.016872600295872786,0.01608060556844082,0.014562171348275199,0.013422117483996798,0.013133120082032157,0.012834545204198133,0.012727657808200621,0.012568901818010403,0.012475426292456238,0.01219475269060566,0.01195085548230257,0.011623300609152731,0.011553726755499039,0.011272307192507602,0.010769519199343214,0.010749143877675671,0.01049110259428565,0.010206098517126061
500,3,t3,null_nonparam,400004,k2,0.01,199,0.672713144251944,0.77378582339823,0.704008063131234,0.6814316909486323,0.6726108997710588,0.6205236152378456,0.6113659186130491,0.5972209810886052,0.5901405549021904,0.5651556551770157,0.5419738580016091,0.5335269656695365,0.5170437062070131,0.5166266446802367,0.5106177042958272,0.5078745784152684,0.5042125229438627,0.4965462515001489,0.48410247050433786,0.4753424392428996,0.4628707943119329
500,3,t3,null_nonparam,400004,hsic,0.0,199,-0.0012716059967164451,0.0046236699264562454,0.004427613038011866,0.004204020529047668,0.004166800055965499,0.004031610010550442,0.0039833469950352526,0.0038585400087761566,0.0036421220454026064,0.003277148498024992,0.00317705654867639,0.0030685785711542495,0.0029097821274679265,0.002811131765469561,0.0027134642564604914,0.00253370005806864,0.002322139629906374,0.002291952030996841,0.0022507458834076705,0.0021700415473863265,0.0021150393331579908
500,3,t3,null_nonparam,400005,k1,0.01,199,0.006438843490609636,0.022476631007900982,0.02103369697112123,0.017677589359304635,0.017133451863164728,0.015851421648460762,0.014430467728208995,0.014249627433146728,0.013313586684670087,0.01313349309466294,0.013012157409145408,0.012530433441913513,0.012371459723634515,0.012172259399557683,0.011989208045835142,0.011655940374245444,0.011522918276031469,0.011432850879919632,0.011270101940115684,0.01108274325497316,0.011066692263879352
500,3,t3,null_nonparam,400005,k2,0.01,199,0.4916235859511555,0.7730221026810155,0.7208074166720893,0.6885449744896254,0.672105949671677,0.6683880127581657,0.6417544664974336,0.6351382059747283,0.6336960208911621,0.6232918029039635,0.6172147475973367,0.6151365785903584,0.6113468296205273,0.5934409699872176,0.5919315065658564,0.5896279371432425,0.5841456074170279,0.5763425665751769,0.570198700807153,0.5693172215784692,0.5615337053136467
500,3,t3,null_nonparam,400005,hsic,0.0,199,-0.0011988247906764018,0.004977720650036821,0.00448005264808,0.004284504760362725,0.0041965232992917266,0.003966261592903016,0.003742073580729906,0.003620767489619464,0.0034667767982676945,0.003306538008007094,0.0031966294294405524,0.003193161780188113,0.003128879616552242,0.002934651403819273,0.0027127981018724833,0.002524616220358584,0.0023613825821281373,0.0023315413827359496,0.002180156913212549,0.0021571497316254015,0.0021074318490733567
500,3,t3,null_nonparam,400006,k1,0.01,199,0.0045205557493840365,0.017077159707742484,0.01569905999465715,0.01432741215471578,0.013758542394089135,0.012770652322704468,0.01162409491650318,0.01133000595515432,0.010965780200961728,0.010337232468165869,0.010068380250162878,0.009817004411403207,0.00918754281516021,0.008983060265858045,0.008717203734091683,0.008598890782683388,0.00836722534777179,0.008255419507166573,0.008243780787914878,0.008204648084645272,0.008109482698780535
500,3,t3,null_nonparam,400006,k2,0.01,199,0.24650997391507343,0.936168059997067,0.7435164607938217,0.6967767941239854,0.6695328445581481,0.6229396993321261,0.5913303049499085,0.5636874409456064,0.5419277221417006,0.5270122620117338,0.5230920911900158,0.5166998035597331,0.5110496357300279,0.5085958603224224,0.4924632564533099,0.4768061895106167,0.47570428624743044,0.47116179876402436,0.45946321165824366,0.44871522330962926,0.44396452379274465
500,3,t3,null_nonparam,400006,hsic,0.0,199,0.00148037191044134,0.008100540312518579,0.005957859311096091,0.005431768805143866,0.005021855783424556,0.004545259146538733,0.004200284145062737,0.00409166855174848,0.003967746492580208,0.0036489909059848687,0.00347231188324826,0.0034200460353468625,0.003321433179041307,0.003240883951501383,0.0031259206319203792,0.002858475927758749,0.0028018682646066403,0.0027395545860303162,0.0027029977697388837,0.002630482209459117,0.002542081623847088
500,3,t3,null_nonparam,400007,k1,0.01,199,0.003462008536428085,0.01393097141138988,0.012096149169316561,0.009476701707011537,0.008249802781728044,0.008155501489904848,0.008030152688824566,0.007910418438044742,0.007633489870019883,0.007490106458761248,0.007395791517076256,0.00723577415761012,0.00704486252426062,0.006928968020120885,0.0067924477804542915,0.00659625698654831,0.006467923461530245,0.006312754141350019,0.006275212167905941,0.006233264846961517,0.0061434460153626524
500,3,t3,null_nonparam,400007,k2,0.01,199,0.30683558131220623,0.8192089697631428,0.7844008039882303,0.6826109481403339,0.6726406510410107,0.6256409236808463,0.5451950301406512,0.5378388704554041,0.5358289333463887,0.5183542541605737,0.5027265311502538,0.49674588719087964,0.4932404972929354,0.48601330344086663,0.47572151678563934,0.47208331458455366,0.47153822350233515,0.46689648151416874,0.45396832367633994,0.44817306263012174,0.4306826949758268
500,3,t3,null_nonparam,400007,hsic,0.0,199,-0.0017109886882557973,0.00737332660538156,0.006232479111944445,0.0057927517487502975,0.005251215535142454,0.005183176851343763,0.004960878983511374,0.00457945335746535,0.00438537156446816,0.00424524079478234,0.0040520705365917195,0.00392435080953454,0.0037882925886745735,0.0037237848493734058,0.0035582848954945913,0.0033773470359849595,0.00333068818599686,0.003260202325850415,0.0031970493974439935,0.0031519951380373683,0.003112992778190273
500,3,t3,null_nonparam,400008,k1,0.01,199,0.01706365530184195,0.018785594485570045,0.017683840791126837,0.01675542376483008,0.01666358960498937,0.016457400155472257,0.01518123153826545,0.01497313915006837,0.01438473956709485,0.014234326918899365,0.014003883495934621,0.013831379820987144,0.01359564144475478,0.013395454530241713,0.012872296951621731,0.012727708402612614,0.012708951264249091,0.01261626778660907,0.012499281524878336,0.012474137545284258,0.012288220755502732
500,3,t3,null_nonparam,400008,k2,0.01,199,3.0678014906676183,2.9651635266222263,2.9112597583581494,2.890440701165459,2.8671596405600384,2.817259235045591,2.8044653144280147,2.781215459987037,2.7424586363494248,2.723599090471828,2.717038188665736,2.716409581426985,2.708756094953355,2.692478613663573,2.680733041853977,2.6703460967082395,2.6637873622894728,2.637797708881427,2.5781467723344136,2.564542149524801,2.5398220785845216
500,3,t3,null_nonparam,400008,hsic,0.0,199,0.0008837555069527372,0.006563311324534224,0.005599871712878743,0.005306228373797952,0.004590411485479704,0.0041488690317911,0.0039154406204213316,0.003908570881582053,0.0038107172681028385,0.0037075689205781723,0.0035335961617477124,0.0034644060573876746,0.0033096004779343286,0.0032019821103373156,0.002887190807076594,0.002763985339624534,0.0027389600725657827,0.0026763797587446223,0.0025956408572439305,0.002531775249723266,0.002514306583926167
500,3,t3,null_nonparam,400009,k1,0.01,199,0.006312227324792197,0.015952226637880984,0.011876958817543692,0.009962648132506358,0.009457589202987449,0.009160870380531594,0.00904092195793138,0.00894104273134988,0.00796749784042261,0.00785140284656427,0.00728721284469569,0.00716988581136524,0.0069502671266536975,0.006843500010488168,0.0066154418361737966,0.006357785858230214,0.006265496457994568,0.006099859595818713,0.006037634185619867,0.005948094556700978,0.0056160253767570945
500,3,t3,null_nonparam,400009,k2,0.01,199,0.5770226643079829,1.1280448632808207,1.0999084062385036,1.0781427385836186,1.0379977287583382,1.0010578875590024,0.9736853728193392,0.9272999499064264,0.9138403619755292,0.8864740738694047,0.8846740759337604,0.8507281993606007,0.8319419857918036,0.8237589058090174,0.8078649916159,0.7710686813188784,0.7647160759042574,0.7604162486302228,0.755084412794791,0.7402739312225017,0.728165800019471
500,3,t3,null_nonparam,400009,hsic,0.0,199,-0.0002084027132482551,0.006458161934465355,0.00602697873209417,0.0052087908540596585,0.004314172518485373,0.003847855055225052,0.0035274283479226802,0.003398679612852435,0.0033423526660753223,0.003273441431199765,0.0030602488815349802,0.0028829893922729215,0.002841700602370841,0.0027051954778763506,0.002596305812531526,0.0024208805204897262,0.0023504433455073357,0.002300647733771911,0.0022377168189324664,0.002234631196543696,0.0021880640254478465
500,3,t3,null_nonparam,400010,k1,0.01,199,0.0066813149788959025,0.015764047914526458,0.01533675666240919,0.014729161127066792,0.014265058877434234,0.013965300893167276,0.01353464192043563,0.013346812038780742,0.013091214740421186,0.012602579462975605,0.012245553907548778,0.011691654706024512,0.011469079155632445,0.011324365384779433,0.01092806039130323,0.010595540842444295,0.010427132070818246,0.010142466751166146,0.010049517167275757,0.010018631359994923,0.009872404330684814
500,3,t3,null_nonparam,400010,k2,0.01,199,0.6427541417648572,0.8649788435929837,0.8200740514901543,0.7947391772513286,0.7021485505305882,0.6781381397010001,0.6739516963440034,0.6660571850748194,0.6596964233156887,0.6521185162319428,0.6495963518330347,0.6454307471355653,0.6225765488050422,0.6186209204258866,0.6154193215597409,0.6121507365003678,0.6003758315388372,0.5947208905413333,0.5864725046655549,0.5830569149875588,0.5815526604890506
500,3,t3,null_nonparam,400010,hsic,0.0,199,-0.001067733693856837,0.005660596735693138,0.0056316459630936936,0.005245774951607302,0.004720274047828201,0.004223303555282727,0.004084328184158871,0.003674342871097949,0.0034920298081207867,0.0033921689872906217,0.0032961889794667003,0.003243401312403322,0.0030346675528894244,0.002852777194678342,0.0026951067734616763,0.0025103640582078285,0.0023425206387916136,0.0022585541651925748,0.002172261409057531,0.0021419333340968686,0.002099514902473656
500,3,t3,null_nonparam,400011,k1,0.01,199,0.008054313158798232,0.013580006948555545,0.012899025732268643,0.012143515636978242,0.01119305250135938,0.0099010349779316,0.009693648405772026,0.009157715009900147,0.009033359690851395,0.008407733296846853,0.008175960436344498,0.00782859885950471,0.007642087448808121,0.007466003398754917,0.0073697544940090065,0.00732359028654761,0.007235344112604403,0.0069815445201831805,0.0068633264657694815,0.006688367542850515,0.006591664237567962
500,3,t3,null_nonparam,400011,k2,0.01,199,0.6958864340774235,0.9206871405345274,0.7045953705538082,0.6497700244173321,0.617300150834163,0.5780880389020657,0.5524173610458442,0.5119274958050373,0.4884634357943135,0.47329128625236794,0.46005192827279723,0.45191260785811777,0.4402594569320277,0.4316863080995507,0.4282829368283857,0.4266413111682861,0.4254892229261781,0.422638318242227,0.4172419040400487,0.4147222837837542,0.4119313559452244
500,3,t3,null_nonparam,400011,hsic,0.0,199,-0.0028947474562342214,0.005121228287748118,0.00491775680670994,0.004692300177948497,0.004563614634230744,0.0043880174062057254,0.004213441609940113,0.004144464515150422,0.0041011100254260005,0.0037242228391630235,0.0035237373405961245,0.0033709504189410886,0.0031764484550264025,0.003093934112794897,0.0030523693011368113,0.0029973206720338695,0.0028659720945925326,0.0027542550612620117,0.0027041761232461446,0.0026620448434199672,0.002565480527943019
500,3,t3,null_nonparam,400012,k1,0.01,199,0.006495809866590485,0.019615181327431674,0.0167961809450341,0.016364147062785328,0.014919574172870154,0.01426961430848206,0.014054646834541829,0.013519690361764036,0.013417429468662756,0.013244982254113413,0.012653366969680557,0.012475971374687256,0.01179416681331047,0.011600153161830717,0.011279015100363443,0.010896149005915512,0.010702156508634486,0.010580572757984186,0.010445941318806384,0.010098601671754248,0.010048216527357767
500,3,t3,null_nonparam,400012,k2,0.01,199,0.5221503889561119,0.9614926476482125,0.7962545273286078,0.7522245705926157,0.7326745347609226,0.7224807406794541,0.7181505851926065,0.7170020460462816,0.7073632930079009,0.7026514733616885,0.6948309664370605,0.688396046005854,0.6800863712901893,0.6767713285893477,0.6669324795617924,0.6632228440507122,0.6620752172698435,0.6582864522645745,0.6568671711776212,0.6524800960152631,0.6486298111612878
500,3,t3,null_nonparam,400012,hsic,0.0,199,0.000801219605157391,0.006977430143575999,0.005017121985851255,0.0048481990078225665,0.004198792825762404,0.004117549532610707,0.004076006548022305,0.003812643522396449,0.003725006626398448,0.003438428330219318,0.003395534226779603,0.0033209398331349757,0.0032923684231928345,0.00311828882985286,0.0029918929780133564,0.0027778572102626245,0.0026146250722610155,0.0025815372354282976,0.0025643653238881492,0.002373886404124236,0.0023394566254145164
500,3,t3,null_nonparam,400013,k1,0.01,199,0.0019769292366718094,0.01346830601643767,0.012894283626200154,0.012713122613687178,0.012130135891111116,0.011298904978538249,0.009791671061419649,0.008585458068865681,0.008518508413167591,0.00816268434534384,0.007996420619408973,0.007798384296904937,0.007656777352542221,0.007611426946534161,0.007255910264780896,0.0071811580709928435,0.006994677927745552,0.006799228071559749,0.00675386037656267,0.006683567302459559,0.006605943484411236
500,3,t3,null_nonparam,400013,k2,0.01,199,0.22611766322129,0.762158738599841,0.6769594556097587,0.6600649334678956,0.6156964188315077,0.5850939047849603,0.5609033613474781,0.5236939144572877,0.5159392324155504,0.5138124739964478,0.5006829315320821,0.493539780672272,0.48658201516481453,0.48516195767150255,0.4807050955677174,0.4682651284907193,0.4540835847807402,0.4515112089638239,0.44725452393656795,0.44348534544982016,0.4405433908848106
500,3,t3,null_nonparam,400013,hsic,0.0,199,0.0001037380730705154,0.0064186380890477995,0.00566116965604575,0.004706982335373969,0.004341508523907631,0.0042154036809252315,0.004167747661686106,0.00389212748403166,0.0038738490898202827,0.0037853119751622044,0.0037082038952708707,0.0036077854039816438,0.003485388755474039,0.0034170736961912176,0.0030974293741997745,0.003002233838184491,0.0029188133703747276,0.002902732425286751,0.0027734462580754943,0.0026430865870423884,0.0026385272421485173
500,3,t3,null_nonparam,400014,k1,0.01,199,0.005161684949357426,0.014883012138302565,0.014225660309097332,0.013547319333251817,0.012883898867512844,0.012654037794877171,0.012203250389788312,0.01148483253438648,0.011038375992346916,0.010769023472348649,0.010349939194838731,0.01028605567376828,0.01014825330035396,0.010129473375480424,0.010101418434409037,0.009949560404865276,0.009764118146882383,0.009606418555965113,0.009500934529409588,0.009383998704889374,0.009361007096650886
500,3,t3,null_nonparam,400014,k2,0.01,199,0.4556754032095897,0.8572722122023131,0.746925780995561,0.6885179535152623,0.6362445427303948,0.6029820537734084,0.5955278269316577,0.5908446352402292,0.5714132599269259,0.5575123704374596,0.544660966091031,0.5418957049997883,0.5275541192702423,0.5107547057636068,0.5003820134223627,0.48606513409829377,0.47721312842520053,0.4735260866551514,0.47021000618269304,0.46381534812532593,0.4560199183882049
500,3,t3,null_nonparam,400014,hsic,0.0,199,0.0004462280839707933,0.006298044170286231,0.005063275175774795,0.004259847028430214,0.0040770454571023105,0.004003668688902498,0.003839538036830658,0.0036828126908814737,0.0036270446423031,0.0034058889191540443,0.0031681160328370546,0.0030310855207123033,0.0029710107140217454,0.002920385068588799,0.0028712046837601336,0.0025698563365864845,0.0025249830792908688,0.002394811283741131,0.0023377979638502296,0.002280030888242575,0.0022045979670392056
500,3,t3,null_nonparam,400015,k1,0.01,199,0.006883916451813188,0.018641074949686143,0.017380434421673696,0.016790035849261864,0.015506947588145858,0.014251837825132063,0.013977941769176216,0.013963516104292806,0.013807507426614185,0.013767013971706987,0.013464089890893316,0.01339940056925315,0.013369816734922213,0.013332368111009907,0.012837117239223539,0.01267992487129821,0.012433791174036757,0.012347297200200114,0.012071897678317178,0.011923414387749798,0.01180047735519607
500,3,t3,null_nonparam,400015,k2,0.01,199,0.39568569642831874,0.8836840142112861,0.8498827182846858,0.7913151266926387,0.7880691475758641,0.7789866425889752,0.7622504311287742,0.7593640612747767,0.7476717076659539,0.7397553471686475,0.7365765837056366,0.736101717517811,0.7225901813675482,0.7130247344075732,0.710323794198646,0.6967200175018248,0.6929835732637764,0.6874337838714281,0.6826291770329375,0.6777420566179666,0.6666528780581585
500,3,t3,null_nonparam,400015,hsic,0.0,199,0.0006546131843292255,0.005214867898724164,0.004655586499153685,0.004361769391603861,0.004306405095979455,0.0039056677946579135,0.0038393193618534768,0.0035560978271302235,0.00333408441967875,0.0031312184185211824,0.002863989680062684,0.0028511691949599564,0.0027876288503445885,0.0026963652602799673,0.002637046215163731,0.0025983082692619054,0.0025467848223607124,0.002478376770492247,0.0024679862756163086,0.002354425032872524,0.0021981836773115587
500,3,t3,null_nonparam,400016,k1,0.01,199,0.01652393650551942,0.024536597801654847,0.015971389444273343,0.015449140687538221,0.015200257918131732,0.014264999768959119,0.013919682482048668,0.013602572396358203,0.013013342055226085,0.012925531713078198,0.012585648578319786,0.012232816625037723,0.011918955392148711,0.011547631075693343,0.011487789414449279,0.011425525363941591,0.011074789639222815,0.010922767169183834,0.010615825423141101,0.010545054258000675,0.010382837695274927
500,3,t3,null_nonparam,400016,k2,0.01,199,0.8225694024702012,0.8512705177610999,0.7570277473330081,0.7227429739349278,0.6741335785738829,0.6313906449028317,0.6168230797383515,0.5839270301326492,0.5753659565108602,0.5634445234515743,0.5502079071985624,0.536456403291677,0.5110029212678096,0.5054667349223286,0.5035774201851808,0.4959079252468929,0.4953038733174908,0.4821953044545599,0.4792014550319535,0.4737410377737851,0.46409736553281355
500,3,t3,null_nonparam,400016,hsic,0.0,199,-0.002880535128038807,0.004852842182037215,0.004661159695588134,0.004338165346402945,0.003960114546563256,0.003888415658571361,0.003771036967411062,0.003735248702008343,0.0036474831985654523,0.003366121147910681,0.003098173000051204,0.003042316862613796,0.0029197007972464723,0.002858649602179338,0.002782782519109776,0.0026853319526863395,0.002618805463968102,0.0025483867681416134,0.0025085380490476096,0.002494942052584284,0.002485308088551228
500,3,t3,null_nonparam,400017,k1,0.01,199,0.004051163428027138,0.012464006616171974,0.011659153732620164,0.01097698694200111,0.010635934211724485,0.010204720718181126,0.009505827995996308,0.009251621559638101,0.009092436402254211,0.008397950999227577,0.008263543665748885,0.008171235626320383,0.008143258331535508,0.00795794822268181,0.007885663592694714,0.007728962183121912,0.00753467013001019,0.007135133790763137,0.006940850199877335,0.006825620729358883,0.006682891062529062
500,3,t3,null_nonparam,400017,k2,0.01,199,1.0719522015577159,1.328283822125506,1.2597122240087348,1.1339369030350375,1.1171190783058054,1.086151870912759,1.0626507880736216,1.0511292263392156,1.0225657134381019,1.021437204203053,1.0175479175117796,1.0085431543721333,0.9676851197974561,0.959765970391177,0.9470520809845465,0.9319865118321019,0.923747531504601,0.917912721280829,0.9146052497614895,0.9085791643217362,0.8844795358113232
500,3,t3,null_nonparam,400017,hsic,0.0,199,-0.004867651261442332,0.005959413842191558,0.004731155742246928,0.004423872843544143,0.004092631879550695,0.00390988919053581,0.003807413388183321,0.0035558786590731066,0.0032283274805603532,0.0031993863243531375,0.0031057995552909133,0.0030558193382068818,0.0029178404144378184,0.0027701919256641295,0.002753406871055304,0.00267348323669234,0.002627464172230114,0.0025258185869008066,0.0024197730094023618,0.002290497501782544,0.00220391387284065
500,3,t3,null_nonparam,400018,k1,0.01,199,0.008093002138785721,0.018212530662621185,0.016253260643692924,0.0137017201466072,0.013219686398666108,0.012758249065648264,0.01204166284294872,0.011557892515184687,0.010959826185072297,0.01091939261825825,0.010870547196960678,0.010650766516498877,0.010554756285867328,0.010451785360229282,0.010185915172785887,0.009801245622759858,0.009615931324980065,0.009535121418662751,0.009391983757468969,0.009322322272507289,0.009182735289846256
500,3,t3,null_nonparam,400018,k2,0.01,199,0.2575588666419304,0.728159251111888,0.6326738054099665,0.5674512169447158,0.5512765409457974,0.5240500795628921,0.4939482638714162,0.48324438082220067,0.4757910357620393,0.4704199843035213,0.4567818784996747,0.4557338837302652,0.4491823727532108,0.44672862045950856,0.438249480747933,0.4349024516626897,0.4324043805246015,0.42251454738193306,0.4141712953711831,0.4058526703399179,0.40212207978526926
500,3,t3,null_nonparam,400018,hsic,0.0,199,-0.00078522505974242,0.006576085977980089,0.0048929445204627595,0.004809347662081793,0.004465332984709957,0.0043414696985736995,0.004216071445506921,0.004167556000643959,0.003850762677511684,0.0036868827447002575,0.003439648206969667,0.003388116443481623,0.0033512858982470135,0.003316491420521019,0.003270613729842409,0.0031348748056319875,0.003065499142127936,0.0030105840607101433,0.00296015460536139,0.00285822651496978,0.0027749366769723237
500,3,t3,null_nonparam,400019,k1,0.01,199,0.012647362948095986,0.021021241505954302,0.018905923942081237,0.018352064584090333,0.017258852091392773,0.017005470824122404,0.015821147799515267,0.01523835945885621,0.015097572827080352,0.015010861226871342,0.014305024895449492,0.014044761883773238,0.014008301724992567,0.01383838664739867,0.01362347757619553,0.013487593070934611,0.013425687900890382,0.013340974793297433,0.013126644851896851,0.013117595587521125,0.013082243337251831
500,3,t3,null_nonparam,400019,k2,0.01,199,0.6892114650330716,1.1387278509589434,1.0164946207068826,1.0010467485701107,0.9335674332906092,0.9277859370459873,0.923175017972767,0.8907716558970643,0.8847457107860696,0.8729663359524049,0.8686177970737441,0.8448413516716601,0.8337858138882148,0.8176364153855652,0.8093872250638383,0.7971982267848494,0.7890576716356489,0.7843118948465075,0.7823570043823518,0.7815015733595997,0.7750635371664208
500,3,t3,null_nonparam,400019,hsic,0.0,199,-0.0034862267545918823,0.00604627391241983,0.005608253766846928,0.004641565193686537,0.004455670036708122,0.004293289728392693,0.004259228070165438,0.004100116147929862,0.004026626442575993,0.0036050059497632157,0.0033184548299534217,0.00314661894478618,0.002963793455745882,0.00289976121531029,0.002719163291615995,0.0026826567314393716,0.0026612188468790594,0.0024617964917901937,0.0023735227324543974,0.002315807155417526,0.002246394174248428
500,3,t3,null_nonparam,400020,k1,0.01,199,0.007811305469926699,0.023231093262864433,0.02153209975485182,0.018467877737867622,0.01667206659179954,0.01602315758049555,0.01550148564101339,0.015296763568431349,0.015230220224660695,0.014720564303945638,0.01448827466514635,0.014308506473917126,0.013965174469921182,0.01378075597993389,0.013504346357121944,0.013005564202874687,0.012925134135429839,0.01276008173539378,0.012556489560851425,0.012472902099622596,0.012380842112455048
500,3,t3,null_nonparam,400020,k2,0.01,199,0.343174731850288,1.0459228822833257,0.9887827907919391,0.9582473902606734,0.922911646854979,0.855448530125354,0.8101045965760952,0.7850380080111976,0.7773974570939282,0.7448605547231274,0.7314791845429195,0.7205848985434501,0.7055155361461637,0.7033753954265972,0.6953822305277699,0.6827586889370915,0.67986771916514,0.6722106036078638,0.6553620838377712,0.6358926539712035,0.6279499429014589
