n,d,noise,kind,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
8000,5,t3,null_nonparam,400000,k1,0.01,199,0.0,0.00457491624803652,0.0034774206706299493,0.0031815573496453142,0.0021672209554846056,0.0016981489344370937,0.00154322643446414,0.001366395108186591,0.0011201996179709406,0.0010550262652903042,0.0008952349961077744,0.0008089576821401767,0.0006798577135050943,0.0006187966160826619,0.0005315039593412063,0.0004918511681050175,0.00037699978619931684,0.0,0.0,0.0,0.0
8000,5,t3,null_nonparam,400000,k2,0.01,199,2.5116534598997067,1.013475377796047,0.9665539052468505,0.8797323498924398,0.868327091399932,0.8602427901718201,0.8427430215277404,0.8295732355062413,0.8114621060844283,0.7919374494086222,0.7843739706046214,0.7781787305521207,0.7677131825447668,0.756751738795418,0.7479401269680802,0.7443217230408082,0.7357784903008247,0.7353017716020351,0.7343536335578397,0.7283545928021978,0.7258227747338121
8000,5,t3,null_nonparam,400000,hsic,0.0,199,0.04137703347436844,0.00032949354427383427,0.00031166069571258954,0.00028201394458736054,0.0002669311584112137,0.00025498208001007133,0.00024334829828509373,0.0002248269101821482,0.00021586954155595648,0.00021402102582947642,0.00020553907029030846,0.00020543813106592762,0.00020017387373071272,0.00019641548412280708,0.0001954840093646362,0.00019227487267768468,0.00018876265550911488,0.00018521802251816866,0.00018193051611018466,0.0001806138629239025,0.00017549423137282424
8000,5,t3,null_nonparam,400001,k1,0.01,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,5,t3,null_nonparam,400001,k2,0.01,199,19.42506125524241,0.48924032388506566,0.4123388453150122,0.394049992348462,0.34690000431025475,0.3419556861963214,0.3373350272606734,0.3323834168000484,0.3305800022085021,0.3245890463947683,0.32092324941268957,0.31647209652394725,0.30814558008561216,0.3058758834044867,0.30425806432611846,0.3011270038878139,0.2998055374140347,0.2970019186779482,0.2944368097212738,0.29255765786661214,0.29202486186280163
8000,5,t3,null_nonparam,400001,hsic,0.0,199,0.07804633590288687,0.00043265334016176564,0.00036596909463199577,0.000347248415934509,0.00031433049176188624,0.000298114483460728,0.0002743143055246396,0.0002577428245657302,0.00023890891981969973,0.00021475700411578323,0.0002135531326076957,0.00020725061149064254,0.0002066059265932963,0.00020437299160883319,0.00020296778279853234,0.00019720587425165774,0.0001949761001284178,0.000190430139944002,0.00017320493910148233,0.00017156817507475884,0.00016826007569178153
8000,5,t3,null_nonparam,400002,k1,0.01,199,0.021725210331684952,0.02736770799317112,0.027002218916124754,0.026773824716326056,0.026490519071942442,0.02633507563852966,0.026061895351469633,0.025814409399405824,0.025798898321229502,0.025737047807327995,0.02545916581354024,0.02506755754361667,0.02500073892030752,0.02487599243771832,0.02472681356480244,0.024626071115778747,0.024556038581741158,0.02450508909414917,0.02444293851576873,0.02442005337388964,0.024387097966429683
8000,5,t3,null_nonparam,400002,k2,0.01,199,3.2106949520014307,1.019989531275144,0.8678263482264224,0.8024800355959514,0.6964178405972922,0.6500302256676501,0.6331183713592925,0.6258842137237977,0.5978369508314375,0.5893165816908021,0.5884236184101467,0.5852974177850567,0.555054111860824,0.5499298314315885,0.5363379153786153,0.5335892944076815,0.5229746469851654,0.5161827168000589,0.5123820546516358,0.49454710943410407,0.4904471390749469
8000,5,t3,null_nonparam,400002,hsic,0.0,199,0.04319749498773172,0.00027269276751103156,0.0002667951750879574,0.00024018650217220088,0.00023702743940237392,0.00022492337746722835,0.00021041162123940993,0.0001907714171803994,0.00018909988179369774,0.00017942932974537347,0.00017710037222322292,0.00017310308982018864,0.0001683869876377791,0.00016762273513803262,0.00016485126800145895,0.00016111309869059126,0.00015989803296693726,0.00015905445854650017,0.0001571156939161595,0.0001533676861685972,0.00015299287406933418
8000,5,t3,null_nonparam,400003,k1,0.01,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
