n,d,noise,kind,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
8000,5,gauss,null_gauss,400001,k2,0.0,49,0.04532822986840933,0.23198159861365344,0.23198159861365344,0.16696949783768025,0.16696949783768025,0.1390216140136309,0.1390216140136309,0.13842261776970566,0.13842261776970566,0.1306487091920338,0.1306487091920338,0.12680155246010236,0.12680155246010236,0.12616520288621982,0.12616520288621982,0.12239714541055019,0.12239714541055019,0.12171020884855789,0.12171020884855789,0.11481150646806244,0.11481150646806244
8000,5,gauss,null_gauss,400001,k2,0.01,49,0.046121288220705416,0.1285908791337732,0.1285908791337732,0.1224362483931191,0.1224362483931191,0.12178442428671064,0.12178442428671064,0.11701244450457708,0.11701244450457708,0.11574398497034277,0.11574398497034277,0.11437159433629152,0.11437159433629152,0.11228223859228512,0.11228223859228512,0.10648470268111225,0.10648470268111225,0.1017219512555172,0.1017219512555172,0.09843083243166516,0.09843083243166516
8000,5,gauss,null_gauss,400001,k2,0.05,199,0.05294183404405759,0.17172715142211675,0.15832131144589837,0.14315021308838788,0.13982981423886887,0.12720732878791083,0.12407110445215887,0.11449366266525385,0.11263480532906,0.1101532406161832,0.10694008104311294,0.09988104710246991,0.09877009544067863,0.09703192666566055,0.09638912583719589,0.09458150754456714,0.09355810440798379,0.09060487948037144,0.09004724766813928,0.08738963245021956,0.08713630969420808
8000,5,gauss,null_gauss,400001,hsic,0.0,199,0.00039988237811263404,0.0043591373291967175,0.0034032031523977112,0.003201872647589887,0.0027656885891538833,0.0026866487094474464,0.0026355486253741974,0.0025302035090235776,0.0024145345664713064,0.002380759090121056,0.0023340242720519123,0.002308410150246388,0.002226731411780024,0.0020267580898321287,0.001953298258725297,0.001935723418351308,0.0018737490418214214,0.001844666371533648,0.0018083245451478948,0.0017459729488834648,0.001718911012482901
8000,5,gauss,null_gauss,400002,k1,0.0,49,0.023830558578404326,0.0620339545646702,0.0620339545646702,0.049942133320586835,0.049942133320586835,0.04833920347148668,0.04833920347148668,0.048319862913022704,0.048319862913022704,0.04471553872419898,0.04471553872419898,0.040311063790610446,0.040311063790610446,0.034176237340641125,0.034176237340641125,0.032737868974278994,0.032737868974278994,0.030309729436651667,0.030309729436651667,0.02841452422911861,0.02841452422911861
8000,5,gauss,null_gauss,400002,k1,0.01,49,0.02339691642826447,0.07320561694069316,0.07320561694069316,0.05649778309913189,0.05649778309913189,0.05162179558205382,0.05162179558205382,0.04843935311672132,0.04843935311672132,0.04146557577401844,0.04146557577401844,0.04029527709423486,0.04029527709423486,0.04003744208301663,0.04003744208301663,0.0394261537316164,0.0394261537316164,0.037692108712812145,0.037692108712812145,0.03275937085573721,0.03275937085573721
8000,5,gauss,null_gauss,400002,k1,0.05,199,0.01981168538772382,0.05049056823438902,0.04490278435573569,0.042571632937301374,0.04196954331856939,0.03956497903967848,0.03739766104511355,0.036943898208916415,0.03548679813561362,0.03450979662464926,0.03371376156916661,0.03265490181042863,0.032034979310620715,0.03092097216435097,0.029945298114086305,0.029162552663556607,0.027973405338517443,0.027831128805546834,0.025697112551356094,0.024287440241707814,0.023527257662333434
8000,5,gauss,null_gauss,400002,k2,0.0,49,0.12509296699014275,0.21981566229273816,0.21981566229273816,0.21370919240325653,0.21370919240325653,0.19474773074633175,0.19474773074633175,0.18986707905347316,0.18986707905347316,0.18364417127116126,0.18364417127116126,0.17440868112066044,0.17440868112066044,0.16826852677529927,0.16826852677529927,0.16212880414512873,0.16212880414512873,0.16033555720279305,0.16033555720279305,0.15848746799051447,0.15848746799051447
8000,5,gauss,null_gauss,400002,k2,0.01,49,0.06851473232984107,0.22414731249053318,0.22414731249053318,0.18374216348893435,0.18374216348893435,0.15310992574449625,0.15310992574449625,0.14161099219356404,0.14161099219356404,0.132679886766407,0.132679886766407,0.13216313333575475,0.13216313333575475,0.12915010667026902,0.12915010667026902,0.12679223767084633,0.12679223767084633,0.12080332814662618,0.12080332814662618,0.1160902385141485,0.1160902385141485
8000,5,gauss,null_gauss,400002,k2,0.05,199,0.05527388837905321,0.16594216816465918,0.1424752557637958,0.126611865539652,0.12070979999501458,0.11405056796742123,0.10978827974206166,0.1082539942954284,0.1070221561458036,0.1035807695363196,0.10318856820419572,0.10131685375697067,0.10019340124739701,0.09877214875531351,0.09491173886906654,0.0934314397941829,0.09147225681999073,0.08930786890114589,0.08872636652819196,0.08681143648036865,0.08645439894018145
8000,5,gauss,null_gauss,400002,hsic,0.0,199,0.0017661942382394835,0.0045979578233190386,0.004332284159595125,0.004035281392852253,0.0037925506727525117,0.0037308055797743477,0.0036046002232015227,0.0035482758728485613,0.0034953999740045907,0.003427849955181099,0.003252508583524011,0.003222008876287259,0.0032101646316762284,0.0031373699381557728,0.0030630243639311943,0.0029654100809206538,0.0029532111539694638,0.0029396846257004404,0.002903545658420022,0.002876045895812604,0.0028681277560675144
8000,5,gauss,null_gauss,400003,k1,0.0,49,0.0,0.05985967424985983,0.05985967424985983,0.05099609266916916,0.05099609266916916,0.05000059220323261,0.05000059220323261,0.04710159491476318,0.04710159491476318,0.046986419867083073,0.046986419867083073,0.04235905217268199,0.04235905217268199,0.03901810002245165,0.03901810002245165,0.037833308304124014,0.037833308304124014,0.037050895641624226,0.037050895641624226,0.034490041268447014,0.034490041268447014
8000,5,gauss,null_gauss,400003,k1,0.01,49,0.0,0.06612763713448444,0.06612763713448444,0.05671771740299936,0.05671771740299936,0.0551707156511948,0.0551707156511948,0.05273708019589329,0.05273708019589329,0.04566492454422055,0.04566492454422055,0.043058043276249514,0.043058043276249514,0.03873500537322716,0.03873500537322716,0.033900757422556826,0.033900757422556826,0.03342416811441773,0.03342416811441773,0.029927315136745403,0.029927315136745403
8000,5,gauss,null_gauss,400003,k1,0.05,199,0.0,0.052070928568860086,0.049578007584669015,0.04350743295390569,0.0411678229245771,0.04069621265208456,0.037758840917965,0.03687111870475235,0.03469272382942801,0.032619444647415397,0.032005978218291764,0.03149394284382179,0.030604096342439435,0.029670275864261186,0.027895475854652796,0.027439194308359394,0.026743096172424652,0.024353876270628128,0.024105367860482008,0.023878251036240528,0.022371838707966996
8000,5,gauss,null_gauss,400003,k2,0.0,49,0.09743175030187733,0.24775745250318756,0.24775745250318756,0.21486589510369852,0.21486589510369852,0.214364956689439,0.214364956689439,0.20622452553195827,0.20622452553195827,0.1879348390266757,0.1879348390266757,0.18597680203765798,0.18597680203765798,0.18555459111791717,0.18555459111791717,0.18086143182282663,0.18086143182282663,0.17848556622473483,0.17848556622473483,0.17437917441034173,0.17437917441034173
8000,5,gauss,null_gauss,400003,k2,0.01,49,0.07541990033009967,0.17025544500916132,0.17025544500916132,0.16088241152290983,0.16088241152290983,0.1512210348335195,0.1512210348335195,0.1481329960122225,0.1481329960122225,0.12056786869407855,0.12056786869407855,0.11702244263541764,0.11702244263541764,0.10958010098388261,0.10958010098388261,0.10916546320262244,0.10916546320262244,0.10733942064682789,0.10733942064682789,0.1071385855488037,0.1071385855488037
8000,5,gauss,null_gauss,400003,k2,0.05,199,0.0667355873152605,0.18914470367702257,0.18378332717736848,0.1528627861041326,0.14061060012334753,0.13691536490985287,0.12895008333279911,0.1248285829468462,0.12336595539142943,0.11739128095032178,0.11246047448544773,0.10908789034811008,0.10811324837272944,0.10559589532612253,0.10497988088086008,0.10374846390944165,0.10254026898209825,0.10184577529739555,0.10069886407691907,0.09940929188158068,0.09713323460877117
8000,5,gauss,null_gauss,400003,hsic,0.0,199,0.0010014152333134355,0.003878923826029748,0.003422088926546877,0.003233682093852714,0.0032130198036385963,0.0030813498414656868,0.0029705794548348756,0.002822936138766597,0.0026861582642243005,0.0026104844918030967,0.002543426374969581,0.0025239132005573355,0.0024409844221195405,0.0024141249515303794,0.0023744272947176844,0.0023162294517423752,0.0022590009635562614,0.0022363432225488158,0.0022257194476917796,0.0022159239309060465,0.0021790904401336594
8000,5,gauss,null_gauss,400004,k1,0.0,49,0.0,0.06005603045529506,0.06005603045529506,0.053420284880493774,0.053420284880493774,0.048118810676115786,0.048118810676115786,0.045033305977576155,0.045033305977576155,0.041991504957263226,0.041991504957263226,0.03619059722020079,0.03619059722020079,0.028540687441186208,0.028540687441186208,0.02694720412264151,0.02694720412264151,0.026451033769523402,0.026451033769523402,0.02594457825447727,0.02594457825447727
8000,5,gauss,null_gauss,400004,k1,0.01,49,0.0,0.04429940822808742,0.04429940822808742,0.0441718872042417,0.0441718872042417,0.042929319034492486,0.042929319034492486,0.03935753211191906,0.03935753211191906,0.03659641440172934,0.03659641440172934,0.02879337394938075,0.02879337394938075,0.02670694806554741,0.02670694806554741,0.02153489486065241,0.02153489486065241,0.0210698439653908,0.0210698439653908,0.020673680744269674,0.020673680744269674
8000,5,gauss,null_gauss,400004,k1,0.05,199,0.0,0.0479029454643648,0.04486477866615668,0.04177895122731978,0.040242046865681336,0.03747531519796299,0.036558046451808934,0.034816327947894354,0.03419342032520012,0.033206200793201246,0.030756709800058846,0.030123730697540152,0.029295361801218944,0.02868107366076378,0.028091687567193935,0.02737129152793749,0.027112739433038602,0.02595991078855453,0.025364790638277124,0.024912336832672577,0.023796714683798625
8000,5,gauss,null_gauss,400004,k2,0.0,49,0.08822767503101357,0.20422954070993568,0.20422954070993568,0.17022945715852794,0.17022945715852794,0.1677522839307978,0.1677522839307978,0.16686261705475078,0.16686261705475078,0.15467343053472304,0.15467343053472304,0.1468944593830266,0.1468944593830266,0.14364585254562143,0.14364585254562143,0.14271815477835464,0.14271815477835464,0.1424911312648653,0.1424911312648653,0.13963405137138657,0.13963405137138657
8000,5,gauss,null_gauss,400004,k2,0.01,49,0.06324334579633588,0.14851254527963598,0.14851254527963598,0.1403295971997778,0.1403295971997778,0.13858005397803383,0.13858005397803383,0.1264072655259845,0.1264072655259845,0.12429454915682894,0.12429454915682894,0.11056482529336081,0.11056482529336081,0.10814470279250964,0.10814470279250964,0.10322581189876598,0.10322581189876598,0.09911578781592162,0.09911578781592162,0.09329608507993983,0.09329608507993983
8000,5,gauss,null_gauss,400004,k2,0.05,199,0.048825230965811844,0.16106550590852053,0.14365030383953645,0.1261954288699313,0.1203038221606291,0.1158345077250607,0.11009449129372106,0.10679916455266823,0.10540184687928178,0.10404711704660116,0.10259547086891802,0.09825456891339446,0.09732880728247849,0.09647548883410775,0.09324724599346738,0.09182302575589929,0.09129199064666164,0.08876281649511461,0.08658226521854985,0.0845075028243674,0.0823839162026387
8000,5,gauss,null_gauss,400004,hsic,0.0,199,0.0007133053289856596,0.0036764264403034985,0.0032402401814190696,0.0030833481569669118,0.0029981559780552568,0.002829188486009945,0.0027724221029008914,0.0027071546894161065,0.0026795819516260955,0.002459691093546704,0.0024277862075254733,0.002304933539585156,0.0022572702977735662,0.0022368792271520357,0.0020316087895897754,0.001981835521386138,0.0018669509559983862,0.00185163301236578,0.0018388605979182352,0.0017230364515223287,0.0016270806777363752
8000,5,gauss,null_gauss,400005,k1,0.0,49,0.0,0.05087620556191297,0.05087620556191297,0.048596227953645044,0.048596227953645044,0.04498306562689214,0.04498306562689214,0.03635207084437386,0.03635207084437386,0.03493395247759934,0.03493395247759934,0.033118087745531155,0.033118087745531155,0.03136276094977275,0.03136276094977275,0.0289085765516075,0.0289085765516075,0.02817671089828644,0.02817671089828644,0.02772244086784381,0.02772244086784381
8000,5,gauss,null_gauss,400005,k1,0.01,49,0.0,0.0693353761190656,0.0693353761190656,0.06558570270236697,0.06558570270236697,0.052130911497134336,0.052130911497134336,0.0433712437483188,0.0433712437483188,0.0404003982984632,0.0404003982984632,0.03314550511730585,0.03314550511730585,0.028824546946870422,0.028824546946870422,0.02801821333163279,0.02801821333163279,0.02674788611528811,0.02674788611528811,0.025953022471252862,0.025953022471252862
8000,5,gauss,null_gauss,400005,k1,0.05,199,0.0,0.04794621218667938,0.04483643534179926,0.04358343917920704,0.04097648282601907,0.039241963620746834,0.03773713966666459,0.03734559598817444,0.03621270488383044,0.034040981221830524,0.03141430757758834,0.030028293623867386,0.029410189810209264,0.028353342672496673,0.027897994091684586,0.02779841626492141,0.02717518410423514,0.026136867232761207,0.025978462286876947,0.025383778459929673,0.025034580567283027
8000,5,gauss,null_gauss,400005,k2,0.0,49,0.08345309167729345,0.21329496742309997,0.21329496742309997,0.16463650200136892,0.16463650200136892,0.15153251102499338,0.15153251102499338,0.1508201728431833,0.1508201728431833,0.1490343854785358,0.1490343854785358,0.14899990328210458,0.14899990328210458,0.14831991759046928,0.14831991759046928,0.1480885939550989,0.1480885939550989,0.1477251891714144,0.1477251891714144,0.14630554051676203,0.14630554051676203
8000,5,gauss,null_gauss,400005,k2,0.01,49,0.0675336561616527,0.1435801499566686,0.1435801499566686,0.1381174796652908,0.1381174796652908,0.13737192834343298,0.13737192834343298,0.1316604900876918,0.1316604900876918,0.1299963701588472,0.1299963701588472,0.1186857274823454,0.1186857274823454,0.11173489222372483,0.11173489222372483,0.10786671606101753,0.10786671606101753,0.10282488728167313,0.10282488728167313,0.10063550049302501,0.10063550049302501
8000,5,gauss,null_gauss,400005,k2,0.05,199,0.07314642989269896,0.14754069946722662,0.13206385948736454,0.1233557402787484,0.1214659558986936,0.11783201128293146,0.11296564387575556,0.11009473616526592,0.10409243860887446,0.10312671958761643,0.10149416139181511,0.10052210941327955,0.09756364755990188,0.09422286768546921,0.09193240442113333,0.08948587865870443,0.08889879513372533,0.08831490921567237,0.08705591121235517,0.08644951876334692,0.08589738837183988
8000,5,gauss,null_gauss,400005,hsic,0.0,199,0.00045096653946367004,0.003600478307369974,0.003247301703742253,0.003022962487369453,0.0029340705051179423,0.0027663065087502924,0.0025878044343323543,0.002575264714531837,0.0024858948217432028,0.002399470350832462,0.002359164003375481,0.002178803073412815,0.0020959966284505526,0.0020012003134503567,0.0019952497360344436,0.0019764307759032674,0.001923129529671052,0.0019108869301148897,0.0018003632510710094,0.0017728671466635054,0.0017392281126446078
8000,5,gauss,null_gauss,400006,k1,0.0,49,0.010130791438627385,0.06462454641364057,0.06462454641364057,0.053575643006800955,0.053575643006800955,0.05198897761045074,0.05198897761045074,0.04815476443637012,0.04815476443637012,0.04024585529305724,0.04024585529305724,0.039669688040121054,0.039669688040121054,0.03584536402635763,0.03584536402635763,0.03583298346381869,0.03583298346381869,0.0342320697201034,0.0342320697201034,0.03384221377357732,0.03384221377357732
8000,5,gauss,null_gauss,400006,k1,0.01,49,0.013141358126625868,0.04800565996304962,0.04800565996304962,0.04192589390282386,0.04192589390282386,0.03913465570170993,0.03913465570170993,0.03878317833955114,0.03878317833955114,0.0363747645969793,0.0363747645969793,0.03606536604745214,0.03606536604745214,0.029619052593163553,0.029619052593163553,0.027784886745158555,0.027784886745158555,0.026601348775896483,0.026601348775896483,0.025799274639012215,0.025799274639012215
8000,5,gauss,null_gauss,400006,k1,0.05,199,0.01101574462156829,0.05616217365664011,0.05086788475514725,0.050075289545310375,0.04868757443342575,0.04220968382209689,0.03882641576823953,0.03763382590194697,0.037385730510772874,0.03713009565797698,0.03593314524538482,0.03501314584647941,0.034646849568976235,0.034152064190657416,0.033128547900312055,0.03186678087494266,0.03154498850046639,0.031007576210341337,0.029735691009131204,0.027816783671163692,0.027313925085970414
8000,5,gauss,null_gauss,400006,k2,0.0,49,0.08969726665852565,0.1708190575637413,0.1708190575637413,0.16789187575026623,0.16789187575026623,0.15599606795102267,0.15599606795102267,0.15545103821165226,0.15545103821165226,0.1471712397147067,0.1471712397147067,0.14679169785018387,0.14679169785018387,0.14110020290283687,0.14110020290283687,0.13913268498035292,0.13913268498035292,0.13601105809644284,0.13601105809644284,0.12741880770546804,0.12741880770546804
8000,5,gauss,null_gauss,400006,k2,0.01,49,0.09356953374835802,0.208307461968517,0.208307461968517,0.1791255520570482,0.1791255520570482,0.1560382807650076,0.1560382807650076,0.14215781754011309,0.14215781754011309,0.12716882545551897,0.12716882545551897,0.12693650545049176,0.12693650545049176,0.11187689120756596,0.11187689120756596,0.11077622048529041,0.11077622048529041,0.10853296702472642,0.10853296702472642,0.09554064217543576,0.09554064217543576
8000,5,gauss,null_gauss,400006,k2,0.05,199,0.054491792957673126,0.15230650812558583,0.1379727281338969,0.1285165904691673,0.12283741178533962,0.12183073259947608,0.11774177689605812,0.11029029980077937,0.1044873052961093,0.1033181206951324,0.09864647250757141,0.09614319807119182,0.091759800806343,0.08978361129815406,0.08935391440926778,0.0877169160273589,0.08645243178800727,0.08537209213767828,0.08367231011225018,0.08348653966161233,0.08271955876136412
8000,5,gauss,null_gauss,400006,hsic,0.0,199,0.000560736226358126,0.003800979568356145,0.003627375330346382,0.0032234443571353246,0.0030514380325694437,0.00288081650991682,0.002770390276836732,0.002656576633994321,0.0025164749505923742,0.0024042990682059256,0.0023977023481118248,0.002302175141627587,0.0022537218357124972,0.0022129243758207593,0.0021933711928609516,0.0021551595151418357,0.002128736215955895,0.0021091495672743025,0.002091481736261387,0.0020543446221696075,0.002042731952191994
8000,5,gauss,null_gauss,400007,k1,0.0,49,0.0,0.08400130853364818,0.08400130853364818,0.0558677201141603,0.0558677201141603,0.05543208132619959,0.05543208132619959,0.054337577742882726,0.054337577742882726,0.05285932345469524,0.05285932345469524,0.03990579938750616,0.03990579938750616,0.03505346876111026,0.03505346876111026,0.02969461949279817,0.02969461949279817,0.02816539605155377,0.02816539605155377,0.028154085917302174,0.028154085917302174
8000,5,gauss,null_gauss,400007,k1,0.01,49,0.0,0.0503910946272097,0.0503910946272097,0.04664055848976645,0.04664055848976645,0.04335552992493652,0.04335552992493652,0.04075269356908007,0.04075269356908007,0.03496226838169125,0.03496226838169125,0.03430973179885777,0.03430973179885777,0.03287760468381451,0.03287760468381451,0.032856086319954514,0.032856086319954514,0.03253658866328213,0.03253658866328213,0.02965670403478682,0.02965670403478682
8000,5,gauss,null_gauss,400007,k1,0.05,199,0.0,0.05569266190728983,0.0546683261904074,0.04885487199583305,0.04775255892099428,0.04244240511836972,0.03985018803103646,0.039635312580923676,0.03834674714963193,0.03777636414727237,0.035438600823551325,0.035010622983570605,0.03479934392197692,0.033186646113804286,0.03161800334019371,0.029708808534718467,0.029054112197467674,0.028730900983262586,0.028157896978864727,0.027857029405669698,0.02767158329421371
8000,5,gauss,null_gauss,400007,k2,0.0,49,0.09797934095358543,0.23630630401994415,0.23630630401994415,0.1915493131654722,0.1915493131654722,0.18763631697136185,0.18763631697136185,0.1768053387573922,0.1768053387573922,0.1740814651838978,0.1740814651838978,0.17014564091053608,0.17014564091053608,0.16988723127535219,0.16988723127535219,0.1483981469620958,0.1483981469620958,0.1473175325565082,0.1473175325565082,0.14469831323575597,0.14469831323575597
8000,5,gauss,null_gauss,400007,k2,0.01,49,0.10322674983995099,0.25603910093160975,0.25603910093160975,0.16995435080237367,0.16995435080237367,0.16090793433575823,0.16090793433575823,0.15167314090147285,0.15167314090147285,0.14682740150308402,0.14682740150308402,0.13594692276365497,0.13594692276365497,0.1313398324294362,0.1313398324294362,0.12112748145511469,0.12112748145511469,0.11954270434642984,0.11954270434642984,0.10810699713637639,0.10810699713637639
8000,5,gauss,null_gauss,400007,k2,0.05,199,0.09444177189755423,0.15091908314094293,0.12105694703270384,0.11394910332291737,0.11342374869706807,0.11114808372873991,0.10825458475565129,0.10649938906066132,0.10399588467324539,0.1024734525104656,0.1000385148592047,0.0984039898327589,0.09542239304782756,0.09435039031702921,0.0931728140873131,0.09084080310001287,0.08913040434566648,0.0889961206678479,0.08686550522257575,0.08602343433581909,0.08479278153531825
8000,5,gauss,null_gauss,400007,hsic,0.0,199,0.0005726358916205223,0.004167566489510167,0.003927655872335129,0.003577187792256146,0.003223036199940847,0.0029474858438869474,0.0028325143165866306,0.0027037394594842724,0.002634009025461025,0.0025924138522452653,0.0023649555982114302,0.0023170967285452457,0.00227725653654704,0.0022365695322339356,0.002150859463986128,0.0021155982556745243,0.002070683338911002,0.002019871969811708,0.0020121596821154335,0.0019974081796273768,0.001957116825748676
8000,5,gauss,null_gauss,400008,k1,0.0,49,0.005409567652028269,0.06988788842051108,0.06988788842051108,0.05093084844429052,0.05093084844429052,0.04141897514356785,0.04141897514356785,0.04070057588547904,0.04070057588547904,0.040047633736308486,0.040047633736308486,0.03542379076558999,0.03542379076558999,0.03286495411804191,0.03286495411804191,0.028471991596376034,0.028471991596376034,0.027688489793034066,0.027688489793034066,0.027249326132473217,0.027249326132473217
8000,5,gauss,null_gauss,400008,k1,0.01,49,0.003000956797169163,0.049500685751139195,0.049500685751139195,0.046201859780403476,0.046201859780403476,0.04455990059705395,0.04455990059705395,0.040574058202196284,0.040574058202196284,0.039704361766336294,0.039704361766336294,0.03735771820578471,0.03735771820578471,0.03634389409774874,0.03634389409774874,0.03387185371133794,0.03387185371133794,0.03126485415684632,0.03126485415684632,0.024262826000544746,0.024262826000544746
8000,5,gauss,null_gauss,400008,k1,0.05,199,0.0,0.05136781987367567,0.047181714319779466,0.04445896675792316,0.04212905995802507,0.04131945140904758,0.03738851654997788,0.03661926600173071,0.03551374000877716,0.03471988958725758,0.03390727850218722,0.0315225640725697,0.031295349815483986,0.027319384469103758,0.02609934138358394,0.02475450472940166,0.0234633096941419,0.023051382485052896,0.021750402802963698,0.021319088966820332,0.02048155475583746
8000,5,gauss,null_gauss,400008,k2,0.0,49,0.08836047742219472,0.23508353632062728,0.23508353632062728,0.2192569604197378,0.2192569604197378,0.19740435857925387,0.19740435857925387,0.1858409569256016,0.1858409569256016,0.18484821096866955,0.18484821096866955,0.17937146508504492,0.17937146508504492,0.16810199461204348,0.16810199461204348,0.16309320333647487,0.16309320333647487,0.1628852663123299,0.1628852663123299,0.1548049878291755,0.1548049878291755
8000,5,gauss,null_gauss,400008,k2,0.01,49,0.06668691912909971,0.16490620955317697,0.16490620955317697,0.1610009698829777,0.1610009698829777,0.15385052766670773,0.15385052766670773,0.1468755554480557,0.1468755554480557,0.14119170809026615,0.14119170809026615,0.1366866486658908,0.1366866486658908,0.13208437632772133,0.13208437632772133,0.1251168456094956,0.1251168456094956,0.1204940528057791,0.1204940528057791,0.11375071198732188,0.11375071198732188
8000,5,gauss,null_gauss,400008,k2,0.05,199,0.021406996232906005,0.17431836758305114,0.1519268945384523,0.14124012059818633,0.13213155996211481,0.1312792190277669,0.12519285308419587,0.12410678462299467,0.12070218893703501,0.1156223426252715,0.11214648472457726,0.10908721133883627,0.10602513323780349,0.10485032426129096,0.10429320526612358,0.10392217973718454,0.10357141522787375,0.10257270234396663,0.1017794505546808,0.10058226762013943,0.09961630152515226
8000,5,gauss,null_gauss,400008,hsic,0.0,199,0.0006314048247502282,0.0034762539046206916,0.0029132553864730805,0.0025811958957936447,0.0024677534780965637,0.0024462838749442573,0.0024113083087402344,0.002367267556959171,0.0023204459655017063,0.0022528562213153394,0.00216486141676834,0.0020865786797496736,0.002041723323994281,0.0020056628050323386,0.0019224094537842777,0.001856190173458974,0.001832906294541229,0.0017937050972792632,0.001774341326955764,0.0016947377148857612,0.0016640257856576923
