n,d,noise,kind,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
2000,5,gauss,null_gauss,400000,k1,0.0,49,0.00043198534515787035,0.010741283887938158,0.010741283887938158,0.009472427171197784,0.009472427171197784,0.00913472942457072,0.00913472942457072,0.009037263583211663,0.009037263583211663,0.007733011463203487,0.007733011463203487,0.007722676002191231,0.007722676002191231,0.007468687073691305,0.007468687073691305,0.0069797541765371784,0.0069797541765371784,0.006585884606568837,0.006585884606568837,0.00624164215002343,0.00624164215002343
2000,5,gauss,null_gauss,400000,k1,0.01,49,0.0003745016362894926,0.009555000304231287,0.009555000304231287,0.009285049342515284,0.009285049342515284,0.009125923165028027,0.009125923165028027,0.0072688316815112675,0.0072688316815112675,0.007026060867934447,0.007026060867934447,0.006924025047020943,0.006924025047020943,0.006245852922429407,0.006245852922429407,0.006097858822526114,0.006097858822526114,0.006070464560294142,0.006070464560294142,0.005692256302610055,0.005692256302610055
2000,5,gauss,null_gauss,400000,k1,0.05,199,0.00042751280508357414,0.011044119081677684,0.009994775311670367,0.009836254153878343,0.00787862525928551,0.007518320130241785,0.007341878185513684,0.007198574781961953,0.0069985940826797766,0.006902234853101041,0.006713589638841055,0.006462795770120655,0.006217437182112762,0.006122530282659522,0.005741335025191585,0.005586159727925422,0.005553026585320864,0.005463155806157083,0.0052534162561809206,0.0052274361213805465,0.005173849069743719
2000,5,gauss,null_gauss,400000,k2,0.0,49,0.06569265008904494,0.3027492352723272,0.3027492352723272,0.251462999180945,0.251462999180945,0.2191152705202508,0.2191152705202508,0.21867251995787085,0.21867251995787085,0.21036905887872664,0.21036905887872664,0.2022804787163564,0.2022804787163564,0.19100156778084657,0.19100156778084657,0.190797575796995,0.190797575796995,0.1881360303538537,0.1881360303538537,0.18180393675843287,0.18180393675843287
2000,5,gauss,null_gauss,400000,k2,0.01,49,0.048399262105988425,0.22294330407348348,0.22294330407348348,0.2048511653998549,0.2048511653998549,0.19406009676173938,0.19406009676173938,0.19150228654488177,0.19150228654488177,0.1768280103824598,0.1768280103824598,0.15919593107013294,0.15919593107013294,0.15905782499682594,0.15905782499682594,0.1567458776316215,0.1567458776316215,0.15138832398383956,0.15138832398383956,0.14984884443303836,0.14984884443303836
2000,5,gauss,null_gauss,400000,k2,0.05,199,0.05151782209740056,0.2588767924492904,0.23059209847819137,0.2153552795324269,0.20274051089071984,0.20052712348010454,0.18187931883296735,0.17213878402715269,0.1696584430313902,0.1659677600378882,0.15972788620272602,0.15738273878789344,0.1547551083327629,0.1535483842238502,0.1468007420173009,0.14302507900478198,0.14281110038418376,0.1363300551184003,0.13300514135755348,0.12659569205633098,0.12456201964866613
2000,5,gauss,null_gauss,400000,hsic,0.0,199,0.0014810469754142372,0.0049102415850937895,0.004579018368341114,0.0045010498142850994,0.004075588316854987,0.003937908783315266,0.003587278576179341,0.0035728674048329753,0.0035049712937315,0.0033360172066121776,0.0032448581264788294,0.003141091692088068,0.003022144629490567,0.0029371859434067357,0.0028149032701315973,0.002801110635055885,0.002787607447103519,0.002781381708749687,0.0027492314167260586,0.0026038408710946097,0.002582035532575814
2000,5,gauss,null_gauss,400001,k1,0.0,49,0.0010337990913410477,0.008958557086311103,0.008958557086311103,0.007679701912298609,0.007679701912298609,0.007147317222324867,0.007147317222324867,0.007078904222822313,0.007078904222822313,0.006804293877789691,0.006804293877789691,0.006799108157347189,0.006799108157347189,0.006696453779953315,0.006696453779953315,0.006454536114564369,0.006454536114564369,0.0063361743557512895,0.0063361743557512895,0.006264262364701345,0.006264262364701345
2000,5,gauss,null_gauss,400001,k1,0.01,49,0.0012589899434641838,0.009261690487828877,0.009261690487828877,0.008612556801998905,0.008612556801998905,0.008490775392717254,0.008490775392717254,0.007621991364642811,0.007621991364642811,0.007067634970256531,0.007067634970256531,0.0068868951849535565,0.0068868951849535565,0.006482449067811147,0.006482449067811147,0.00642530929274987,0.00642530929274987,0.006421178018840901,0.006421178018840901,0.006260412280701622,0.006260412280701622
2000,5,gauss,null_gauss,400001,k1,0.05,199,0.0012785551042636678,0.011324257256585923,0.01038061653952993,0.008883814996938133,0.008373268143224477,0.007664910149218995,0.007413586706570219,0.0071514208997939255,0.006950010170688747,0.0067454916915985486,0.006550840795303103,0.00649591935354199,0.006402389060423341,0.006232155626835101,0.006135729772276166,0.005947650898621815,0.005877677550574889,0.005814676255834539,0.005654434170901612,0.005511492935984519,0.005452642258710005
