n,d,noise,kind,b,seed,method,stat_obs
2000,5,lognorm,conf_lin,0.1,500000,k1,0.01780622812062349
2000,5,lognorm,conf_lin,0.1,500000,k2,0.39353195065335406
2000,5,lognorm,conf_lin,0.1,500000,hsic,0.009231214033999693
2000,5,lognorm,conf_lin,0.1,500001,k1,0.020644648290747858
2000,5,lognorm,conf_lin,0.1,500001,k2,0.2475036802829451
2000,5,lognorm,conf_lin,0.1,500001,hsic,0.009715815387870856
2000,5,lognorm,conf_lin,0.1,500002,k1,0.025206697533779465
2000,5,lognorm,conf_lin,0.1,500002,k2,0.24879287428790325
2000,5,lognorm,conf_lin,0.1,500002,hsic,0.009094651626778248
2000,5,lognorm,conf_lin,0.1,500003,k1,0.017515743995426103
2000,5,lognorm,conf_lin,0.1,500003,k2,0.6037635806923974
2000,5,lognorm,conf_lin,0.1,500003,hsic,0.011423209577512916
2000,5,lognorm,conf_lin,0.1,500004,k1,0.024695204471286814
2000,5,lognorm,conf_lin,0.1,500004,k2,0.26556882966045003
2000,5,lognorm,conf_lin,0.1,500004,hsic,0.008125056743222905
2000,5,lognorm,conf_lin,0.1,500005,k1,0.011631107918337658
2000,5,lognorm,conf_lin,0.1,500005,k2,0.2647907152377027
2000,5,lognorm,conf_lin,0.1,500005,hsic,0.008865537274760022
2000,5,lognorm,conf_lin,0.1,500006,k1,0.019982732486810262
2000,5,lognorm,conf_lin,0.1,500006,k2,0.3524079461307407
2000,5,lognorm,conf_lin,0.1,500006,hsic,0.008679797920421152
2000,5,lognorm,conf_lin,0.1,500007,k1,0.02123688415088465
2000,5,lognorm,conf_lin,0.1,500007,k2,0.3332285210854373
2000,5,lognorm,conf_lin,0.1,500007,hsic,0.00860949038704818
2000,5,lognorm,conf_lin,0.1,500008,k1,0.021144305242384087
2000,5,lognorm,conf_lin,0.1,500008,k2,0.22208235641625296
2000,5,lognorm,conf_lin,0.1,500008,hsic,0.014285850692539131
2000,5,lognorm,conf_lin,0.1,500009,k1,0.01011410466890117
2000,5,lognorm,conf_lin,0.1,500009,k2,0.19701227467876858
2000,5,lognorm,conf_lin,0.1,500009,hsic,0.006524079358950156
2000,5,lognorm,conf_lin,0.1,500010,k1,0.013441339044591438
2000,5,lognorm,conf_lin,0.1,500010,k2,0.23889125934267208
2000,5,lognorm,conf_lin,0.1,500010,hsic,0.010500866663873865
2000,5,lognorm,conf_lin,0.1,500011,k1,0.018970447505733512
2000,5,lognorm,conf_lin,0.1,500011,k2,0.26683100194665504
2000,5,lognorm,conf_lin,0.1,500011,hsic,0.016331974722303317
2000,5,lognorm,conf_lin,0.1,500012,k1,0.013314276429316041
2000,5,lognorm,conf_lin,0.1,500012,k2,0.4501685277807039
2000,5,lognorm,conf_lin,0.1,500012,hsic,0.010546446125896539
2000,5,lognorm,conf_lin,0.1,500013,k1,0.01976347029173764
2000,5,lognorm,conf_lin,0.1,500013,k2,0.5186974611522863
2000,5,lognorm,conf_lin,0.1,500013,hsic,0.008603662108461503
2000,5,lognorm,conf_lin,0.1,500014,k1,0.013010147714145992
2000,5,lognorm,conf_lin,0.1,500014,k2,0.11145191256700523
2000,5,lognorm,conf_lin,0.1,500014,hsic,0.0052494010600047415
2000,5,lognorm,conf_lin,0.1,500015,k1,0.014996366778186054
2000,5,lognorm,conf_lin,0.1,500015,k2,0.22701250702059045
2000,5,lognorm,conf_lin,0.1,500015,hsic,0.0050484161607180205
2000,5,lognorm,conf_lin,0.1,500016,k1,0.013376182795844738
2000,5,lognorm,conf_lin,0.1,500016,k2,0.20888372294184188
2000,5,lognorm,conf_lin,0.1,500016,hsic,0.008066713046727807
2000,5,lognorm,conf_lin,0.1,500017,k1,0.012406427744303228
2000,5,lognorm,conf_lin,0.1,500017,k2,0.32821200504400877
2000,5,lognorm,conf_lin,0.1,500017,hsic,0.007587287299762268
2000,5,lognorm,conf_lin,0.1,500018,k1,0.02104253952458124
2000,5,lognorm,conf_lin,0.1,500018,k2,0.17000580880327026
2000,5,lognorm,conf_lin,0.1,500018,hsic,0.008953764869724209
2000,5,lognorm,conf_lin,0.1,500019,k1,0.01650654704643828
2000,5,lognorm,conf_lin,0.1,500019,k2,0.3438573034022381
2000,5,lognorm,conf_lin,0.1,500019,hsic,0.009924002964099572
2000,5,lognorm,conf_lin,0.1,500020,k1,0.022545610538082572
2000,5,lognorm,conf_lin,0.1,500020,k2,0.16501064452126737
2000,5,lognorm,conf_lin,0.1,500020,hsic,0.009421421561447412
2000,5,lognorm,conf_lin,0.1,500021,k1,0.01650397557208605
2000,5,lognorm,conf_lin,0.1,500021,k2,0.1950911230255137
2000,5,lognorm,conf_lin,0.1,500021,hsic,0.012610674251257795
2000,5,lognorm,conf_lin,0.1,500022,k1,0.016060782470902146
2000,5,lognorm,conf_lin,0.1,500022,k2,0.1624724180495504
2000,5,lognorm,conf_lin,0.1,500022,hsic,0.009414499322157238
2000,5,lognorm,conf_lin,0.1,500023,k1,0.029254957168400764
2000,5,lognorm,conf_lin,0.1,500023,k2,0.20671741709860098
2000,5,lognorm,conf_lin,0.1,500023,hsic,0.01307410216570636
2000,5,lognorm,conf_lin,0.1,500024,k1,0.014185645282046133
2000,5,lognorm,conf_lin,0.1,500024,k2,0.25814966697778036
2000,5,lognorm,conf_lin,0.1,500024,hsic,0.005995336235999256
2000,5,lognorm,conf_lin,0.1,500025,k1,0.017052418107906586
2000,5,lognorm,conf_lin,0.1,500025,k2,0.18728236711728227
2000,5,lognorm,conf_lin,0.1,500025,hsic,0.0022234226392075845
2000,5,lognorm,conf_lin,0.1,500026,k1,0.021696669424289383
2000,5,lognorm,conf_lin,0.1,500026,k2,0.38263546591464176
2000,5,lognorm,conf_lin,0.1,500026,hsic,0.008566875221600347
2000,5,lognorm,conf_lin,0.1,500027,k1,0.03329359646589369
2000,5,lognorm,conf_lin,0.1,500027,k2,0.6035814540697145
2000,5,lognorm,conf_lin,0.1,500027,hsic,0.008168419754889732
2000,5,lognorm,conf_lin,0.1,500028,k1,0.013308568055957926
2000,5,lognorm,conf_lin,0.1,500028,k2,0.23258270228395364
2000,5,lognorm,conf_lin,0.1,500028,hsic,0.008553691382946248
2000,5,lognorm,conf_lin,0.1,500029,k1,0.011857374440180313
2000,5,lognorm,conf_lin,0.1,500029,k2,0.20707214747513217
2000,5,lognorm,conf_lin,0.1,500029,hsic,0.006463049977480367
2000,5,lognorm,conf_lin,0.1,500030,k1,0.015203847340689802
2000,5,lognorm,conf_lin,0.1,500030,k2,0.36591774547825806
2000,5,lognorm,conf_lin,0.1,500030,hsic,0.012881422772944774
2000,5,lognorm,conf_lin,0.1,500031,k1,0.012092783382910977
2000,5,lognorm,conf_lin,0.1,500031,k2,0.134974549611751
2000,5,lognorm,conf_lin,0.1,500031,hsic,0.011263655019419786
2000,5,lognorm,conf_lin,0.1,500032,k1,0.012983269662634078
2000,5,lognorm,conf_lin,0.1,500032,k2,0.14993682685712986
2000,5,lognorm,conf_lin,0.1,500032,hsic,0.00969439730981828
2000,5,lognorm,conf_lin,0.1,500033,k1,0.010487797266023446
2000,5,lognorm,conf_lin,0.1,500033,k2,0.1659345025209076
2000,5,lognorm,conf_lin,0.1,500033,hsic,0.007808509681465945
2000,5,lognorm,conf_lin,0.1,500034,k1,0.018274975781121805
2000,5,lognorm,conf_lin,0.1,500034,k2,0.4884355866311789
2000,5,lognorm,conf_lin,0.1,500034,hsic,0.007911708509543945
2000,5,lognorm,conf_lin,0.1,500035,k1,0.015967888973451694
2000,5,lognorm,conf_lin,0.1,500035,k2,0.33622516790482804
2000,5,lognorm,conf_lin,0.1,500035,hsic,0.006169586978406893
2000,5,lognorm,conf_lin,0.1,500036,k1,0.014659325253021271
2000,5,lognorm,conf_lin,0.1,500036,k2,0.21549943516953063
2000,5,lognorm,conf_lin,0.1,500036,hsic,0.008545723234940161
2000,5,lognorm,conf_lin,0.1,500037,k1,0.02282437522886216
2000,5,lognorm,conf_lin,0.1,500037,k2,0.37549799285870045
2000,5,lognorm,conf_lin,0.1,500037,hsic,0.00873507485287478
2000,5,lognorm,conf_lin,0.1,500038,k1,0.018114956080383493
2000,5,lognorm,conf_lin,0.1,500038,k2,0.4454402863443597
2000,5,lognorm,conf_lin,0.1,500038,hsic,0.00606420611388455
2000,5,lognorm,conf_lin,0.1,500039,k1,0.011755278651443879
2000,5,lognorm,conf_lin,0.1,500039,k2,0.11589995648692711
2000,5,lognorm,conf_lin,0.1,500039,hsic,0.011212313878161644
2000,5,lognorm,conf_lin,0.1,500040,k1,0.015502000652316106
2000,5,lognorm,conf_lin,0.1,500040,k2,0.15469248804820776
2000,5,lognorm,conf_lin,0.1,500040,hsic,0.00928163220998936
2000,5,lognorm,conf_lin,0.1,500041,k1,0.03005027506999025
2000,5,lognorm,conf_lin,0.1,500041,k2,0.4719492094392786
2000,5,lognorm,conf_lin,0.1,500041,hsic,0.010628918589673589
2000,5,lognorm,conf_lin,0.1,500042,k1,0.015921523095485002
2000,5,lognorm,conf_lin,0.1,500042,k2,0.20610222586322086
