cell,n,tail,stat,engine,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
2-2-5,500,t3,kl_plugin,crt_cond,0.025809408062693655,0.025265262018041287,0.024644477711130222,0.01790370519945314,0.0177073352267158,0.01740482794910749,0.017359104662888102,0.01718613361148623,0.01708813711198141,0.01686196692480071,0.016640178853536892,0.016570514745414905,0.01620892208278169,0.01603642306090479,0.015893622193412404,0.015694858217838933,0.010121066363919379,0.009762248961893899,0.009623999233318874,0.009512791047474047
2-2-5,500,t3,kl_plugin,para_boot,0.03447091155428896,0.033246426232069276,0.031164316280379925,0.01865335060968348,0.018075213026780387,0.0171100566212921,0.010677142249664526,0.010443491826336353,0.010221516289456856,0.010102700247097429,0.00996855841950552,0.009910038382333487,0.009794644083162314,0.009691541490252826,0.009618105992415752,0.009511462032224378,0.009378478928116085,0.009308992576454305,0.009214923702900153,0.009166804384051534
2-2-5,500,t3,kl_split,para_boot,5.171265841938334,4.92127691743397,3.238876729814774,2.742593127741664,2.200777296386809,1.9655947106140819,1.6577994131959908,1.4834302861972355,1.3742966015408686,1.2819021522034064,1.2510141828578258,1.1646473807829851,0.9311448271813377,0.7566885121345046,0.6776298444573458,0.2590291889349846,0.25728935380214635,0.2546627627626379,0.22776459277255098,0.1880823351463331
2-2-5,500,t3,slack_plugin,para_boot,0.416554823708432,0.416554823708432,0.4111742695469963,0.4111742695469963,0.39889853584914853,0.39889853584914853,0.39759776750750436,0.39759776750750436,0.38767464017548803,0.38767464017548803,0.38147958463630965,0.38147958463630965,0.3533126133950886,0.3533126133950886,0.3527747029811177,0.3527747029811177,0.3214510122461335,0.3214510122461335,0.3190302909438951,0.3190302909438951
2-2-5,1000,none,cf1_margin,para_boot,0.009528533309529469,0.009528533309529469,0.007837146031538412,0.007837146031538412,0.007251464864767434,0.007251464864767434,0.006708236051555704,0.006708236051555704,0.006228134379997807,0.006228134379997807,0.006013835410784229,0.006013835410784229,0.00579626325614702,0.00579626325614702,0.005527421437509089,0.005527421437509089,0.005361164610213715,0.005361164610213715,0.005042659557008382,0.005042659557008382
2-2-5,1000,none,gm_battery,crt_cond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-5,1000,none,gm_battery,para_boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-5,1000,none,gtest,crt_cond,589.3812246711037,588.2712092294623,587.4256213772175,586.9821485738989,586.6948084282328,586.4201013377074,585.929216094934,585.7067304403879,585.492599050006,585.3200807500119,584.9464377204611,584.7138901737483,584.516378678888,584.2203413688247,583.9960282577625,583.8873896957437,583.7009605340188,583.5943907787747,583.5039162761783,583.3968550766148
2-2-5,1000,none,gtest,para_boot,607.9988699528022,604.6761885511858,602.1911580481767,600.6121807667348,598.96675983428,597.9699300854758,596.8313118287048,596.2197015703051,595.343445727784,594.8150665635944,594.1030530966453,593.5926735701,593.0276037513619,592.7118371064882,592.2380534985576,591.9242944791893,591.0986970480782,590.7938890681075,590.0834728768548,589.654899964399
2-2-5,1000,none,kl_crossfit,para_boot,0.036904102891172824,0.03008084031375964,0.02545633732397158,0.022616923620921093,0.020659681369029462,0.018941417104024756,0.017624446423425966,0.016216111811832426,0.015224613307995303,0.014550444211439466,0.013834313672755467,0.012994837245042875,0.012408638353474881,0.011770210576443887,0.011204947166613802,0.010849082766888883,0.010282823535204814,0.00987891443434997,0.009526005701143961,0.009044271714308438
2-2-5,1000,none,kl_plugin,crt_cond,0.001147162942772332,0.0008515172290519876,0.0007827530112540822,0.0006564154961475609,0.000609119190752069,0.0005171078305324853,0.00046964344849958627,0.00045003445956149485,0.00041944490606104205,0.0004045527122705921,0.00037474198970952554,0.00034930976618326854,0.0003396903189590285,0.000327559984557995,0.00031353543043271403,0.00030209105959040866,0.0002858155039174728,0.00027922138674210987,0.0002700115404229255,0.00025248074231132636
2-2-5,1000,none,kl_plugin,para_boot,0.0011553307777312798,0.0007810534503877456,0.0006456548017674885,0.0005945302838906298,0.0005619567703094036,0.0005208092295947201,0.0004920188541945018,0.00047575338426115885,0.00044336554544916585,0.0004080994019861446,0.00038835481862293164,0.0003735207752943359,0.0003656839520480461,0.0003512393478886991,0.00033155065269253984,0.000308275119269515,0.00029922144999350796,0.0002797647658574645,0.0002629333126102056,0.00024545458338185805
2-2-5,1000,none,kl_split,para_boot,0.03716563807064792,0.030275904425312923,0.02562168326835114,0.022709652663261852,0.02070505128253627,0.01901033539514568,0.017602258132118062,0.016188441575044465,0.015264498672780584,0.014539674949585892,0.01383620662912269,0.013012608002190333,0.012422013727989997,0.011828013450517032,0.011318669116028747,0.010972523893206803,0.010350593741530372,0.009962785173949683,0.009592417753814492,0.009137222544949596
2-2-5,1000,none,slack_plugin,para_boot,0.01905706661905891,0.01905706661905891,0.015674292063076814,0.015674292063076814,0.014502929729534868,0.014502929729534868,0.013416472103111412,0.013416472103111412,0.012456268759995608,0.012456268759995608,0.012027670821568467,0.012027670821568467,0.011592526512294051,0.011592526512294051,0.011054842875018182,0.011054842875018182,0.01072232922042743,0.01072232922042743,0.010085319114016769,0.010085319114016769
2-2-5,1000,t3,cf1_margin,para_boot,0.38241013456153145,0.38241013456153145,0.3809331295484,0.3809331295484,0.3489219808804238,0.3489219808804238,0.3484407773950275,0.3484407773950275,0.34171746876115705,0.34171746876115705,0.31357692259775866,0.31357692259775866,0.2817117065165719,0.2817117065165719,0.27688372842486975,0.27688372842486975,0.2751341608766549,0.2751341608766549,0.2404945645005007,0.2404945645005007
2-2-5,1000,t3,gm_battery,crt_cond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-5,1000,t3,gm_battery,para_boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-5,1000,t3,gtest,crt_cond,432.86072327345045,430.73285040456005,430.25516063969155,429.55324212749156,428.98664499342317,428.53373376986855,428.20970008847775,427.9100687732229,427.80409358990096,427.5243524458004,427.4311768724224,427.2646097687357,427.01222679308506,426.78379528275383,426.6922830487474,426.4582390234296,426.19370883542643,426.13522972418156,425.9148599354005,425.68786738728244
2-2-5,1000,t3,gtest,para_boot,443.8305167189301,441.4685470531167,440.2406153101838,439.08575809104855,438.10165974317886,437.2898153094349,436.4577448556793,435.7751608396827,435.1977197595243,434.67524493568567,434.32659083811245,433.9669748240251,433.4577680638223,433.1074526098769,432.61205841923487,432.3078268255466,431.6985604579851,431.0981827469766,430.63856953275035,430.42093553912355
2-2-5,1000,t3,kl_crossfit,para_boot,2.879214395310324,1.7591083348474437,1.6213977565563382,1.6142152773979879,1.6077423178847197,1.5382426565689962,1.3959483754758244,1.3097542154601944,1.2862014459430255,1.2806251701809925,1.152102292346736,1.0544662640990545,0.9476645683602816,0.9243441726267145,0.7855095825140556,0.7309780182714728,0.17916816050661208,0.16817571443592044,0.15200656517185193,0.14802375837192774
2-2-5,1000,t3,kl_plugin,crt_cond,0.02080178580681557,0.02017891290937379,0.019827796724972462,0.012903542589781571,0.012678446331692312,0.012531028581727156,0.012499451089808789,0.012420578993667459,0.012323721808687207,0.012288520682522456,0.012215320273517337,0.012180775328353995,0.012083304589395697,0.011957007910445253,0.011901792631268185,0.011837417793441326,0.011811676186889308,0.011734961375390353,0.01169781526035917,0.011688353518364341
2-2-5,1000,t3,kl_plugin,para_boot,0.028899060797680495,0.02760530197621215,0.019800750670763378,0.013207973678415981,0.01296479104155807,0.012808790911687495,0.012704809303735234,0.012576651336895258,0.012426506533239038,0.01238100699350849,0.012303542528049348,0.012226352245478068,0.012201954623170815,0.012162379308692472,0.012048710971905506,0.01199197425023737,0.011947881871647375,0.01190872299072989,0.011823807403521522,0.011785777520478317
2-2-5,1000,t3,kl_split,para_boot,3.364568692644403,2.9272762135206563,2.7179564153437505,2.343453614893737,2.2906192148985167,2.2777743296460042,1.8278889361810426,1.254845234357604,1.0797546699040221,0.9974388698599507,0.8317484286395622,0.8029947040905581,0.17105691491817623,0.14671974867948376,0.14504205306097545,0.1437761512107332,0.12262930422078676,0.11992238966549623,0.09315487625294755,0.08148157570474635
2-2-5,1000,t3,slack_plugin,para_boot,0.4036554154250541,0.4036554154250541,0.3942215324284705,0.3942215324284705,0.35839340008806375,0.35839340008806375,0.3573484967124745,0.3573484967124745,0.35056131665972634,0.35056131665972634,0.32205708176542047,0.32205708176542047,0.293750962805138,0.293750962805138,0.2902960696308574,0.2902960696308574,0.2867826138231573,0.2867826138231573,0.2580146500084682,0.2580146500084682
2-2-5,2000,none,cf1_margin,para_boot,0.006822179407217502,0.006822179407217502,0.006202618269708512,0.006202618269708512,0.0056573131298228675,0.0056573131298228675,0.0052260661499486626,0.0052260661499486626,0.004718223523354342,0.004718223523354342,0.004537903043336235,0.004537903043336235,0.004346243901315764,0.004346243901315764,0.0039987334498858265,0.0039987334498858265,0.003822006279283832,0.003822006279283832,0.003680727730003581,0.003680727730003581
2-2-5,2000,none,gm_battery,crt_cond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-5,2000,none,gm_battery,para_boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-5,2000,none,gtest,crt_cond,1177.8706250504997,1175.9269342175826,1174.9419932261555,1174.6042624002062,1173.9913466380076,1173.60339931633,1173.1514032376808,1172.739072024167,1172.3269520871283,1172.2011145929139,1171.949049037426,1171.700833189231,1171.3557331297698,1171.2347144374303,1170.931451096312,1170.7689245444963,1170.5245109668483,1170.3944126699046,1170.1725205283326,1169.991139219596
2-2-5,2000,none,gtest,para_boot,1207.3354041852372,1202.261844690108,1199.1566525541484,1195.743239721615,1193.6708879918401,1192.3953538248334,1190.4687844460086,1189.1773606384304,1188.3916281845484,1187.0633304125704,1186.1564582979809,1185.2975792345633,1184.5670825391257,1183.8065112237928,1183.120263621128,1182.648567594583,1182.0669174818397,1181.5953636044953,1181.1266921414824,1180.4527645419819
2-2-5,2000,none,kl_crossfit,para_boot,0.017914295303273254,0.015002443258866334,0.013346928981309616,0.011868341929275904,0.010476919682987244,0.009443547019433472,0.008934058923824678,0.008283917286285058,0.007833665192303859,0.007382678514429994,0.007063610408997257,0.006567298202250279,0.00626659082989326,0.005974307728706853,0.005717194566496657,0.00548571474416173,0.005259189731904316,0.00499565573684174,0.004814919127595515,0.0045770744351398196
2-2-5,2000,none,kl_plugin,crt_cond,0.0006279203079872544,0.00044155196059020616,0.0003890867530708923,0.0003273862615442045,0.0002867293607581994,0.0002589455830627952,0.0002446561697405904,0.0002297975478782402,0.00020800397249436787,0.00020136948789596187,0.00019489438785865053,0.00018499186027913018,0.00017532682286858483,0.00017247540847780294,0.00016466074336333512,0.00015246598238024666,0.00014306077142320483,0.00013546253341289283,0.0001262903850068256,0.0001216011893298556
2-2-5,2000,none,kl_plugin,para_boot,0.0005067223814622547,0.0004117372584111799,0.0003593057651587987,0.0003047476884088593,0.0002793449915220771,0.0002621546487211826,0.00024034995289835752,0.00022598938270578555,0.0002146553945343767,0.00019727865621446927,0.00018344294351793012,0.0001747125037311455,0.0001606057212712324,0.00015256468236376366,0.0001462854437969768,0.0001399889412227993,0.00012955594685813072,0.00012646812007975465,0.0001219667820626839,0.0001164805129235722
2-2-5,2000,none,kl_split,para_boot,0.01803977594781444,0.015186118852269356,0.013363812288893958,0.011903952236598589,0.010491918295586227,0.009496953146460672,0.008989641626114079,0.008369194010054683,0.007895039540791293,0.007471721959323984,0.007132198100083987,0.006615298563522849,0.006271321978386008,0.005960818490648255,0.005734944190000509,0.005477790691330321,0.005243047902436856,0.005001611697630737,0.004824439723688028,0.004585826537150317
2-2-5,2000,none,slack_plugin,para_boot,0.01364435881443496,0.01364435881443496,0.012405236539417004,0.012405236539417004,0.011314626259645728,0.011314626259645728,0.010452132299897337,0.010452132299897337,0.00943644704670868,0.00943644704670868,0.009075806086672474,0.009075806086672474,0.008692487802631526,0.008692487802631526,0.007997466899771658,0.007997466899771658,0.007644012558567666,0.007644012558567666,0.007361455460007168,0.007361455460007168
2-2-5,2000,t3,cf1_margin,para_boot,0.3131779125001277,0.3131779125001277,0.3089850790571262,0.3089850790571262,0.30511270210363045,0.30511270210363045,0.3046348018628514,0.3046348018628514,0.3035722678922247,0.3035722678922247,0.2755033603747177,0.2755033603747177,0.24097648987943998,0.24097648987943998,0.2407089105572311,0.2407089105572311,0.24049271728052263,0.24049271728052263,0.24034680144551068,0.24034680144551068
2-2-5,2000,t3,gm_battery,crt_cond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-5,2000,t3,gm_battery,para_boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-5,2000,t3,gtest,crt_cond,866.737640025632,863.8255631628534,862.8326370746571,861.8054166844755,861.513942346955,861.2558128928081,860.8291206422367,860.4116664233021,860.1002318540809,859.8666957194486,859.4629284478507,859.1904085107445,858.9026606713303,858.7095579224934,858.3839068193107,858.1671379420528,857.9044503498397,857.7058542914003,857.5140360062541,857.3809022688612
2-2-5,2000,t3,gtest,para_boot,883.1897077152227,878.9978344053031,876.9989484950678,875.4790231726156,874.0001731108915,872.5883321798872,871.4499023808601,870.4868357743155,869.7396022525787,869.0942816296306,868.4422568012982,867.9959675705121,867.2805350184592,866.8034922492466,866.2919873298899,865.9097278503411,865.7148150546163,865.0501604236415,864.2746826459653,863.6314905362718
2-2-5,2000,t3,kl_crossfit,para_boot,0.2153357301506169,0.20914024582798435,0.20723190082341977,0.18939972784421974,0.18755946057429218,0.18477438383057196,0.17404135594296472,0.172266689057251,0.17156193560902575,0.17090911848971874,0.17049491672654776,0.16998597575866764,0.16894473551259204,0.16794965827753108,0.1649672533789286,0.1641911291412024,0.14906281492387924,0.14754481905374645,0.12695093921487222,0.12648879177152683
2-2-5,2000,t3,kl_plugin,crt_cond,0.02011980948858781,0.017988327651726765,0.012747605300302771,0.01265379999509706,0.012483857151370603,0.012363682120161932,0.012313209683176483,0.012254493502832418,0.012119341771569085,0.012094447757772424,0.011975251005931574,0.011955565485060387,0.011864538018810685,0.011818449949980402,0.011108347013878646,0.010963295058232281,0.010871832665267195,0.010841208037220985,0.010818116491121786,0.010623101768220554
2-2-5,2000,t3,kl_plugin,para_boot,0.022049254731800298,0.020068692243019652,0.016537502886705392,0.01633390483736355,0.01254481724282993,0.012202289637455888,0.011999629650317948,0.011788580763702289,0.011593012057051098,0.01151461979065539,0.01145770240126689,0.011278500802670191,0.011210823465461407,0.011041812295107235,0.010975141333506043,0.010945689541903872,0.010856483335669654,0.009080041712042446,0.00901428645554957,0.008804827232812555
2-2-5,2000,t3,kl_split,para_boot,0.12302710573281164,0.11489261282106662,0.11154847602359348,0.09549678823375767,0.09368700552087399,0.0911279731639789,0.09026602390701559,0.08852680979109545,0.08303391485957307,0.08191039322062671,0.08056145663373389,0.07969514692613516,0.07885192388417238,0.07811677030297097,0.07684497728262742,0.0760553941065783,0.06364559742936421,0.060860782462480265,0.04060127829314019,0.039240161385107525
2-2-5,2000,t3,slack_plugin,para_boot,0.3354055106398259,0.3354055106398259,0.3269774395327394,0.3269774395327394,0.31909426305108224,0.31909426305108224,0.31801286424485126,0.31801286424485126,0.3156586054096302,0.3156586054096302,0.2871525714525647,0.2871525714525647,0.25901440523042063,0.25901440523042063,0.2585216508070863,0.2585216508070863,0.2582276868283351,0.2582276868283351,0.258061453482984,0.258061453482984
2-2-8,500,none,cf1_margin,para_boot,0.01354519650485112,0.01354519650485112,0.01354519650485112,0.0115267104183693,0.0115267104183693,0.0115267104183693,0.010262717119844667,0.010262717119844667,0.010262717119844667,0.010262717119844667,0.009693775735939289,0.009693775735939289,0.009693775735939289,0.008916009284091678,0.008916009284091678,0.008916009284091678,0.008916009284091678,0.00808674960233921,0.00808674960233921,0.00808674960233921
2-2-8,500,none,gm_battery,crt_cond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,500,none,gm_battery,para_boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,500,none,gtest,crt_cond,334.53894974846486,333.268655310638,332.3319008336234,331.7393190834552,331.45814556939865,331.2225655885337,330.95736873994133,330.68367233202224,330.45778272893057,330.1992575911119,329.9940434434275,329.80075783102325,329.57668201197407,329.32826125426504,329.17784816004405,329.02799428283265,328.8647752438283,328.76113815787744,328.5568570599901,328.4655452147523
2-2-8,500,none,gtest,para_boot,347.8847451229731,344.21835106199376,342.93418319047095,341.5461167715516,340.4961170061315,339.3665531505533,338.85094832740583,338.13659079100006,337.4188888877458,336.778104981667,336.1991022653818,335.8991852251918,335.42162039524896,335.0150864662957,334.72757118114407,334.3859138573237,334.04666208209966,333.7492374148388,333.31625091121003,332.88711799882617
2-2-8,500,none,kl_crossfit,para_boot,0.07879187094935275,0.059651677951019444,0.05123501521509058,0.04346400273843783,0.04032787391582143,0.037178321609884143,0.03507754536715595,0.033483868844369824,0.03156205745731902,0.029732748796256814,0.028185211409900473,0.02697547438679633,0.025811377344791452,0.024713890908685074,0.023716080876965483,0.02253215903236729,0.02196492383166163,0.02086671058768577,0.01994083672615679,0.01914681644977707
2-2-8,500,none,kl_plugin,crt_cond,0.0023589180332701555,0.0016985588734658072,0.0014162712147046102,0.0012919848998553707,0.0011915970068811438,0.001123196089250262,0.0010228401767294248,0.0009468247710165972,0.0009050296105529326,0.0008450234757579403,0.0008074633448996227,0.0007524963381146707,0.000723543224907392,0.000673533272631326,0.000647198287509959,0.000586892455356284,0.0005690914382133923,0.0005434055793712288,0.0005191241825583233,0.0004893349358060489
2-2-8,500,none,kl_plugin,para_boot,0.0020416012111160557,0.001590743967961654,0.0013069648839761283,0.0011787662817585986,0.001108638235111777,0.001016505003965894,0.0009916969859211204,0.0009465981070793478,0.0009025204571648949,0.0008518313275040243,0.0008083895564003255,0.0007772328756466527,0.0007267833446832633,0.0006864831912876246,0.0006546985849139818,0.0006159108255235353,0.0005864814268197752,0.0005403875444832778,0.0004968013571617424,0.00048269218406585664
2-2-8,500,none,kl_split,para_boot,0.07913428586543526,0.06084079937846662,0.052695543422509566,0.04382410467877308,0.04047593457039217,0.037598538256721284,0.03523316293939207,0.03373826903019924,0.03169338689017834,0.02982344687149975,0.02837827596418875,0.027173340877101562,0.02600980792323336,0.02489277373046717,0.02375917873026978,0.022675412289658508,0.022017862201085498,0.02090764973768132,0.01988260936408853,0.0191950824225035
2-2-8,500,none,slack_plugin,para_boot,0.027090393009702216,0.027090393009702216,0.027090393009702216,0.023053420836738593,0.023053420836738593,0.023053420836738593,0.020525434239689333,0.020525434239689333,0.020525434239689333,0.020525434239689333,0.019387551471878577,0.019387551471878577,0.019387551471878577,0.01783201856818336,0.01783201856818336,0.01783201856818336,0.01783201856818336,0.016173499204678424,0.016173499204678424,0.016173499204678424
2-2-8,500,t3,cf1_margin,para_boot,0.38468527122343743,0.38468527122343743,0.38468527122343743,0.3835237618038636,0.3835237618038636,0.3835237618038636,0.3538596704936406,0.3538596704936406,0.3538596704936406,0.3538596704936406,0.3536886782318154,0.3536886782318154,0.3536886782318154,0.31483333613501724,0.31483333613501724,0.31483333613501724,0.31483333613501724,0.31446647856612864,0.31446647856612864,0.31446647856612864
2-2-8,500,t3,gm_battery,crt_cond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,500,t3,gm_battery,para_boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,500,t3,gtest,crt_cond,232.59774979229965,231.74889965679435,231.45265791325266,231.1466374448463,230.90756059496243,230.65002876401397,230.49907313382357,230.23559758210618,230.09051102693013,229.89124582625305,229.57781601150842,229.50504810628414,229.47686140553571,229.4034197777058,229.2906945719805,228.92046247453925,228.84740411987346,228.81133212070654,228.78224011143448,228.72629810832348
2-2-8,500,t3,gtest,para_boot,242.87263314362846,240.40638948206322,239.41432495134995,238.62944975951652,237.6685616481088,237.1680367095739,236.7070251470791,236.5972752736102,236.05974519443967,235.45067506846712,235.18665607451578,234.6500750545057,234.38344393071577,234.1346367247676,233.7450281531693,233.45244490309577,233.36091539611684,233.0622815922933,232.78393708951197,232.4238146377278
2-2-8,500,t3,kl_crossfit,para_boot,2.5777294603913092,2.5536722426281107,1.6704603401178821,1.3326734476282545,0.9358437576635086,0.8959124920118025,0.8922092286531811,0.8582156784909141,0.8551457332256533,0.827674265810749,0.7870967203995716,0.7730922979193547,0.4023671222896066,0.4005153629203704,0.3900103280320982,0.3864625443326531,0.36584507266349403,0.36485787174843987,0.36361999076349566,0.35060127707526834
2-2-8,500,t3,kl_plugin,crt_cond,0.02541870155145471,0.023052966412806963,0.015635728888675003,0.014786068914274232,0.01437396321540435,0.01416033147783134,0.013898909776784405,0.013743524077992056,0.013130584419172055,0.012972260982835496,0.006850949753044401,0.006727309577807719,0.006587091605257353,0.006517388798877825,0.006380356554091185,0.00632435307698855,0.006268602452332853,0.006202619898530639,0.0061482544054300035,0.006075837213628845
2-2-8,500,t3,kl_plugin,para_boot,0.024600158698236983,0.01629124507642897,0.015282991775938368,0.014952945723736503,0.014697243538838826,0.014280751239129983,0.014066831330416767,0.013718152036756685,0.0073120873975980666,0.0072231348720939665,0.006969325138148015,0.006840715781304856,0.006709957422229544,0.006653380068133646,0.006539518684982245,0.006494886077061613,0.006366204755554299,0.006218801436782452,0.0061863199754803025,0.006132863468028101
2-2-8,500,t3,kl_split,para_boot,2.653376132167139,2.606916012489101,1.926362614777909,1.4996153460902355,1.3385887005096617,1.1918914035831583,0.7545154581029789,0.7004151659530633,0.6063994459685227,0.514393853187209,0.5118338014741828,0.43582309805862124,0.42027672524772264,0.39558580020100353,0.1789659825121415,0.1643662953381439,0.1580251868496045,0.15532647052378928,0.14151311548960466,0.14031235613459103
2-2-8,500,t3,slack_plugin,para_boot,0.40118973639031735,0.40118973639031735,0.40118973639031735,0.3987553837725012,0.3987553837725012,0.3987553837725012,0.36703797826183027,0.36703797826183027,0.36703797826183027,0.36703797826183027,0.3665289930701772,0.3665289930701772,0.3665289930701772,0.3301509742072423,0.3301509742072423,0.3301509742072423,0.3301509742072423,0.3233774015767017,0.3233774015767017,0.3233774015767017
2-2-8,1000,none,cf1_margin,para_boot,0.008121083723737915,0.008121083723737915,0.008121083723737915,0.006550587592264469,0.006550587592264469,0.006550587592264469,0.0059525560599223235,0.0059525560599223235,0.0059525560599223235,0.0059525560599223235,0.005589667557861657,0.005589667557861657,0.005589667557861657,0.005229631017282795,0.005229631017282795,0.005229631017282795,0.005229631017282795,0.0048749486917484645,0.0048749486917484645,0.0048749486917484645
2-2-8,1000,none,gm_battery,crt_cond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,1000,none,gm_battery,para_boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,1000,none,gtest,crt_cond,658.139305548,656.439544932614,655.780809919874,655.2074343542375,654.4065237469742,653.7970898859926,653.3782244874478,652.988022991243,652.647937395594,652.4270300830472,652.237788492806,651.9840508161083,651.6204475057212,651.3581122133005,651.0116954672104,650.7631173928493,650.5426690577017,650.3552693370569,650.2064486327185,650.0004980289658
2-2-8,1000,none,gtest,para_boot,676.7086281821579,673.3723051826128,671.1805246468133,668.7681131768651,667.0902730739226,665.9918856671861,664.8604087179153,664.1053632948818,663.1853955361394,662.6789086430573,662.0767896634446,661.5682575598119,660.7423387855083,660.2193984921524,659.3702233601315,658.9953295559758,658.3821373065516,657.7837506125321,657.1832857829012,656.6171350385008
2-2-8,1000,none,kl_crossfit,para_boot,0.03775179344126412,0.028971739409515695,0.025209268337528803,0.022900947903881936,0.020205269432084855,0.01890173679808064,0.0177472629024958,0.016971398224974975,0.01559953030196998,0.014701802486260558,0.014032167659109094,0.013518203986773199,0.012952277038419027,0.01226547311430852,0.011719134758886425,0.011103637523893227,0.01071963597112977,0.010317329811806681,0.009858122304013853,0.00950834491990625
2-2-8,1000,none,kl_plugin,crt_cond,0.0010000643928496583,0.0008145884633980923,0.0007224765549567447,0.0006125540345696398,0.0005514404572198324,0.0004944458778440026,0.00047086490738939445,0.00044761353094170697,0.0004260758811884373,0.00040158322627777425,0.0003798542215910461,0.00036688786054993555,0.00035478770619814127,0.00034405263129419494,0.0003262194140330564,0.0003098422922700264,0.0002854249884605879,0.0002748490084792704,0.00026297488029592065,0.0002509208201619472
2-2-8,1000,none,kl_plugin,para_boot,0.0011916148586821652,0.0007004287078438129,0.0006417086023347381,0.0005542395232206939,0.0005120377611037767,0.00046766636491530917,0.0004471085382141112,0.0004143501625923321,0.00039311180108985897,0.00036575314285903246,0.00034190561586303086,0.00033002659675909134,0.0003142409245642812,0.0003027429429095904,0.0002869142186291871,0.0002711565445120648,0.0002562930621535358,0.0002485114389886067,0.00023706452100180143,0.00022431898659076873
2-2-8,1000,none,kl_split,para_boot,0.03749527706894721,0.029049828585202758,0.02539982669524558,0.022880187583732912,0.020176659270867436,0.018879861418216445,0.017894416673685756,0.016994276220160413,0.0155785968532225,0.01478070310792652,0.014075407021171521,0.013487941522214693,0.012972731550669641,0.012384206277429192,0.01173122036939302,0.011161739889990516,0.01076317502919971,0.010397501628262435,0.00995370126522437,0.009541338680604122
2-2-8,1000,none,slack_plugin,para_boot,0.016242167447475794,0.016242167447475794,0.016242167447475794,0.013101175184528942,0.013101175184528942,0.013101175184528942,0.01190511211984465,0.01190511211984465,0.01190511211984465,0.01190511211984465,0.01117933511572332,0.01117933511572332,0.01117933511572332,0.010459262034565599,0.010459262034565599,0.010459262034565599,0.010459262034565599,0.009749897383496933,0.009749897383496933,0.009749897383496933
2-2-8,1000,t3,cf1_margin,para_boot,0.35427668930992817,0.35427668930992817,0.35427668930992817,0.35275950478137164,0.35275950478137164,0.35275950478137164,0.2966430511723327,0.2966430511723327,0.2966430511723327,0.2966430511723327,0.2960396262822483,0.2960396262822483,0.2960396262822483,0.29256665915496183,0.29256665915496183,0.29256665915496183,0.29256665915496183,0.29197730964391577,0.29197730964391577,0.29197730964391577
2-2-8,1000,t3,gm_battery,crt_cond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
