block,cfg,noise,n,d,b,seed,method,detrend,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
adversarial,B3_clipped_noise,t3,5000,2,,900000,k1,linear,0.05,99,0.002662796435909942,0.01649706971182663,0.014295267665171973,0.013699451921568073,0.013336434188674362,0.012175086055326245,0.012091981227465798,0.012069341131245137,0.01187665902471613,0.011865541916551425,0.011661072462736177,0.01137683579502724,0.0110538694218415,0.010848436814447915,0.010682068095279273,0.010640011543511907,0.010000168512196983,0.009804473301291305,0.00961809268560665,0.009433446264460854,0.00941043797245844
adversarial,B3_clipped_noise,t3,5000,2,,900000,k2,linear,0.05,99,0.06697286331443916,0.2412687832447522,0.18034535606717647,0.17042205508207617,0.16498350586087232,0.15069956949645885,0.14835851266735256,0.14806031557681681,0.14237110402348852,0.14188648405458434,0.14100446965019187,0.13530956818014162,0.1328438780524388,0.13238345048563113,0.1316502456559045,0.12824934785836045,0.12015409940810529,0.1200999415529111,0.11929423727155501,0.11746639982928288,0.11633595822244734
adversarial,B3_clipped_noise,t3,5000,2,,900000,k1,quadratic,0.05,99,0.0024871304430527097,0.015522401500389416,0.014149109082744582,0.014074806011068475,0.013696825416228187,0.01323034666752454,0.012994066807945681,0.012219739845455324,0.012014920942073237,0.011816168303589447,0.011343736386393743,0.011273761357534107,0.01126900415213783,0.011211342467245755,0.010804493256070913,0.010803766492050504,0.010036856709938258,0.009994373821085256,0.009975683967612947,0.009936642015202946,0.009525183492809175
adversarial,B3_clipped_noise,t3,5000,2,,900000,k2,quadratic,0.05,99,0.057350414989021825,0.239022461592334,0.21627613845828605,0.18792746117599846,0.1799054725729359,0.17672590644593683,0.17124755749607423,0.15529742043615857,0.15133564616285833,0.15035159368336662,0.14856085764750604,0.14793775041776305,0.1403182924318375,0.1275302515595152,0.1273970864409048,0.12115071567932642,0.11759612146459501,0.11698490265523534,0.11545227129370066,0.11544592333971956,0.11526082347655142
adversarial,B3_clipped_noise,t3,5000,2,,900001,k1,linear,0.05,99,0.004802854300324677,0.01442342909157579,0.013826420305838694,0.013109465294468214,0.011866212904110718,0.011555977027302933,0.011418896042771465,0.011069924073976667,0.010666051551032174,0.010577837171468762,0.01021020000911943,0.010041040151339886,0.009962810989790793,0.009948667688626234,0.009867691101434373,0.00981701720469863,0.009765518892167147,0.009751899301751465,0.009732879600658495,0.00964370651446167,0.009581373028152651
adversarial,B3_clipped_noise,t3,5000,2,,900001,k2,linear,0.05,99,0.07237748085163309,0.20023440891688463,0.18587634363638325,0.18102826467111421,0.15618825678038423,0.1524413513293807,0.1510266598917483,0.14543512743717307,0.1422352560869269,0.14157973230255944,0.1405197110723933,0.13995926611955142,0.13614127524896763,0.1331581046191385,0.1314904546917203,0.13104071453419372,0.13090143621086853,0.13068079192949997,0.12988839014257283,0.12500058976106512,0.12405210240060231
adversarial,B3_clipped_noise,t3,5000,2,,900001,k1,quadratic,0.05,99,0.004784432673546002,0.016408624615970147,0.014813374003656232,0.012724501536076627,0.012290073523412826,0.012083204145631798,0.011513377247241552,0.01120520723730467,0.010805044356759663,0.010707214596528125,0.010538727027798678,0.010524236251543195,0.010403671509125911,0.01034970723751194,0.010161409429099488,0.01012577247473545,0.010029166231441455,0.009973121813664054,0.009885344591745837,0.009599711731867355,0.00951070605829063
adversarial,B3_clipped_noise,t3,5000,2,,900001,k2,quadratic,0.05,99,0.06446146212849703,0.21342421357721056,0.17155973507978056,0.15779637139926525,0.15613538897775653,0.14918501370739748,0.14759475822868218,0.1427565831665699,0.1405272629774306,0.13552762677934413,0.13334528714234525,0.12587183075100694,0.12489591244628727,0.119869559737764,0.11631583130136698,0.11624603750346889,0.11571587671569175,0.11295406956752803,0.11155622530289133,0.10890947694369217,0.10766794556972471
adversarial,B3_clipped_noise,t3,5000,2,,900002,k1,linear,0.05,99,0.0031639061876412855,0.01616935793912888,0.014533602712354932,0.013841128689619064,0.013361100727852349,0.01327596504317341,0.013016702413035097,0.012648984935139995,0.012145060754501169,0.011962616598634623,0.011940967291245608,0.011779755118026647,0.01149306652123061,0.011324759368216197,0.011170589414366106,0.010960072460892145,0.010858533341037369,0.010740067468167025,0.01072299581816094,0.010576031763669835,0.010414492158668298
adversarial,B3_clipped_noise,t3,5000,2,,900002,k2,linear,0.05,99,0.07673828339750398,0.18963393699347939,0.18958093751158048,0.1669478800510251,0.16515033118979103,0.16495805576727826,0.1579191903335218,0.15496151002987138,0.1549384458171134,0.1505824156065665,0.146089478863184,0.13814374461046816,0.13617380002796442,0.12961453020669983,0.12774685138796613,0.12499546702169495,0.12390702320733708,0.1236973199731403,0.12147929350831521,0.12009122538833743,0.11723179576821684
