cell,kind,tail,n,seed,arm,feas_contam,stat,engine,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
2-2-4,u_on_y,none,1000,700000,clean,,kl_plugin,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700000,clean,,kl_split,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700000,clean,,kl_crossfit,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700000,clean,,cf1_margin,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700000,clean,,slack_plugin,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700000,clean,,gm_battery,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700000,clean,,gtest,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700000,clean,,kl_plugin,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700000,clean,,gm_battery,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700000,clean,,gtest,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700001,clean,,kl_plugin,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700001,clean,,kl_split,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700001,clean,,kl_crossfit,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700001,clean,,cf1_margin,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700001,clean,,slack_plugin,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700001,clean,,gm_battery,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700001,clean,,gtest,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700001,clean,,kl_plugin,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700001,clean,,gm_battery,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700001,clean,,gtest,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700002,clean,,kl_plugin,para_boot,99,0.0,1.8376105235175007e-16,1.3551251624101177e-16,1.348715378063153e-16,1.335170173405417e-16,1.3040714892422474e-16,1.298106921100183e-16,1.2155726546990765e-16,1.1821819243693797e-16,1.1695479190707756e-16,1.1386240787434746e-16,1.089354170778819e-16,1.089354170778819e-16,1.0855514018557087e-16,1.072201688165391e-16,1.0705722023171154e-16,1.0566260510225629e-16,1.0560658039117342e-16,1.0485439677015367e-16,1.0327656043024712e-16,1.021909829484519e-16
2-2-4,u_on_y,none,1000,700002,clean,,kl_split,para_boot,99,0.011469666357492896,0.09645318180788683,0.07581206863445865,0.06996576702239485,0.06793638090215405,0.053684339767285746,0.04984629939967,0.0497262174165803,0.048237618449346646,0.04473384517724745,0.04349798587744315,0.043416970652729175,0.04147196600084792,0.04143961954325834,0.04019205098542939,0.03936890863415573,0.03790938625272633,0.03676159906771008,0.03205775336867207,0.031180533684407034,0.030506102583437066
2-2-4,u_on_y,none,1000,700002,clean,,kl_crossfit,para_boot,99,0.011554737794533882,0.09783617797918427,0.07681141749079551,0.07076079451554539,0.0667110517109897,0.05265990209698612,0.050541996794980816,0.04836191304699373,0.04707315250223368,0.043965886118553954,0.04304845298402083,0.04273528819314108,0.042504952852123176,0.04241762748794887,0.039891978740541706,0.03871495350360758,0.037714857697680584,0.03732803067411952,0.03179017238554595,0.03161435915177866,0.03153895374004624
2-2-4,u_on_y,none,1000,700002,clean,,cf1_margin,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700002,clean,,slack_plugin,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700002,clean,,gm_battery,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_y,none,1000,700002,clean,,gtest,para_boot,99,344.4015563487784,408.32162020311387,402.01548794472944,399.48156578741737,394.82091777492985,391.4698609016201,391.2489952499731,382.51930562855455,379.5397877073076,375.9208237110748,375.80335404891684,374.63531699430513,374.3133088583333,372.8945391490056,372.4392164626378,371.79339678369286,370.18205270406725,369.9848198444352,369.40472305247386,367.1596822077175,365.7142013362038
2-2-4,u_on_y,none,1000,700002,clean,,kl_plugin,crt_cond,99,0.0,1.348715378063153e-16,1.3322676295501878e-16,1.3322676295501878e-16,1.3322676295501878e-16,1.2335811384723962e-16,1.1965737043182245e-16,1.167790144420535e-16,1.167790144420535e-16,1.167790144420535e-16,1.1225588360098805e-16,1.0855514018557087e-16,1.0608797790862607e-16,1.0608797790862607e-16,1.0608797790862607e-16,1.0608797790862607e-16,1.0608797790862607e-16,1.0608797790862607e-16,1.0608797790862607e-16,1.0362081563168128e-16,1.0238723449320889e-16
2-2-4,u_on_y,none,1000,700002,clean,,gm_battery,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
