cell,tail,family,rho,n,seed,dt_stats_s,stat,engine,stat_obs
2-2-5,t3,mixture,0.2,500,800000,0.01544778500101529,kl_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800000,0.01544778500101529,kl_split,none,0.1236143269914341
2-2-5,t3,mixture,0.2,500,800000,0.01544778500101529,kl_crossfit,none,1.1362538880305106
2-2-5,t3,mixture,0.2,500,800000,0.01544778500101529,cf1_margin,none,1.1102230246251565e-16
2-2-5,t3,mixture,0.2,500,800000,0.01544778500101529,slack_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800000,0.01544778500101529,gm_battery,none,0.0
2-2-5,t3,mixture,0.2,500,800000,0.01544778500101529,gtest,none,211.82291176872772
2-2-5,t3,mixture,0.2,500,800001,0.004962769999110606,kl_plugin,none,1.3842203735997918e-16
2-2-5,t3,mixture,0.2,500,800001,0.004962769999110606,kl_split,none,0.17213131908639284
2-2-5,t3,mixture,0.2,500,800001,0.004962769999110606,kl_crossfit,none,0.3768546924802164
2-2-5,t3,mixture,0.2,500,800001,0.004962769999110606,cf1_margin,none,0.0
2-2-5,t3,mixture,0.2,500,800001,0.004962769999110606,slack_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800001,0.004962769999110606,gm_battery,none,0.0
2-2-5,t3,mixture,0.2,500,800001,0.004962769999110606,gtest,none,184.26111117973085
2-2-5,t3,mixture,0.2,500,800002,0.0049750070029404014,kl_plugin,none,4.37492943049682e-16
2-2-5,t3,mixture,0.2,500,800002,0.0049750070029404014,kl_split,none,1.8015095508688717
2-2-5,t3,mixture,0.2,500,800002,0.0049750070029404014,kl_crossfit,none,0.9670361990433363
2-2-5,t3,mixture,0.2,500,800002,0.0049750070029404014,cf1_margin,none,0.0
2-2-5,t3,mixture,0.2,500,800002,0.0049750070029404014,slack_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800002,0.0049750070029404014,gm_battery,none,0.0
2-2-5,t3,mixture,0.2,500,800002,0.0049750070029404014,gtest,none,219.8426112183488
2-2-5,t3,mixture,0.2,500,800003,0.004710590998001862,kl_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800003,0.004710590998001862,kl_split,none,0.16283872087311715
2-2-5,t3,mixture,0.2,500,800003,0.004710590998001862,kl_crossfit,none,1.2548168871265561
2-2-5,t3,mixture,0.2,500,800003,0.004710590998001862,cf1_margin,none,0.0
2-2-5,t3,mixture,0.2,500,800003,0.004710590998001862,slack_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800003,0.004710590998001862,gm_battery,none,0.0
2-2-5,t3,mixture,0.2,500,800003,0.004710590998001862,gtest,none,210.31928837905593
2-2-5,t3,mixture,0.2,500,800004,0.004607834998751059,kl_plugin,none,4.539003508217095e-16
2-2-5,t3,mixture,0.2,500,800004,0.004607834998751059,kl_split,none,0.10873810503274486
2-2-5,t3,mixture,0.2,500,800004,0.004607834998751059,kl_crossfit,none,0.5025750833021947
2-2-5,t3,mixture,0.2,500,800004,0.004607834998751059,cf1_margin,none,0.0
2-2-5,t3,mixture,0.2,500,800004,0.004607834998751059,slack_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800004,0.004607834998751059,gm_battery,none,0.0
2-2-5,t3,mixture,0.2,500,800004,0.004607834998751059,gtest,none,217.06605026045318
2-2-5,t3,mixture,0.2,500,800005,0.005854412003827747,kl_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800005,0.005854412003827747,kl_split,none,0.0954786961533135
2-2-5,t3,mixture,0.2,500,800005,0.005854412003827747,kl_crossfit,none,0.6699549822180573
2-2-5,t3,mixture,0.2,500,800005,0.005854412003827747,cf1_margin,none,1.1102230246251565e-16
2-2-5,t3,mixture,0.2,500,800005,0.005854412003827747,slack_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800005,0.005854412003827747,gm_battery,none,0.0
2-2-5,t3,mixture,0.2,500,800005,0.005854412003827747,gtest,none,209.6908754501187
2-2-5,t3,mixture,0.2,500,800006,0.004814733998500742,kl_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800006,0.004814733998500742,kl_split,none,0.11975513767275058
2-2-5,t3,mixture,0.2,500,800006,0.004814733998500742,kl_crossfit,none,0.5150435933561859
2-2-5,t3,mixture,0.2,500,800006,0.004814733998500742,cf1_margin,none,0.0
2-2-5,t3,mixture,0.2,500,800006,0.004814733998500742,slack_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800006,0.004814733998500742,gm_battery,none,0.0
2-2-5,t3,mixture,0.2,500,800006,0.004814733998500742,gtest,none,184.0607977262906
2-2-5,t3,mixture,0.2,500,800007,0.004396989999804646,kl_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800007,0.004396989999804646,kl_split,none,2.052433037802521
2-2-5,t3,mixture,0.2,500,800007,0.004396989999804646,kl_crossfit,none,1.0972480506057878
2-2-5,t3,mixture,0.2,500,800007,0.004396989999804646,cf1_margin,none,0.0
2-2-5,t3,mixture,0.2,500,800007,0.004396989999804646,slack_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800007,0.004396989999804646,gm_battery,none,0.0
2-2-5,t3,mixture,0.2,500,800007,0.004396989999804646,gtest,none,219.23068838344017
2-2-5,t3,mixture,0.2,500,800008,0.004386392000014894,kl_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800008,0.004386392000014894,kl_split,none,1.2786775939515098
2-2-5,t3,mixture,0.2,500,800008,0.004386392000014894,kl_crossfit,none,0.6845255407343409
2-2-5,t3,mixture,0.2,500,800008,0.004386392000014894,cf1_margin,none,0.0
2-2-5,t3,mixture,0.2,500,800008,0.004386392000014894,slack_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800008,0.004386392000014894,gm_battery,none,0.0
2-2-5,t3,mixture,0.2,500,800008,0.004386392000014894,gtest,none,229.26529133411032
2-2-5,t3,mixture,0.2,500,800009,0.005947548997937702,kl_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800009,0.005947548997937702,kl_split,none,0.48587281084626405
2-2-5,t3,mixture,0.2,500,800009,0.005947548997937702,kl_crossfit,none,0.3006052527979653
2-2-5,t3,mixture,0.2,500,800009,0.005947548997937702,cf1_margin,none,0.0
2-2-5,t3,mixture,0.2,500,800009,0.005947548997937702,slack_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800009,0.005947548997937702,gm_battery,none,0.0
2-2-5,t3,mixture,0.2,500,800009,0.005947548997937702,gtest,none,220.4215767765576
2-2-5,t3,mixture,0.2,500,800010,0.004916803998639807,kl_plugin,none,0.0
2-2-5,t3,mixture,0.2,500,800010,0.004916803998639807,kl_split,none,0.1442880874912063
2-2-5,t3,mixture,0.2,500,800010,0.004916803998639807,kl_crossfit,none,1.717937198466691
2-2-5,t3,mixture,0.2,500,800010,0.004916803998639807,cf1_margin,none,0.0
