n,d,noise,kind,b,seed,method,stat_obs
8000,2,gauss,conf_lin,0.8,500000,k1,0.004968033442688147
8000,2,gauss,conf_lin,0.8,500000,k2,0.04172078956458983
8000,2,gauss,conf_lin,0.8,500000,hsic,0.001433225511326494
8000,2,gauss,conf_lin,0.8,500001,k1,0.0038589542537553756
8000,2,gauss,conf_lin,0.8,500001,k2,0.033665494985628326
8000,2,gauss,conf_lin,0.8,500001,hsic,0.002006788354130155
8000,2,gauss,conf_lin,0.8,500002,k1,0.006690573894022167
8000,2,gauss,conf_lin,0.8,500002,k2,0.07741129001229878
8000,2,gauss,conf_lin,0.8,500002,hsic,0.0011582817137803052
8000,2,gauss,conf_lin,0.8,500003,k1,0.005802611225488641
8000,2,gauss,conf_lin,0.8,500003,k2,0.031122859132968316
8000,2,gauss,conf_lin,0.8,500003,hsic,0.0027561724027421446
8000,2,gauss,conf_lin,0.8,500004,k1,0.006984129762655833
8000,2,gauss,conf_lin,0.8,500004,k2,0.059781589058411154
8000,2,gauss,conf_lin,0.8,500004,hsic,0.0013845484542092917
8000,2,gauss,conf_lin,0.8,500005,k1,0.004610967321468928
8000,2,gauss,conf_lin,0.8,500005,k2,0.0651669186240694
8000,2,gauss,conf_lin,0.8,500005,hsic,0.0009589097782316316
8000,2,gauss,conf_lin,0.8,500006,k1,0.006700854606162765
8000,2,gauss,conf_lin,0.8,500006,k2,0.08494988061033022
8000,2,gauss,conf_lin,0.8,500006,hsic,0.0014228537658749708
8000,2,gauss,conf_lin,0.8,500007,k1,0.004043737900597533
8000,2,gauss,conf_lin,0.8,500007,k2,0.02278099500739344
8000,2,gauss,conf_lin,0.8,500007,hsic,0.000784661473143606
8000,2,gauss,conf_lin,0.8,500008,k1,0.0038460237898170213
8000,2,gauss,conf_lin,0.8,500008,k2,0.044095687419042094
8000,2,gauss,conf_lin,0.8,500008,hsic,0.00014306988746786632
8000,2,gauss,conf_lin,0.8,500009,k1,0.005564469030475361
8000,2,gauss,conf_lin,0.8,500009,k2,0.06887199875236606
8000,2,gauss,conf_lin,0.8,500009,hsic,0.0007843472509898939
8000,2,gauss,conf_lin,0.8,500010,k1,0.0036210050037895902
8000,2,gauss,conf_lin,0.8,500010,k2,0.039924525289446365
8000,2,gauss,conf_lin,0.8,500010,hsic,0.0008266600954030193
8000,2,gauss,conf_lin,0.8,500011,k1,0.003284513082391305
8000,2,gauss,conf_lin,0.8,500011,k2,0.08033671089108287
8000,2,gauss,conf_lin,0.8,500011,hsic,0.003142348837728407
8000,2,gauss,conf_lin,0.8,500012,k1,0.004534647964266392
8000,2,gauss,conf_lin,0.8,500012,k2,0.11349034225947272
8000,2,gauss,conf_lin,0.8,500012,hsic,0.002075124391732603
8000,2,gauss,conf_lin,0.8,500013,k1,0.006582570678984934
8000,2,gauss,conf_lin,0.8,500013,k2,0.03686171608597499
8000,2,gauss,conf_lin,0.8,500013,hsic,0.0014071289625060684
8000,2,gauss,conf_lin,0.8,500014,k1,0.0040283435574579585
8000,2,gauss,conf_lin,0.8,500014,k2,0.034281877201018794
8000,2,gauss,conf_lin,0.8,500014,hsic,0.001074992005538591
8000,2,gauss,conf_lin,0.8,500015,k1,0.004788925822181156
8000,2,gauss,conf_lin,0.8,500015,k2,0.07860651769866271
8000,2,gauss,conf_lin,0.8,500015,hsic,0.0018518501162943955
8000,2,gauss,conf_lin,0.8,500016,k1,0.004387780235995065
8000,2,gauss,conf_lin,0.8,500016,k2,0.07659076297428806
8000,2,gauss,conf_lin,0.8,500016,hsic,0.0014784622715906532
8000,2,gauss,conf_lin,0.8,500017,k1,0.0036352298243569336
8000,2,gauss,conf_lin,0.8,500017,k2,0.0520967014247521
8000,2,gauss,conf_lin,0.8,500017,hsic,0.002042530828782091
8000,2,gauss,conf_lin,0.8,500018,k1,0.006970117751830762
8000,2,gauss,conf_lin,0.8,500018,k2,0.031540887900770816
8000,2,gauss,conf_lin,0.8,500018,hsic,0.00034653809234199616
8000,2,gauss,conf_lin,0.8,500019,k1,0.0034216707464607143
8000,2,gauss,conf_lin,0.8,500019,k2,0.06479531239234239
8000,2,gauss,conf_lin,0.8,500019,hsic,0.0025945399582759585
8000,2,gauss,conf_lin,0.8,500020,k1,0.00692724014466628
8000,2,gauss,conf_lin,0.8,500020,k2,0.07873205355442342
8000,2,gauss,conf_lin,0.8,500020,hsic,0.0004222473137466716
8000,2,gauss,conf_lin,0.8,500021,k1,0.0060207508537934995
8000,2,gauss,conf_lin,0.8,500021,k2,0.05398139284665298
8000,2,gauss,conf_lin,0.8,500021,hsic,0.00019671314671355287
8000,2,gauss,conf_lin,0.8,500022,k1,0.0020504107103023195
8000,2,gauss,conf_lin,0.8,500022,k2,0.028945006724773983
8000,2,gauss,conf_lin,0.8,500022,hsic,0.00031944354554842104
8000,2,gauss,conf_lin,0.8,500023,k1,0.006695185312662666
8000,2,gauss,conf_lin,0.8,500023,k2,0.033924428189152624
8000,2,gauss,conf_lin,0.8,500023,hsic,0.0011532335905981266
8000,2,gauss,conf_lin,0.8,500024,k1,0.005372967810086116
8000,2,gauss,conf_lin,0.8,500024,k2,0.0606595057179358
8000,2,gauss,conf_lin,0.8,500024,hsic,0.0011711557442084348
8000,2,gauss,conf_lin,0.8,500025,k1,0.0033776341804553356
8000,2,gauss,conf_lin,0.8,500025,k2,0.033474682366679095
8000,2,gauss,conf_lin,0.8,500025,hsic,0.0012667924278533143
8000,2,gauss,conf_lin,0.8,500026,k1,0.0034663593813195615
8000,2,gauss,conf_lin,0.8,500026,k2,0.07033770050277086
8000,2,gauss,conf_lin,0.8,500026,hsic,0.00020839367724482215
8000,2,gauss,conf_lin,0.8,500027,k1,0.004716844736479819
8000,2,gauss,conf_lin,0.8,500027,k2,0.06881579531612425
8000,2,gauss,conf_lin,0.8,500027,hsic,0.00033127812503396843
8000,2,gauss,conf_lin,0.8,500028,k1,0.003627687969456006
8000,2,gauss,conf_lin,0.8,500028,k2,0.05695247433849877
8000,2,gauss,conf_lin,0.8,500028,hsic,0.0010600405358357728
8000,2,gauss,conf_lin,0.8,500029,k1,0.004934505237535247
8000,2,gauss,conf_lin,0.8,500029,k2,0.0676025162831534
8000,2,gauss,conf_lin,0.8,500029,hsic,0.00036020871092261824
8000,2,gauss,conf_lin,0.8,500030,k1,0.0071708622042034875
8000,2,gauss,conf_lin,0.8,500030,k2,0.03575383201646367
8000,2,gauss,conf_lin,0.8,500030,hsic,0.000754336248560971
8000,2,gauss,conf_lin,0.8,500031,k1,0.00446327829934301
8000,2,gauss,conf_lin,0.8,500031,k2,0.03427759785697003
8000,2,gauss,conf_lin,0.8,500031,hsic,0.004561513989850823
8000,2,gauss,conf_lin,0.8,500032,k1,0.005008394538288385
8000,2,gauss,conf_lin,0.8,500032,k2,0.09393310928279106
8000,2,gauss,conf_lin,0.8,500032,hsic,0.0022691885975552177
8000,2,gauss,conf_lin,0.8,500033,k1,0.003091605392094521
8000,2,gauss,conf_lin,0.8,500033,k2,0.1175243302003304
8000,2,gauss,conf_lin,0.8,500033,hsic,0.0006770210370845358
8000,2,gauss,conf_lin,0.8,500034,k1,0.00473852236931982
8000,2,gauss,conf_lin,0.8,500034,k2,0.025353339222229192
8000,2,gauss,conf_lin,0.8,500034,hsic,0.0026229987805716144
8000,2,gauss,conf_lin,0.8,500035,k1,0.00645856525115196
8000,2,gauss,conf_lin,0.8,500035,k2,0.054031970388568884
8000,2,gauss,conf_lin,0.8,500035,hsic,0.0005095084347584716
8000,2,gauss,conf_lin,0.8,500036,k1,0.004329042263971683
8000,2,gauss,conf_lin,0.8,500036,k2,0.08206198816238314
8000,2,gauss,conf_lin,0.8,500036,hsic,0.0007429669835588034
8000,2,gauss,conf_lin,0.8,500037,k1,0.002931097402358529
8000,2,gauss,conf_lin,0.8,500037,k2,0.08507528330897943
8000,2,gauss,conf_lin,0.8,500037,hsic,0.000841326470982635
8000,2,gauss,conf_lin,0.8,500038,k1,0.008655766430841316
8000,2,gauss,conf_lin,0.8,500038,k2,0.03841089826558427
8000,2,gauss,conf_lin,0.8,500038,hsic,0.0002365357060041712
8000,2,gauss,conf_lin,0.8,500039,k1,0.0048714349126600665
8000,2,gauss,conf_lin,0.8,500039,k2,0.06256094333996585
8000,2,gauss,conf_lin,0.8,500039,hsic,0.0005103640248369157
8000,2,gauss,conf_lin,0.8,500040,k1,0.005554736723987319
8000,2,gauss,conf_lin,0.8,500040,k2,0.08953814621222891
8000,2,gauss,conf_lin,0.8,500040,hsic,0.0004208779822650641
8000,2,gauss,conf_lin,0.8,500041,k1,0.0035339194420433984
8000,2,gauss,conf_lin,0.8,500041,k2,0.02963516696323223
8000,2,gauss,conf_lin,0.8,500041,hsic,0.0014132773600844125
8000,2,gauss,conf_lin,0.8,500042,k1,0.0040889875602102554
8000,2,gauss,conf_lin,0.8,500042,k2,0.05051400641770376
8000,2,gauss,conf_lin,0.8,500042,hsic,0.0007191161413785473
