cell,tail,family,rho,n,seed,dt_stats_s,stat,engine,stat_obs
2-2-8,t3,mixture,0.8,2000,800000,0.016251768000074662,kl_plugin,none,0.72441836338969
2-2-8,t3,mixture,0.8,2000,800000,0.016251768000074662,kl_split,none,0.8558128912164222
2-2-8,t3,mixture,0.8,2000,800000,0.016251768000074662,kl_crossfit,none,0.7953097481336872
2-2-8,t3,mixture,0.8,2000,800000,0.016251768000074662,cf1_margin,none,0.7758831035324141
2-2-8,t3,mixture,0.8,2000,800000,0.016251768000074662,slack_plugin,none,1.5517662070648282
2-2-8,t3,mixture,0.8,2000,800000,0.016251768000074662,gm_battery,none,0.0
2-2-8,t3,mixture,0.8,2000,800000,0.016251768000074662,gtest,none,221.93781188117748
2-2-8,t3,mixture,0.8,2000,800001,0.009593513001163956,kl_plugin,none,0.6719100648967632
2-2-8,t3,mixture,0.8,2000,800001,0.009593513001163956,kl_split,none,0.7199596665518412
2-2-8,t3,mixture,0.8,2000,800001,0.009593513001163956,kl_crossfit,none,0.727880252671421
2-2-8,t3,mixture,0.8,2000,800001,0.009593513001163956,cf1_margin,none,0.7515894218180762
2-2-8,t3,mixture,0.8,2000,800001,0.009593513001163956,slack_plugin,none,1.5031788436361522
2-2-8,t3,mixture,0.8,2000,800001,0.009593513001163956,gm_battery,none,0.0
2-2-8,t3,mixture,0.8,2000,800001,0.009593513001163956,gtest,none,262.05237812078053
2-2-8,t3,mixture,0.8,2000,800002,0.009154054998361971,kl_plugin,none,0.7183465510210554
2-2-8,t3,mixture,0.8,2000,800002,0.009154054998361971,kl_split,none,0.7376771231103537
2-2-8,t3,mixture,0.8,2000,800002,0.009154054998361971,kl_crossfit,none,0.7989110649306755
2-2-8,t3,mixture,0.8,2000,800002,0.009154054998361971,cf1_margin,none,0.7750539364610476
2-2-8,t3,mixture,0.8,2000,800002,0.009154054998361971,slack_plugin,none,1.5501078729220954
2-2-8,t3,mixture,0.8,2000,800002,0.009154054998361971,gm_battery,none,0.0
2-2-8,t3,mixture,0.8,2000,800002,0.009154054998361971,gtest,none,218.5363241655913
2-2-8,t3,mixture,0.8,2000,800003,0.02421479699842166,kl_plugin,none,0.6969004915469801
2-2-8,t3,mixture,0.8,2000,800003,0.02421479699842166,kl_split,none,0.7728695769173709
2-2-8,t3,mixture,0.8,2000,800003,0.02421479699842166,kl_crossfit,none,0.8360206869650153
2-2-8,t3,mixture,0.8,2000,800003,0.02421479699842166,cf1_margin,none,0.7638543667240728
2-2-8,t3,mixture,0.8,2000,800003,0.02421479699842166,slack_plugin,none,1.5277087334481454
2-2-8,t3,mixture,0.8,2000,800003,0.02421479699842166,gm_battery,none,0.0
2-2-8,t3,mixture,0.8,2000,800003,0.02421479699842166,gtest,none,223.597287551352
2-2-8,t3,mixture,0.8,2000,800004,0.015741123002953827,kl_plugin,none,0.6855753800350107
2-2-8,t3,mixture,0.8,2000,800004,0.015741123002953827,kl_split,none,0.8513284142854761
2-2-8,t3,mixture,0.8,2000,800004,0.015741123002953827,kl_crossfit,none,0.8199989522844229
2-2-8,t3,mixture,0.8,2000,800004,0.015741123002953827,cf1_margin,none,0.7614991328678606
2-2-8,t3,mixture,0.8,2000,800004,0.015741123002953827,slack_plugin,none,1.5229982657357217
2-2-8,t3,mixture,0.8,2000,800004,0.015741123002953827,gm_battery,none,0.0
2-2-8,t3,mixture,0.8,2000,800004,0.015741123002953827,gtest,none,229.43903219147762
2-2-8,t3,mixture,0.8,2000,800005,0.016842253993672784,kl_plugin,none,0.6667943706912559
2-2-8,t3,mixture,0.8,2000,800005,0.016842253993672784,kl_split,none,0.7746396614128981
