n,d,noise,kind,b,seed,method,stat_obs
2000,3,gauss,conf_lin,0.4,500000,k1,0.0011390601910011844
2000,3,gauss,conf_lin,0.4,500000,k2,0.051923244045681834
2000,3,gauss,conf_lin,0.4,500000,hsic,0.0005484196156044907
2000,3,gauss,conf_lin,0.4,500001,k1,0.0011586242396537383
2000,3,gauss,conf_lin,0.4,500001,k2,0.08130134643724439
2000,3,gauss,conf_lin,0.4,500001,hsic,0.0014296456616866005
2000,3,gauss,conf_lin,0.4,500002,k1,0.0013054994325847336
2000,3,gauss,conf_lin,0.4,500002,k2,0.05633123807659777
2000,3,gauss,conf_lin,0.4,500002,hsic,0.0004775164535818705
2000,3,gauss,conf_lin,0.4,500003,k1,0.0004685332053868674
2000,3,gauss,conf_lin,0.4,500003,k2,0.06985227136895213
2000,3,gauss,conf_lin,0.4,500003,hsic,0.0014000639071563305
2000,3,gauss,conf_lin,0.4,500004,k1,0.001962524555352174
2000,3,gauss,conf_lin,0.4,500004,k2,0.12182414618170209
2000,3,gauss,conf_lin,0.4,500004,hsic,0.0001888084511699509
2000,3,gauss,conf_lin,0.4,500005,k1,0.0010423305562765606
2000,3,gauss,conf_lin,0.4,500005,k2,0.046735010597298156
2000,3,gauss,conf_lin,0.4,500005,hsic,0.00143097280221155
2000,3,gauss,conf_lin,0.4,500006,k1,0.0024207636978437197
2000,3,gauss,conf_lin,0.4,500006,k2,0.12484514226746965
2000,3,gauss,conf_lin,0.4,500006,hsic,0.0021665686768414815
2000,3,gauss,conf_lin,0.4,500007,k1,0.0017134853451252763
2000,3,gauss,conf_lin,0.4,500007,k2,0.10262076207396136
2000,3,gauss,conf_lin,0.4,500007,hsic,0.000715324949549468
2000,3,gauss,conf_lin,0.4,500008,k1,0.0015909720448999964
2000,3,gauss,conf_lin,0.4,500008,k2,0.09101488551906466
2000,3,gauss,conf_lin,0.4,500008,hsic,0.001998408235778707
2000,3,gauss,conf_lin,0.4,500009,k1,0.0009424257942515224
