n,d,noise,kind,seed,method,trim,B,stat_obs,dt_boot_s,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
20000,2,t3,null_nonparam,400000,k1,0.05,199,0.006846851658557029,19.863323130004574,0.01214198797919619,0.011577565317196337,0.011284286564040014,0.011266993655947855,0.011046416498012857,0.010887552870949557,0.010693677729905815,0.010411275730575875,0.010339440401361144,0.010152665940856509,0.010047677331362803,0.009885848671343234,0.009821527946344832,0.009593596198757104,0.009553586764946553,0.009391548666206728,0.00936188550684991,0.009328374751348623,0.009076544132415654,0.00899504714409638
20000,2,t3,null_nonparam,400000,k2,0.05,199,0.11654303637686235,19.863323130004574,0.14295777124389522,0.13319322758417115,0.1261504479531287,0.11931417798695702,0.1122829227352843,0.10757875631567829,0.10742862013734654,0.10202489193828165,0.0954988558804747,0.09253343871914005,0.09074474250044644,0.08763869190069083,0.08613052441155931,0.0834114461082321,0.0830574132272529,0.0812593565597196,0.07923894866463216,0.0781170734439735,0.07718981241597231,0.07675981132369507
20000,2,t3,null_nonparam,400000,hsic,0.0,199,0.004974979284263024,19.863323130004574,0.008261295802590211,0.008059899026391072,0.007911529832315954,0.007794932371053869,0.00754273481752239,0.007387546135764508,0.007358947785087865,0.0071779847756880425,0.0070362934024129605,0.006961166588046409,0.006729525069214403,0.006682992122140331,0.006654824976669069,0.006583514226519002,0.006531321658347673,0.006505804224000103,0.0064910532877123185,0.006409519190100831,0.006325192252381606,0.006300903099744936
20000,2,t3,null_nonparam,400001,k1,0.05,199,0.00493991163635199,20.28822638699785,0.015214861516893996,0.01444191313861476,0.013174912907634506,0.012046000114002031,0.011748044021652748,0.011480366665510111,0.011301420061394674,0.011215503326804432,0.010765854918921791,0.01066319007366201,0.010647004590739417,0.01055711111904778,0.010478336364572849,0.01043472692386982,0.010405819456727361,0.010361037520237204,0.01009649403603774,0.009997161062800464,0.009755812159766508,0.00960659448079626
20000,2,t3,null_nonparam,400001,k2,0.05,199,0.047579308870681354,20.28822638699785,0.16931959072847574,0.14532054261487656,0.14205542214249517,0.141034697060307,0.12238645858946555,0.11543428055936229,0.1114319384174458,0.11002951520704307,0.10800280444110417,0.1053152061091966,0.09950549961021042,0.09867056551176898,0.0928670105941094,0.09254055868782478,0.08736015158671913,0.08543557733059753,0.0851223188730248,0.08120774345602191,0.08047748093150997,0.08005686792992221
20000,2,t3,null_nonparam,400001,hsic,0.0,199,0.0008821888103457592,20.28822638699785,0.004768421595929912,0.004596769550846124,0.004384262474114211,0.0040363031641847446,0.003931645093998709,0.003825540816666606,0.003735282645408664,0.0036732963026414487,0.003669600692325936,0.00356477424043256,0.00353848752479002,0.0035028458479225135,0.003375170922047671,0.003312309220778056,0.003157242802276677,0.0030749065378605513,0.00296963235369223,0.0029162583871738,0.002896123678379908,0.0028377853173121464
20000,2,t3,null_nonparam,400002,k1,0.05,199,0.00634686795231032,20.77281715600111,0.015480231618069773,0.013560465465939475,0.01336410723040471,0.012292034382779593,0.012181363402448242,0.011947457590714472,0.011757187285100557,0.011734976150339471,0.011682551080052006,0.011628511110780004,0.011395779279840257,0.011342362943334905,0.011068465982003839,0.010892746470482328,0.010357657663345177,0.010178723834073033,0.010102738685629609,0.009984810790650944,0.009756013253449658,0.009591372827100764
20000,2,t3,null_nonparam,400002,k2,0.05,199,0.02537728315417476,20.77281715600111,0.1721972746050344,0.14249607829048347,0.12928507515615995,0.11844742272752473,0.11773273642610038,0.10647483717272473,0.10000329464986157,0.09978917515133355,0.09538223422763531,0.09382063524382239,0.08969774154207884,0.08906235389953515,0.08768322146040841,0.08645574683320899,0.08318782301425716,0.0828777653440676,0.08257400605583431,0.08176914249902678,0.0793674619066385,0.07914409243820872
20000,2,t3,null_nonparam,400002,hsic,0.0,199,0.0013678026935500143,20.77281715600111,0.005286985273990206,0.004525383440213578,0.004268547238289913,0.003959321698466081,0.0038963785606382587,0.0035700365895998927,0.0034466978663266075,0.0033796725841685037,0.0033190443727396895,0.0032752352163693886,0.0032273971248450452,0.0031810108631696176,0.003095391812862041,0.003073244309891436,0.00304545002809794,0.003005632466641372,0.002928859768647457,0.0029054189544146444,0.002856915522805785,0.002802853470286357
20000,2,t3,null_nonparam,400003,k1,0.05,199,0.014290924625135482,19.89942553199944,0.015888823467344437,0.013590987801858634,0.012973619339150977,0.012820291380358784,0.01235005981245585,0.011912096762316637,0.011718327704465459,0.011364437087003965,0.010983194536761554,0.010603557167404243,0.010573383065071273,0.010425117362472425,0.010103476877803774,0.009908748488028696,0.009674655303428592,0.009262029589632292,0.009239561528499918,0.00910163568699729,0.008907863876554734,0.008885075402859877
20000,2,t3,null_nonparam,400003,k2,0.05,199,0.07805300729963881,19.89942553199944,0.16526160150300742,0.14185486568856528,0.12233789385015555,0.11469930588624076,0.10993175974887961,0.10944017238773485,0.10876755216833797,0.10608803302965306,0.10436108363622161,0.10102041181923196,0.09950415598303783,0.09757705832883118,0.09585853179686409,0.09549484925449592,0.0948825413093129,0.09349022061865747,0.0882462449894633,0.08518576256712905,0.08248090050767723,0.0807148879920849
20000,2,t3,null_nonparam,400003,hsic,0.0,199,0.002675748671590415,19.89942553199944,0.008992770495585852,0.007309121154710431,0.007016061389190028,0.006624779718979961,0.006200409805020584,0.005924434445239533,0.005863407512787842,0.005601893436214211,0.005368711207022878,0.005179611829203718,0.004857736493790492,0.004553629141419209,0.004440465151929501,0.004312216691423818,0.004308093435649534,0.004273752824090167,0.003973807344471905,0.003908711913347709,0.0038928863532796468,0.0038042952760609055
20000,2,t3,null_nonparam,400004,k1,0.05,199,0.00804255202120363,19.919686006993288,0.016042910699168744,0.015203080714414674,0.014059681709317151,0.013760568267111584,0.012838953787439378,0.012010602336858023,0.011662042545349194,0.011344928030594725,0.011305708266714176,0.010694004329334317,0.01052449798820565,0.01040950515179051,0.010300737200188537,0.01002148616763554,0.009853065586590382,0.009795881257116723,0.009722051510026919,0.00967179748907021,0.00938324268083024,0.009288417351348666
20000,2,t3,null_nonparam,400004,k2,0.05,199,0.08225187678344523,19.919686006993288,0.14829453010528892,0.14526273551764393,0.1350333009126866,0.1270900923801175,0.1149714273480864,0.1125989197166651,0.10942248796373331,0.10627358413831435,0.10559152891851525,0.09976844455286547,0.09611723304747732,0.0916807374913381,0.09004436935790927,0.08522580458595315,0.08405381651929078,0.08131669438568893,0.0802816973210359,0.0783320460596391,0.07716787359351708,0.07479138645612697
20000,2,t3,null_nonparam,400004,hsic,0.0,199,0.00036944335453293893,19.919686006993288,0.004519692770636069,0.003939572739120966,0.00368009421635745,0.003541414381455385,0.003493188294183969,0.0032279509612575053,0.003119185163165312,0.002969880526349924,0.002822376377263724,0.002784571990003337,0.0027624940014522874,0.002674824907065773,0.0025710530729112276,0.0025603796723856626,0.002511121696617072,0.0025054792524894956,0.0024661618990086346,0.0024223125602541324,0.0024100818395206966,0.002380950097921955
20000,2,t3,null_nonparam,400005,k1,0.05,199,0.006850317702124964,19.754191307001747,0.014248333159349147,0.012762425576805625,0.011603040717683033,0.011255488052866913,0.011132022575821243,0.01083099114335584,0.010600819258781535,0.010589813339510035,0.010367731492748389,0.010221960541853092,0.01007992353166065,0.009993896271289548,0.009836140125442094,0.009615080669816978,0.009468461911324222,0.009407862537128664,0.009309533966795458,0.009216369242393219,0.009174695307329173,0.009050752501792547
20000,2,t3,null_nonparam,400005,k2,0.05,199,0.04021113148613148,19.754191307001747,0.15031196029293273,0.12054399153805008,0.113238880077543,0.10780191784659578,0.10584910208571373,0.1036932734565484,0.10229280237587314,0.10141423122768552,0.09775143610260137,0.09683208363062033,0.09399687240870928,0.09335991047262147,0.08865539854351887,0.08469159225910361,0.08224906794116099,0.08136730310520457,0.07983371228068359,0.07954302811071207,0.07944537011202152,0.07560067665691654
20000,2,t3,null_nonparam,400005,hsic,0.0,199,9.253594511568667e-05,19.754191307001747,0.004276240191649411,0.004079843382502105,0.0035987255932076706,0.003531592026789312,0.003456889471897628,0.0033398080323073756,0.0030411974172824927,0.0029770509207953026,0.002881928321920503,0.00285760268778698,0.0027985588597769784,0.002789945075006166,0.0026165475204535694,0.00257107277866369,0.002524885999517155,0.002466670591114057,0.00236031310369307,0.0022940630210401573,0.002213379685249273,0.002172463926865102
20000,2,t3,null_nonparam,400006,k1,0.05,199,0.007283207086352217,19.591852081008255,0.014308714894943009,0.013740374196831162,0.013158597834456498,0.012576570075651494,0.011642088874973311,0.010705656225473592,0.010542869949063838,0.010436702600551406,0.010170091417779137,0.010050270913329329,0.009955180841720312,0.009904049624043787,0.009633160038732602,0.009578330628789433,0.009487081471206027,0.00936691377521559,0.009282249664488651,0.009228611914777973,0.009060370080583025,0.00900577448814266
20000,2,t3,null_nonparam,400006,k2,0.05,199,0.04445739354839882,19.591852081008255,0.12858875796927638,0.1074609672272898,0.10550201587090668,0.10229680801982273,0.09613770141820467,0.09468398752445459,0.09326682790358884,0.09167377243738309,0.0906024353832326,0.08821518903546668,0.08634905851907515,0.08603344936150865,0.08202665045019278,0.07954438944006688,0.07948487790212112,0.0791909885518479,0.07886957617853951,0.07869661637656171,0.07720909909520615,0.07567622897429746
