n,d,noise,kind,b,seed,method,stat_obs
8000,5,t3,conf_lin,0.2,500000,k1,0.0067613046552157385
8000,5,t3,conf_lin,0.2,500000,k2,0.06452805182067688
8000,5,t3,conf_lin,0.2,500000,hsic,0.004219797601687559
8000,5,t3,conf_lin,0.2,500001,k1,0.009554508901881698
8000,5,t3,conf_lin,0.2,500001,k2,0.044968273082716496
8000,5,t3,conf_lin,0.2,500001,hsic,0.0012918824811149724
8000,5,t3,conf_lin,0.2,500002,k1,0.006990469719297954
8000,5,t3,conf_lin,0.2,500002,k2,0.07984016733591799
8000,5,t3,conf_lin,0.2,500002,hsic,0.001487841364839034
8000,5,t3,conf_lin,0.2,500003,k1,0.008851654062583258
8000,5,t3,conf_lin,0.2,500003,k2,0.05307692064316411
8000,5,t3,conf_lin,0.2,500003,hsic,0.005611755520515504
8000,5,t3,conf_lin,0.2,500004,k1,0.006059277595801382
8000,5,t3,conf_lin,0.2,500004,k2,0.062400300000166053
8000,5,t3,conf_lin,0.2,500004,hsic,0.0017577371428091414
8000,5,t3,conf_lin,0.2,500005,k1,0.006410314273419426
8000,5,t3,conf_lin,0.2,500005,k2,0.0983904154730581
8000,5,t3,conf_lin,0.2,500005,hsic,0.004192956702497479
8000,5,t3,conf_lin,0.2,500006,k1,0.010039093940733212
8000,5,t3,conf_lin,0.2,500006,k2,0.06577611418479816
8000,5,t3,conf_lin,0.2,500006,hsic,0.00307089463989269
8000,5,t3,conf_lin,0.2,500007,k1,0.005415537368118284
8000,5,t3,conf_lin,0.2,500007,k2,0.08544142802333143
8000,5,t3,conf_lin,0.2,500007,hsic,0.0029903763731263674
8000,5,t3,conf_lin,0.2,500008,k1,0.0111986610031235
8000,5,t3,conf_lin,0.2,500008,k2,0.16808539742015532
8000,5,t3,conf_lin,0.2,500008,hsic,0.0016848276382123103
8000,5,t3,conf_lin,0.2,500009,k1,0.007515680687755322
8000,5,t3,conf_lin,0.2,500009,k2,0.0679250919938751
8000,5,t3,conf_lin,0.2,500009,hsic,0.002700869991909624
8000,5,t3,conf_lin,0.2,500010,k1,0.008982653733766721
8000,5,t3,conf_lin,0.2,500010,k2,0.0781479837696124
8000,5,t3,conf_lin,0.2,500010,hsic,0.002194799092834569
