n,d,noise,kind,seed,method,trim,B,stat_obs,dt_boot_s,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
8000,5,gauss,null_nonparam,400000,k1,0.0,49,0.0037904888233960543,21.193938255994,0.013403128441872303,0.013403128441872303,0.012702977184336883,0.012702977184336883,0.011250424533167491,0.011250424533167491,0.011088296130319142,0.011088296130319142,0.010877735030772717,0.010877735030772717,0.010873596262890195,0.010873596262890195,0.010669059672239856,0.010669059672239856,0.01065450546186364,0.01065450546186364,0.010233390835717615,0.010233390835717615,0.009840478722720092,0.009840478722720092
8000,5,gauss,null_nonparam,400000,k1,0.01,49,0.003683842366585255,21.193938255994,0.013206836145662093,0.013206836145662093,0.0128220072831976,0.0128220072831976,0.012571026527040674,0.012571026527040674,0.012081037524853011,0.012081037524853011,0.011725758279747422,0.011725758279747422,0.011077889397098084,0.011077889397098084,0.010670502848710517,0.010670502848710517,0.010605895547674438,0.010605895547674438,0.010584458412515096,0.010584458412515096,0.010436603128945121,0.010436603128945121
8000,5,gauss,null_nonparam,400000,k1,0.05,199,0.003341735286119807,21.193938255994,0.015303735538207297,0.013654848133041408,0.012733064676812678,0.012599662828657876,0.012523298272583805,0.012268555972144157,0.011936520477281554,0.011765783281680209,0.011114731912350462,0.010958299102253988,0.010833784893835796,0.01068905874881032,0.010402877788888487,0.010372796340158752,0.010344241963427314,0.010202314115653532,0.010122814483624953,0.009975519736705851,0.00986348542314408,0.009793044384391991
8000,5,gauss,null_nonparam,400000,k2,0.0,49,0.08092364660710084,21.193938255994,0.23622959847229894,0.23622959847229894,0.22965416031738664,0.22965416031738664,0.19774817549831755,0.19774817549831755,0.17820584601671974,0.17820584601671974,0.15999014105160433,0.15999014105160433,0.15782347618002318,0.15782347618002318,0.14571736033228486,0.14571736033228486,0.14444482931119404,0.14444482931119404,0.13905813870112294,0.13905813870112294,0.13673276350272812,0.13673276350272812
8000,5,gauss,null_nonparam,400000,k2,0.01,49,0.07207909822671758,21.193938255994,0.1963447461584525,0.1963447461584525,0.15473021957637195,0.15473021957637195,0.13162650421125363,0.13162650421125363,0.12916804574551402,0.12916804574551402,0.12556202814555176,0.12556202814555176,0.12439993336038944,0.12439993336038944,0.12394924411297789,0.12394924411297789,0.12173249601592281,0.12173249601592281,0.11569192518697774,0.11569192518697774,0.11111455021875928,0.11111455021875928
8000,5,gauss,null_nonparam,400000,k2,0.05,199,0.07672382795688054,21.193938255994,0.15118194509695754,0.139212600623359,0.11624673919587204,0.11269210313843231,0.11128926907626675,0.10935901081944881,0.0990414415753435,0.09547994900898511,0.09489771124623002,0.09434265326455368,0.09312331684687031,0.09172932283718986,0.09069760830746137,0.08936013358654908,0.08801351379045792,0.08747667576709722,0.08692785596582993,0.08481468665613276,0.0847458237370953,0.08327212657011442
8000,5,gauss,null_nonparam,400000,hsic,0.0,199,0.0008634904911910189,21.193938255994,0.0034802254638771997,0.0031402141454470625,0.003061190979010707,0.002869025269878993,0.002796247614863414,0.00277803446776635,0.0027609450322962016,0.002754561178715975,0.0027274207743284784,0.0026469349442626642,0.002537758977854355,0.0024455349579536076,0.0023927884363303727,0.002342072434476655,0.0022966159814300753,0.0022886252459644756,0.0021490510625157035,0.002093991506880379,0.0020837064792983274,0.002039947575733637
8000,5,gauss,null_nonparam,400001,k1,0.0,49,0.008804364930039665,20.044962341999053,0.012601323721044055,0.012601323721044055,0.012211620412615587,0.012211620412615587,0.012169623347067393,0.012169623347067393,0.01193909248724645,0.01193909248724645,0.011203052592953067,0.011203052592953067,0.011036727191651274,0.011036727191651274,0.010424135017847558,0.010424135017847558,0.010226642772926953,0.010226642772926953,0.009909775247190167,0.009909775247190167,0.009890075590321623,0.009890075590321623
8000,5,gauss,null_nonparam,400001,k1,0.01,49,0.009289981658545332,20.044962341999053,0.011434811709349235,0.011434811709349235,0.011392740317650474,0.011392740317650474,0.010186954976182938,0.010186954976182938,0.009845781148643762,0.009845781148643762,0.009815973719398685,0.009815973719398685,0.009218052784731867,0.009218052784731867,0.009150223736113405,0.009150223736113405,0.009103190579124565,0.009103190579124565,0.008991139851653784,0.008991139851653784,0.00874926802036513,0.00874926802036513
8000,5,gauss,null_nonparam,400001,k1,0.05,199,0.009584333430871728,20.044962341999053,0.019887693009970397,0.014542851046626226,0.012050753574403772,0.011761925914847926,0.011246439475244285,0.011166002553390175,0.010830920117166909,0.010725380851887456,0.010456315756636969,0.010260337330856517,0.010094389196761089,0.010084042716883679,0.010017901272507013,0.009997250942628155,0.009830437306301842,0.009689267528543155,0.009634099918788719,0.009561427012588997,0.00950719647206022,0.00939708751338475
8000,5,gauss,null_nonparam,400001,k2,0.0,49,0.04460796198315483,20.044962341999053,0.22959935331428008,0.22959935331428008,0.16865179773673225,0.16865179773673225,0.14015385603613573,0.14015385603613573,0.13662757951146648,0.13662757951146648,0.13376854937960717,0.13376854937960717,0.1310040731056835,0.1310040731056835,0.1309716493498529,0.1309716493498529,0.1219872233186778,0.1219872233186778,0.11886200529213715,0.11886200529213715,0.11157000065742738,0.11157000065742738
8000,5,gauss,null_nonparam,400001,k2,0.01,49,0.04462207100781413,20.044962341999053,0.12922389748983024,0.12922389748983024,0.12381964876887885,0.12381964876887885,0.12229486831591971,0.12229486831591971,0.11975251101293717,0.11975251101293717,0.11927949400578808,0.11927949400578808,0.11749863338376595,0.11749863338376595,0.11511216971011741,0.11511216971011741,0.10768195575937715,0.10768195575937715,0.09733702858943528,0.09733702858943528,0.09685831184469909,0.09685831184469909
8000,5,gauss,null_nonparam,400001,k2,0.05,199,0.048950325064343096,20.044962341999053,0.1760731366089768,0.1504836043056114,0.14459118862329953,0.1377514533969631,0.13093541912547604,0.12027098275125969,0.11632551740192322,0.11431148296812985,0.11159451822698006,0.10685958655831569,0.10294043925625587,0.10068755277509536,0.09897569672384493,0.09700470624315397,0.09641199729854501,0.09397078888770989,0.09382659777040507,0.09034287240532925,0.08961454376325097,0.08814536354931833
8000,5,gauss,null_nonparam,400001,hsic,0.0,199,0.00021646669500926773,20.044962341999053,0.003752471327409698,0.0031528657312368618,0.00307196315564766,0.002976554391214,0.0027935072121856104,0.0026344600509399397,0.0025378627603739575,0.002442543083663599,0.0024177958395936263,0.0023755059252344394,0.002289752465363608,0.0022494834615733182,0.002243780126122538,0.002177332134490555,0.002073849753633047,0.0020223339576566483,0.001886297080776436,0.0018070365250535609,0.0017709133714941437,0.001732718369801486
8000,5,gauss,null_nonparam,400002,k1,0.0,49,0.004767570067980786,20.895700191002106,0.01542324726843336,0.01542324726843336,0.014727322163076706,0.014727322163076706,0.01373614775704024,0.01373614775704024,0.012731586264815742,0.012731586264815742,0.011027045357993037,0.011027045357993037,0.010007530917503948,0.010007530917503948,0.009370037880969906,0.009370037880969906,0.009093598823176618,0.009093598823176618,0.00871416410739545,0.00871416410739545,0.008688198426657912,0.008688198426657912
8000,5,gauss,null_nonparam,400002,k1,0.01,49,0.004425203304321279,20.895700191002106,0.013245422684493358,0.013245422684493358,0.012924408436234214,0.012924408436234214,0.012667683096658111,0.012667683096658111,0.01260408042362815,0.01260408042362815,0.01187385984547662,0.01187385984547662,0.011691747222417725,0.011691747222417725,0.011130327380919791,0.011130327380919791,0.010953618154971423,0.010953618154971423,0.010449481757792034,0.010449481757792034,0.010371149601012486,0.010371149601012486
8000,5,gauss,null_nonparam,400002,k1,0.05,199,0.003637741859279564,20.895700191002106,0.016669786770318495,0.01503441525966187,0.013562461907434153,0.012935690493051322,0.012352862905893103,0.012052493834489919,0.011766767275271928,0.011659479069037526,0.011304253974623313,0.011125302738778764,0.010934662187439215,0.010378015990059497,0.010286123320106033,0.010125316050519806,0.009858298493012563,0.009792183421537315,0.009747443829947633,0.009680490177596757,0.00960756299904486,0.009428539059575636
8000,5,gauss,null_nonparam,400002,k2,0.0,49,0.12535621206423145,20.895700191002106,0.2127725175437827,0.2127725175437827,0.20918306097428066,0.20918306097428066,0.18941848912974296,0.18941848912974296,0.18206931295305787,0.18206931295305787,0.17885501849417068,0.17885501849417068,0.17675687851881658,0.17675687851881658,0.1694372115764584,0.1694372115764584,0.16129889157524044,0.16129889157524044,0.154477686432951,0.154477686432951,0.15426205757065412,0.15426205757065412
8000,5,gauss,null_nonparam,400002,k2,0.01,49,0.07551981254355401,20.895700191002106,0.22252843462101382,0.22252843462101382,0.18614168230255793,0.18614168230255793,0.15277125427505797,0.15277125427505797,0.14191209937491012,0.14191209937491012,0.13592759094743304,0.13592759094743304,0.13004529990475655,0.13004529990475655,0.12815313057992503,0.12815313057992503,0.12590195504122842,0.12590195504122842,0.12453162164206526,0.12453162164206526,0.12258677198922817,0.12258677198922817
8000,5,gauss,null_nonparam,400002,k2,0.05,199,0.04526516363794948,20.895700191002106,0.16984009807804337,0.13515122575183902,0.13143477438773477,0.12231100028217606,0.11684684736589313,0.11359078522159682,0.10417322656901354,0.10353914345979329,0.10314559697851575,0.09991383841261166,0.09904984793364155,0.09753037291940489,0.09724655926415424,0.09707259994234606,0.0935898774146553,0.09187761559337156,0.09101217155456272,0.08965827195043094,0.08678303626188795,0.08587228321682282
8000,5,gauss,null_nonparam,400002,hsic,0.0,199,0.0017043814314488571,20.895700191002106,0.00432021093694432,0.004261381267899905,0.004043269237924038,0.0038936704136643087,0.003643632356223861,0.003579088890178774,0.003375814358645388,0.003336466637203235,0.0032827367489229415,0.0032072854677170698,0.003188929295518758,0.003146988557759648,0.003031837559370965,0.002990776634414264,0.0029043705979259157,0.002894261431213031,0.0028615909601005366,0.0028562012329408264,0.00285288973813544,0.00283896407018768
8000,5,gauss,null_nonparam,400003,k1,0.0,49,0.006327618200686502,22.513715908993618,0.01729826185327077,0.01729826185327077,0.011805773646861195,0.011805773646861195,0.011493472601474708,0.011493472601474708,0.010697935356625665,0.010697935356625665,0.010565864797749014,0.010565864797749014,0.00990617584281206,0.00990617584281206,0.009126773723482362,0.009126773723482362,0.008927755171629914,0.008927755171629914,0.00880468963436487,0.00880468963436487,0.00865775336283825,0.00865775336283825
8000,5,gauss,null_nonparam,400003,k1,0.01,49,0.006197619172831459,22.513715908993618,0.013763454595953739,0.013763454595953739,0.012951251697169597,0.012951251697169597,0.012253716375305701,0.012253716375305701,0.012110357322322018,0.012110357322322018,0.0120326474503758,0.0120326474503758,0.01107206219900414,0.01107206219900414,0.010968499465048076,0.010968499465048076,0.01076659785058498,0.01076659785058498,0.010725746286309845,0.010725746286309845,0.010318519543921045,0.010318519543921045
8000,5,gauss,null_nonparam,400003,k1,0.05,199,0.006072854675616246,22.513715908993618,0.014518360019436072,0.013916053614700608,0.012684173496811724,0.011829574797999731,0.011559492693014928,0.011179682416990078,0.011116038596306721,0.011089633364954832,0.01085585403338607,0.010736721274551164,0.010372246187233425,0.010239671813026985,0.010169694853021216,0.00990301174997077,0.009610937521145946,0.009533893603328458,0.009289515218671385,0.009165698490414598,0.009121202557978658,0.009011471878970334
8000,5,gauss,null_nonparam,400003,k2,0.0,49,0.0984735535812851,22.513715908993618,0.2507585238377194,0.2507585238377194,0.21811147824913843,0.21811147824913843,0.21565763273945135,0.21565763273945135,0.20595610425217764,0.20595610425217764,0.18447313078161348,0.18447313078161348,0.18391409765107472,0.18391409765107472,0.1833640477467125,0.1833640477467125,0.18159627664968728,0.18159627664968728,0.17965999687249157,0.17965999687249157,0.17392779071177378,0.17392779071177378
8000,5,gauss,null_nonparam,400003,k2,0.01,49,0.07846990562038474,22.513715908993618,0.16795342721369838,0.16795342721369838,0.16154219465455608,0.16154219465455608,0.1496850007678708,0.1496850007678708,0.14529361290785053,0.14529361290785053,0.1220192031394479,0.1220192031394479,0.11694096187385593,0.11694096187385593,0.11356162232172907,0.11356162232172907,0.11057501639917051,0.11057501639917051,0.10847864424051076,0.10847864424051076,0.10741538905693411,0.10741538905693411
8000,5,gauss,null_nonparam,400003,k2,0.05,199,0.06493459623895188,22.513715908993618,0.19186184828498343,0.18754431583659154,0.15284077555733114,0.14084014652447277,0.13810995687252942,0.130749001562349,0.12502065175503654,0.12296310246597422,0.11653699169122055,0.11331747691942042,0.10926052081443406,0.10556303862310107,0.10532394094933734,0.10464215862929704,0.10452677927001937,0.10231535821968793,0.10038585606742004,0.09934758194845647,0.09905078426010751,0.09873527706742234
8000,5,gauss,null_nonparam,400003,hsic,0.0,199,0.0013933960833195289,22.513715908993618,0.004103064956215056,0.0038242937182975945,0.0035275028132425263,0.003429879395691441,0.003366070974514084,0.0032797352086898685,0.003129950192443257,0.0030265018506318454,0.0029611684032263552,0.002929026392191443,0.002921405768915665,0.00289031517303129,0.002853886112739139,0.002798005421277327,0.002782465623409561,0.0027641653835595134,0.0026781098080501733,0.0026550849336796035,0.002630209769679633,0.002609531426489284
8000,5,gauss,null_nonparam,400004,k1,0.0,49,0.005056922380750173,23.07593463800731,0.012064462812963583,0.012064462812963583,0.01145848831575047,0.01145848831575047,0.011393741352384357,0.011393741352384357,0.010850220432863877,0.010850220432863877,0.00989763645570263,0.00989763645570263,0.009866003805433565,0.009866003805433565,0.009556519330390256,0.009556519330390256,0.00950298090072077,0.00950298090072077,0.008923674074493237,0.008923674074493237,0.008829278645722471,0.008829278645722471
8000,5,gauss,null_nonparam,400004,k1,0.01,49,0.005204116597935626,23.07593463800731,0.011612731204717175,0.011612731204717175,0.011048915265151393,0.011048915265151393,0.010112169215480526,0.010112169215480526,0.010062149442483848,0.010062149442483848,0.009624497890848072,0.009624497890848072,0.009299953138297679,0.009299953138297679,0.00925980426604256,0.00925980426604256,0.008789770274009623,0.008789770274009623,0.008523974701220016,0.008523974701220016,0.008486342100566757,0.008486342100566757
8000,5,gauss,null_nonparam,400004,k1,0.05,199,0.0052843857303935815,23.07593463800731,0.018381826507271604,0.01808671934393602,0.01358896912729457,0.013465063522654419,0.012876289161829035,0.012206182053099646,0.011759979362831463,0.01090711417223944,0.010841953969904394,0.010368943901925443,0.010040116854412973,0.009846962114266389,0.00978169686513719,0.00969552142099761,0.00965385236794869,0.00960384089590316,0.009363761797741565,0.009206044049004714,0.009125308099632967,0.009086198867320983
8000,5,gauss,null_nonparam,400004,k2,0.0,49,0.08596340600021392,23.07593463800731,0.20670019020562497,0.20670019020562497,0.17259569641832453,0.17259569641832453,0.1724308901017677,0.1724308901017677,0.16697780522097483,0.16697780522097483,0.1556230596904038,0.1556230596904038,0.15047224194954417,0.15047224194954417,0.14922314036390902,0.14922314036390902,0.1414100361291322,0.1414100361291322,0.13987169061226562,0.13987169061226562,0.13921653963684316,0.13921653963684316
8000,5,gauss,null_nonparam,400004,k2,0.01,49,0.05742540856091327,23.07593463800731,0.14238313441110473,0.14238313441110473,0.14063916484518818,0.14063916484518818,0.14019563590386414,0.14019563590386414,0.1256437587448554,0.1256437587448554,0.12371129721544999,0.12371129721544999,0.10745977375909987,0.10745977375909987,0.10731999839318322,0.10731999839318322,0.10583539285692804,0.10583539285692804,0.09875824846814828,0.09875824846814828,0.09809201922518583,0.09809201922518583
8000,5,gauss,null_nonparam,400004,k2,0.05,199,0.04618209041303362,23.07593463800731,0.16499451079055236,0.1502456898335521,0.13269540350188078,0.12212548276573496,0.1162117288661547,0.11387692212815456,0.11076481287967435,0.10660532454858777,0.10141717821141939,0.09787102616545526,0.09630307924753424,0.09521048258370454,0.09298140030365545,0.09094205458109805,0.08956823533106177,0.0884185416766823,0.08737830478159671,0.0870328274189316,0.08570189342507406,0.08494562383014038
8000,5,gauss,null_nonparam,400004,hsic,0.0,199,0.00020300300417447982,23.07593463800731,0.0035334530905658554,0.0029931630211999854,0.002821355070825497,0.002806346255327465,0.0026765855751977553,0.00230569279408908,0.002290092964211034,0.0022375305291314398,0.0021756450508280357,0.0021318881919145808,0.0020911846311857663,0.002068736654819346,0.002029441606404527,0.0019252703392868425,0.001884342726306732,0.0018532748135387102,0.00183780249056933,0.0018080544970035923,0.0017484050042096907,0.0017387210321524983
8000,5,gauss,null_nonparam,400005,k1,0.0,49,0.005110981784288149,19.8985224400094,0.013516679511273777,0.013516679511273777,0.013267829234050454,0.013267829234050454,0.012895347364004106,0.012895347364004106,0.01274177899492246,0.01274177899492246,0.012622589865951439,0.012622589865951439,0.012326955617217639,0.012326955617217639,0.012187260314338366,0.012187260314338366,0.012173878446289144,0.012173878446289144,0.012131488379977795,0.012131488379977795,0.01189807681435806,0.01189807681435806
8000,5,gauss,null_nonparam,400005,k1,0.01,49,0.00493916315077958,19.8985224400094,0.016579091402812884,0.016579091402812884,0.01462673814248383,0.01462673814248383,0.014020098537705028,0.014020098537705028,0.011662207384492751,0.011662207384492751,0.0114685757393036,0.0114685757393036,0.011333207929931755,0.011333207929931755,0.011269512574592078,0.011269512574592078,0.009408277789571207,0.009408277789571207,0.00897266938476815,0.00897266938476815,0.00873404986230808,0.00873404986230808
8000,5,gauss,null_nonparam,400005,k1,0.05,199,0.0048927313433493325,19.8985224400094,0.017949739737135095,0.014665200126199873,0.014606287092095882,0.013480593992119427,0.012960065492952033,0.012460600447902537,0.011708298574460319,0.011157162520384345,0.01106823692266734,0.010815353626167479,0.010678572293841171,0.010621803524719753,0.010583952476576064,0.010514902896862077,0.010401050832002046,0.010304916998122637,0.010276972787628957,0.010143259649275427,0.00990313905784801,0.00984622406893243
8000,5,gauss,null_nonparam,400005,k2,0.0,49,0.08985062460287897,19.8985224400094,0.2072830442594556,0.2072830442594556,0.15655691983223227,0.15655691983223227,0.15297588147324903,0.15297588147324903,0.14974659184878955,0.14974659184878955,0.14754345741486932,0.14754345741486932,0.14702382530747465,0.14702382530747465,0.14655822622777778,0.14655822622777778,0.14546449931223202,0.14546449931223202,0.1454276714088449,0.1454276714088449,0.14514802786965167,0.14514802786965167
8000,5,gauss,null_nonparam,400005,k2,0.01,49,0.07826946398779652,19.8985224400094,0.13880876225193267,0.13880876225193267,0.1350381714579076,0.1350381714579076,0.13291976715535306,0.13291976715535306,0.13223792252838049,0.13223792252838049,0.12093172474254305,0.12093172474254305,0.12078155444045155,0.12078155444045155,0.11049749242920258,0.11049749242920258,0.10497206273862206,0.10497206273862206,0.10220447810741476,0.10220447810741476,0.0995045905678286,0.0995045905678286
8000,5,gauss,null_nonparam,400005,k2,0.05,199,0.06869585974667732,19.8985224400094,0.1512680764977098,0.13297617114371774,0.12533847999721018,0.12180074750503499,0.11487815649254307,0.11292762042439498,0.10747175011343928,0.1027451134249654,0.10051414827798269,0.09960846159640586,0.09914611218778421,0.0961898072425557,0.0947869113758093,0.09308632037405216,0.0914504707735739,0.08974640274706615,0.08866071041881812,0.08827609492240449,0.08823970186150731,0.0873695686717819
8000,5,gauss,null_nonparam,400005,hsic,0.0,199,0.00012003737770200426,19.8985224400094,0.002860878983887372,0.0026589846685216934,0.0026297211402056247,0.0025585348471769687,0.002499186240064091,0.0024417683119284024,0.0024199814365185993,0.0024093990018478713,0.0023545722922091905,0.002223184775566596,0.0021788490003407618,0.002119345690368751,0.0020929319786179563,0.002071974995316276,0.0020276168440228454,0.001990345750891215,0.0019826584459352874,0.0018881970006581173,0.0018776693894060848,0.0018048237907866299
8000,5,gauss,null_nonparam,400006,k1,0.0,49,0.006912130541452011,18.947756701003527,0.012861701230387435,0.012861701230387435,0.012827966731796203,0.012827966731796203,0.012253622506818274,0.012253622506818274,0.011555490099891319,0.011555490099891319,0.011438192478933074,0.011438192478933074,0.011410577155547275,0.011410577155547275,0.011026656959267855,0.011026656959267855,0.010602380274562062,0.010602380274562062,0.01053518999439218,0.01053518999439218,0.010369201898025482,0.010369201898025482
8000,5,gauss,null_nonparam,400006,k1,0.01,49,0.0071096234299408145,18.947756701003527,0.01936251247154286,0.01936251247154286,0.01603460931066092,0.01603460931066092,0.01222129048759879,0.01222129048759879,0.010175297896760638,0.010175297896760638,0.01017458120923076,0.01017458120923076,0.009860570955174675,0.009860570955174675,0.009503192138876959,0.009503192138876959,0.00946664744572212,0.00946664744572212,0.009156471565013646,0.009156471565013646,0.008894782343348173,0.008894782343348173
