block,cfg,noise,n,d,b,seed,method,detrend,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
null,null_nonparam,t3,2000,2,,900000,k1,linear,0.05,99,0.00197515411803606,0.011283186331552897,0.009763549215164868,0.009714440728278761,0.009386512282368087,0.008720317524221755,0.008069964971810006,0.0078119846426586426,0.007552693261503762,0.007235129285621422,0.007024282700855977,0.0069839742396725635,0.006951075612087743,0.006861019828509396,0.006403592436244554,0.006394103555935615,0.006355998625649506,0.006108741506677062,0.006085026449081377,0.005983689095201972,0.005913333018100042
null,null_nonparam,t3,2000,2,,900000,k2,linear,0.05,99,0.12030312834163702,0.3311694534496339,0.26167285331305906,0.2377908180318343,0.21437979081496156,0.212329616148241,0.20513165724355117,0.20039254972315637,0.17658310246406825,0.17618512902132988,0.1751200835108012,0.17451154986024695,0.17294778237977118,0.17173854676161032,0.16375817026851835,0.15683005746293016,0.14948801470111037,0.14746172605957472,0.14740186096591754,0.1463770236646955,0.14209821195345718
null,null_nonparam,t3,2000,2,,900000,k1,quadratic,0.05,99,0.0019400431925572503,0.011597579814600634,0.009486966196220137,0.008963899208077608,0.008502822437506108,0.007982658230539785,0.00739112749162818,0.007370359522687497,0.007236191957992744,0.007050841466771596,0.007035924185793463,0.007015783214502247,0.006972020716281002,0.006851286739410711,0.006033646035017104,0.006033489804937342,0.005973619023254106,0.005891841698653533,0.005856793299692242,0.005733635373702528,0.005733358313242842
null,null_nonparam,t3,2000,2,,900000,k2,quadratic,0.05,99,0.13962973716951044,0.3904825283295444,0.30872433819517126,0.2825523907867224,0.25084460616266335,0.2177509758003451,0.20650694011406526,0.1859438944977576,0.18239070109030667,0.1812278786443384,0.1799483271416004,0.1741250299069889,0.16293030462064953,0.1607629797005942,0.15890445283569843,0.15767737622089767,0.1555563043509451,0.14908425861291866,0.14901609346411496,0.14834330029095405,0.14829586597356678
null,null_nonparam,t3,2000,2,,900001,k1,linear,0.05,99,0.0013155079304251194,0.010317514860812338,0.009835275842760782,0.009619770457595656,0.009092068871564107,0.009083047795206634,0.008161965372272317,0.007835268306456422,0.007637518211583205,0.007330731833884108,0.007310776087925852,0.00724536739455417,0.007204552787205998,0.0070546373823658914,0.006798591256882869,0.006540188070320974,0.0065190778423035445,0.006443118110618928,0.006386191406681285,0.006263632833414801,0.006051489563429713
null,null_nonparam,t3,2000,2,,900001,k2,linear,0.05,99,0.0732069951898554,0.28077345681022847,0.23598090576345962,0.2143211141938582,0.21055623601107443,0.20519152832874432,0.20421036618917593,0.2039972297601697,0.20243880077895263,0.20075998879652043,0.19246180063754334,0.18956359122537036,0.18416984322095753,0.1817987093616389,0.17705360035975737,0.17141765707991868,0.16249144171912966,0.16190389162716476,0.15623240716439193,0.15186749226728383,0.14403904390353525
null,null_nonparam,t3,2000,2,,900001,k1,quadratic,0.05,99,0.0017153298839961417,0.009010307494939696,0.008086823959249423,0.0077843968283877185,0.007573704078682186,0.007474336843155904,0.007392794467283137,0.007305843172888182,0.0070445724829799605,0.007011078912114055,0.006907161607920265,0.006807512240926683,0.006782001402227511,0.006773422324894751,0.006766872340692287,0.006511675474563994,0.006493650289171482,0.006481970384769831,0.006088507976704016,0.00602034887906111,0.005824600246947531
null,null_nonparam,t3,2000,2,,900001,k2,quadratic,0.05,99,0.08331289774359055,0.3198052495884554,0.2930159793302504,0.23174446444864807,0.22766637412556054,0.21278372172475835,0.2123978280222385,0.20978942789865723,0.20228068032914723,0.19784244453007657,0.19777401034586023,0.19677736060145595,0.18854947286502544,0.18704323493912633,0.18247252000070407,0.17518894441918892,0.17165262888449545,0.16828304092308805,0.15627619230780893,0.15129081234027691,0.14838414390863505
null,null_nonparam,t3,2000,2,,900002,k1,linear,0.05,99,0.006842204843917177,0.008976241356161596,0.008600680095401603,0.008407333150678542,0.008232689872219812,0.007968207099915747,0.0078987721232201,0.007111726372198257,0.007093143755014464,0.006891632588802654,0.00676344618625746,0.006613635082235225,0.0065629120952329645,0.00648884358379731,0.00648291796908218,0.006320864993317743,0.006234269072458387,0.006220643893129485,0.006169816856376076,0.006075992802849872,0.005902892011993788
null,null_nonparam,t3,2000,2,,900002,k2,linear,0.05,99,0.2131114959698987,0.3787770741165842,0.33468519811281505,0.31841276756827513,0.27815063925128203,0.22637546883289553,0.22496058332404853,0.2171875326470923,0.2148733811041174,0.19856894355759283,0.1914930045523741,0.18856048296602781,0.18305936864577696,0.18279629007961645,0.1806832722966113,0.1786923513016349,0.1782689394814311,0.17084414065351144,0.17023829904670168,0.16315875350297726,0.16196308779919016
