adv_id,n,d,noise,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
B2_mixture_x,5000,2,t3,900000,k1,0.05,99,0.006497258576754095,0.012741213465802592,0.012254395443387245,0.01215752700014261,0.011665442760619205,0.01150060750057813,0.011314957948682536,0.010940563436688922,0.010827654715033885,0.010755989860243953,0.01056916393853291,0.010104843934958141,0.009974897192108645,0.009887456413367968,0.009843393443511483,0.009672861794514875,0.009618549799649156,0.009603787412683307,0.009555806597093208,0.009529376613077067,0.009280837858841706
B2_mixture_x,5000,2,t3,900000,k2,0.05,99,0.2641159090784888,0.280726922641599,0.21988377092777536,0.20993946003404937,0.20120520290740396,0.19719724450442283,0.18939498397639917,0.18818934046488747,0.18660896143757696,0.18530186409231544,0.1834371411377424,0.17505336880932598,0.17462235431132306,0.1715801389284505,0.1648880628698586,0.16049303404570484,0.15971858216097856,0.15884149222263858,0.1546317106956824,0.15415551506355266,0.14462771956455225
B2_mixture_x,5000,2,t3,900000,hsic,0.0,99,0.00046156328355845673,0.0026588112150646593,0.0026147435801177126,0.002100341072613056,0.002089979475046649,0.0020530948646825028,0.0019299247286991936,0.0017974565035518324,0.001751159699886422,0.0017281448724068564,0.001648853550513958,0.0016143555918462485,0.0016002733619912529,0.0015944530896085355,0.001543820973827908,0.0015129472384646798,0.0014711941828677688,0.001456146340826918,0.0014457865126407757,0.0014000342663349587,0.0013642311780246365
B2_mixture_x,5000,2,t3,900001,k1,0.05,99,0.004791757118457696,0.015369504375981169,0.012133416799992136,0.011718062168204146,0.011608612685260922,0.011551206151210636,0.01143139914423652,0.011199106957116456,0.01116105155572611,0.011160945062960725,0.010728168530638071,0.010703422235524451,0.010445904926861926,0.010169602360149632,0.009768615891234678,0.009760429547365668,0.009756190587341562,0.009631039293678478,0.009609154491294292,0.009541513725217943,0.009208286462756843
B2_mixture_x,5000,2,t3,900001,k2,0.05,99,0.09727571664149859,0.28896873057544187,0.2777203980516182,0.2548495747348157,0.24025854435129293,0.22829176427657272,0.2229938997234325,0.21453073581413623,0.19062608413180937,0.18361106139264205,0.1827984867787232,0.17889159428108942,0.17092127768733917,0.1699104830792968,0.16752645940379962,0.1668741058737057,0.15687306078293103,0.1547978960732096,0.15173888546656267,0.15013835917199064,0.14846984971051244
B2_mixture_x,5000,2,t3,900001,hsic,0.0,99,8.588761971247643e-05,0.0024747721693209007,0.0023761981609140685,0.0022170037217743607,0.002141530563343784,0.0019652871888479525,0.001953732488538345,0.0019041581475000334,0.0019004406423062655,0.0018732163937245272,0.0018213748504047637,0.0018180591066425228,0.0017718936495967391,0.001729062988540955,0.0016776000967840617,0.0015807174636001849,0.0015357929309781655,0.0014232287380822992,0.001396171391517128,0.0013953859755910325,0.001364081302817285
B2_mixture_x,5000,2,t3,900002,k1,0.05,99,0.0038468920253280636,0.013031637767217052,0.011938762937446112,0.011628371102250235,0.011127558468610133,0.010873861651274686,0.010807355418504194,0.010800152880525271,0.010621948699402584,0.01039247419278777,0.010369695655018774,0.010368950960637724,0.010340595958330034,0.010127221855374513,0.009802840082540287,0.009726017578090773,0.0097173837965856,0.009600723479478601,0.009536635292078266,0.009364465922934495,0.009263070753987801
B2_mixture_x,5000,2,t3,900002,k2,0.05,99,0.07469999957333893,0.251439829378137,0.22014708563842206,0.2199817604713186,0.2087953569364866,0.19866231581508023,0.17402158799339823,0.16831913932126527,0.1661238550660197,0.16590925069791745,0.164259734593409,0.16418691918363373,0.15497194167477518,0.1530216805810846,0.14976783080543804,0.1484370709059284,0.14341942018852208,0.14297726256516557,0.14164051689029722,0.14090818340421726,0.14033536394737833
B2_mixture_x,5000,2,t3,900002,hsic,0.0,99,0.00022221707192858454,0.0029986701758438817,0.0028146698123986628,0.0026976596893855146,0.002557024065250302,0.0024879449252924275,0.002461069201459891,0.002197328756661684,0.0021280532777129394,0.0020280749853912035,0.0019996019837164856,0.001960674826940425,0.0019259322793571535,0.0017576808755665728,0.0015907051290261181,0.0015568458050467494,0.0015476262188295986,0.0015434845133130465,0.0015409816392025868,0.0015029213025506093,0.0014704461715133225
B2_mixture_x,5000,2,t3,900003,k1,0.05,99,0.004718394003083826,0.015036686368981256,0.01234616159404589,0.011989324761541909,0.011718794346165184,0.011666859138929508,0.01135680506961978,0.011111002007225812,0.011033959764133128,0.010916274458081854,0.01090127981233524,0.010693834852664175,0.010344591623581367,0.0103212615601187,0.010099040083124122,0.009889553361196013,0.009729926817525714,0.009338737967615418,0.009248630600526497,0.009038229908977402,0.008846167624262269
