cell,tail,family,rho,n,seed,dt_stats_s,stat,engine,stat_obs
2-2-5,none,mixture,0.6,2000,800000,0.007888175001426134,kl_plugin,none,0.1129080222011685
2-2-5,none,mixture,0.6,2000,800000,0.007888175001426134,kl_split,none,0.1688138077405502
2-2-5,none,mixture,0.6,2000,800000,0.007888175001426134,kl_crossfit,none,0.1534284882590468
2-2-5,none,mixture,0.6,2000,800000,0.007888175001426134,cf1_margin,none,0.33102732410929636
2-2-5,none,mixture,0.6,2000,800000,0.007888175001426134,slack_plugin,none,0.662054648218593
2-2-5,none,mixture,0.6,2000,800000,0.007888175001426134,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800000,0.007888175001426134,gtest,none,889.0669276079889
2-2-5,none,mixture,0.6,2000,800001,0.0064858950063353404,kl_plugin,none,0.10064524768778606
2-2-5,none,mixture,0.6,2000,800001,0.0064858950063353404,kl_split,none,0.16818085113429052
2-2-5,none,mixture,0.6,2000,800001,0.0064858950063353404,kl_crossfit,none,0.14980495934828286
2-2-5,none,mixture,0.6,2000,800001,0.0064858950063353404,cf1_margin,none,0.30792061455306363
2-2-5,none,mixture,0.6,2000,800001,0.0064858950063353404,slack_plugin,none,0.6158412291061274
2-2-5,none,mixture,0.6,2000,800001,0.0064858950063353404,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800001,0.0064858950063353404,gtest,none,795.6432964041553
2-2-5,none,mixture,0.6,2000,800002,0.005720690001908224,kl_plugin,none,0.11039456252292396
2-2-5,none,mixture,0.6,2000,800002,0.005720690001908224,kl_split,none,0.13947709116257606
2-2-5,none,mixture,0.6,2000,800002,0.005720690001908224,kl_crossfit,none,0.15719827092323324
2-2-5,none,mixture,0.6,2000,800002,0.005720690001908224,cf1_margin,none,0.31921779122686933
2-2-5,none,mixture,0.6,2000,800002,0.005720690001908224,slack_plugin,none,0.6384355824537387
2-2-5,none,mixture,0.6,2000,800002,0.005720690001908224,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800002,0.005720690001908224,gtest,none,814.0415633996656
2-2-5,none,mixture,0.6,2000,800003,0.008040635999350343,kl_plugin,none,0.07446401608371772
2-2-5,none,mixture,0.6,2000,800003,0.008040635999350343,kl_split,none,0.09569007410051918
2-2-5,none,mixture,0.6,2000,800003,0.008040635999350343,kl_crossfit,none,0.11478116908527222
2-2-5,none,mixture,0.6,2000,800003,0.008040635999350343,cf1_margin,none,0.26759177719603555
2-2-5,none,mixture,0.6,2000,800003,0.008040635999350343,slack_plugin,none,0.535183554392071
2-2-5,none,mixture,0.6,2000,800003,0.008040635999350343,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800003,0.008040635999350343,gtest,none,814.3351908064669
2-2-5,none,mixture,0.6,2000,800004,0.006955081000342034,kl_plugin,none,0.09591395863899493
2-2-5,none,mixture,0.6,2000,800004,0.006955081000342034,kl_split,none,0.16667621810032332
2-2-5,none,mixture,0.6,2000,800004,0.006955081000342034,kl_crossfit,none,0.14409944382719322
2-2-5,none,mixture,0.6,2000,800004,0.006955081000342034,cf1_margin,none,0.3018150231518778
2-2-5,none,mixture,0.6,2000,800004,0.006955081000342034,slack_plugin,none,0.6036300463037555
2-2-5,none,mixture,0.6,2000,800004,0.006955081000342034,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800004,0.006955081000342034,gtest,none,821.783186989015
2-2-5,none,mixture,0.6,2000,800005,0.005792921001557261,kl_plugin,none,0.08632454676369121
2-2-5,none,mixture,0.6,2000,800005,0.005792921001557261,kl_split,none,0.11310609368159809
2-2-5,none,mixture,0.6,2000,800005,0.005792921001557261,kl_crossfit,none,0.12301651897874966
2-2-5,none,mixture,0.6,2000,800005,0.005792921001557261,cf1_margin,none,0.28583538756093874
2-2-5,none,mixture,0.6,2000,800005,0.005792921001557261,slack_plugin,none,0.5716707751218777
2-2-5,none,mixture,0.6,2000,800005,0.005792921001557261,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800005,0.005792921001557261,gtest,none,863.5834834001378
2-2-5,none,mixture,0.6,2000,800006,0.007991359001607634,kl_plugin,none,0.09278061427278288
2-2-5,none,mixture,0.6,2000,800006,0.007991359001607634,kl_split,none,0.11824721128983547
2-2-5,none,mixture,0.6,2000,800006,0.007991359001607634,kl_crossfit,none,0.12926406203301521
2-2-5,none,mixture,0.6,2000,800006,0.007991359001607634,cf1_margin,none,0.2981792717086835
2-2-5,none,mixture,0.6,2000,800006,0.007991359001607634,slack_plugin,none,0.5963585434173668
2-2-5,none,mixture,0.6,2000,800006,0.007991359001607634,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800006,0.007991359001607634,gtest,none,748.5300780057296
2-2-5,none,mixture,0.6,2000,800007,0.006611214994336478,kl_plugin,none,0.09583098886971222
2-2-5,none,mixture,0.6,2000,800007,0.006611214994336478,kl_split,none,0.12271813090279583
2-2-5,none,mixture,0.6,2000,800007,0.006611214994336478,kl_crossfit,none,0.13149331440774895
2-2-5,none,mixture,0.6,2000,800007,0.006611214994336478,cf1_margin,none,0.3028702870287029
2-2-5,none,mixture,0.6,2000,800007,0.006611214994336478,slack_plugin,none,0.6057405740574056
2-2-5,none,mixture,0.6,2000,800007,0.006611214994336478,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800007,0.006611214994336478,gtest,none,853.5209237178598
2-2-5,none,mixture,0.6,2000,800008,0.006417566000891384,kl_plugin,none,0.10373094522479277
2-2-5,none,mixture,0.6,2000,800008,0.006417566000891384,kl_split,none,0.1499732057190896
2-2-5,none,mixture,0.6,2000,800008,0.006417566000891384,kl_crossfit,none,0.15507971156937733
2-2-5,none,mixture,0.6,2000,800008,0.006417566000891384,cf1_margin,none,0.3114986913416523
2-2-5,none,mixture,0.6,2000,800008,0.006417566000891384,slack_plugin,none,0.6229973826833047
2-2-5,none,mixture,0.6,2000,800008,0.006417566000891384,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800008,0.006417566000891384,gtest,none,830.594718347031
2-2-5,none,mixture,0.6,2000,800009,0.006583071997738443,kl_plugin,none,0.09285915164958107
2-2-5,none,mixture,0.6,2000,800009,0.006583071997738443,kl_split,none,0.10698089559350546
2-2-5,none,mixture,0.6,2000,800009,0.006583071997738443,kl_crossfit,none,0.11651223300016111
2-2-5,none,mixture,0.6,2000,800009,0.006583071997738443,cf1_margin,none,0.29910429910429914
2-2-5,none,mixture,0.6,2000,800009,0.006583071997738443,slack_plugin,none,0.5982085982085981
2-2-5,none,mixture,0.6,2000,800009,0.006583071997738443,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800009,0.006583071997738443,gtest,none,823.5721110800845
2-2-5,none,mixture,0.6,2000,800010,0.006979783996939659,kl_plugin,none,0.07596089034193843
2-2-5,none,mixture,0.6,2000,800010,0.006979783996939659,kl_split,none,0.118879258196242
2-2-5,none,mixture,0.6,2000,800010,0.006979783996939659,kl_crossfit,none,0.10468954813116248
2-2-5,none,mixture,0.6,2000,800010,0.006979783996939659,cf1_margin,none,0.2703722361712164
2-2-5,none,mixture,0.6,2000,800010,0.006979783996939659,slack_plugin,none,0.5407444723424328
2-2-5,none,mixture,0.6,2000,800010,0.006979783996939659,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800010,0.006979783996939659,gtest,none,875.328630140986
2-2-5,none,mixture,0.6,2000,800011,0.005961291994026396,kl_plugin,none,0.11520155774272317
2-2-5,none,mixture,0.6,2000,800011,0.005961291994026396,kl_split,none,0.14939906390321145
2-2-5,none,mixture,0.6,2000,800011,0.005961291994026396,kl_crossfit,none,0.15629237437580062
2-2-5,none,mixture,0.6,2000,800011,0.005961291994026396,cf1_margin,none,0.32713237915550053
2-2-5,none,mixture,0.6,2000,800011,0.005961291994026396,slack_plugin,none,0.654264758311001
2-2-5,none,mixture,0.6,2000,800011,0.005961291994026396,gm_battery,none,0.0
2-2-5,none,mixture,0.6,2000,800011,0.005961291994026396,gtest,none,909.0710394697504
