cell,adv_id,tail_env,n,seed,feas_contam,stat,engine,stat_obs
2-2-5,A2_det_nonlinear_chain,none,2000,900012,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900012,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900012,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900012,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900012,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900012,,gtest,none,2772.516721807775
2-2-5,A2_det_nonlinear_chain,none,2000,900013,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900013,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900013,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900013,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900013,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900013,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900013,,gtest,none,2772.556722154447
2-2-5,A2_det_nonlinear_chain,none,2000,900014,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900014,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900014,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900014,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900014,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900014,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900014,,gtest,none,2771.7886688979124
2-2-5,A2_det_nonlinear_chain,none,2000,900015,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900015,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900015,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900015,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900015,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900015,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900015,,gtest,none,2772.010694396229
2-2-5,A2_det_nonlinear_chain,none,2000,900016,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900016,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900016,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900016,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900016,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900016,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900016,,gtest,none,2772.570722212781
2-2-5,A2_det_nonlinear_chain,none,2000,900017,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900017,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900017,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900017,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900017,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900017,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900017,,gtest,none,2771.7886688979124
2-2-5,A2_det_nonlinear_chain,none,2000,900018,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900018,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900018,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900018,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900018,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900018,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900018,,gtest,none,2772.4907214394325
2-2-5,A2_det_nonlinear_chain,none,2000,900019,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900019,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900019,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900019,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900019,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900019,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900019,,gtest,none,2772.010694396229
2-2-5,A2_det_nonlinear_chain,none,2000,900020,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900020,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900020,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900020,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900020,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900020,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900020,,gtest,none,2772.4267200527106
2-2-5,A2_det_nonlinear_chain,none,2000,900021,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900021,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900021,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900021,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900021,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900021,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900021,,gtest,none,2770.788452142534
2-2-5,A2_det_nonlinear_chain,none,2000,900022,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900022,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900022,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900022,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900022,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900022,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900022,,gtest,none,2771.4366116222927
2-2-5,A2_det_nonlinear_chain,none,2000,900023,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900023,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900023,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900023,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900023,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900023,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900023,,gtest,none,2772.4907214394325
2-2-5,A2_det_nonlinear_chain,none,2000,900024,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900024,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900024,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900024,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900024,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900024,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900024,,gtest,none,2772.3467173592117
2-2-5,A2_det_nonlinear_chain,none,2000,900025,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900025,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900025,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900025,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900025,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900025,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900025,,gtest,none,2770.906486400103
2-2-5,A2_det_nonlinear_chain,none,2000,900026,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900026,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900026,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900026,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900026,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900026,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900026,,gtest,none,2772.196709433444
2-2-5,A2_det_nonlinear_chain,none,2000,900027,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900027,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900027,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900027,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900027,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900027,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900027,,gtest,none,2772.010694396229
2-2-5,A2_det_nonlinear_chain,none,2000,900028,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900028,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900028,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900028,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900028,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900028,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900028,,gtest,none,2770.1382217861847
2-2-5,A2_det_nonlinear_chain,none,2000,900029,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900029,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900029,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900029,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900029,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900029,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900029,,gtest,none,2771.9406872432455
2-2-5,A2_det_nonlinear_chain,none,2000,900030,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900030,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900030,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900030,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900030,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900030,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900030,,gtest,none,2770.906486400103
2-2-5,A2_det_nonlinear_chain,none,2000,900031,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900031,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900031,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900031,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900031,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900031,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900031,,gtest,none,2769.387868359846
2-2-5,A2_det_nonlinear_chain,none,2000,900032,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900032,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900032,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900032,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900032,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900032,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900032,,gtest,none,2772.570722212781
2-2-5,A2_det_nonlinear_chain,none,2000,900033,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900033,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900033,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900033,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900033,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900033,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900033,,gtest,none,2772.516721807775
2-2-5,A2_det_nonlinear_chain,none,2000,900034,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900034,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900034,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900034,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900034,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900034,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900034,,gtest,none,2772.4267200527106
2-2-5,A2_det_nonlinear_chain,none,2000,900035,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900035,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900035,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900035,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900035,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900035,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900035,,gtest,none,2772.196709433444
2-2-5,A2_det_nonlinear_chain,none,2000,900036,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900036,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900036,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900036,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900036,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900036,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900036,,gtest,none,2772.538722031446
2-2-5,A2_det_nonlinear_chain,none,2000,900037,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900037,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900037,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900037,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900037,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900037,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900037,,gtest,none,2772.010694396229
2-2-5,A2_det_nonlinear_chain,none,2000,900038,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900038,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900038,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900038,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900038,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900038,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900038,,gtest,none,2772.196709433444
2-2-5,A2_det_nonlinear_chain,none,2000,900039,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900039,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900039,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900039,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900039,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900039,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900039,,gtest,none,2772.196709433444
2-2-5,A2_det_nonlinear_chain,none,2000,900040,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900040,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900040,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900040,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900040,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900040,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900040,,gtest,none,2772.4267200527106
2-2-5,A2_det_nonlinear_chain,none,2000,900041,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900041,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900041,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900041,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900041,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900041,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900041,,gtest,none,2772.2507127188046
2-2-5,A2_det_nonlinear_chain,none,2000,900042,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900042,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900042,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900042,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900042,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900042,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900042,,gtest,none,2772.4907214394325
2-2-5,A2_det_nonlinear_chain,none,2000,900043,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900043,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900043,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900043,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900043,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900043,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900043,,gtest,none,2771.0205172901688
2-2-5,A2_det_nonlinear_chain,none,2000,900044,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900044,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900044,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900044,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900044,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900044,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900044,,gtest,none,2771.530628939704
2-2-5,A2_det_nonlinear_chain,none,2000,900045,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900045,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900045,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900045,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900045,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900045,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900045,,gtest,none,2772.3887189063144
2-2-5,A2_det_nonlinear_chain,none,2000,900046,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900046,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900046,,kl_crossfit,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900046,,cf1_margin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900046,,slack_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900046,,gm_battery,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900046,,gtest,none,2769.700026792679
2-2-5,A2_det_nonlinear_chain,none,2000,900047,,kl_plugin,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900047,,kl_split,none,0.0
2-2-5,A2_det_nonlinear_chain,none,2000,900047,,kl_crossfit,none,0.0
