cell,kind,tail,n,seed,arm,feas_contam,stat,engine,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
2-2-4,u_on_x,t3,2000,700000,clean,,kl_plugin,para_boot,99,7.242315071031489e-17,8.158975618700288e-17,7.993605777301127e-17,7.860106566978104e-17,7.819239461777178e-17,7.647904370601865e-17,7.645248373167246e-17,7.612172718345753e-17,7.583917844270435e-17,7.414993193664368e-17,7.383779924540515e-17,7.34201876606253e-17,7.182216664745572e-17,7.174365393787114e-17,7.15239833171976e-17,7.135308070096714e-17,6.934024504676416e-17,6.907763093004222e-17,6.901386369291515e-17,6.89506931082992e-17,6.865852915445047e-17
2-2-4,u_on_x,t3,2000,700000,clean,,kl_split,para_boot,99,0.0021242043075209924,0.014247674967804158,0.010621614569627624,0.00912476957410327,0.00854467761247988,0.007928223817799465,0.007114950772292135,0.0067052109356522255,0.006587807109211023,0.00623653094314805,0.006011793554611372,0.005486611878018188,0.005485133329529941,0.004750827025939805,0.004733402146282241,0.004110880652113187,0.00378002015384412,0.0037546319625572783,0.003665301362465144,0.0036143733448877613,0.0035251550457673364
2-2-4,u_on_x,t3,2000,700000,clean,,kl_crossfit,para_boot,99,0.00211950341041524,0.014214835935565578,0.010568321261216554,0.009158683668057367,0.008528346521569297,0.007896182484329859,0.007156269325162376,0.006720923346186285,0.00656463377558222,0.0062110004719255416,0.005998214735922089,0.005506295837886237,0.005502991983085719,0.004759868029480804,0.004745427491556393,0.00410193792234035,0.0037889393353041922,0.003766428201685594,0.0036580212268088955,0.003627053792539761,0.003518114709533074
2-2-4,u_on_x,t3,2000,700000,clean,,cf1_margin,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_x,t3,2000,700000,clean,,slack_plugin,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_x,t3,2000,700000,clean,,gm_battery,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_x,t3,2000,700000,clean,,gtest,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_x,t3,2000,700000,clean,,kl_plugin,crt_cond,99,7.242315071031489e-17,7.958587990144492e-17,7.958587990144492e-17,7.958587990144492e-17,7.958587990144492e-17,7.839209170292324e-17,7.839209170292324e-17,7.839209170292324e-17,7.839209170292324e-17,7.600451530587991e-17,7.600451530587991e-17,7.401486830834378e-17,7.401486830834378e-17,7.361693890883654e-17,7.361693890883654e-17,7.361693890883654e-17,7.361693890883654e-17,7.361693890883654e-17,7.361693890883654e-17,7.361693890883654e-17,7.242315071031489e-17
2-2-4,u_on_x,t3,2000,700000,clean,,gm_battery,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_x,t3,2000,700000,clean,,gtest,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-4,u_on_x,t3,2000,700001,clean,,kl_plugin,para_boot,99,0.0,1.0891161230163132e-16,1.0859901857691508e-16,1.0812606848523264e-16,1.0727039669573325e-16,1.052977149917922e-16,1.0489331100165123e-16,6.188128333976283e-17,5.870144727903127e-17,5.787241443135e-17,5.734695308300022e-17,5.722527229065533e-17,5.722256221783416e-17,5.689245514992055e-17,5.655198531684393e-17,5.652204313808201e-17,5.629299843169808e-17,5.628095147945711e-17,5.604405828307792e-17,5.603566604604138e-17,5.586193259764808e-17
