cell,tail,family,rho,n,seed,dt_stats_s,stat,engine,stat_obs
2-2-5,none,mixture,0.4,500,800000,0.009826417001022492,kl_plugin,none,7.39360994957431e-14
2-2-5,none,mixture,0.4,500,800000,0.009826417001022492,kl_split,none,0.1669546701556325
2-2-5,none,mixture,0.4,500,800000,0.009826417001022492,kl_crossfit,none,1.6151067159793087
2-2-5,none,mixture,0.4,500,800000,0.009826417001022492,cf1_margin,none,1.1102230246251565e-16
2-2-5,none,mixture,0.4,500,800000,0.009826417001022492,slack_plugin,none,0.0
2-2-5,none,mixture,0.4,500,800000,0.009826417001022492,gm_battery,none,0.0
2-2-5,none,mixture,0.4,500,800000,0.009826417001022492,gtest,none,141.15561683410303
2-2-5,none,mixture,0.4,500,800001,0.00826911400508834,kl_plugin,none,3.470698870329421e-08
2-2-5,none,mixture,0.4,500,800001,0.00826911400508834,kl_split,none,0.13391987221762564
2-2-5,none,mixture,0.4,500,800001,0.00826911400508834,kl_crossfit,none,0.14256553272928976
2-2-5,none,mixture,0.4,500,800001,0.00826911400508834,cf1_margin,none,2.220446049250313e-16
2-2-5,none,mixture,0.4,500,800001,0.00826911400508834,slack_plugin,none,0.0
2-2-5,none,mixture,0.4,500,800001,0.00826911400508834,gm_battery,none,0.0
2-2-5,none,mixture,0.4,500,800001,0.00826911400508834,gtest,none,163.7540584953549
2-2-5,none,mixture,0.4,500,800002,0.007324657002754975,kl_plugin,none,2.677638668956449e-16
2-2-5,none,mixture,0.4,500,800002,0.007324657002754975,kl_split,none,0.17208324570297423
2-2-5,none,mixture,0.4,500,800002,0.007324657002754975,kl_crossfit,none,1.262579720320601
2-2-5,none,mixture,0.4,500,800002,0.007324657002754975,cf1_margin,none,0.0
2-2-5,none,mixture,0.4,500,800002,0.007324657002754975,slack_plugin,none,0.0
2-2-5,none,mixture,0.4,500,800002,0.007324657002754975,gm_battery,none,0.0
2-2-5,none,mixture,0.4,500,800002,0.007324657002754975,gtest,none,149.0507507632868
2-2-5,none,mixture,0.4,500,800003,0.008508286999131087,kl_plugin,none,0.0010253568623938645
