adv_id,n,d,noise,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
B1_selection_trunc,5000,2,gauss,900000,k1,0.05,99,0.005896183082707784,0.014218397137904182,0.012506868961224216,0.012044446725849589,0.011625859529471705,0.011578067222149824,0.01156852691777499,0.011440149272959554,0.011034329120036102,0.01058209427298229,0.010577261567140672,0.01057520066647577,0.010425168238977434,0.01037304800908545,0.010003324489333165,0.0099644775931228,0.009712181490792449,0.009650660722107074,0.009521081930897846,0.009468815275407105,0.009399695362287241
B1_selection_trunc,5000,2,gauss,900000,k2,0.05,99,0.08616210144493784,0.2808331166681591,0.19642989823192353,0.18088051744655076,0.1760699461918969,0.16516510268137752,0.14751292919801737,0.14666999782887732,0.14665974281688096,0.1410422398345204,0.13979156411159177,0.1344551629539336,0.13234971195760045,0.13212171046465623,0.1272313102781341,0.127136205389337,0.12279634208640007,0.11979941014837546,0.11969483729304964,0.11920603700983062,0.11890198319047417
B1_selection_trunc,5000,2,gauss,900000,hsic,0.0,99,0.0007748570110941251,0.00388339506663948,0.0025429558728691667,0.0021946326400299225,0.00217613291558688,0.0021675329738551517,0.0021393273273108034,0.002051702452406956,0.0020440620914479552,0.0019314352778309822,0.0019137458999182147,0.0017177982582937202,0.0016629479652838868,0.001609972646506285,0.00160678746418166,0.0015733679663868848,0.0015175887951859117,0.0014787032302548272,0.0014683590788525192,0.0014434311666202562,0.0013716452596617792
B1_selection_trunc,5000,2,gauss,900001,k1,0.05,99,0.0026045308656565958,0.014821213871757943,0.013822072741422109,0.01375218471233286,0.013570393184264451,0.013548321729417445,0.013376781492715706,0.013018055591858535,0.012507164441112106,0.012208637800152022,0.012159030762228795,0.011978090735156322,0.011936037238888253,0.010977121075152252,0.010577305619414612,0.010270069212564903,0.010049751031719234,0.009973468205591751,0.009727809508998764,0.009689106959339888,0.00967276373218906
B1_selection_trunc,5000,2,gauss,900001,k2,0.05,99,0.053329843040562375,0.19813462443895682,0.1706471081381103,0.15929372044881207,0.15698279026665496,0.14486503761935438,0.14102555019810584,0.1367150951925494,0.13483072502860333,0.13228935345655027,0.13096434096670956,0.13057596567764698,0.12909780330904633,0.12294407671211371,0.12031328938605405,0.11988528205873868,0.11928171975492005,0.11805006490726151,0.11772260239096885,0.11667700361381735,0.11520480211572803
B1_selection_trunc,5000,2,gauss,900001,hsic,0.0,99,0.0012645795684308862,0.0031487688322268605,0.003016542954601962,0.002944347309336653,0.002714041014614113,0.0025795862607015975,0.0025026062369058566,0.002240252806675259,0.0022069700752590012,0.0021840151765610714,0.002175741742197779,0.002165054284607363,0.002012818894070446,0.001997407473323036,0.001953370496078238,0.0019362458415324284,0.0018701289730719297,0.0018282644616396699,0.0018256913821458845,0.0017486354775413627,0.0017360403466506191
B1_selection_trunc,5000,2,gauss,900002,k1,0.05,99,0.002528736670602827,0.019258081890303202,0.015838044165669363,0.015499755993590103,0.01447093870434124,0.014358816223363435,0.012268722685383149,0.012261610448129567,0.012251967285382692,0.011839766095741333,0.01153558270827948,0.011505227082930336,0.011394012695621236,0.011372169041568903,0.010665691488148332,0.01061582390036142,0.010592635874073775,0.010301181871118392,0.010257449273131325,0.00982080182512346,0.009753127413609786
B1_selection_trunc,5000,2,gauss,900002,k2,0.05,99,0.05912065515827802,0.18873693859976107,0.17772004064960148,0.1652179324210468,0.14978384614901155,0.13473617571897206,0.1333193579759802,0.13238611652150853,0.1322464058380415,0.1305095541300495,0.12365302759974726,0.12211949105186937,0.12036150346399573,0.11943503010286916,0.11656452319168673,0.11586421634352305,0.11526115757532616,0.11464048198355946,0.11439674295119906,0.11430989637415989,0.11397887856930779
B1_selection_trunc,5000,2,gauss,900002,hsic,0.0,99,0.001182475265859865,0.0026590523358990745,0.002639529961292044,0.0024060885578646002,0.002328036779269486,0.0021784852693200693,0.0021558025418902814,0.0021462322638042364,0.002109413483395809,0.0021030523413974847,0.002062276840004725,0.0020495606921791445,0.001963285316055763,0.0019409361036360018,0.0019368020681993716,0.0019117157145759531,0.0018677826692218766,0.0017440355733397627,0.0017071089340518761,0.0016979268905420015,0.0016867668752605603
B1_selection_trunc,5000,2,gauss,900003,k1,0.05,99,0.004236128565957231,0.015191073471903294,0.014633349454596822,0.01315807927666457,0.011528516998401295,0.011027354880140061,0.010979175558582077,0.010775236146075784,0.010725281646055018,0.010582535001674165,0.010380160816570339,0.01005295576224785,0.009999868450065397,0.0097748164231789,0.00941352193255729,0.009162454378276563,0.00898085678467997,0.008959693248830725,0.008877399855303114,0.008853925882811198,0.008626529347652734
