cell,tail,family,rho,n,seed,dt_stats_s,stat,engine,stat_obs
2-2-8,none,mixture,0.6,500,800000,0.019786520999332424,kl_plugin,none,0.069499907554935
2-2-8,none,mixture,0.6,500,800000,0.019786520999332424,kl_split,none,4.0380921862697985
2-2-8,none,mixture,0.6,500,800000,0.019786520999332424,kl_crossfit,none,5.445516583880968
2-2-8,none,mixture,0.6,500,800000,0.019786520999332424,cf1_margin,none,0.2576887904894837
2-2-8,none,mixture,0.6,500,800000,0.019786520999332424,slack_plugin,none,0.5153775809789671
2-2-8,none,mixture,0.6,500,800000,0.019786520999332424,gm_battery,none,0.0
2-2-8,none,mixture,0.6,500,800000,0.019786520999332424,gtest,none,183.29190032130282
2-2-8,none,mixture,0.6,500,800001,0.013468891003867611,kl_plugin,none,0.13666984784442332
2-2-8,none,mixture,0.6,500,800001,0.013468891003867611,kl_split,none,1.8066293039615755
2-2-8,none,mixture,0.6,500,800001,0.013468891003867611,kl_crossfit,none,1.2462969407943196
2-2-8,none,mixture,0.6,500,800001,0.013468891003867611,cf1_margin,none,0.3583333333333335
2-2-8,none,mixture,0.6,500,800001,0.013468891003867611,slack_plugin,none,0.716666666666667
2-2-8,none,mixture,0.6,500,800001,0.013468891003867611,gm_battery,none,0.0
2-2-8,none,mixture,0.6,500,800001,0.013468891003867611,gtest,none,207.03128026660733
2-2-8,none,mixture,0.6,500,800002,0.013098390998493414,kl_plugin,none,0.10224136229817908
2-2-8,none,mixture,0.6,500,800002,0.013098390998493414,kl_split,none,9.420754118335893
2-2-8,none,mixture,0.6,500,800002,0.013098390998493414,kl_crossfit,none,6.4051844670249025
2-2-8,none,mixture,0.6,500,800002,0.013098390998493414,cf1_margin,none,0.3118426334805299
2-2-8,none,mixture,0.6,500,800002,0.013098390998493414,slack_plugin,none,0.6236852669610595
2-2-8,none,mixture,0.6,500,800002,0.013098390998493414,gm_battery,none,0.0
2-2-8,none,mixture,0.6,500,800002,0.013098390998493414,gtest,none,197.1520861567031
2-2-8,none,mixture,0.6,500,800003,0.012381168999127112,kl_plugin,none,0.14380186084426422
2-2-8,none,mixture,0.6,500,800003,0.012381168999127112,kl_split,none,8.093935244241845
2-2-8,none,mixture,0.6,500,800003,0.012381168999127112,kl_crossfit,none,6.342078203226247
2-2-8,none,mixture,0.6,500,800003,0.012381168999127112,cf1_margin,none,0.3721183401639345
2-2-8,none,mixture,0.6,500,800003,0.012381168999127112,slack_plugin,none,0.744236680327869
2-2-8,none,mixture,0.6,500,800003,0.012381168999127112,gm_battery,none,0.0
2-2-8,none,mixture,0.6,500,800003,0.012381168999127112,gtest,none,182.7110398610546
2-2-8,none,mixture,0.6,500,800004,0.01350362399534788,kl_plugin,none,0.09304852884343047
2-2-8,none,mixture,0.6,500,800004,0.01350362399534788,kl_split,none,4.735701347339861
2-2-8,none,mixture,0.6,500,800004,0.01350362399534788,kl_crossfit,none,2.805067893357203
2-2-8,none,mixture,0.6,500,800004,0.01350362399534788,cf1_margin,none,0.3006531762295084
2-2-8,none,mixture,0.6,500,800004,0.01350362399534788,slack_plugin,none,0.6013063524590163
2-2-8,none,mixture,0.6,500,800004,0.01350362399534788,gm_battery,none,0.0
2-2-8,none,mixture,0.6,500,800004,0.01350362399534788,gtest,none,202.78016878522465
2-2-8,none,mixture,0.6,500,800005,0.010631230994476937,kl_plugin,none,0.1462879686434205
2-2-8,none,mixture,0.6,500,800005,0.010631230994476937,kl_split,none,2.0645460555397275
2-2-8,none,mixture,0.6,500,800005,0.010631230994476937,kl_crossfit,none,1.9408114123604743
2-2-8,none,mixture,0.6,500,800005,0.010631230994476937,cf1_margin,none,0.37185413456599903
2-2-8,none,mixture,0.6,500,800005,0.010631230994476937,slack_plugin,none,0.7437082691319981
2-2-8,none,mixture,0.6,500,800005,0.010631230994476937,gm_battery,none,0.0
2-2-8,none,mixture,0.6,500,800005,0.010631230994476937,gtest,none,207.14969823491367
2-2-8,none,mixture,0.6,500,800006,0.00988841900107218,kl_plugin,none,0.08297532561749463
2-2-8,none,mixture,0.6,500,800006,0.00988841900107218,kl_split,none,2.564501186445605
2-2-8,none,mixture,0.6,500,800006,0.00988841900107218,kl_crossfit,none,3.4661805000318076
2-2-8,none,mixture,0.6,500,800006,0.00988841900107218,cf1_margin,none,0.2839999999999998
2-2-8,none,mixture,0.6,500,800006,0.00988841900107218,slack_plugin,none,0.5679999999999994
2-2-8,none,mixture,0.6,500,800006,0.00988841900107218,gm_battery,none,0.0
2-2-8,none,mixture,0.6,500,800006,0.00988841900107218,gtest,none,171.956134423705
2-2-8,none,mixture,0.6,500,800007,0.011349786997016054,kl_plugin,none,0.11114613610303994
2-2-8,none,mixture,0.6,500,800007,0.011349786997016054,kl_split,none,3.967634158285003
2-2-8,none,mixture,0.6,500,800007,0.011349786997016054,kl_crossfit,none,3.6431211052314305
2-2-8,none,mixture,0.6,500,800007,0.011349786997016054,cf1_margin,none,0.3282772524360391
2-2-8,none,mixture,0.6,500,800007,0.011349786997016054,slack_plugin,none,0.6565545048720782
2-2-8,none,mixture,0.6,500,800007,0.011349786997016054,gm_battery,none,0.0
2-2-8,none,mixture,0.6,500,800007,0.011349786997016054,gtest,none,194.44320758618966
2-2-8,none,mixture,0.6,500,800008,0.014182974002324045,kl_plugin,none,0.126004568348633
2-2-8,none,mixture,0.6,500,800008,0.014182974002324045,kl_split,none,4.002505497964735
2-2-8,none,mixture,0.6,500,800008,0.014182974002324045,kl_crossfit,none,6.70874433869823
2-2-8,none,mixture,0.6,500,800008,0.014182974002324045,cf1_margin,none,0.3481461330431582
2-2-8,none,mixture,0.6,500,800008,0.014182974002324045,slack_plugin,none,0.6962922660863162
2-2-8,none,mixture,0.6,500,800008,0.014182974002324045,gm_battery,none,0.0
2-2-8,none,mixture,0.6,500,800008,0.014182974002324045,gtest,none,190.53163367883175
2-2-8,none,mixture,0.6,500,800009,0.010164422004891094,kl_plugin,none,0.10942401826229825
2-2-8,none,mixture,0.6,500,800009,0.010164422004891094,kl_split,none,3.6250052238487815
2-2-8,none,mixture,0.6,500,800009,0.010164422004891094,kl_crossfit,none,3.416343125233223
