cell,tail,family,rho,n,seed,dt_stats_s,stat,engine,stat_obs
2-2-8,t3,mixture,0.2,2000,800000,0.014231223998649511,kl_plugin,none,0.005411918230964052
2-2-8,t3,mixture,0.2,2000,800000,0.014231223998649511,kl_split,none,0.38289438260094766
2-2-8,t3,mixture,0.2,2000,800000,0.014231223998649511,kl_crossfit,none,0.3704706417210905
2-2-8,t3,mixture,0.2,2000,800000,0.014231223998649511,cf1_margin,none,0.06933627734510928
2-2-8,t3,mixture,0.2,2000,800000,0.014231223998649511,slack_plugin,none,0.1386725546902189
2-2-8,t3,mixture,0.2,2000,800000,0.014231223998649511,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800000,0.014231223998649511,gtest,none,303.6492114551547
2-2-8,t3,mixture,0.2,2000,800001,0.00963024399970891,kl_plugin,none,0.008952895469496944
2-2-8,t3,mixture,0.2,2000,800001,0.00963024399970891,kl_split,none,0.368203961510881
2-2-8,t3,mixture,0.2,2000,800001,0.00963024399970891,kl_crossfit,none,0.28334038998579275
2-2-8,t3,mixture,0.2,2000,800001,0.00963024399970891,cf1_margin,none,0.08633512935244148
2-2-8,t3,mixture,0.2,2000,800001,0.00963024399970891,slack_plugin,none,0.17267025870488287
2-2-8,t3,mixture,0.2,2000,800001,0.00963024399970891,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800001,0.00963024399970891,gtest,none,154.4763097688645
2-2-8,t3,mixture,0.2,2000,800002,0.011654833004286047,kl_plugin,none,0.0072971913670231425
2-2-8,t3,mixture,0.2,2000,800002,0.011654833004286047,kl_split,none,0.3976021760123706
2-2-8,t3,mixture,0.2,2000,800002,0.011654833004286047,kl_crossfit,none,0.38304967580377997
2-2-8,t3,mixture,0.2,2000,800002,0.011654833004286047,cf1_margin,none,0.07971989064607654
2-2-8,t3,mixture,0.2,2000,800002,0.011654833004286047,slack_plugin,none,0.15943978129215344
2-2-8,t3,mixture,0.2,2000,800002,0.011654833004286047,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800002,0.011654833004286047,gtest,none,239.06159644997982
2-2-8,t3,mixture,0.2,2000,800003,0.009488321004027966,kl_plugin,none,0.005303332810558036
2-2-8,t3,mixture,0.2,2000,800003,0.009488321004027966,kl_split,none,0.056164648731835284
2-2-8,t3,mixture,0.2,2000,800003,0.009488321004027966,kl_crossfit,none,0.1400624150646914
2-2-8,t3,mixture,0.2,2000,800003,0.009488321004027966,cf1_margin,none,0.06636370649330614
2-2-8,t3,mixture,0.2,2000,800003,0.009488321004027966,slack_plugin,none,0.13272741298661217
2-2-8,t3,mixture,0.2,2000,800003,0.009488321004027966,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800003,0.009488321004027966,gtest,none,239.81004171544836
2-2-8,t3,mixture,0.2,2000,800004,0.014177846001985017,kl_plugin,none,0.0027574312150843543
2-2-8,t3,mixture,0.2,2000,800004,0.014177846001985017,kl_split,none,0.3896111931363764
2-2-8,t3,mixture,0.2,2000,800004,0.014177846001985017,kl_crossfit,none,0.2194704360287047
2-2-8,t3,mixture,0.2,2000,800004,0.014177846001985017,cf1_margin,none,0.0488636215801318
2-2-8,t3,mixture,0.2,2000,800004,0.014177846001985017,slack_plugin,none,0.09772724316026385
2-2-8,t3,mixture,0.2,2000,800004,0.014177846001985017,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800004,0.014177846001985017,gtest,none,277.65602087449736
2-2-8,t3,mixture,0.2,2000,800005,0.009239897000952624,kl_plugin,none,0.004061549845046271
2-2-8,t3,mixture,0.2,2000,800005,0.009239897000952624,kl_split,none,0.21621696288330372
2-2-8,t3,mixture,0.2,2000,800005,0.009239897000952624,kl_crossfit,none,0.3157877196437393
2-2-8,t3,mixture,0.2,2000,800005,0.009239897000952624,cf1_margin,none,0.059431982297111774
2-2-8,t3,mixture,0.2,2000,800005,0.009239897000952624,slack_plugin,none,0.11886396459422374
2-2-8,t3,mixture,0.2,2000,800005,0.009239897000952624,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800005,0.009239897000952624,gtest,none,274.27542593968695
2-2-8,t3,mixture,0.2,2000,800006,0.010110253999300767,kl_plugin,none,0.0026091949040772094
2-2-8,t3,mixture,0.2,2000,800006,0.010110253999300767,kl_split,none,0.24702787463048823
2-2-8,t3,mixture,0.2,2000,800006,0.010110253999300767,kl_crossfit,none,0.3248261204942284
2-2-8,t3,mixture,0.2,2000,800006,0.010110253999300767,cf1_margin,none,0.0474189675870349
2-2-8,t3,mixture,0.2,2000,800006,0.010110253999300767,slack_plugin,none,0.09483793517406952
2-2-8,t3,mixture,0.2,2000,800006,0.010110253999300767,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800006,0.010110253999300767,gtest,none,280.86221210859486
2-2-8,t3,mixture,0.2,2000,800007,0.010298100001818966,kl_plugin,none,0.006796059851044423
2-2-8,t3,mixture,0.2,2000,800007,0.010298100001818966,kl_split,none,0.19907070212682218
2-2-8,t3,mixture,0.2,2000,800007,0.010298100001818966,kl_crossfit,none,0.12327193984933142
2-2-8,t3,mixture,0.2,2000,800007,0.010298100001818966,cf1_margin,none,0.07620762076207621
2-2-8,t3,mixture,0.2,2000,800007,0.010298100001818966,slack_plugin,none,0.15241524152415242
2-2-8,t3,mixture,0.2,2000,800007,0.010298100001818966,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800007,0.010298100001818966,gtest,none,226.22812233729056
2-2-8,t3,mixture,0.2,2000,800008,0.010916790997725911,kl_plugin,none,0.009320850424636958
2-2-8,t3,mixture,0.2,2000,800008,0.010916790997725911,kl_split,none,0.2509651850405913
2-2-8,t3,mixture,0.2,2000,800008,0.010916790997725911,kl_crossfit,none,0.1624285423111564
2-2-8,t3,mixture,0.2,2000,800008,0.010916790997725911,cf1_margin,none,0.08995988514610276
2-2-8,t3,mixture,0.2,2000,800008,0.010916790997725911,slack_plugin,none,0.1799197702922053
2-2-8,t3,mixture,0.2,2000,800008,0.010916790997725911,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800008,0.010916790997725911,gtest,none,235.6466868797245
2-2-8,t3,mixture,0.2,2000,800009,0.01161922999745002,kl_plugin,none,0.012185214080232811
2-2-8,t3,mixture,0.2,2000,800009,0.01161922999745002,kl_split,none,0.3859877603641314
2-2-8,t3,mixture,0.2,2000,800009,0.01161922999745002,kl_crossfit,none,0.29831539935144885
2-2-8,t3,mixture,0.2,2000,800009,0.01161922999745002,cf1_margin,none,0.10161310161310144
2-2-8,t3,mixture,0.2,2000,800009,0.01161922999745002,slack_plugin,none,0.20322620322620338
2-2-8,t3,mixture,0.2,2000,800009,0.01161922999745002,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800009,0.01161922999745002,gtest,none,249.90699820162763
2-2-8,t3,mixture,0.2,2000,800010,0.014619303001381923,kl_plugin,none,0.009543712411634334
2-2-8,t3,mixture,0.2,2000,800010,0.014619303001381923,kl_split,none,0.07471941014350231
2-2-8,t3,mixture,0.2,2000,800010,0.014619303001381923,kl_crossfit,none,0.22096021024661752
2-2-8,t3,mixture,0.2,2000,800010,0.014619303001381923,cf1_margin,none,0.08930182808051035
2-2-8,t3,mixture,0.2,2000,800010,0.014619303001381923,slack_plugin,none,0.1786036561610207
2-2-8,t3,mixture,0.2,2000,800010,0.014619303001381923,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800010,0.014619303001381923,gtest,none,229.89969136026696
2-2-8,t3,mixture,0.2,2000,800011,0.009057960000063758,kl_plugin,none,0.005359425940991266
2-2-8,t3,mixture,0.2,2000,800011,0.009057960000063758,kl_split,none,0.18654678589113416
2-2-8,t3,mixture,0.2,2000,800011,0.009057960000063758,kl_crossfit,none,0.11556166556436362
2-2-8,t3,mixture,0.2,2000,800011,0.009057960000063758,cf1_margin,none,0.06803824722899876
2-2-8,t3,mixture,0.2,2000,800011,0.009057960000063758,slack_plugin,none,0.13607649445799733
2-2-8,t3,mixture,0.2,2000,800011,0.009057960000063758,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800011,0.009057960000063758,gtest,none,237.9166123161354
2-2-8,t3,mixture,0.2,2000,800012,0.00805033899814589,kl_plugin,none,0.020551699216869654
2-2-8,t3,mixture,0.2,2000,800012,0.00805033899814589,kl_split,none,0.32971247249333935
2-2-8,t3,mixture,0.2,2000,800012,0.00805033899814589,kl_crossfit,none,0.27220867272439636
2-2-8,t3,mixture,0.2,2000,800012,0.00805033899814589,cf1_margin,none,0.13402581372958622
2-2-8,t3,mixture,0.2,2000,800012,0.00805033899814589,slack_plugin,none,0.268051627459172
2-2-8,t3,mixture,0.2,2000,800012,0.00805033899814589,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800012,0.00805033899814589,gtest,none,266.0104372590269
2-2-8,t3,mixture,0.2,2000,800013,0.010173773000133224,kl_plugin,none,0.0053310441522913974
2-2-8,t3,mixture,0.2,2000,800013,0.010173773000133224,kl_split,none,0.7489014229341164
2-2-8,t3,mixture,0.2,2000,800013,0.010173773000133224,kl_crossfit,none,0.5704929783714867
2-2-8,t3,mixture,0.2,2000,800013,0.010173773000133224,cf1_margin,none,0.06899999999999973
2-2-8,t3,mixture,0.2,2000,800013,0.010173773000133224,slack_plugin,none,0.13800000000000004
2-2-8,t3,mixture,0.2,2000,800013,0.010173773000133224,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800013,0.010173773000133224,gtest,none,225.20017498042313
2-2-8,t3,mixture,0.2,2000,800014,0.010695157005102374,kl_plugin,none,0.0039863553202928725
2-2-8,t3,mixture,0.2,2000,800014,0.010695157005102374,kl_split,none,0.2417463935055081
2-2-8,t3,mixture,0.2,2000,800014,0.010695157005102374,kl_crossfit,none,0.4017088732379656
2-2-8,t3,mixture,0.2,2000,800014,0.010695157005102374,cf1_margin,none,0.059081253983357285
2-2-8,t3,mixture,0.2,2000,800014,0.010695157005102374,slack_plugin,none,0.1181625079667144
2-2-8,t3,mixture,0.2,2000,800014,0.010695157005102374,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800014,0.010695157005102374,gtest,none,266.1545959991966
2-2-8,t3,mixture,0.2,2000,800015,0.008082052001554985,kl_plugin,none,0.011021992443205803
2-2-8,t3,mixture,0.2,2000,800015,0.008082052001554985,kl_split,none,0.2027058938097529
2-2-8,t3,mixture,0.2,2000,800015,0.008082052001554985,kl_crossfit,none,0.12900047523354835
2-2-8,t3,mixture,0.2,2000,800015,0.008082052001554985,cf1_margin,none,0.09664591701204983
2-2-8,t3,mixture,0.2,2000,800015,0.008082052001554985,slack_plugin,none,0.19329183402409938
2-2-8,t3,mixture,0.2,2000,800015,0.008082052001554985,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800015,0.008082052001554985,gtest,none,228.26846866902457
2-2-8,t3,mixture,0.2,2000,800016,0.009127521996560972,kl_plugin,none,0.012972132659428141
2-2-8,t3,mixture,0.2,2000,800016,0.009127521996560972,kl_split,none,0.039640718223726154
2-2-8,t3,mixture,0.2,2000,800016,0.009127521996560972,kl_crossfit,none,0.045951395971812206
2-2-8,t3,mixture,0.2,2000,800016,0.009127521996560972,cf1_margin,none,0.10785273607162182
2-2-8,t3,mixture,0.2,2000,800016,0.009127521996560972,slack_plugin,none,0.21570547214324343
2-2-8,t3,mixture,0.2,2000,800016,0.009127521996560972,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800016,0.009127521996560972,gtest,none,258.52364519867893
2-2-8,t3,mixture,0.2,2000,800017,0.00853848599945195,kl_plugin,none,0.010768001553863817
2-2-8,t3,mixture,0.2,2000,800017,0.00853848599945195,kl_split,none,0.39036001853110003
2-2-8,t3,mixture,0.2,2000,800017,0.00853848599945195,kl_crossfit,none,0.23657655897038476
2-2-8,t3,mixture,0.2,2000,800017,0.00853848599945195,cf1_margin,none,0.09767481865305694
2-2-8,t3,mixture,0.2,2000,800017,0.00853848599945195,slack_plugin,none,0.19534963730611413
2-2-8,t3,mixture,0.2,2000,800017,0.00853848599945195,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800017,0.00853848599945195,gtest,none,267.79693057799136
2-2-8,t3,mixture,0.2,2000,800018,0.01233900900115259,kl_plugin,none,0.006356808010546106
2-2-8,t3,mixture,0.2,2000,800018,0.01233900900115259,kl_split,none,0.048932001964963084
2-2-8,t3,mixture,0.2,2000,800018,0.01233900900115259,kl_crossfit,none,0.1256103516516708
2-2-8,t3,mixture,0.2,2000,800018,0.01233900900115259,cf1_margin,none,0.07417685442136057
2-2-8,t3,mixture,0.2,2000,800018,0.01233900900115259,slack_plugin,none,0.1483537088427213
2-2-8,t3,mixture,0.2,2000,800018,0.01233900900115259,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800018,0.01233900900115259,gtest,none,253.54689024183403
2-2-8,t3,mixture,0.2,2000,800019,0.014002415002323687,kl_plugin,none,0.0037642771835962705
2-2-8,t3,mixture,0.2,2000,800019,0.014002415002323687,kl_split,none,0.38559598496841796
2-2-8,t3,mixture,0.2,2000,800019,0.014002415002323687,kl_crossfit,none,0.21870620587450565
2-2-8,t3,mixture,0.2,2000,800019,0.014002415002323687,cf1_margin,none,0.05755677799685699
2-2-8,t3,mixture,0.2,2000,800019,0.014002415002323687,slack_plugin,none,0.1151135559937136
2-2-8,t3,mixture,0.2,2000,800019,0.014002415002323687,gm_battery,none,0.0
2-2-8,t3,mixture,0.2,2000,800019,0.014002415002323687,gtest,none,239.52244735759493
2-2-8,t3,mixture,0.2,2000,800020,0.012364938003884163,kl_plugin,none,0.00376661792680937
2-2-8,t3,mixture,0.2,2000,800020,0.012364938003884163,kl_split,none,0.03799161196744623
2-2-8,t3,mixture,0.2,2000,800020,0.012364938003884163,kl_crossfit,none,0.03797148877826647
2-2-8,t3,mixture,0.2,2000,800020,0.012364938003884163,cf1_margin,none,0.0576537011287912
