block,cfg,noise,n,d,b,seed,method,detrend,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
null,null_gauss,gauss,2000,2,,900000,k1,linear,0.05,99,0.0007570804289863675,0.010356164764605547,0.009798714339416259,0.009439678789504247,0.0075730342068223155,0.007350375763750083,0.007262817272033262,0.006797856014416626,0.006718945008924004,0.006604185144366004,0.006573189312431671,0.0064757963782847705,0.006304437211034353,0.006170498206148567,0.0060609836159648545,0.006021558244746261,0.00571591236791491,0.005587101689094598,0.005528765189537044,0.005442535854665476,0.005354071204431876
null,null_gauss,gauss,2000,2,,900000,k2,linear,0.05,99,0.07038015096067174,0.3621643089033557,0.24157263764504094,0.201134788011523,0.16720415860688712,0.16119243378310497,0.15932110828345422,0.1426176600531725,0.13976623265659913,0.13756756605252982,0.13147481339779593,0.12772001111066886,0.12624388553487406,0.12158646812277454,0.12120232292953037,0.12013209648549023,0.11575016093507338,0.11537937138537488,0.11273663335747441,0.1100043392049475,0.10819419830694828
null,null_gauss,gauss,2000,2,,900000,k1,quadratic,0.05,99,0.0008081496357859042,0.015439048326522431,0.009528194127371159,0.009463542006937442,0.009380235839417939,0.009139860268088551,0.008632605792243009,0.007827320695286577,0.00778826201395133,0.0068004321330011885,0.006661945796370472,0.006640090819425848,0.006613882749524014,0.006485250522772712,0.006321099971696831,0.00618352356420826,0.006012991871451434,0.005993163404737323,0.00583084369222675,0.005804329434362043,0.005740006435210443
null,null_gauss,gauss,2000,2,,900000,k2,quadratic,0.05,99,0.07219139499402268,0.2746493722276036,0.21668709560338567,0.20684132360302043,0.1966207868557524,0.1958079085544375,0.17253590428163634,0.1673465769166035,0.16198782424666497,0.15685647105864717,0.15613595119288856,0.15458699856862343,0.13897392385563895,0.13589522266957718,0.1321867122945391,0.1315079932129321,0.13021477584070948,0.12319475284761555,0.11991786566167369,0.11952551975715675,0.1158138243369587
null,null_gauss,gauss,2000,2,,900001,k1,linear,0.05,99,0.0011453975623496593,0.010101449700338327,0.008591101632686504,0.008342169003074273,0.008308599481061107,0.008292893621426822,0.00780021573809353,0.0075596762460281575,0.007217648351807049,0.007194920148854589,0.006809539137951681,0.006794763869379161,0.0066774449102334765,0.0065323901504507065,0.006471156652450016,0.006444516442666859,0.006416656263933729,0.0062435877810186335,0.006164322429795144,0.005992694196376047,0.005984900581056163
null,null_gauss,gauss,2000,2,,900001,k2,linear,0.05,99,0.04350129722421912,0.21276128654471152,0.18762945878867565,0.17240253439284306,0.16651856804937587,0.16207222542027333,0.15933265452002177,0.1491765795984357,0.14904339921221377,0.14508114298684352,0.1415442555902841,0.14048059229865037,0.1377774316693282,0.13448082378030413,0.1337403355992012,0.1329003456418618,0.12903725777552688,0.127308115032594,0.1271674093788665,0.12454472716014904,0.12376483951649532
null,null_gauss,gauss,2000,2,,900001,k1,quadratic,0.05,99,0.0011606533459614932,0.008521829056387431,0.0074799306591907255,0.007167965512603125,0.006966364261640545,0.006739180672897582,0.006724296437392807,0.0063079263681088404,0.006258700714700138,0.006248683359526552,0.006119685851844525,0.006078840720990741,0.005770367992560588,0.0057234873720847235,0.005645522309345452,0.0056297376925280584,0.005589634321411019,0.005563683803198938,0.005552201597985751,0.0054824700817810434,0.005449809913292691
null,null_gauss,gauss,2000,2,,900001,k2,quadratic,0.05,99,0.04363488692505122,0.27187771990855797,0.22854648126340843,0.1871250338526322,0.18075003181414107,0.1605777321185774,0.1548982854171812,0.15250077614151775,0.14741591990818836,0.1465534752078864,0.14219671341310938,0.13538518693201668,0.1289964344351306,0.12893503897782171,0.12708367825223357,0.1268718737372012,0.12165695381001843,0.1201969865458424,0.1182124242964522,0.11761216911108027,0.1173328915555753
null,null_gauss,gauss,2000,2,,900002,k1,linear,0.05,99,0.0008161003287431301,0.00995157133711777,0.009694025597835498,0.008986066387047575,0.00877513544951547,0.008732177758906223,0.008604676325529526,0.008349735059619445,0.007971403895581708,0.00794928700464681,0.0075213608606365945,0.007316016785729684,0.007303800899719715,0.007213295842698031,0.007057827672238948,0.006822233788498555,0.006545583235247676,0.006440868769448604,0.005994522832589166,0.005466295553039124,0.005435759747755675
null,null_gauss,gauss,2000,2,,900002,k2,linear,0.05,99,0.043407437979765665,0.20580554001920992,0.2028617558413611,0.1913261995422887,0.1701904617943988,0.15537739251760554,0.15330264836168095,0.15132652020572956,0.14785643385205216,0.14326464798057975,0.14130728196709053,0.1377735618598412,0.13753401739481247,0.1278751476886391,0.12780474866804364,0.12720388549720366,0.12400430199237324,0.1226767149382945,0.12250674002297997,0.12247890771520073,0.11497300759956038
null,null_gauss,gauss,2000,2,,900002,k1,quadratic,0.05,99,0.0009485906048626314,0.01097699975224753,0.010199261227301082,0.00942695336198307,0.00888475247106113,0.007816916370525062,0.007428355944033571,0.007350188254547363,0.007122134932735613,0.006531562422962933,0.00645749997229339,0.00636815770420196,0.006302310028086899,0.005886145119316066,0.0058501940501543,0.00578385918138602,0.005619624084764463,0.005595046511827517,0.005238730564105509,0.005210828728010375,0.005210740725588026
null,null_gauss,gauss,2000,2,,900002,k2,quadratic,0.05,99,0.05972623061708388,0.3158382099511775,0.30279605724152464,0.2039710564394814,0.1617044957470534,0.15861552859449168,0.15574998884167798,0.14439196236721188,0.14025892696996645,0.13531782474466839,0.1336923635807023,0.13336627524213474,0.1304031574285344,0.12881585922848318,0.12865961837142376,0.12790109163705365,0.1232844717095708,0.1193557186903269,0.11895153507930702,0.11851945662570046,0.11715254809098362
null,null_gauss,gauss,2000,2,,900003,k1,linear,0.05,99,0.00036941271858426106,0.009756240171883146,0.008730491650975059,0.007870560055631914,0.007678769101780336,0.007516793215144646,0.007266773770529533,0.007182187180630462,0.006998693877795614,0.00685784116041166,0.0068444992041446495,0.006820489543462371,0.006794716008174273,0.006788119809386983,0.006500934814671067,0.006457358355275278,0.006279224201952482,0.006154435981989281,0.005974928182674533,0.005959605738204421,0.0057927548188428934
null,null_gauss,gauss,2000,2,,900003,k2,linear,0.05,99,0.03370744202593651,0.2181862247558766,0.17028585146418707,0.1647109979229952,0.16378964718475394,0.15883802276446246,0.15363019680117443,0.146537926837408,0.14206847302202072,0.14045086447698835,0.13734279131200533,0.13724269224617772,0.1353456670833971,0.1347012603928415,0.1343017122404936,0.1291068668449829,0.12896168873640668,0.11807280955444206,0.11643166267421588,0.1162049172499113,0.1150850368592208
null,null_gauss,gauss,2000,2,,900003,k1,quadratic,0.05,99,0.000366600641709236,0.012527533009851655,0.009842322899924927,0.008975149172398389,0.008478114100015088,0.008391223261012382,0.007888001938687772,0.007466976821595139,0.007450196610941151,0.007366042273837858,0.0072063198641358905,0.007104623204825744,0.006654619613031598,0.006596967622072847,0.006420847817591779,0.0062246496325056855,0.005788719263753683,0.005723165936149299,0.00564625321260992,0.005486462467011122,0.005098426196007089
null,null_gauss,gauss,2000,2,,900003,k2,quadratic,0.05,99,0.0383751886884498,0.24580252471305084,0.2062705524678794,0.19846838252124915,0.19601638959028464,0.1904640195573743,0.1901229853840412,0.18896898940007206,0.1812603514822883,0.1798704305178668,0.16959388598372863,0.16427736621696412,0.15625339051712844,0.15156476535731245,0.14714193893103697,0.14659110537371792,0.14624791662592593,0.14425198857798188,0.13698236293503807,0.13651571754937794,0.13303553103822616
null,null_gauss,gauss,2000,2,,900004,k1,linear,0.05,99,0.0014611312255550235,0.014888850906845552,0.011625562469728457,0.011404362167415916,0.010994829699940811,0.010401882350906,0.010303635274837353,0.008630167374010234,0.008419742734460112,0.007808594757894527,0.0077652072415131945,0.007737301338157643,0.007594888407924882,0.007005696516789617,0.006755325628945874,0.006393771470217691,0.006349374880035841,0.006326211338028687,0.0062710054275051386,0.006227699158041,0.005930112814878985
null,null_gauss,gauss,2000,2,,900004,k2,linear,0.05,99,0.044987195124733016,0.24289570297609972,0.20812387458602086,0.17616924875160497,0.153892278707675,0.1531804693088719,0.1456569493839412,0.14296288153217795,0.1360330180326762,0.13577578827723724,0.12546085731496776,0.1252768806986179,0.12152491487147755,0.1214452644850888,0.11690561639111723,0.11586135173584303,0.11522013099955021,0.11392973556690067,0.11361435653945967,0.11210826890992465,0.11204430383517752
null,null_gauss,gauss,2000,2,,900004,k1,quadratic,0.05,99,0.001489021633510501,0.012398775782853422,0.010000811848774771,0.009915463015314985,0.00972438190376479,0.008933509687428232,0.007746849764649344,0.007659087922411767,0.0074614035367757126,0.006711542554843519,0.006664439215473328,0.0065288767245530455,0.0064827448202112725,0.006448351554233178,0.006297874882239984,0.006294014733676079,0.0061277903843596215,0.0060983020507117125,0.006073204838271673,0.005764694086334177,0.00572810830256143
null,null_gauss,gauss,2000,2,,900004,k2,quadratic,0.05,99,0.05680388109704623,0.21998857680118264,0.18108377238863363,0.18047784475674064,0.16880964413195654,0.14779846216767112,0.1476578283653806,0.1460488516434332,0.1450046352868777,0.14011141126552437,0.1388705386799169,0.13836300162462978,0.13411815782427713,0.12989608672359626,0.1266524285974297,0.12221440970708396,0.12005864071281537,0.11624785790157344,0.11445411520321055,0.11338491246800225,0.11163289880539705
null,null_gauss,gauss,2000,2,,900005,k1,linear,0.05,99,0.001482584751657412,0.01042082654463572,0.00965809789703731,0.009166910584241905,0.009087380368780873,0.008005468211108813,0.007647992673035953,0.007579442461710051,0.007419696081507499,0.007380299239901134,0.00720007954643731,0.006339377738808327,0.006338397250385985,0.006265901313057487,0.006148150842132827,0.006070729718943402,0.006052218566086842,0.00591854746794096,0.005918114459732782,0.005791285137652036,0.005642668974323417
null,null_gauss,gauss,2000,2,,900005,k2,linear,0.05,99,0.051834451406277425,0.30728412161525437,0.25645334724026775,0.22851627362068136,0.20784607257968207,0.20433794671133007,0.20097536355529752,0.16088943734311129,0.16082370808572807,0.15138511224824017,0.1461492607617686,0.14384128265441692,0.140778212529703,0.14066383113291445,0.13748775335991617,0.13470418796338524,0.13058974028832074,0.12404385638306616,0.1210015849988446,0.12075922981328886,0.11945008240958448
null,null_gauss,gauss,2000,2,,900005,k1,quadratic,0.05,99,0.0014015112041092515,0.013183201650464493,0.011978773716014857,0.009777742872070783,0.009481751597038124,0.009211162604674472,0.009030901132295877,0.008321954856080227,0.008258544708677706,0.008191491521874705,0.007903852700347769,0.007668539504931959,0.007530696085324862,0.007288492937835289,0.007228499889895157,0.007177261268451196,0.006838240493789116,0.006722966858906054,0.0065037663049221095,0.006426397765914471,0.00630643540502529
null,null_gauss,gauss,2000,2,,900005,k2,quadratic,0.05,99,0.05284912273410696,0.26316333406258113,0.23865107550083364,0.2168857191336588,0.19055912482657483,0.17981766251002032,0.17580005324770268,0.1752759983919499,0.17213845817181295,0.17123177428567332,0.170357953904267,0.1698849959480086,0.144716478569409,0.14276297677550542,0.1427123888523106,0.14185154805756767,0.14136789145446577,0.1376611409082409,0.12260940180829959,0.12245294167316374,0.12197161635706424
null,null_gauss,gauss,2000,2,,900006,k1,linear,0.05,99,0.0013203486552159083,0.008687205218634753,0.008325335567832215,0.007526567607805568,0.007369029501755553,0.00713392298094917,0.007114027150996183,0.006932693070305751,0.0064763746335013694,0.006474635194138045,0.006448464530348086,0.006429243049111966,0.006410657619345228,0.006377832449334764,0.006309030664419568,0.0062532224081875976,0.006245574375971952,0.006066701382461015,0.006013421671105634,0.005948468544680452,0.005870464239771556
null,null_gauss,gauss,2000,2,,900006,k2,linear,0.05,99,0.11024343387477135,0.19702267496721837,0.17497498525293195,0.1667552992680962,0.15969298309821153,0.15879964209462627,0.14656709892987438,0.13447555620398013,0.13040643462540785,0.13036438932561817,0.12733082604066284,0.1198054050828647,0.11914390652726276,0.11778263989501808,0.11679499468227553,0.11577516151989055,0.11556836479744884,0.11503082326651863,0.112920707716092,0.11127583212289519,0.10970163628787691
null,null_gauss,gauss,2000,2,,900006,k1,quadratic,0.05,99,0.0013224988979841923,0.010452361113961639,0.009937311704728002,0.008409119217455796,0.008157601814616666,0.007625386870556805,0.007416728122148886,0.00736356525525661,0.007166771504094505,0.006669390523197705,0.006662148965374981,0.0066505090234135755,0.006416882867138596,0.006406472079801939,0.006303016035732689,0.006290555138181442,0.006132295310703584,0.006129625118170279,0.0059886230188817,0.005819908328009049,0.0056365643741681515
null,null_gauss,gauss,2000,2,,900006,k2,quadratic,0.05,99,0.10852357916122808,0.22979759777962644,0.21614949547656837,0.21378814628420054,0.20487626246895618,0.1848294966388249,0.17617307649250435,0.16909243443617258,0.16117462934950372,0.1544600933853812,0.15254579743452082,0.14434884121159217,0.1353174749682271,0.13378559478356558,0.13233165091136892,0.13070209526782037,0.12782986498623633,0.12354013105577674,0.12206432333356974,0.12120253961760506,0.11576975692978166
null,null_gauss,gauss,2000,2,,900007,k1,linear,0.05,99,0.0016092241073257796,0.01033086862378274,0.008007827072873286,0.007881164813960506,0.007675719820118165,0.007334478282727486,0.007198465218728245,0.007186404365747245,0.007137251742240114,0.006631844547058119,0.006577441347674573,0.006322373900417011,0.006285299713364778,0.0062755009739218215,0.005989653900613234,0.005861255664897036,0.005764609743043381,0.005565912180706123,0.005469641740197373,0.005376275605792014,0.005093381147753151
null,null_gauss,gauss,2000,2,,900007,k2,linear,0.05,99,0.07999466153182155,0.272884018412941,0.20056685093722165,0.18104286758136112,0.17209244854725259,0.16769253233172193,0.1576836721254187,0.15591993211123975,0.15186094012352186,0.1466613109962963,0.14585838208666596,0.14444757445528847,0.13775081196112562,0.1359538212920029,0.1333850890405304,0.13259736714971507,0.12848480909753215,0.11946414576698396,0.11774968130971733,0.11439680607034766,0.11184056945665605
null,null_gauss,gauss,2000,2,,900007,k1,quadratic,0.05,99,0.001513122025607161,0.008684393492968345,0.008664751505254031,0.008663204671307434,0.008351526766180228,0.00824717874237979,0.00807521831778335,0.007911332776270985,0.0076521856823504875,0.006902040801812226,0.006806176422463173,0.006694328998703147,0.0066841059251582235,0.006390922152719081,0.006176232242014468,0.00593052509268055,0.005856400985545185,0.0055009425097470865,0.005389617264030977,0.005295426442486151,0.005177614934819275
null,null_gauss,gauss,2000,2,,900007,k2,quadratic,0.05,99,0.07324503402035651,0.19437784618519333,0.18269879288588417,0.1584325628202839,0.15210395168472787,0.13830694895400766,0.13486350745019707,0.1315691404321742,0.1315036839395648,0.12316810796624546,0.12250647723039498,0.12066417789109557,0.11934546682603327,0.11844002609498178,0.1157171783491037,0.11537120120541618,0.11526824079344088,0.11284911430017651,0.11098570795823337,0.10983907542170421,0.1096676131736744
null,null_gauss,gauss,2000,2,,900008,k1,linear,0.05,99,0.00141631925231267,0.010584073880918754,0.00980873263514248,0.009303718719683718,0.008479933143991647,0.008046427460164818,0.007575408733186628,0.007455145995933554,0.007399245384054121,0.007248171305437756,0.007056497985472143,0.006900637860492109,0.006328218129032281,0.006312596952420257,0.00605092985944522,0.006020039901952989,0.005983511526077789,0.00579396576468838,0.005627595521369377,0.005544455336158771,0.005464119078834373
null,null_gauss,gauss,2000,2,,900008,k2,linear,0.05,99,0.0737293452714283,0.30835554833344336,0.30299269546096785,0.19574254501653157,0.18365723182313487,0.18047381700036286,0.15772954483378374,0.15570412956934204,0.14942203178605148,0.1475128506919175,0.14399073886585148,0.14221944384079444,0.14051603661502474,0.13386590569068813,0.1337327591219033,0.13208889689644135,0.13167790524401432,0.12986026452147256,0.1266344570398104,0.12081713048599863,0.1169377522143401
null,null_gauss,gauss,2000,2,,900008,k1,quadratic,0.05,99,0.0013738328386558862,0.009044203981078858,0.00827661233899779,0.008177346749247527,0.007978737400051172,0.007881421526384713,0.007847177656927329,0.007653168311325675,0.007503879902851507,0.0070124044894990245,0.006921700934397701,0.006625134877001226,0.006393588549256535,0.006330576319940495,0.006191269011968981,0.005953663957762978,0.0057412837146240125,0.005580111122605258,0.0054775996568002805,0.005286449708852059,0.005222540075289217
null,null_gauss,gauss,2000,2,,900008,k2,quadratic,0.05,99,0.07906645781192673,0.35982810168112667,0.2878074176853467,0.23612288867499875,0.19186427984859872,0.18897257034327458,0.17623392902684837,0.17267882514687793,0.16630112493083052,0.162560769767321,0.16245018617313417,0.16167047283816413,0.1574622418587361,0.15229576927041272,0.1454510573679129,0.1392604332202737,0.1391541431437171,0.1388864776402873,0.13501135152086388,0.1338982901586207,0.13139434005653117
null,null_gauss,gauss,2000,2,,900009,k1,linear,0.05,99,0.0015097403268092835,0.011422778689198387,0.010687146190704322,0.009657200539441968,0.009630818739892355,0.009320247123822956,0.008950330812576235,0.008606621077665189,0.008491189187870396,0.008298824340715827,0.007829613108658373,0.007548633337934985,0.0074087387039487584,0.006734450142577786,0.006641122190938931,0.006456825356405127,0.006417241678675412,0.006293453553914752,0.006145176235393124,0.005953571763857357,0.005858060553365241
