n,d,noise,kind,b,seed,method,stat_obs
2000,5,gauss,conf_nonlin,0.4,500000,k1,0.0027692088493879163
2000,5,gauss,conf_nonlin,0.4,500000,k2,0.1147036095710818
2000,5,gauss,conf_nonlin,0.4,500000,hsic,0.0037735193833151
2000,5,gauss,conf_nonlin,0.4,500001,k1,0.0027388152697415125
2000,5,gauss,conf_nonlin,0.4,500001,k2,0.08416538090454202
2000,5,gauss,conf_nonlin,0.4,500001,hsic,0.00528264260824706
2000,5,gauss,conf_nonlin,0.4,500002,k1,0.005062646910573787
2000,5,gauss,conf_nonlin,0.4,500002,k2,0.13613140859202058
2000,5,gauss,conf_nonlin,0.4,500002,hsic,0.0027758300213270772
2000,5,gauss,conf_nonlin,0.4,500003,k1,0.003843935740076021
2000,5,gauss,conf_nonlin,0.4,500003,k2,0.09152453247074327
2000,5,gauss,conf_nonlin,0.4,500003,hsic,0.004706385589141726
2000,5,gauss,conf_nonlin,0.4,500004,k1,0.004034870031325077
2000,5,gauss,conf_nonlin,0.4,500004,k2,0.16938438967405936
2000,5,gauss,conf_nonlin,0.4,500004,hsic,0.002597513260457985
2000,5,gauss,conf_nonlin,0.4,500005,k1,0.0013911163326482123
2000,5,gauss,conf_nonlin,0.4,500005,k2,0.0927801718432358
2000,5,gauss,conf_nonlin,0.4,500005,hsic,0.004165400113960748
2000,5,gauss,conf_nonlin,0.4,500006,k1,0.0037531806050601357
2000,5,gauss,conf_nonlin,0.4,500006,k2,0.20339014618785814
2000,5,gauss,conf_nonlin,0.4,500006,hsic,0.004135365757521057
2000,5,gauss,conf_nonlin,0.4,500007,k1,0.003245190953959809
2000,5,gauss,conf_nonlin,0.4,500007,k2,0.14651661148199832
2000,5,gauss,conf_nonlin,0.4,500007,hsic,0.0033508760909757647
2000,5,gauss,conf_nonlin,0.4,500008,k1,0.0045222909497864006
2000,5,gauss,conf_nonlin,0.4,500008,k2,0.10751766168384365
2000,5,gauss,conf_nonlin,0.4,500008,hsic,0.004160366554564444
2000,5,gauss,conf_nonlin,0.4,500009,k1,0.0037888340775837914
2000,5,gauss,conf_nonlin,0.4,500009,k2,0.10637768914456437
2000,5,gauss,conf_nonlin,0.4,500009,hsic,0.004432484729959375
2000,5,gauss,conf_nonlin,0.4,500010,k1,0.0027141330898791116
2000,5,gauss,conf_nonlin,0.4,500010,k2,0.0846048314182759
2000,5,gauss,conf_nonlin,0.4,500010,hsic,0.002586245191481596
2000,5,gauss,conf_nonlin,0.4,500011,k1,0.003173176746561035
2000,5,gauss,conf_nonlin,0.4,500011,k2,0.14566489399269353
2000,5,gauss,conf_nonlin,0.4,500011,hsic,0.0017782316708928115
2000,5,gauss,conf_nonlin,0.4,500012,k1,0.0022318319476885007
2000,5,gauss,conf_nonlin,0.4,500012,k2,0.09117009131413795
2000,5,gauss,conf_nonlin,0.4,500012,hsic,0.003524249792807045
2000,5,gauss,conf_nonlin,0.4,500013,k1,0.0022368864990197634
2000,5,gauss,conf_nonlin,0.4,500013,k2,0.06114158499425821
2000,5,gauss,conf_nonlin,0.4,500013,hsic,0.004196071215044182
2000,5,gauss,conf_nonlin,0.4,500014,k1,0.0033148143965197052
2000,5,gauss,conf_nonlin,0.4,500014,k2,0.1763257477065199
2000,5,gauss,conf_nonlin,0.4,500014,hsic,0.0036768927993347804
2000,5,gauss,conf_nonlin,0.4,500015,k1,0.0015111255410581448
2000,5,gauss,conf_nonlin,0.4,500015,k2,0.08761144474906135
2000,5,gauss,conf_nonlin,0.4,500015,hsic,0.00493189870685533
2000,5,gauss,conf_nonlin,0.4,500016,k1,0.0015471821884616155
2000,5,gauss,conf_nonlin,0.4,500016,k2,0.032385830377605604
2000,5,gauss,conf_nonlin,0.4,500016,hsic,0.004625634778279501
2000,5,gauss,conf_nonlin,0.4,500017,k1,0.00421165885209851
2000,5,gauss,conf_nonlin,0.4,500017,k2,0.12530760790096296
2000,5,gauss,conf_nonlin,0.4,500017,hsic,0.0028132789066085593
2000,5,gauss,conf_nonlin,0.4,500018,k1,0.0011779575237584883
2000,5,gauss,conf_nonlin,0.4,500018,k2,0.049734862399707695
2000,5,gauss,conf_nonlin,0.4,500018,hsic,0.0031698693972064874
2000,5,gauss,conf_nonlin,0.4,500019,k1,0.002300198642712359
2000,5,gauss,conf_nonlin,0.4,500019,k2,0.11715752676735078
2000,5,gauss,conf_nonlin,0.4,500019,hsic,0.0029640215541702764
2000,5,gauss,conf_nonlin,0.4,500020,k1,0.007165988751261065
2000,5,gauss,conf_nonlin,0.4,500020,k2,0.1744140760144278
2000,5,gauss,conf_nonlin,0.4,500020,hsic,0.004763610390122033
2000,5,gauss,conf_nonlin,0.4,500021,k1,0.0019967022638831544
2000,5,gauss,conf_nonlin,0.4,500021,k2,0.08784255775018131
2000,5,gauss,conf_nonlin,0.4,500021,hsic,0.002458290662706369
2000,5,gauss,conf_nonlin,0.4,500022,k1,0.004666178304216118
2000,5,gauss,conf_nonlin,0.4,500022,k2,0.09303085641627376
2000,5,gauss,conf_nonlin,0.4,500022,hsic,0.0032467033671375054
2000,5,gauss,conf_nonlin,0.4,500023,k1,0.003417914365134278
2000,5,gauss,conf_nonlin,0.4,500023,k2,0.11245708335183062
