n,d,noise,kind,b,seed,method,stat_obs
20000,2,t3,conf_nonlin,0.2,500000,k1,0.02114339328554027
20000,2,t3,conf_nonlin,0.2,500000,k2,0.1715336230868308
20000,2,t3,conf_nonlin,0.2,500000,hsic,0.0008180268969536648
20000,2,t3,conf_nonlin,0.2,500001,k1,0.025640717371057775
20000,2,t3,conf_nonlin,0.2,500001,k2,0.22505012148121217
20000,2,t3,conf_nonlin,0.2,500001,hsic,0.00307787078175167
20000,2,t3,conf_nonlin,0.2,500002,k1,0.017764061599965242
20000,2,t3,conf_nonlin,0.2,500002,k2,0.1737544213479237
20000,2,t3,conf_nonlin,0.2,500002,hsic,0.00034684200064877935
20000,2,t3,conf_nonlin,0.2,500003,k1,0.024745990941869578
20000,2,t3,conf_nonlin,0.2,500003,k2,0.22619281535529656
20000,2,t3,conf_nonlin,0.2,500003,hsic,0.0009908707051712962
20000,2,t3,conf_nonlin,0.2,500004,k1,0.033163886364243944
20000,2,t3,conf_nonlin,0.2,500004,k2,0.19119464133007216
20000,2,t3,conf_nonlin,0.2,500004,hsic,0.0033040358025704522
20000,2,t3,conf_nonlin,0.2,500005,k1,0.02590859778975252
20000,2,t3,conf_nonlin,0.2,500005,k2,0.17513853299182297
20000,2,t3,conf_nonlin,0.2,500005,hsic,0.0011244223734439575
20000,2,t3,conf_nonlin,0.2,500006,k1,0.026424214687959857
20000,2,t3,conf_nonlin,0.2,500006,k2,0.20093817860377355
20000,2,t3,conf_nonlin,0.2,500006,hsic,0.0033075158873228203
20000,2,t3,conf_nonlin,0.2,500007,k1,0.030123206900588007
20000,2,t3,conf_nonlin,0.2,500007,k2,0.1726189083515431
20000,2,t3,conf_nonlin,0.2,500007,hsic,0.0034694090205619026
20000,2,t3,conf_nonlin,0.2,500008,k1,0.02399108991345067
20000,2,t3,conf_nonlin,0.2,500008,k2,0.2014772330651693
20000,2,t3,conf_nonlin,0.2,500008,hsic,0.0029726124213889185
20000,2,t3,conf_nonlin,0.2,500009,k1,0.025063126591234552
20000,2,t3,conf_nonlin,0.2,500009,k2,0.17309172944349643
20000,2,t3,conf_nonlin,0.2,500009,hsic,0.002896231829861517
20000,2,t3,conf_nonlin,0.2,500010,k1,0.03314466823941731
20000,2,t3,conf_nonlin,0.2,500010,k2,0.19304503497225314
20000,2,t3,conf_nonlin,0.2,500010,hsic,0.0040612148813962004
20000,2,t3,conf_nonlin,0.2,500011,k1,0.03026244185143212
20000,2,t3,conf_nonlin,0.2,500011,k2,0.17295583312491672
20000,2,t3,conf_nonlin,0.2,500011,hsic,0.002061884517477976
20000,2,t3,conf_nonlin,0.2,500012,k1,0.027231578534528733
20000,2,t3,conf_nonlin,0.2,500012,k2,0.2561279206915743
20000,2,t3,conf_nonlin,0.2,500012,hsic,0.0026166085963551756
20000,2,t3,conf_nonlin,0.2,500013,k1,0.020208710268005747
20000,2,t3,conf_nonlin,0.2,500013,k2,0.16494613563323324
20000,2,t3,conf_nonlin,0.2,500013,hsic,0.0023338341843126965
20000,2,t3,conf_nonlin,0.2,500014,k1,0.023196292029908583
20000,2,t3,conf_nonlin,0.2,500014,k2,0.23550138587245875
20000,2,t3,conf_nonlin,0.2,500014,hsic,0.0043633349839915184
20000,2,t3,conf_nonlin,0.2,500015,k1,0.030872022759857676
20000,2,t3,conf_nonlin,0.2,500015,k2,0.15164700625190433
20000,2,t3,conf_nonlin,0.2,500015,hsic,0.0016483349107687412
20000,2,t3,conf_nonlin,0.2,500016,k1,0.04904264953631032
20000,2,t3,conf_nonlin,0.2,500016,k2,0.22598856363032832
20000,2,t3,conf_nonlin,0.2,500016,hsic,0.001755354366336433
20000,2,t3,conf_nonlin,0.2,500017,k1,0.04944174325056294
20000,2,t3,conf_nonlin,0.2,500017,k2,0.2025956867161542
20000,2,t3,conf_nonlin,0.2,500017,hsic,0.002053521553917871
20000,2,t3,conf_nonlin,0.2,500018,k1,0.025133648237745998
20000,2,t3,conf_nonlin,0.2,500018,k2,0.1623197948676673
20000,2,t3,conf_nonlin,0.2,500018,hsic,0.0056966562319293685
20000,2,t3,conf_nonlin,0.2,500019,k1,0.0222676877481367
20000,2,t3,conf_nonlin,0.2,500019,k2,0.15064894949079946
20000,2,t3,conf_nonlin,0.2,500019,hsic,0.0018446050625061429
20000,2,t3,conf_nonlin,0.2,500020,k1,0.031842374282249786
20000,2,t3,conf_nonlin,0.2,500020,k2,0.3379307989372912
20000,2,t3,conf_nonlin,0.2,500020,hsic,0.0030252572730350294
20000,2,t3,conf_nonlin,0.2,500021,k1,0.028894592939815666
20000,2,t3,conf_nonlin,0.2,500021,k2,0.14463441497843565
20000,2,t3,conf_nonlin,0.2,500021,hsic,0.004317274575051005
20000,2,t3,conf_nonlin,0.2,500022,k1,0.034487995293539186
20000,2,t3,conf_nonlin,0.2,500022,k2,0.30307657372536245
20000,2,t3,conf_nonlin,0.2,500022,hsic,0.0018675179674798848
20000,2,t3,conf_nonlin,0.2,500023,k1,0.03223830594509636
20000,2,t3,conf_nonlin,0.2,500023,k2,0.13197322744425177
20000,2,t3,conf_nonlin,0.2,500023,hsic,0.003479206546677055
20000,2,t3,conf_nonlin,0.2,500024,k1,0.03512855456320252
20000,2,t3,conf_nonlin,0.2,500024,k2,0.19750887630783212
20000,2,t3,conf_nonlin,0.2,500024,hsic,0.002637177702031559
20000,2,t3,conf_nonlin,0.2,500025,k1,0.03758930129413951
20000,2,t3,conf_nonlin,0.2,500025,k2,0.274554195253032
20000,2,t3,conf_nonlin,0.2,500025,hsic,0.0032391927404999783
20000,2,t3,conf_nonlin,0.2,500026,k1,0.020160077762833684
20000,2,t3,conf_nonlin,0.2,500026,k2,0.13948144626780923
20000,2,t3,conf_nonlin,0.2,500026,hsic,0.0012272165038020827
20000,2,t3,conf_nonlin,0.2,500027,k1,0.02853427431935185
20000,2,t3,conf_nonlin,0.2,500027,k2,0.17047212833633643
20000,2,t3,conf_nonlin,0.2,500027,hsic,0.0020978672619841178
20000,2,t3,conf_nonlin,0.2,500028,k1,0.02674884482833373
20000,2,t3,conf_nonlin,0.2,500028,k2,0.16888831015835226
20000,2,t3,conf_nonlin,0.2,500028,hsic,0.0007407959548840795
20000,2,t3,conf_nonlin,0.2,500029,k1,0.03657735865957068
20000,2,t3,conf_nonlin,0.2,500029,k2,0.18050281607441868
20000,2,t3,conf_nonlin,0.2,500029,hsic,0.0030391523302361677
20000,2,t3,conf_nonlin,0.2,500030,k1,0.01973209624313732
20000,2,t3,conf_nonlin,0.2,500030,k2,0.12136331977464344
20000,2,t3,conf_nonlin,0.2,500030,hsic,0.0033626062857221315
20000,2,t3,conf_nonlin,0.2,500031,k1,0.029765710417903768
20000,2,t3,conf_nonlin,0.2,500031,k2,0.199393834123985
20000,2,t3,conf_nonlin,0.2,500031,hsic,0.0021221890472963786
20000,2,t3,conf_nonlin,0.2,500032,k1,0.03233859696924479
20000,2,t3,conf_nonlin,0.2,500032,k2,0.1940344447514632
20000,2,t3,conf_nonlin,0.2,500032,hsic,0.005810510996690455
20000,2,t3,conf_nonlin,0.2,500033,k1,0.020038253620594748
20000,2,t3,conf_nonlin,0.2,500033,k2,0.18864089192618574
20000,2,t3,conf_nonlin,0.2,500033,hsic,0.0004886114778801808
20000,2,t3,conf_nonlin,0.2,500034,k1,0.03466981059270158
20000,2,t3,conf_nonlin,0.2,500034,k2,0.24038180261953368
20000,2,t3,conf_nonlin,0.2,500034,hsic,0.0032192584144497714
20000,2,t3,conf_nonlin,0.2,500035,k1,0.03301759368254653
20000,2,t3,conf_nonlin,0.2,500035,k2,0.19471235929287128
20000,2,t3,conf_nonlin,0.2,500035,hsic,0.004635568956104116
20000,2,t3,conf_nonlin,0.2,500036,k1,0.024475417950076572
20000,2,t3,conf_nonlin,0.2,500036,k2,0.12223339304032949
20000,2,t3,conf_nonlin,0.2,500036,hsic,0.0036876872187605494
20000,2,t3,conf_nonlin,0.2,500037,k1,0.042091393495451435
20000,2,t3,conf_nonlin,0.2,500037,k2,0.2518458942307321
20000,2,t3,conf_nonlin,0.2,500037,hsic,0.002937431897472655
20000,2,t3,conf_nonlin,0.2,500038,k1,0.026102228628632318
20000,2,t3,conf_nonlin,0.2,500038,k2,0.1709112175337043
20000,2,t3,conf_nonlin,0.2,500038,hsic,0.004958945733668787
20000,2,t3,conf_nonlin,0.2,500039,k1,0.02108930149141608
20000,2,t3,conf_nonlin,0.2,500039,k2,0.15599245598233846
20000,2,t3,conf_nonlin,0.2,500039,hsic,0.0040334169373035245
20000,2,t3,conf_nonlin,0.2,500040,k1,0.01910113916375389
20000,2,t3,conf_nonlin,0.2,500040,k2,0.13989271017414753
20000,2,t3,conf_nonlin,0.2,500040,hsic,0.0032243684151828773
20000,2,t3,conf_nonlin,0.2,500041,k1,0.037909079558611
20000,2,t3,conf_nonlin,0.2,500041,k2,0.1594525976494393
20000,2,t3,conf_nonlin,0.2,500041,hsic,0.0022754868777739553
20000,2,t3,conf_nonlin,0.2,500042,k1,0.032068859281811024
20000,2,t3,conf_nonlin,0.2,500042,k2,0.14870356316249048
20000,2,t3,conf_nonlin,0.2,500042,hsic,0.002723307851779141
20000,2,t3,conf_nonlin,0.2,500043,k1,0.02432692278207882
20000,2,t3,conf_nonlin,0.2,500043,k2,0.3013635520082363
20000,2,t3,conf_nonlin,0.2,500043,hsic,0.0010745319409422999
20000,2,t3,conf_nonlin,0.2,500044,k1,0.02423336313824287
20000,2,t3,conf_nonlin,0.2,500044,k2,0.30292313894339956
20000,2,t3,conf_nonlin,0.2,500044,hsic,0.005708307416199713
20000,2,t3,conf_nonlin,0.2,500045,k1,0.016860699061833184
20000,2,t3,conf_nonlin,0.2,500045,k2,0.19912145835373726
20000,2,t3,conf_nonlin,0.2,500045,hsic,0.003030853302267718
20000,2,t3,conf_nonlin,0.2,500046,k1,0.03208728048001985
20000,2,t3,conf_nonlin,0.2,500046,k2,0.15796386006235982
20000,2,t3,conf_nonlin,0.2,500046,hsic,0.0008163787928544197
20000,2,t3,conf_nonlin,0.2,500047,k1,0.028687745773082973
20000,2,t3,conf_nonlin,0.2,500047,k2,0.17233834987335636
20000,2,t3,conf_nonlin,0.2,500047,hsic,0.0030775528233440057
20000,2,t3,conf_nonlin,0.2,500048,k1,0.03648140505661157
20000,2,t3,conf_nonlin,0.2,500048,k2,0.17115880692256452
20000,2,t3,conf_nonlin,0.2,500048,hsic,0.00037417581346048097
20000,2,t3,conf_nonlin,0.2,500049,k1,0.025569215856729888
20000,2,t3,conf_nonlin,0.2,500049,k2,0.24620186008243858
20000,2,t3,conf_nonlin,0.2,500049,hsic,0.0027254121273016206
20000,2,t3,conf_nonlin,0.2,500050,k1,0.032163941328354095
20000,2,t3,conf_nonlin,0.2,500050,k2,0.1861508317700151
20000,2,t3,conf_nonlin,0.2,500050,hsic,0.0032897801024371546
20000,2,t3,conf_nonlin,0.2,500051,k1,0.036409716028825034
20000,2,t3,conf_nonlin,0.2,500051,k2,0.23283972167649478
20000,2,t3,conf_nonlin,0.2,500051,hsic,0.002574087251812295
20000,2,t3,conf_nonlin,0.2,500052,k1,0.05063773132883587
20000,2,t3,conf_nonlin,0.2,500052,k2,0.27382722528261644
20000,2,t3,conf_nonlin,0.2,500052,hsic,0.0034273977741679324
20000,2,t3,conf_nonlin,0.2,500053,k1,0.01982963744725863
20000,2,t3,conf_nonlin,0.2,500053,k2,0.1622171230226941
20000,2,t3,conf_nonlin,0.2,500053,hsic,0.0025399392026200754
20000,2,t3,conf_nonlin,0.2,500054,k1,0.019158451773957808
20000,2,t3,conf_nonlin,0.2,500054,k2,0.11753464535229245
20000,2,t3,conf_nonlin,0.2,500054,hsic,0.0023425943145154817
20000,2,t3,conf_nonlin,0.2,500055,k1,0.020867358413475645
20000,2,t3,conf_nonlin,0.2,500055,k2,0.1280209474539716
20000,2,t3,conf_nonlin,0.2,500055,hsic,0.003025639966623023
20000,2,t3,conf_nonlin,0.2,500056,k1,0.02307928417931171
20000,2,t3,conf_nonlin,0.2,500056,k2,0.2575092395563817
20000,2,t3,conf_nonlin,0.2,500056,hsic,0.0017473739662167795
20000,2,t3,conf_nonlin,0.2,500057,k1,0.02534037886157814
20000,2,t3,conf_nonlin,0.2,500057,k2,0.3398757801366902
20000,2,t3,conf_nonlin,0.2,500057,hsic,0.004210656421192346
20000,2,t3,conf_nonlin,0.2,500058,k1,0.03802877770730084
20000,2,t3,conf_nonlin,0.2,500058,k2,0.21910972699310066
20000,2,t3,conf_nonlin,0.2,500058,hsic,0.00012072907030668132
20000,2,t3,conf_nonlin,0.2,500059,k1,0.02434270466334776
20000,2,t3,conf_nonlin,0.2,500059,k2,0.12974659170596392
20000,2,t3,conf_nonlin,0.2,500059,hsic,0.0034204587075212837
20000,2,t3,conf_nonlin,0.2,500060,k1,0.033281792012356815
20000,2,t3,conf_nonlin,0.2,500060,k2,0.11383312095469945
20000,2,t3,conf_nonlin,0.2,500060,hsic,0.0026160634228276237
20000,2,t3,conf_nonlin,0.2,500061,k1,0.03899488434076259
20000,2,t3,conf_nonlin,0.2,500061,k2,0.16342759509176388
20000,2,t3,conf_nonlin,0.2,500061,hsic,0.0038982490434233325
20000,2,t3,conf_nonlin,0.2,500062,k1,0.0325961525911308
20000,2,t3,conf_nonlin,0.2,500062,k2,0.18979992350230188
20000,2,t3,conf_nonlin,0.2,500062,hsic,0.00019445179467262702
20000,2,t3,conf_nonlin,0.2,500063,k1,0.035527758660124586
20000,2,t3,conf_nonlin,0.2,500063,k2,0.18502499202102712
20000,2,t3,conf_nonlin,0.2,500063,hsic,0.003219626872389251
20000,2,t3,conf_nonlin,0.2,500064,k1,0.028238394729960703
20000,2,t3,conf_nonlin,0.2,500064,k2,0.16791592628877183
20000,2,t3,conf_nonlin,0.2,500064,hsic,0.0037027895242105757
20000,2,t3,conf_nonlin,0.2,500065,k1,0.02263003806902464
20000,2,t3,conf_nonlin,0.2,500065,k2,0.12135490725897412
20000,2,t3,conf_nonlin,0.2,500065,hsic,0.0006117702824371751
