n,d,noise,kind,b,seed,method,stat_obs
8000,2,t3,conf_lin,0.6,500000,k1,0.0067613046552152944
8000,2,t3,conf_lin,0.6,500000,k2,0.06452805182067682
8000,2,t3,conf_lin,0.6,500000,hsic,0.004264842395350216
8000,2,t3,conf_lin,0.6,500001,k1,0.009554508901881476
8000,2,t3,conf_lin,0.6,500001,k2,0.04496827308271648
8000,2,t3,conf_lin,0.6,500001,hsic,0.0014492722244407751
8000,2,t3,conf_lin,0.6,500002,k1,0.00699046971929751
8000,2,t3,conf_lin,0.6,500002,k2,0.07984016733591799
8000,2,t3,conf_lin,0.6,500002,hsic,0.0015747896422874947
8000,2,t3,conf_lin,0.6,500003,k1,0.00885165406258348
8000,2,t3,conf_lin,0.6,500003,k2,0.053076920643164195
8000,2,t3,conf_lin,0.6,500003,hsic,0.00569850571445594
8000,2,t3,conf_lin,0.6,500004,k1,0.006059277595800494
8000,2,t3,conf_lin,0.6,500004,k2,0.06240030000016612
8000,2,t3,conf_lin,0.6,500004,hsic,0.0018498970634463377
8000,2,t3,conf_lin,0.6,500005,k1,0.006410314273420092
8000,2,t3,conf_lin,0.6,500005,k2,0.09839041547305806
8000,2,t3,conf_lin,0.6,500005,hsic,0.004380249930043594
8000,2,t3,conf_lin,0.6,500006,k1,0.010039093940733879
8000,2,t3,conf_lin,0.6,500006,k2,0.06577611418479823
8000,2,t3,conf_lin,0.6,500006,hsic,0.0032812370459855884
8000,2,t3,conf_lin,0.6,500007,k1,0.005415537368119061
8000,2,t3,conf_lin,0.6,500007,k2,0.08544142802333154
8000,2,t3,conf_lin,0.6,500007,hsic,0.00319464168265424
8000,2,t3,conf_lin,0.6,500008,k1,0.011198661003123722
8000,2,t3,conf_lin,0.6,500008,k2,0.16808539742015524
8000,2,t3,conf_lin,0.6,500008,hsic,0.0018373033516653056
8000,2,t3,conf_lin,0.6,500009,k1,0.007515680687754989
8000,2,t3,conf_lin,0.6,500009,k2,0.06792509199387521
8000,2,t3,conf_lin,0.6,500009,hsic,0.002900217552909561
8000,2,t3,conf_lin,0.6,500010,k1,0.008982653733766277
8000,2,t3,conf_lin,0.6,500010,k2,0.0781479837696131
8000,2,t3,conf_lin,0.6,500010,hsic,0.0023215646271586643
8000,2,t3,conf_lin,0.6,500011,k1,0.007170687854747948
8000,2,t3,conf_lin,0.6,500011,k2,0.20285054203701078
8000,2,t3,conf_lin,0.6,500011,hsic,0.0039960687121618176
8000,2,t3,conf_lin,0.6,500012,k1,0.0063953656640030054
8000,2,t3,conf_lin,0.6,500012,k2,0.12071566485658379
8000,2,t3,conf_lin,0.6,500012,hsic,0.0025723434354271526
8000,2,t3,conf_lin,0.6,500013,k1,0.009932342701748698
8000,2,t3,conf_lin,0.6,500013,k2,0.05815499663123744
