block,cfg,noise,n,d,b,seed,method,detrend,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
alt,conf_nonlin,t3,20000,2,0.4,900000,k1,linear,0.05,99,0.022988795577338128,0.015608387875579721,0.012949966200221041,0.011708716554214904,0.010773087116390578,0.010369994981143438,0.010225987049396146,0.010224929951584305,0.010158270826893023,0.00994872247996037,0.00981800216914519,0.00973219653676305,0.009585007389118938,0.00943343552450604,0.009426608392351654,0.009249406310476771,0.009190684489813417,0.009184265059443586,0.009175127159421814,0.009154055300890751,0.008975427087890897
alt,conf_nonlin,t3,20000,2,0.4,900000,k2,linear,0.05,99,0.18714533983783416,0.11629970547838057,0.09294600615768478,0.08781204895488073,0.08309031196735644,0.08124420118677826,0.08070061213444953,0.07234143550612049,0.0722282135923957,0.07016589920325961,0.06731986440745319,0.06702187999825203,0.06661422143511982,0.06658061246036223,0.0656624825845577,0.06429629806091833,0.06353934759729418,0.06294058685185444,0.06287012922102508,0.0613708624240066,0.061062328335830474
alt,conf_nonlin,t3,20000,2,0.4,900000,k1,quadratic,0.05,99,0.023012754467858,0.014818639704772596,0.014320486251890308,0.01408966867258854,0.013664954319422273,0.011765634366732947,0.011615757645913827,0.01149993526856019,0.01083757536573704,0.010709180924365014,0.010679478122223807,0.01034990513106071,0.009727711575972964,0.009654643644731342,0.009580080686305448,0.009375274643601772,0.009221891541816407,0.009186463708688475,0.009141789740989337,0.009129162514796008,0.008816572429667935
alt,conf_nonlin,t3,20000,2,0.4,900000,k2,quadratic,0.05,99,0.19354619525810832,0.13119052017260802,0.10747410587024751,0.09811430821239439,0.09303591081364146,0.09098362174987072,0.08690192249976533,0.08534834915177361,0.07840977337565135,0.0783653785067818,0.07518393290495146,0.07496835651997023,0.07409689481827693,0.07388095101058839,0.07145760887245299,0.07134298528180412,0.06673530129181049,0.06269367657027958,0.06265217507036784,0.0624810445627044,0.06178780698750477
alt,conf_nonlin,t3,20000,2,0.4,900001,k1,linear,0.05,99,0.0499331727003931,0.014826834097027453,0.013897572606457742,0.013049694034583226,0.01180077272231006,0.011563276892448404,0.011480707755787023,0.011031157850622808,0.01081514288204588,0.01055223607885658,0.010511046927743517,0.010331005244894387,0.01016988804027008,0.009917831084863549,0.00989343165695833,0.00979164575981073,0.009739320139820595,0.009724103196111611,0.009691646485558092,0.00897432034658685,0.00858402016798987
alt,conf_nonlin,t3,20000,2,0.4,900001,k2,linear,0.05,99,0.16943072614130025,0.12252912199429362,0.12176697911971356,0.11794333987981044,0.11013437359049037,0.1053122752873289,0.10181420902713283,0.09592876228767164,0.09441469897326299,0.09287377454551834,0.09123662452455487,0.08773855300130455,0.08387654507481021,0.08357912785922553,0.07985309886397265,0.07974710126537947,0.07792530245226076,0.07432470403676034,0.07190575881367618,0.0711430759219357,0.07102255808846969
alt,conf_nonlin,t3,20000,2,0.4,900001,k1,quadratic,0.05,99,0.04936250908086426,0.015493846749397466,0.011500622284162931,0.01143594171071427,0.011303406127623927,0.011193210796677122,0.011063644312249044,0.010718679154206878,0.010667566701372144,0.009842451831620247,0.00967102777784612,0.009565284945392105,0.009506677270717079,0.009483375966246044,0.00942952709243583,0.00931160135225495,0.009311307496132626,0.009188344685031824,0.009182688591009791,0.009150858866206257,0.009063860779484068
alt,conf_nonlin,t3,20000,2,0.4,900001,k2,quadratic,0.05,99,0.16639212000004638,0.13222758082394023,0.10187829534229453,0.10131789381090754,0.08991333618438153,0.08533919701738461,0.08347749707053195,0.08193971864299769,0.08076243224360988,0.07991256672596442,0.0789280535619045,0.07465908015527094,0.07450289381287156,0.07313269770631986,0.07156468711808416,0.06911450754522572,0.066724353897639,0.06415977682881432,0.06348716578775966,0.06248241813801765,0.061296827426601995
alt,conf_nonlin,t3,20000,2,0.4,900002,k1,linear,0.05,99,0.03259623975400061,0.015237859130100007,0.0144570006282001,0.012979673358796018,0.012436191646261308,0.012343263637187074,0.012236526297734751,0.011580569643016125,0.011318521646013435,0.011307298171087221,0.011300588572631054,0.011143150991267947,0.011000554680087649,0.01076764991139556,0.010665343177835851,0.01060284928964228,0.010403142412073296,0.010376183475149126,0.010369664443821702,0.010344994940397534,0.010322692552348522
alt,conf_nonlin,t3,20000,2,0.4,900002,k2,linear,0.05,99,0.20866826652112713,0.11577408195385103,0.10624919755149458,0.09981844961378265,0.0954642127774156,0.09502055281121737,0.08772115452779958,0.08495770175200064,0.08235896305404476,0.08162414462545885,0.08066251135859621,0.07999687045650765,0.07597529650822413,0.07593534401332945,0.07564286684814876,0.07352457007458257,0.07068970580583941,0.0706531867318916,0.06787762089503664,0.06730866920971798,0.06627780416979082
