cell,tail,family,rho,n,seed,dt_stats_s,stat,engine,stat_obs
2-2-8,none,mixture,0.4,1000,800000,0.010175908995734062,kl_plugin,none,1.7305887199157665e-13
2-2-8,none,mixture,0.4,1000,800000,0.010175908995734062,kl_split,none,0.08331716624369277
2-2-8,none,mixture,0.4,1000,800000,0.010175908995734062,kl_crossfit,none,0.08322791436810181
2-2-8,none,mixture,0.4,1000,800000,0.010175908995734062,cf1_margin,none,0.0
2-2-8,none,mixture,0.4,1000,800000,0.010175908995734062,slack_plugin,none,0.0
2-2-8,none,mixture,0.4,1000,800000,0.010175908995734062,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800000,0.010175908995734062,gtest,none,278.28688555240615
2-2-8,none,mixture,0.4,1000,800001,0.012093277997337282,kl_plugin,none,0.002204149316811791
2-2-8,none,mixture,0.4,1000,800001,0.012093277997337282,kl_split,none,4.116886060958443
2-2-8,none,mixture,0.4,1000,800001,0.012093277997337282,kl_crossfit,none,2.1352130539874077
2-2-8,none,mixture,0.4,1000,800001,0.012093277997337282,cf1_margin,none,0.04661993470328407
2-2-8,none,mixture,0.4,1000,800001,0.012093277997337282,slack_plugin,none,0.09323986940656817
2-2-8,none,mixture,0.4,1000,800001,0.012093277997337282,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800001,0.012093277997337282,gtest,none,347.41645448317456
2-2-8,none,mixture,0.4,1000,800002,0.010032591002527624,kl_plugin,none,0.0006068164205717151
2-2-8,none,mixture,0.4,1000,800002,0.010032591002527624,kl_split,none,1.5823052472723336
2-2-8,none,mixture,0.4,1000,800002,0.010032591002527624,kl_crossfit,none,0.8677756985785022
2-2-8,none,mixture,0.4,1000,800002,0.010032591002527624,cf1_margin,none,0.024236096944387886
2-2-8,none,mixture,0.4,1000,800002,0.010032591002527624,slack_plugin,none,0.04847219388877568
2-2-8,none,mixture,0.4,1000,800002,0.010032591002527624,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800002,0.010032591002527624,gtest,none,358.57987533773945
2-2-8,none,mixture,0.4,1000,800003,0.012267982994671911,kl_plugin,none,2.9072957816770486e-10
2-2-8,none,mixture,0.4,1000,800003,0.012267982994671911,kl_split,none,1.6629008281154525
2-2-8,none,mixture,0.4,1000,800003,0.012267982994671911,kl_crossfit,none,0.9132713754015274
2-2-8,none,mixture,0.4,1000,800003,0.012267982994671911,cf1_margin,none,0.0
2-2-8,none,mixture,0.4,1000,800003,0.012267982994671911,slack_plugin,none,0.0
2-2-8,none,mixture,0.4,1000,800003,0.012267982994671911,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800003,0.012267982994671911,gtest,none,273.60111558104995
2-2-8,none,mixture,0.4,1000,800004,0.01154186900384957,kl_plugin,none,5.85466490165312e-14
2-2-8,none,mixture,0.4,1000,800004,0.01154186900384957,kl_split,none,0.14071180727598992
2-2-8,none,mixture,0.4,1000,800004,0.01154186900384957,kl_crossfit,none,0.1471309618424324
2-2-8,none,mixture,0.4,1000,800004,0.01154186900384957,cf1_margin,none,3.3306690738754696e-16
2-2-8,none,mixture,0.4,1000,800004,0.01154186900384957,slack_plugin,none,0.0
2-2-8,none,mixture,0.4,1000,800004,0.01154186900384957,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800004,0.01154186900384957,gtest,none,381.8245637014918
2-2-8,none,mixture,0.4,1000,800005,0.01255160800064914,kl_plugin,none,4.4091398948689456e-14
2-2-8,none,mixture,0.4,1000,800005,0.01255160800064914,kl_split,none,0.11950718526023069
2-2-8,none,mixture,0.4,1000,800005,0.01255160800064914,kl_crossfit,none,0.9129979680903254
2-2-8,none,mixture,0.4,1000,800005,0.01255160800064914,cf1_margin,none,1.1102230246251565e-16
2-2-8,none,mixture,0.4,1000,800005,0.01255160800064914,slack_plugin,none,0.0
2-2-8,none,mixture,0.4,1000,800005,0.01255160800064914,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800005,0.01255160800064914,gtest,none,343.5953833976435
2-2-8,none,mixture,0.4,1000,800006,0.008854233004967682,kl_plugin,none,8.207904980607567e-15
2-2-8,none,mixture,0.4,1000,800006,0.008854233004967682,kl_split,none,0.128459745936105
2-2-8,none,mixture,0.4,1000,800006,0.008854233004967682,kl_crossfit,none,2.307443883215131
2-2-8,none,mixture,0.4,1000,800006,0.008854233004967682,cf1_margin,none,0.0
2-2-8,none,mixture,0.4,1000,800006,0.008854233004967682,slack_plugin,none,0.0
2-2-8,none,mixture,0.4,1000,800006,0.008854233004967682,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800006,0.008854233004967682,gtest,none,283.964143633812
2-2-8,none,mixture,0.4,1000,800007,0.009975729997677263,kl_plugin,none,8.72747940593023e-12
2-2-8,none,mixture,0.4,1000,800007,0.009975729997677263,kl_split,none,0.1395455378683396
2-2-8,none,mixture,0.4,1000,800007,0.009975729997677263,kl_crossfit,none,0.1334279150379027
2-2-8,none,mixture,0.4,1000,800007,0.009975729997677263,cf1_margin,none,0.0
2-2-8,none,mixture,0.4,1000,800007,0.009975729997677263,slack_plugin,none,0.0
2-2-8,none,mixture,0.4,1000,800007,0.009975729997677263,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800007,0.009975729997677263,gtest,none,314.0965184510537
2-2-8,none,mixture,0.4,1000,800008,0.012707112997304648,kl_plugin,none,2.870581042190197e-14
2-2-8,none,mixture,0.4,1000,800008,0.012707112997304648,kl_split,none,2.174912521321083
2-2-8,none,mixture,0.4,1000,800008,0.012707112997304648,kl_crossfit,none,1.1568264422009247
2-2-8,none,mixture,0.4,1000,800008,0.012707112997304648,cf1_margin,none,0.0
2-2-8,none,mixture,0.4,1000,800008,0.012707112997304648,slack_plugin,none,0.0
2-2-8,none,mixture,0.4,1000,800008,0.012707112997304648,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800008,0.012707112997304648,gtest,none,304.2213111997323
2-2-8,none,mixture,0.4,1000,800009,0.009793748999072704,kl_plugin,none,3.267195770588374e-14
2-2-8,none,mixture,0.4,1000,800009,0.009793748999072704,kl_split,none,0.14127220847823269
2-2-8,none,mixture,0.4,1000,800009,0.009793748999072704,kl_crossfit,none,0.13102887514342967
2-2-8,none,mixture,0.4,1000,800009,0.009793748999072704,cf1_margin,none,0.0
2-2-8,none,mixture,0.4,1000,800009,0.009793748999072704,slack_plugin,none,0.0
2-2-8,none,mixture,0.4,1000,800009,0.009793748999072704,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800009,0.009793748999072704,gtest,none,256.1431435707527
2-2-8,none,mixture,0.4,1000,800010,0.010582811999483965,kl_plugin,none,0.0008707397473533976
2-2-8,none,mixture,0.4,1000,800010,0.010582811999483965,kl_split,none,0.8575008443554979
2-2-8,none,mixture,0.4,1000,800010,0.010582811999483965,kl_crossfit,none,0.5021382795480939
2-2-8,none,mixture,0.4,1000,800010,0.010582811999483965,cf1_margin,none,0.02947820375206278
2-2-8,none,mixture,0.4,1000,800010,0.010582811999483965,slack_plugin,none,0.058956407504125195
2-2-8,none,mixture,0.4,1000,800010,0.010582811999483965,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800010,0.010582811999483965,gtest,none,346.55318901786717
2-2-8,none,mixture,0.4,1000,800011,0.012042754999129102,kl_plugin,none,0.0009246966427067255
2-2-8,none,mixture,0.4,1000,800011,0.012042754999129102,kl_split,none,0.08829527187831732
2-2-8,none,mixture,0.4,1000,800011,0.012042754999129102,kl_crossfit,none,0.08122027370029697
2-2-8,none,mixture,0.4,1000,800011,0.012042754999129102,cf1_margin,none,0.029999999999999916
2-2-8,none,mixture,0.4,1000,800011,0.012042754999129102,slack_plugin,none,0.059999999999999734
2-2-8,none,mixture,0.4,1000,800011,0.012042754999129102,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800011,0.012042754999129102,gtest,none,343.4660293563509
2-2-8,none,mixture,0.4,1000,800012,0.01278637899667956,kl_plugin,none,0.0015506492471716437
2-2-8,none,mixture,0.4,1000,800012,0.01278637899667956,kl_split,none,0.13123556604860198
2-2-8,none,mixture,0.4,1000,800012,0.01278637899667956,kl_crossfit,none,2.425063062105768
2-2-8,none,mixture,0.4,1000,800012,0.01278637899667956,cf1_margin,none,0.03918164215647024
2-2-8,none,mixture,0.4,1000,800012,0.01278637899667956,slack_plugin,none,0.07836328431294107
2-2-8,none,mixture,0.4,1000,800012,0.01278637899667956,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800012,0.01278637899667956,gtest,none,304.9238495275929
2-2-8,none,mixture,0.4,1000,800013,0.011642689998552669,kl_plugin,none,3.7208553501536935e-09
2-2-8,none,mixture,0.4,1000,800013,0.011642689998552669,kl_split,none,0.1794104073208666
2-2-8,none,mixture,0.4,1000,800013,0.011642689998552669,kl_crossfit,none,0.15279803043296228
2-2-8,none,mixture,0.4,1000,800013,0.011642689998552669,cf1_margin,none,0.0
2-2-8,none,mixture,0.4,1000,800013,0.011642689998552669,slack_plugin,none,0.0
2-2-8,none,mixture,0.4,1000,800013,0.011642689998552669,gm_battery,none,0.0
2-2-8,none,mixture,0.4,1000,800013,0.011642689998552669,gtest,none,317.0990552510406
2-2-8,none,mixture,0.4,1000,800014,0.00957452500006184,kl_plugin,none,1.1463151076397362e-13
2-2-8,none,mixture,0.4,1000,800014,0.00957452500006184,kl_split,none,3.89839389360431
2-2-8,none,mixture,0.4,1000,800014,0.00957452500006184,kl_crossfit,none,2.037854382547201
2-2-8,none,mixture,0.4,1000,800014,0.00957452500006184,cf1_margin,none,1.1102230246251565e-16
