cell,kind,tail,n,seed,arm,feas_contam,stat,engine,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
2-2-8,u_on_x,t3,1000,700000,clean,,kl_plugin,para_boot,99,0.0,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,3.909684909684762e-16,3.852816719661173e-16,3.3306690738754696e-16,3.3149583706968123e-16,3.248744219641044e-16,2.3709366382659993e-16,2.2527826422005603e-16,1.7028984738611423e-16,1.701105445845705e-16,7.873922160462105e-17,6.876754555514031e-17,6.77737095792554e-17,6.656425656491536e-17,6.493757313845255e-17,6.444709264897251e-17,6.337003331568309e-17,6.234329292125879e-17
2-2-8,u_on_x,t3,1000,700000,clean,,kl_split,para_boot,99,0.0033851560894691823,0.02630361536366893,0.02232141909603147,0.020046476145360273,0.019285322965299112,0.018505740450913827,0.017846800213125832,0.017241828622662936,0.015490772135027878,0.015228531604212794,0.014853114545607754,0.014556733810662886,0.012083510452892299,0.012014393178726476,0.01192546464646399,0.010986232561558368,0.009735820134880668,0.009256666825482818,0.008832068303235407,0.008774046786507811,0.008495852117123656
2-2-8,u_on_x,t3,1000,700000,clean,,kl_crossfit,para_boot,99,0.0033862728377093004,0.026180833294160842,0.02226851134594588,0.020078644381279376,0.01928532296529927,0.018486455443114225,0.017911270137317893,0.017231362325382783,0.015468525335368688,0.015265234103495007,0.014817563999214842,0.01467213854589771,0.012108023540726848,0.012000302396743032,0.011875250755135916,0.011011976501037746,0.00972453296396393,0.009252580068266472,0.008822779625241486,0.008799920211562631,0.008514723139953839
2-2-8,u_on_x,t3,1000,700000,clean,,cf1_margin,para_boot,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_x,t3,1000,700000,clean,,slack_plugin,para_boot,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_x,t3,1000,700000,clean,,gm_battery,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_x,t3,1000,700000,clean,,gtest,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_x,t3,1000,700000,clean,,kl_plugin,crt_cond,99,0.0,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,3.9166947866316057e-16,3.9166947866316057e-16,3.9166947866316057e-16,3.9166947866316057e-16,1.68549597200962e-16,1.68549597200962e-16,1.1021584505964024e-16,9.83878031508008e-17,7.284998539307928e-17,7.284998539307928e-17,6.236603915569886e-17,6.236603915569886e-17,6.236603915569886e-17,5.994666694707263e-17,5.994666694707263e-17,5.940902867848901e-17
2-2-8,u_on_x,t3,1000,700000,clean,,gm_battery,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_x,t3,1000,700000,clean,,gtest,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_x,t3,1000,700001,clean,,kl_plugin,para_boot,99,1.0881880638310695e-16,5.551115123125783e-16,4.440892098500627e-16,4.440892098500627e-16,4.440892098500627e-16,3.9189342599708825e-16,3.917822904371458e-16,3.910661936817206e-16,3.9084553378256274e-16,3.8942169313599723e-16,3.8917130756326106e-16,3.33066907387547e-16,2.7995438614776327e-16,2.2204460492503136e-16,1.720330104721025e-16,1.71456460989512e-16,1.7068134575715846e-16,1.6960791745427396e-16,1.6900630067642558e-16,1.6880781042100262e-16,1.6867839771352848e-16
2-2-8,u_on_x,t3,1000,700001,clean,,kl_split,para_boot,99,0.013124465002862823,0.018702498954495106,0.017881205276918832,0.015381491315458101,0.011792859527022151,0.011512030041020457,0.011493154563644067,0.010704321873758735,0.00988901260452918,0.00961415645483897,0.008532383713660142,0.008007347161530391,0.007961767521381162,0.007713752584135751,0.007598919171768206,0.00732931619801723,0.007025036351615936,0.006879391209835668,0.006064693058239964,0.005969669861899382,0.005957861075087119
2-2-8,u_on_x,t3,1000,700001,clean,,kl_crossfit,para_boot,99,0.013138711469014144,0.018771038364029886,0.017974993079697216,0.015338579946449972,0.011778723809301749,0.011509098578111797,0.011452129846855633,0.010680755413103094,0.009888268488415002,0.009642458390124446,0.008540917771040022,0.008001578517881549,0.00797681786237359,0.007752951065752658,0.007618304655402454,0.007337834509471716,0.0069974961363092475,0.00686448361233832,0.006066741112162186,0.005969311418834257,0.0059565448951021185
2-2-8,u_on_x,t3,1000,700001,clean,,cf1_margin,para_boot,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_x,t3,1000,700001,clean,,slack_plugin,para_boot,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_x,t3,1000,700001,clean,,gm_battery,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_x,t3,1000,700001,clean,,gtest,para_boot,99,1255.2418656900945,1300.9740187701823,1297.3518678706655,1297.3518678706655,1291.1394298461348,1288.5927515304559,1287.3061425967312,1287.3061425967312,1283.3930899826114,1283.3930899826114,1283.3930899826114,1280.7399088763993,1279.3999365571547,1279.3999365571547,1279.3999365571547,1278.0510259203284,1278.0510259203284,1278.0510259203284,1278.0510259203284,1275.3263375691936,1273.95053349604
2-2-8,u_on_x,t3,1000,700001,clean,,kl_plugin,crt_cond,99,1.0881880638310695e-16,6.149449058534455e-16,6.149449058534455e-16,5.551115123125783e-16,5.479925249791041e-16,5.479925249791041e-16,4.440892098500627e-16,4.440892098500627e-16,3.9137480364266976e-16,3.9137480364266976e-16,3.9137480364266976e-16,3.9137480364266976e-16,3.8917130756326106e-16,3.33066907387547e-16,2.2204460492503136e-16,2.2204460492503136e-16,2.2204460492503136e-16,2.2204460492503136e-16,2.2204460492503136e-16,2.2204460492503136e-16,2.2204460492503136e-16
2-2-8,u_on_x,t3,1000,700001,clean,,gm_battery,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_x,t3,1000,700001,clean,,gtest,crt_cond,99,1255.2418656900945,1292.3995232888847,1289.870509918313,1289.870509918313,1284.7063241893347,1284.7063241893347,1282.0709557623113,1279.3999365571547,1279.3999365571547,1278.0510259203284,1276.6931639642967,1276.6931639642967,1275.3263375691936,1275.3263375691936,1275.3263375691936,1273.95053349604,1273.95053349604,1272.5657383858563,1272.5657383858563,1271.1719387587673,1271.1719387587673
2-2-8,u_on_x,t3,1000,700002,clean,,kl_plugin,para_boot,99,0.0,4.440892098500627e-16,3.924476572470928e-16,3.915072184649845e-16,3.911012927656802e-16,3.9101581306434316e-16,3.8962281052403556e-16,3.88997538351031e-16,3.8892806587751393e-16,3.3922720777079386e-16,3.3306690738754706e-16,2.8335326542326126e-16,2.2190634551972307e-16,2.2054245815124573e-16,1.648722721107932e-16,1.1046995269902055e-16,1.0961695686172432e-16,1.091790203015799e-16,1.0624274454592519e-16,1.059885456758021e-16,1.0367731553115329e-16
2-2-8,u_on_x,t3,1000,700002,clean,,kl_split,para_boot,99,0.009991445270626703,0.020773539484997702,0.012842851291333668,0.010062131882366793,0.0094812002412068,0.008506779613981809,0.008279055074133172,0.007938295658820121,0.00766386885643533,0.007456444222831607,0.006617384890551838,0.0063564917635123425,0.005843656003935965,0.005456683812137424,0.005372778761275149,0.005085372049152943,0.005029762875572871,0.004833498455902349,0.00442681038522718,0.004184125751900775,0.004181516166518615
2-2-8,u_on_x,t3,1000,700002,clean,,kl_crossfit,para_boot,99,0.009976002226053236,0.0207466477108596,0.012845549432096252,0.010068181944574366,0.009459180149453461,0.008494984643191018,0.008305725876919318,0.007943354119083944,0.007662234689583464,0.007456846356333459,0.006621841183282684,0.006348428384514215,0.005856743617517854,0.0054509092633189885,0.00536500074161967,0.005094468148475015,0.005029340738399779,0.004842128692454133,0.004421346982409369,0.0041912518395453464,0.004178926107454708
2-2-8,u_on_x,t3,1000,700002,clean,,cf1_margin,para_boot,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_x,t3,1000,700002,clean,,slack_plugin,para_boot,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
