cell,tail,family,rho,n,seed,dt_stats_s,stat,engine,stat_obs
2-2-5,t3,mixture,0.4,1000,800000,0.006943319996935315,kl_plugin,none,3.79206997618874e-15
2-2-5,t3,mixture,0.4,1000,800000,0.006943319996935315,kl_split,none,0.059412751312341416
2-2-5,t3,mixture,0.4,1000,800000,0.006943319996935315,kl_crossfit,none,0.061843286518670784
2-2-5,t3,mixture,0.4,1000,800000,0.006943319996935315,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800000,0.006943319996935315,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800000,0.006943319996935315,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800000,0.006943319996935315,gtest,none,541.9375066877238
2-2-5,t3,mixture,0.4,1000,800001,0.006729867003741674,kl_plugin,none,5.940165811136507e-16
2-2-5,t3,mixture,0.4,1000,800001,0.006729867003741674,kl_split,none,0.039470032035132774
2-2-5,t3,mixture,0.4,1000,800001,0.006729867003741674,kl_crossfit,none,0.047265403990834634
2-2-5,t3,mixture,0.4,1000,800001,0.006729867003741674,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800001,0.006729867003741674,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800001,0.006729867003741674,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800001,0.006729867003741674,gtest,none,625.5868550505623
2-2-5,t3,mixture,0.4,1000,800002,0.006247962999623269,kl_plugin,none,1.1595482145230847e-16
2-2-5,t3,mixture,0.4,1000,800002,0.006247962999623269,kl_split,none,0.08439826483099089
2-2-5,t3,mixture,0.4,1000,800002,0.006247962999623269,kl_crossfit,none,0.47575345598572133
2-2-5,t3,mixture,0.4,1000,800002,0.006247962999623269,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800002,0.006247962999623269,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800002,0.006247962999623269,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800002,0.006247962999623269,gtest,none,578.6812102447642
2-2-5,t3,mixture,0.4,1000,800003,0.00910001899319468,kl_plugin,none,4.2930854633863556e-16
2-2-5,t3,mixture,0.4,1000,800003,0.00910001899319468,kl_split,none,0.8785412569021103
2-2-5,t3,mixture,0.4,1000,800003,0.00910001899319468,kl_crossfit,none,0.4706027466436134
2-2-5,t3,mixture,0.4,1000,800003,0.00910001899319468,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800003,0.00910001899319468,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800003,0.00910001899319468,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800003,0.00910001899319468,gtest,none,645.5659055223757
2-2-5,t3,mixture,0.4,1000,800004,0.006904255998961162,kl_plugin,none,1.6847717429629073e-14
2-2-5,t3,mixture,0.4,1000,800004,0.006904255998961162,kl_split,none,0.04383243274002253
2-2-5,t3,mixture,0.4,1000,800004,0.006904255998961162,kl_crossfit,none,0.04622621850065815
2-2-5,t3,mixture,0.4,1000,800004,0.006904255998961162,cf1_margin,none,1.1102230246251565e-16
2-2-5,t3,mixture,0.4,1000,800004,0.006904255998961162,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800004,0.006904255998961162,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800004,0.006904255998961162,gtest,none,606.9261072897993
2-2-5,t3,mixture,0.4,1000,800005,0.005939476999628823,kl_plugin,none,9.169891304649121e-16
2-2-5,t3,mixture,0.4,1000,800005,0.005939476999628823,kl_split,none,0.07710105246620934
2-2-5,t3,mixture,0.4,1000,800005,0.005939476999628823,kl_crossfit,none,0.2809200658598943
2-2-5,t3,mixture,0.4,1000,800005,0.005939476999628823,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800005,0.005939476999628823,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800005,0.005939476999628823,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800005,0.005939476999628823,gtest,none,635.3207278631613
2-2-5,t3,mixture,0.4,1000,800006,0.00577430800331058,kl_plugin,none,9.427665169839078e-15
2-2-5,t3,mixture,0.4,1000,800006,0.00577430800331058,kl_split,none,0.06510411509565894
2-2-5,t3,mixture,0.4,1000,800006,0.00577430800331058,kl_crossfit,none,0.06760012602512513
2-2-5,t3,mixture,0.4,1000,800006,0.00577430800331058,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800006,0.00577430800331058,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800006,0.00577430800331058,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800006,0.00577430800331058,gtest,none,602.4388983033592
2-2-5,t3,mixture,0.4,1000,800007,0.00576100499893073,kl_plugin,none,1.1310063985446658e-14
2-2-5,t3,mixture,0.4,1000,800007,0.00576100499893073,kl_split,none,0.08543588459932853
2-2-5,t3,mixture,0.4,1000,800007,0.00576100499893073,kl_crossfit,none,0.08961533486286655
2-2-5,t3,mixture,0.4,1000,800007,0.00576100499893073,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800007,0.00576100499893073,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800007,0.00576100499893073,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800007,0.00576100499893073,gtest,none,573.8683596073921
2-2-5,t3,mixture,0.4,1000,800008,0.006030702999851201,kl_plugin,none,1.6641985073297e-14
2-2-5,t3,mixture,0.4,1000,800008,0.006030702999851201,kl_split,none,0.05651724732265451
2-2-5,t3,mixture,0.4,1000,800008,0.006030702999851201,kl_crossfit,none,0.05247168059072388
2-2-5,t3,mixture,0.4,1000,800008,0.006030702999851201,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800008,0.006030702999851201,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800008,0.006030702999851201,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800008,0.006030702999851201,gtest,none,590.5552782885244
2-2-5,t3,mixture,0.4,1000,800009,0.005259264005871955,kl_plugin,none,2.778933982852579e-15
2-2-5,t3,mixture,0.4,1000,800009,0.005259264005871955,kl_split,none,0.0858293930919053
2-2-5,t3,mixture,0.4,1000,800009,0.005259264005871955,kl_crossfit,none,0.27974080009679037
2-2-5,t3,mixture,0.4,1000,800009,0.005259264005871955,cf1_margin,none,1.1102230246251565e-16
2-2-5,t3,mixture,0.4,1000,800009,0.005259264005871955,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800009,0.005259264005871955,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800009,0.005259264005871955,gtest,none,589.4465232908834
2-2-5,t3,mixture,0.4,1000,800010,0.005264116000034846,kl_plugin,none,1.2293204568054012e-15
2-2-5,t3,mixture,0.4,1000,800010,0.005264116000034846,kl_split,none,0.04843807148436938
2-2-5,t3,mixture,0.4,1000,800010,0.005264116000034846,kl_crossfit,none,0.38454703468026524
2-2-5,t3,mixture,0.4,1000,800010,0.005264116000034846,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800010,0.005264116000034846,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800010,0.005264116000034846,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800010,0.005264116000034846,gtest,none,604.5469859306006
2-2-5,t3,mixture,0.4,1000,800011,0.007034637994365767,kl_plugin,none,3.4683367411547185e-16
2-2-5,t3,mixture,0.4,1000,800011,0.007034637994365767,kl_split,none,0.0544817482767076
2-2-5,t3,mixture,0.4,1000,800011,0.007034637994365767,kl_crossfit,none,0.05834275123810374
2-2-5,t3,mixture,0.4,1000,800011,0.007034637994365767,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800011,0.007034637994365767,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800011,0.007034637994365767,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800011,0.007034637994365767,gtest,none,578.0930556415917
2-2-5,t3,mixture,0.4,1000,800012,0.0054109830016386695,kl_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800012,0.0054109830016386695,kl_split,none,1.07230480311106
2-2-5,t3,mixture,0.4,1000,800012,0.0054109830016386695,kl_crossfit,none,0.5840546422029691
2-2-5,t3,mixture,0.4,1000,800012,0.0054109830016386695,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800012,0.0054109830016386695,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800012,0.0054109830016386695,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800012,0.0054109830016386695,gtest,none,599.8495756387979
2-2-5,t3,mixture,0.4,1000,800013,0.005753421995905228,kl_plugin,none,5.857165795546646e-16
2-2-5,t3,mixture,0.4,1000,800013,0.005753421995905228,kl_split,none,0.05392432515757858
2-2-5,t3,mixture,0.4,1000,800013,0.005753421995905228,kl_crossfit,none,0.2599436566216342
2-2-5,t3,mixture,0.4,1000,800013,0.005753421995905228,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800013,0.005753421995905228,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800013,0.005753421995905228,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800013,0.005753421995905228,gtest,none,627.3513661594214
2-2-5,t3,mixture,0.4,1000,800014,0.006614194993744604,kl_plugin,none,1.579057317322433e-15
2-2-5,t3,mixture,0.4,1000,800014,0.006614194993744604,kl_split,none,0.05227501238681049
2-2-5,t3,mixture,0.4,1000,800014,0.006614194993744604,kl_crossfit,none,0.6162742188927467
2-2-5,t3,mixture,0.4,1000,800014,0.006614194993744604,cf1_margin,none,0.0
2-2-5,t3,mixture,0.4,1000,800014,0.006614194993744604,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800014,0.006614194993744604,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800014,0.006614194993744604,gtest,none,598.9372633527263
2-2-5,t3,mixture,0.4,1000,800015,0.008288393000839278,kl_plugin,none,2.422365382855756e-14
2-2-5,t3,mixture,0.4,1000,800015,0.008288393000839278,kl_split,none,0.4104060552656942
2-2-5,t3,mixture,0.4,1000,800015,0.008288393000839278,kl_crossfit,none,0.2553918302759969
2-2-5,t3,mixture,0.4,1000,800015,0.008288393000839278,cf1_margin,none,1.1102230246251565e-16
2-2-5,t3,mixture,0.4,1000,800015,0.008288393000839278,slack_plugin,none,0.0
2-2-5,t3,mixture,0.4,1000,800015,0.008288393000839278,gm_battery,none,0.0
2-2-5,t3,mixture,0.4,1000,800015,0.008288393000839278,gtest,none,629.7647359380114
