block,cfg,noise,n,d,b,seed,method,detrend,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
null,null_nonparam,gauss,8000,2,,900000,k1,linear,0.05,99,0.00582538445125369,0.01422389159061821,0.013590461764066863,0.0134211932665661,0.01311866314812371,0.012495368004852958,0.011690253318192734,0.011114139960256564,0.011049150710371602,0.011001070605488161,0.010715128528425488,0.010709266357614267,0.010478740374662343,0.010468857585282154,0.010337771768378468,0.010080303817234348,0.01007178441931289,0.00992312711191945,0.009842457400486837,0.00962248981392666,0.009510882382879005
null,null_nonparam,gauss,8000,2,,900000,k2,linear,0.05,99,0.0702155806562905,0.2825306232531271,0.21288997187251285,0.21204816520107966,0.14518104916276417,0.1422402100751164,0.14038305322142167,0.13026536436491862,0.12695233471193376,0.1219311510804698,0.11965732147360922,0.11959210980662373,0.11702349701889025,0.11217491564659707,0.10727405218287936,0.1060995100681201,0.10522704745286761,0.10431698439380004,0.10426181444125845,0.10198965401890404,0.10084657584847725
null,null_nonparam,gauss,8000,2,,900000,k1,quadratic,0.05,99,0.005696249047786095,0.01400509211820311,0.013999040565916832,0.013044814498452406,0.012042353647226056,0.01153159500905887,0.011259888978399801,0.011173318150307865,0.01111387799549357,0.011111464128557347,0.011009911904525937,0.010929035813559085,0.01084303712576662,0.010620148998102819,0.010172775851856275,0.01009145883393936,0.010031936303698474,0.0099316314089396,0.009878750777622791,0.009796132867701757,0.0097601065650198
null,null_nonparam,gauss,8000,2,,900000,k2,quadratic,0.05,99,0.07383724805644336,0.1782250577493791,0.1707652495870964,0.13437388093347397,0.13050986433707423,0.1263961162198308,0.12291647188967082,0.12102806506582126,0.11793499136546355,0.11437809517385054,0.10856219668982744,0.10528892886791483,0.10441707223658873,0.10226386740585532,0.09376952863139759,0.09347418687783642,0.09125110191518097,0.0880894993503046,0.08732682637017387,0.08536859428078074,0.08453058716886089
null,null_nonparam,gauss,8000,2,,900001,k1,linear,0.05,99,0.0026226429420942443,0.014842032482531353,0.014800502686068251,0.014142139492405614,0.012473880026362849,0.011932230801125931,0.011783325904000552,0.011658437196436777,0.011482412179365298,0.01087682215334973,0.010528390219850747,0.010446465473421207,0.01026068399512714,0.010195721357051934,0.010190212599519799,0.009861803443303452,0.0097620001508828,0.00975279361648762,0.009331897869232941,0.009275807206198583,0.009209353728062863
null,null_nonparam,gauss,8000,2,,900001,k2,linear,0.05,99,0.047074769375409886,0.17791762312587084,0.14841944289783057,0.14390208220101414,0.14156858504711814,0.12083200928754191,0.11542065879871144,0.11535050161692254,0.11199589032272797,0.11162051899417248,0.11155766026720325,0.10805452382129455,0.10743394072457474,0.1032499821299316,0.10041211570872786,0.09939878558505519,0.09862312875700494,0.09827568967590188,0.09805195004673346,0.09540259019212848,0.09272223044913533
null,null_nonparam,gauss,8000,2,,900001,k1,quadratic,0.05,99,0.0025571889023432437,0.015309294837573262,0.014247007620312613,0.012863727886600729,0.012295139102668884,0.01226919415080352,0.0120194088511828,0.011948897589433294,0.011248728067704272,0.011160116663305741,0.010933345189415355,0.010762339555834832,0.010720835708185605,0.010375183405164523,0.010212744953536967,0.009905771018648535,0.009870402474471351,0.009858515970549209,0.009675107327419497,0.009387146762863785,0.00934369703998561
null,null_nonparam,gauss,8000,2,,900001,k2,quadratic,0.05,99,0.04155218168006456,0.14437095177099626,0.14177908080176466,0.12362270910544404,0.12150463204902603,0.11417826918212902,0.1116279008673006,0.1104696491099872,0.10781485507631623,0.10560494165908611,0.10444976581854161,0.1033880429973446,0.10224828483739087,0.1021668953832335,0.10216074533570733,0.10150382815394493,0.09787342788761672,0.09391603928802306,0.09273971878032031,0.08971876183530932,0.08947503134352985
null,null_nonparam,gauss,8000,2,,900002,k1,linear,0.05,99,0.003409584105155905,0.016388745322706844,0.015606131648169375,0.013861169334380197,0.01381424973321832,0.0137694454894014,0.0132982757754605,0.012465172237414612,0.012252689963840213,0.011757894581710393,0.011610157096819673,0.011073194978803769,0.011017149629682588,0.01101639119809894,0.010935191409648826,0.010800624944015125,0.010718379076548046,0.010717300181481981,0.01067176247768209,0.010626278239868725,0.010620357789076884
null,null_nonparam,gauss,8000,2,,900002,k2,linear,0.05,99,0.035108139429939525,0.13212180480340077,0.1268085164884953,0.12383528945145174,0.12153968080915319,0.11701507767085374,0.11664383151081407,0.11563422974843618,0.11089873265519772,0.10737132405394545,0.10613592728088071,0.10527921798103386,0.10492682202223878,0.10433526635381617,0.1042732072447816,0.10112925207427406,0.09805843778532222,0.09439669544676986,0.0931256518073692,0.0929511323856435,0.09267797410609847
