cell,kind,tail,n,seed,arm,feas_contam,stat,engine,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
2-2-8,u_on_y,t3,2000,700000,clean,,kl_plugin,para_boot,99,0.00046757726944961567,0.0027339830943224792,0.0026012694344521824,0.0023953333657847943,0.0018644443275013106,0.0017701097084127544,0.0016960640900793647,0.0014971388133700851,0.0011552980288861703,0.001113525277532279,0.0009154384557985406,0.0008376081734468924,0.0008219943252207058,0.0008012416819196348,0.0007983258054646124,0.0007301894105863783,0.0007188795423651671,0.000706778776500808,0.0007055928032963458,0.0006930809789171613,0.0006600178124636941
2-2-8,u_on_y,t3,2000,700000,clean,,kl_split,para_boot,99,0.000522770020735714,0.01362150784787998,0.010725543868118581,0.010239923033669787,0.009941470798778274,0.009513177811975734,0.00936106636746642,0.009331102175654374,0.008334325249584405,0.00830471555839965,0.008266655906481346,0.007893287106491398,0.007737604659414463,0.0077119302793550865,0.00747658588885055,0.0072664651256289375,0.006412037961668199,0.006105543412814635,0.006005218442250396,0.005556378064298345,0.0051771335186966486
2-2-8,u_on_y,t3,2000,700000,clean,,kl_crossfit,para_boot,99,0.0006490432557712473,0.013545929230731835,0.011392383938585368,0.009888182345318255,0.00968608804579408,0.009516998634054391,0.00903471013461011,0.008545734247154955,0.008466540291355427,0.007828743628985224,0.0076824448398792045,0.006331185361317507,0.006292700835147304,0.006167224837567219,0.0061652433185980515,0.006025545014220684,0.00569297745173953,0.005502053618734345,0.005109331105043191,0.005090452009310548,0.004868824064703396
2-2-8,u_on_y,t3,2000,700000,clean,,cf1_margin,para_boot,29,0.021597353157991384,0.05220417633410679,0.05220417633410679,0.05220417633410679,0.04199144698265145,0.04199144698265145,0.04199144698265145,0.0339639094899038,0.0339639094899038,0.0339639094899038,0.0339639094899038,0.030223421303610887,0.030223421303610887,0.030223421303610887,0.026315789473684292,0.026315789473684292,0.026315789473684292,0.026315789473684292,0.025687311961821724,0.025687311961821724,0.025687311961821724
2-2-8,u_on_y,t3,2000,700000,clean,,slack_plugin,para_boot,29,0.043194706315982656,0.10440835266821347,0.10440835266821347,0.10440835266821347,0.0839828939653029,0.0839828939653029,0.0839828939653029,0.0679278189798076,0.0679278189798076,0.0679278189798076,0.0679278189798076,0.060446842607221773,0.060446842607221773,0.060446842607221773,0.052631578947368474,0.052631578947368474,0.052631578947368474,0.052631578947368474,0.0513746239236435,0.0513746239236435,0.0513746239236435
2-2-8,u_on_y,t3,2000,700000,clean,,gm_battery,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,t3,2000,700000,clean,,gtest,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,t3,2000,700000,clean,,kl_plugin,crt_cond,99,0.00046757726944961567,0.0030016589580738606,0.0025838125904964274,0.0023858041209005518,0.002212693812881965,0.0021249388061659845,0.0019820027692657657,0.0019740397130393918,0.0016694812511934796,0.0016369963893790584,0.001360845654154657,0.001335118345469722,0.0013112713072334498,0.0012888404840813925,0.0012174388027936175,0.0011161454688977668,0.0010318098984673924,0.0008042736498559324,0.000779208363330364,0.0007193129268813717,0.0006957277442060459
2-2-8,u_on_y,t3,2000,700000,clean,,gm_battery,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,t3,2000,700000,clean,,gtest,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
