cell,adv_id,tail_env,n,seed,feas_contam,stat,engine,stat_obs
2-2-4,A3_bursty_u_on_y,t3,2000,900043,,gtest,none,1.3609493190571276
2-2-4,A3_bursty_u_on_y,t3,2000,900044,,kl_plugin,none,7.170589591710616e-05
2-2-4,A3_bursty_u_on_y,t3,2000,900044,,kl_split,none,0.011907851758852075
2-2-4,A3_bursty_u_on_y,t3,2000,900044,,kl_crossfit,none,0.012206655867872312
2-2-4,A3_bursty_u_on_y,t3,2000,900044,,cf1_margin,none,0.008467394835827036
2-2-4,A3_bursty_u_on_y,t3,2000,900044,,slack_plugin,none,0.016934789671654016
2-2-4,A3_bursty_u_on_y,t3,2000,900044,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900044,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900045,,kl_plugin,none,0.004880956734460103
2-2-4,A3_bursty_u_on_y,t3,2000,900045,,kl_split,none,0.008893678821339228
2-2-4,A3_bursty_u_on_y,t3,2000,900045,,kl_crossfit,none,0.005964847137706654
2-2-4,A3_bursty_u_on_y,t3,2000,900045,,cf1_margin,none,0.0696474009451109
2-2-4,A3_bursty_u_on_y,t3,2000,900045,,slack_plugin,none,0.1392948018902216
2-2-4,A3_bursty_u_on_y,t3,2000,900045,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900045,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900046,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900046,,kl_split,none,0.021135960237414063
2-2-4,A3_bursty_u_on_y,t3,2000,900046,,kl_crossfit,none,0.020935885455130712
2-2-4,A3_bursty_u_on_y,t3,2000,900046,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900046,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900046,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900046,,gtest,none,139.01855518136668
2-2-4,A3_bursty_u_on_y,t3,2000,900047,,kl_plugin,none,0.43344868884608284
2-2-4,A3_bursty_u_on_y,t3,2000,900047,,kl_split,none,0.20243932112477747
2-2-4,A3_bursty_u_on_y,t3,2000,900047,,kl_crossfit,none,0.8304852344023109
2-2-4,A3_bursty_u_on_y,t3,2000,900047,,cf1_margin,none,0.5017508754377189
2-2-4,A3_bursty_u_on_y,t3,2000,900047,,slack_plugin,none,1.0035017508754378
2-2-4,A3_bursty_u_on_y,t3,2000,900047,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900047,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900048,,kl_plugin,none,0.0034015400151418303
2-2-4,A3_bursty_u_on_y,t3,2000,900048,,kl_split,none,0.023092589982248238
2-2-4,A3_bursty_u_on_y,t3,2000,900048,,kl_crossfit,none,0.016920011320344784
2-2-4,A3_bursty_u_on_y,t3,2000,900048,,cf1_margin,none,0.0582750582750583
2-2-4,A3_bursty_u_on_y,t3,2000,900048,,slack_plugin,none,0.11655011655011649
2-2-4,A3_bursty_u_on_y,t3,2000,900048,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900048,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900049,,kl_plugin,none,0.0007049158248923302
2-2-4,A3_bursty_u_on_y,t3,2000,900049,,kl_split,none,0.0011372080128864079
2-2-4,A3_bursty_u_on_y,t3,2000,900049,,kl_crossfit,none,0.0024084096940556084
2-2-4,A3_bursty_u_on_y,t3,2000,900049,,cf1_margin,none,0.026529630965260287
2-2-4,A3_bursty_u_on_y,t3,2000,900049,,slack_plugin,none,0.05305926193052052
2-2-4,A3_bursty_u_on_y,t3,2000,900049,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900049,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900050,,kl_plugin,none,0.0012206212466549758
2-2-4,A3_bursty_u_on_y,t3,2000,900050,,kl_split,none,0.003888060417349154
2-2-4,A3_bursty_u_on_y,t3,2000,900050,,kl_crossfit,none,0.0019810776640758598
2-2-4,A3_bursty_u_on_y,t3,2000,900050,,cf1_margin,none,0.034930820091354065
2-2-4,A3_bursty_u_on_y,t3,2000,900050,,slack_plugin,none,0.06986164018270824
2-2-4,A3_bursty_u_on_y,t3,2000,900050,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900050,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900051,,kl_plugin,none,0.003075442542085055
2-2-4,A3_bursty_u_on_y,t3,2000,900051,,kl_split,none,0.0022712657366010403
2-2-4,A3_bursty_u_on_y,t3,2000,900051,,kl_crossfit,none,0.0033826453543928494
2-2-4,A3_bursty_u_on_y,t3,2000,900051,,cf1_margin,none,0.055431152729511046
2-2-4,A3_bursty_u_on_y,t3,2000,900051,,slack_plugin,none,0.11086230545902209
2-2-4,A3_bursty_u_on_y,t3,2000,900051,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900051,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900052,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900052,,kl_split,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900052,,kl_crossfit,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900052,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900052,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900052,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900052,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900053,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900053,,kl_split,none,0.023372477494857574
2-2-4,A3_bursty_u_on_y,t3,2000,900053,,kl_crossfit,none,0.023320414418346504
2-2-4,A3_bursty_u_on_y,t3,2000,900053,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900053,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900053,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900053,,gtest,none,1012.0757776204047
2-2-4,A3_bursty_u_on_y,t3,2000,900054,,kl_plugin,none,0.0009508775203186798
2-2-4,A3_bursty_u_on_y,t3,2000,900054,,kl_split,none,0.003104474104771278
2-2-4,A3_bursty_u_on_y,t3,2000,900054,,kl_crossfit,none,0.0023329500036865583
2-2-4,A3_bursty_u_on_y,t3,2000,900054,,cf1_margin,none,0.030833333333333268
2-2-4,A3_bursty_u_on_y,t3,2000,900054,,slack_plugin,none,0.061666666666666536
2-2-4,A3_bursty_u_on_y,t3,2000,900054,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900054,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900055,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900055,,kl_split,none,0.0007228613941953795
2-2-4,A3_bursty_u_on_y,t3,2000,900055,,kl_crossfit,none,0.0007226140023863081
2-2-4,A3_bursty_u_on_y,t3,2000,900055,,cf1_margin,none,1.0
2-2-4,A3_bursty_u_on_y,t3,2000,900055,,slack_plugin,none,1.0
2-2-4,A3_bursty_u_on_y,t3,2000,900055,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900055,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900056,,kl_plugin,none,0.0004899273500336455
2-2-4,A3_bursty_u_on_y,t3,2000,900056,,kl_split,none,0.0007729004397493151
2-2-4,A3_bursty_u_on_y,t3,2000,900056,,kl_crossfit,none,0.0005824987702599581
2-2-4,A3_bursty_u_on_y,t3,2000,900056,,cf1_margin,none,0.022119815668202758
2-2-4,A3_bursty_u_on_y,t3,2000,900056,,slack_plugin,none,0.044239631336405516
2-2-4,A3_bursty_u_on_y,t3,2000,900056,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900056,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900057,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900057,,kl_split,none,0.00020700779565592
2-2-4,A3_bursty_u_on_y,t3,2000,900057,,kl_crossfit,none,0.00020700301991263392
2-2-4,A3_bursty_u_on_y,t3,2000,900057,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900057,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900057,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900057,,gtest,none,890.8503175027081
2-2-4,A3_bursty_u_on_y,t3,2000,900058,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900058,,kl_split,none,0.001135074267269609
2-2-4,A3_bursty_u_on_y,t3,2000,900058,,kl_crossfit,none,0.001134644997670537
2-2-4,A3_bursty_u_on_y,t3,2000,900058,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900058,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900058,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900058,,gtest,none,696.9959348726051
2-2-4,A3_bursty_u_on_y,t3,2000,900059,,kl_plugin,none,0.00014258278725262034
2-2-4,A3_bursty_u_on_y,t3,2000,900059,,kl_split,none,0.16734144407119256
2-2-4,A3_bursty_u_on_y,t3,2000,900059,,kl_crossfit,none,0.16002914961032066
2-2-4,A3_bursty_u_on_y,t3,2000,900059,,cf1_margin,none,0.01192275398824516
2-2-4,A3_bursty_u_on_y,t3,2000,900059,,slack_plugin,none,0.02384550797649032
2-2-4,A3_bursty_u_on_y,t3,2000,900059,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900059,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900060,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900060,,kl_split,none,0.012699351631819674
2-2-4,A3_bursty_u_on_y,t3,2000,900060,,kl_crossfit,none,0.01267846319454433
2-2-4,A3_bursty_u_on_y,t3,2000,900060,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900060,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900060,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900060,,gtest,none,1196.10997958381
2-2-4,A3_bursty_u_on_y,t3,2000,900061,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900061,,kl_split,none,0.00024596579202145613
2-2-4,A3_bursty_u_on_y,t3,2000,900061,,kl_crossfit,none,0.0002459492933790169
2-2-4,A3_bursty_u_on_y,t3,2000,900061,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900061,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900061,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900061,,gtest,none,113.15495277875957
2-2-4,A3_bursty_u_on_y,t3,2000,900062,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900062,,kl_split,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900062,,kl_crossfit,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900062,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900062,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900062,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900062,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900063,,kl_plugin,none,6.119702769695131e-17
2-2-4,A3_bursty_u_on_y,t3,2000,900063,,kl_split,none,0.008443654598972422
2-2-4,A3_bursty_u_on_y,t3,2000,900063,,kl_crossfit,none,0.008440066478700261
2-2-4,A3_bursty_u_on_y,t3,2000,900063,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900063,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900063,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900063,,gtest,none,0.2573943416374087
2-2-4,A3_bursty_u_on_y,t3,2000,900064,,kl_plugin,none,1.7090411570182002e-05
2-2-4,A3_bursty_u_on_y,t3,2000,900064,,kl_split,none,0.0016728352736692029
2-2-4,A3_bursty_u_on_y,t3,2000,900064,,kl_crossfit,none,0.0018597177165829808
2-2-4,A3_bursty_u_on_y,t3,2000,900064,,cf1_margin,none,0.004126398822186683
2-2-4,A3_bursty_u_on_y,t3,2000,900064,,slack_plugin,none,0.008252797644373311
2-2-4,A3_bursty_u_on_y,t3,2000,900064,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900064,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900065,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900065,,kl_split,none,51.986038541995896
2-2-4,A3_bursty_u_on_y,t3,2000,900065,,kl_crossfit,none,51.986038541995896
2-2-4,A3_bursty_u_on_y,t3,2000,900065,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900065,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900065,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900065,,gtest,none,31.6290204489287
2-2-4,A3_bursty_u_on_y,t3,2000,900066,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900066,,kl_split,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900066,,kl_crossfit,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900066,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900066,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900066,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900066,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900067,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900067,,kl_split,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900067,,kl_crossfit,none,0.34657359027997264
2-2-4,A3_bursty_u_on_y,t3,2000,900067,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900067,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900067,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900067,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900068,,kl_plugin,none,6.0290835200925e-17
2-2-4,A3_bursty_u_on_y,t3,2000,900068,,kl_split,none,5.394619249733451e-05
2-2-4,A3_bursty_u_on_y,t3,2000,900068,,kl_crossfit,none,5.394998407962071e-05
2-2-4,A3_bursty_u_on_y,t3,2000,900068,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900068,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900068,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900068,,gtest,none,748.805888206303
2-2-4,A3_bursty_u_on_y,t3,2000,900069,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900069,,kl_split,none,0.0010931929917968042
2-2-4,A3_bursty_u_on_y,t3,2000,900069,,kl_crossfit,none,0.0010935917556919167
2-2-4,A3_bursty_u_on_y,t3,2000,900069,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900069,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900069,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900069,,gtest,none,301.7571927698291
2-2-4,A3_bursty_u_on_y,t3,2000,900070,,kl_plugin,none,8.326672684688674e-17
2-2-4,A3_bursty_u_on_y,t3,2000,900070,,kl_split,none,0.05889961602148941
2-2-4,A3_bursty_u_on_y,t3,2000,900070,,kl_crossfit,none,0.05777036310880224
2-2-4,A3_bursty_u_on_y,t3,2000,900070,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900070,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900070,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900070,,gtest,none,83.8848058913556
2-2-4,A3_bursty_u_on_y,t3,2000,900071,,kl_plugin,none,0.42222345812654255
2-2-4,A3_bursty_u_on_y,t3,2000,900071,,kl_split,none,0.41002901938153213
2-2-4,A3_bursty_u_on_y,t3,2000,900071,,kl_crossfit,none,0.4230960857498478
2-2-4,A3_bursty_u_on_y,t3,2000,900071,,cf1_margin,none,0.4914914914914915
2-2-4,A3_bursty_u_on_y,t3,2000,900071,,slack_plugin,none,0.982982982982983
2-2-4,A3_bursty_u_on_y,t3,2000,900071,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900071,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900072,,kl_plugin,none,1.7023726239618914e-05
2-2-4,A3_bursty_u_on_y,t3,2000,900072,,kl_split,none,0.00029924913514208645
2-2-4,A3_bursty_u_on_y,t3,2000,900072,,kl_crossfit,none,0.00033465026054174327
2-2-4,A3_bursty_u_on_y,t3,2000,900072,,cf1_margin,none,0.004125741485750178
2-2-4,A3_bursty_u_on_y,t3,2000,900072,,slack_plugin,none,0.008251482971500357
2-2-4,A3_bursty_u_on_y,t3,2000,900072,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900072,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900073,,kl_plugin,none,6.068524225994908e-17
2-2-4,A3_bursty_u_on_y,t3,2000,900073,,kl_split,none,0.03965357297170477
2-2-4,A3_bursty_u_on_y,t3,2000,900073,,kl_crossfit,none,0.03957104850657839
2-2-4,A3_bursty_u_on_y,t3,2000,900073,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900073,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900073,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900073,,gtest,none,684.99516392946
2-2-4,A3_bursty_u_on_y,t3,2000,900074,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900074,,kl_split,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900074,,kl_crossfit,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900074,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900074,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900074,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900074,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900075,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900075,,kl_split,none,0.00349018399866458
2-2-4,A3_bursty_u_on_y,t3,2000,900075,,kl_crossfit,none,0.0034951746640831884
2-2-4,A3_bursty_u_on_y,t3,2000,900075,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900075,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900075,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900075,,gtest,none,1244.2396223013816
2-2-4,A3_bursty_u_on_y,t3,2000,900076,,kl_plugin,none,0.007087251767194734
2-2-4,A3_bursty_u_on_y,t3,2000,900076,,kl_split,none,0.036082561833383986
2-2-4,A3_bursty_u_on_y,t3,2000,900076,,kl_crossfit,none,0.048520265006190916
2-2-4,A3_bursty_u_on_y,t3,2000,900076,,cf1_margin,none,0.08384562841530052
2-2-4,A3_bursty_u_on_y,t3,2000,900076,,slack_plugin,none,0.16769125683060115
2-2-4,A3_bursty_u_on_y,t3,2000,900076,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900076,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900077,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900077,,kl_split,none,0.004118964666244104
2-2-4,A3_bursty_u_on_y,t3,2000,900077,,kl_crossfit,none,0.0041181929319392095
2-2-4,A3_bursty_u_on_y,t3,2000,900077,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900077,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900077,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900077,,gtest,none,269.8509647946589
2-2-4,A3_bursty_u_on_y,t3,2000,900078,,kl_plugin,none,2.6727967915589953e-05
2-2-4,A3_bursty_u_on_y,t3,2000,900078,,kl_split,none,0.0002715444067071873
2-2-4,A3_bursty_u_on_y,t3,2000,900078,,kl_crossfit,none,0.0004376890921439138
2-2-4,A3_bursty_u_on_y,t3,2000,900078,,cf1_margin,none,0.0051679586563307955
2-2-4,A3_bursty_u_on_y,t3,2000,900078,,slack_plugin,none,0.010335917312661536
2-2-4,A3_bursty_u_on_y,t3,2000,900078,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900078,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900079,,kl_plugin,none,5.758346372926384e-17
2-2-4,A3_bursty_u_on_y,t3,2000,900079,,kl_split,none,0.0009289434029955291
2-2-4,A3_bursty_u_on_y,t3,2000,900079,,kl_crossfit,none,0.0009290067421510832
2-2-4,A3_bursty_u_on_y,t3,2000,900079,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900079,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900079,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900079,,gtest,none,0.2891437570608648
2-2-4,A3_bursty_u_on_y,t3,2000,900080,,kl_plugin,none,5.885184237857525e-17
2-2-4,A3_bursty_u_on_y,t3,2000,900080,,kl_split,none,0.0010646656523092511
2-2-4,A3_bursty_u_on_y,t3,2000,900080,,kl_crossfit,none,0.0010649945031554302
2-2-4,A3_bursty_u_on_y,t3,2000,900080,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900080,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900080,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900080,,gtest,none,81.69169785671963
2-2-4,A3_bursty_u_on_y,t3,2000,900081,,kl_plugin,none,4.853761760987988e-05
2-2-4,A3_bursty_u_on_y,t3,2000,900081,,kl_split,none,0.0181519103757824
2-2-4,A3_bursty_u_on_y,t3,2000,900081,,kl_crossfit,none,0.01736608684062077
2-2-4,A3_bursty_u_on_y,t3,2000,900081,,cf1_margin,none,0.006966849247279416
2-2-4,A3_bursty_u_on_y,t3,2000,900081,,slack_plugin,none,0.013933698494558944
2-2-4,A3_bursty_u_on_y,t3,2000,900081,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900081,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900082,,kl_plugin,none,0.44817112839609924
2-2-4,A3_bursty_u_on_y,t3,2000,900082,,kl_split,none,0.4618425131920385
2-2-4,A3_bursty_u_on_y,t3,2000,900082,,kl_crossfit,none,0.4489563083480475
2-2-4,A3_bursty_u_on_y,t3,2000,900082,,cf1_margin,none,0.515015015015015
2-2-4,A3_bursty_u_on_y,t3,2000,900082,,slack_plugin,none,1.03003003003003
2-2-4,A3_bursty_u_on_y,t3,2000,900082,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900082,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900083,,kl_plugin,none,6.377059587812318e-17
2-2-4,A3_bursty_u_on_y,t3,2000,900083,,kl_split,none,0.005502144281140105
2-2-4,A3_bursty_u_on_y,t3,2000,900083,,kl_crossfit,none,0.005510263382652456
2-2-4,A3_bursty_u_on_y,t3,2000,900083,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900083,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900083,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900083,,gtest,none,2737.1056769414076
2-2-4,A3_bursty_u_on_y,t3,2000,900084,,kl_plugin,none,0.0001460622551482712
2-2-4,A3_bursty_u_on_y,t3,2000,900084,,kl_split,none,0.02372770964083018
2-2-4,A3_bursty_u_on_y,t3,2000,900084,,kl_crossfit,none,0.021736409346816137
2-2-4,A3_bursty_u_on_y,t3,2000,900084,,cf1_margin,none,0.012084592145015116
2-2-4,A3_bursty_u_on_y,t3,2000,900084,,slack_plugin,none,0.024169184290030232
2-2-4,A3_bursty_u_on_y,t3,2000,900084,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900084,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900085,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900085,,kl_split,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900085,,kl_crossfit,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900085,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900085,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900085,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900085,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900086,,kl_plugin,none,6.70960871403899e-17
2-2-4,A3_bursty_u_on_y,t3,2000,900086,,kl_split,none,0.0006084121714514876
2-2-4,A3_bursty_u_on_y,t3,2000,900086,,kl_crossfit,none,0.0006079193371928242
2-2-4,A3_bursty_u_on_y,t3,2000,900086,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900086,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900086,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900086,,gtest,none,2157.1053659882014
2-2-4,A3_bursty_u_on_y,t3,2000,900087,,kl_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900087,,kl_split,none,0.006744591643424391
2-2-4,A3_bursty_u_on_y,t3,2000,900087,,kl_crossfit,none,0.006738839570237784
2-2-4,A3_bursty_u_on_y,t3,2000,900087,,cf1_margin,none,1.0
2-2-4,A3_bursty_u_on_y,t3,2000,900087,,slack_plugin,none,1.0
2-2-4,A3_bursty_u_on_y,t3,2000,900087,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900087,,gtest,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900088,,kl_plugin,none,6.196593625814827e-17
2-2-4,A3_bursty_u_on_y,t3,2000,900088,,kl_split,none,0.09832802784610864
2-2-4,A3_bursty_u_on_y,t3,2000,900088,,kl_crossfit,none,0.10001040052596019
2-2-4,A3_bursty_u_on_y,t3,2000,900088,,cf1_margin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900088,,slack_plugin,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900088,,gm_battery,none,0.0
2-2-4,A3_bursty_u_on_y,t3,2000,900088,,gtest,none,188.547567768028
2-2-4,A3_bursty_u_on_y,t3,2000,900089,,kl_plugin,none,0.0
