n,d,noise,kind,b,seed,method,stat_obs
8000,5,t3,conf_nonlin,0.4,500000,k1,0.02072743984706571
8000,5,t3,conf_nonlin,0.4,500000,k2,0.1350104216722258
8000,5,t3,conf_nonlin,0.4,500000,hsic,0.002217336965876318
8000,5,t3,conf_nonlin,0.4,500001,k1,0.03895451173497888
8000,5,t3,conf_nonlin,0.4,500001,k2,0.16078253394503383
8000,5,t3,conf_nonlin,0.4,500001,hsic,0.005143951430789541
8000,5,t3,conf_nonlin,0.4,500002,k1,0.031092761525872925
8000,5,t3,conf_nonlin,0.4,500002,k2,0.19093438640141647
8000,5,t3,conf_nonlin,0.4,500002,hsic,0.0044249828356699656
8000,5,t3,conf_nonlin,0.4,500003,k1,0.027543359149447832
8000,5,t3,conf_nonlin,0.4,500003,k2,0.14427075905597386
8000,5,t3,conf_nonlin,0.4,500003,hsic,0.000376409754687131
8000,5,t3,conf_nonlin,0.4,500004,k1,0.02225708840894569
8000,5,t3,conf_nonlin,0.4,500004,k2,0.1614161263896117
8000,5,t3,conf_nonlin,0.4,500004,hsic,0.0031710172936807186
8000,5,t3,conf_nonlin,0.4,500005,k1,0.029472284347106026
8000,5,t3,conf_nonlin,0.4,500005,k2,0.15677252959254648
8000,5,t3,conf_nonlin,0.4,500005,hsic,0.001355442903660965
8000,5,t3,conf_nonlin,0.4,500006,k1,0.025534232667734247
8000,5,t3,conf_nonlin,0.4,500006,k2,0.12602117055487125
8000,5,t3,conf_nonlin,0.4,500006,hsic,0.002034019111058627
8000,5,t3,conf_nonlin,0.4,500007,k1,0.03410877826422709
8000,5,t3,conf_nonlin,0.4,500007,k2,0.22734527958098008
8000,5,t3,conf_nonlin,0.4,500007,hsic,0.001596153964059249
8000,5,t3,conf_nonlin,0.4,500008,k1,0.033986643899555524
8000,5,t3,conf_nonlin,0.4,500008,k2,0.3246414795429415
8000,5,t3,conf_nonlin,0.4,500008,hsic,0.003657858409957359
8000,5,t3,conf_nonlin,0.4,500009,k1,0.037252099937180594
8000,5,t3,conf_nonlin,0.4,500009,k2,0.22557814021204342
8000,5,t3,conf_nonlin,0.4,500009,hsic,0.00022398304019706784
8000,5,t3,conf_nonlin,0.4,500010,k1,0.027849379351339687
8000,5,t3,conf_nonlin,0.4,500010,k2,0.13792846987416357
8000,5,t3,conf_nonlin,0.4,500010,hsic,0.0038205430464939676
8000,5,t3,conf_nonlin,0.4,500011,k1,0.029502588723855472
8000,5,t3,conf_nonlin,0.4,500011,k2,0.289311230209642
8000,5,t3,conf_nonlin,0.4,500011,hsic,0.0019586871948929926
8000,5,t3,conf_nonlin,0.4,500012,k1,0.02572703144390942
8000,5,t3,conf_nonlin,0.4,500012,k2,0.13305064596549337
8000,5,t3,conf_nonlin,0.4,500012,hsic,0.0035930377295045135
8000,5,t3,conf_nonlin,0.4,500013,k1,0.029473606496598137
8000,5,t3,conf_nonlin,0.4,500013,k2,0.14632255195407515
8000,5,t3,conf_nonlin,0.4,500013,hsic,0.0018529176607211056
8000,5,t3,conf_nonlin,0.4,500014,k1,0.01922006501510487
8000,5,t3,conf_nonlin,0.4,500014,k2,0.3146371325211487
8000,5,t3,conf_nonlin,0.4,500014,hsic,0.005359689332480032
8000,5,t3,conf_nonlin,0.4,500015,k1,0.029889535915895382
8000,5,t3,conf_nonlin,0.4,500015,k2,0.14985729584479932
8000,5,t3,conf_nonlin,0.4,500015,hsic,0.002038999200042885
8000,5,t3,conf_nonlin,0.4,500016,k1,0.02656899496491172
8000,5,t3,conf_nonlin,0.4,500016,k2,0.1421418992511878
8000,5,t3,conf_nonlin,0.4,500016,hsic,0.0018621441349319827
8000,5,t3,conf_nonlin,0.4,500017,k1,0.0242565831818925
8000,5,t3,conf_nonlin,0.4,500017,k2,0.1791654441388783
8000,5,t3,conf_nonlin,0.4,500017,hsic,5.3977092483234655e-05
8000,5,t3,conf_nonlin,0.4,500018,k1,0.05795499546561789
8000,5,t3,conf_nonlin,0.4,500018,k2,0.19591402136874717
8000,5,t3,conf_nonlin,0.4,500018,hsic,0.0012830680969633218
8000,5,t3,conf_nonlin,0.4,500019,k1,0.020467455262563106
8000,5,t3,conf_nonlin,0.4,500019,k2,0.1933337799416294
8000,5,t3,conf_nonlin,0.4,500019,hsic,0.002207223629666174
8000,5,t3,conf_nonlin,0.4,500020,k1,0.037535585824971185
8000,5,t3,conf_nonlin,0.4,500020,k2,0.2020469990507219
8000,5,t3,conf_nonlin,0.4,500020,hsic,0.0048192693171936855
