cell,tail,family,rho,n,seed,dt_stats_s,stat,engine,stat_obs
2-2-5,none,mixture,0.6,500,800000,0.007447225994837936,kl_plugin,none,0.06581118207515754
2-2-5,none,mixture,0.6,500,800000,0.007447225994837936,kl_split,none,0.2827993474734891
2-2-5,none,mixture,0.6,500,800000,0.007447225994837936,kl_crossfit,none,1.00434471130666
2-2-5,none,mixture,0.6,500,800000,0.007447225994837936,cf1_margin,none,0.2534693812067832
2-2-5,none,mixture,0.6,500,800000,0.007447225994837936,slack_plugin,none,0.5069387624135664
2-2-5,none,mixture,0.6,500,800000,0.007447225994837936,gm_battery,none,0.0
2-2-5,none,mixture,0.6,500,800000,0.007447225994837936,gtest,none,212.12422329147563
2-2-5,none,mixture,0.6,500,800001,0.006229466001968831,kl_plugin,none,0.12248734586197964
2-2-5,none,mixture,0.6,500,800001,0.006229466001968831,kl_split,none,0.2272196917664157
2-2-5,none,mixture,0.6,500,800001,0.006229466001968831,kl_crossfit,none,0.225027852100616
2-2-5,none,mixture,0.6,500,800001,0.006229466001968831,cf1_margin,none,0.33974358974358976
2-2-5,none,mixture,0.6,500,800001,0.006229466001968831,slack_plugin,none,0.6794871794871796
2-2-5,none,mixture,0.6,500,800001,0.006229466001968831,gm_battery,none,0.0
2-2-5,none,mixture,0.6,500,800001,0.006229466001968831,gtest,none,208.70902926018795
2-2-5,none,mixture,0.6,500,800002,0.007900327000243124,kl_plugin,none,0.08419561002443467
2-2-5,none,mixture,0.6,500,800002,0.007900327000243124,kl_split,none,0.813662763570896
2-2-5,none,mixture,0.6,500,800002,0.007900327000243124,kl_crossfit,none,0.5677022250895054
2-2-5,none,mixture,0.6,500,800002,0.007900327000243124,cf1_margin,none,0.28494580489763155
2-2-5,none,mixture,0.6,500,800002,0.007900327000243124,slack_plugin,none,0.5698916097952632
2-2-5,none,mixture,0.6,500,800002,0.007900327000243124,gm_battery,none,0.0
2-2-5,none,mixture,0.6,500,800002,0.007900327000243124,gtest,none,200.52960775813935
2-2-5,none,mixture,0.6,500,800003,0.0072709180021774955,kl_plugin,none,0.13671653741680925
2-2-5,none,mixture,0.6,500,800003,0.0072709180021774955,kl_split,none,1.698403730194454
2-2-5,none,mixture,0.6,500,800003,0.0072709180021774955,kl_crossfit,none,1.014629261772975
2-2-5,none,mixture,0.6,500,800003,0.0072709180021774955,cf1_margin,none,0.36078381147540983
2-2-5,none,mixture,0.6,500,800003,0.0072709180021774955,slack_plugin,none,0.7215676229508197
2-2-5,none,mixture,0.6,500,800003,0.0072709180021774955,gm_battery,none,0.0
2-2-5,none,mixture,0.6,500,800003,0.0072709180021774955,gtest,none,203.0343118449699
2-2-5,none,mixture,0.6,500,800004,0.009672483000031207,kl_plugin,none,0.09695356436404783
2-2-5,none,mixture,0.6,500,800004,0.009672483000031207,kl_split,none,0.3427669580787927
2-2-5,none,mixture,0.6,500,800004,0.009672483000031207,kl_crossfit,none,1.1121091188748213
2-2-5,none,mixture,0.6,500,800004,0.009672483000031207,cf1_margin,none,0.3073130122950821
2-2-5,none,mixture,0.6,500,800004,0.009672483000031207,slack_plugin,none,0.614626024590164
2-2-5,none,mixture,0.6,500,800004,0.009672483000031207,gm_battery,none,0.0
2-2-5,none,mixture,0.6,500,800004,0.009672483000031207,gtest,none,186.51229566123385
2-2-5,none,mixture,0.6,500,800005,0.010663446999387816,kl_plugin,none,0.14175293203351408
2-2-5,none,mixture,0.6,500,800005,0.010663446999387816,kl_split,none,0.35906904777405474
2-2-5,none,mixture,0.6,500,800005,0.010663446999387816,kl_crossfit,none,0.3364878147794437
2-2-5,none,mixture,0.6,500,800005,0.010663446999387816,cf1_margin,none,0.365562403697997
2-2-5,none,mixture,0.6,500,800005,0.010663446999387816,slack_plugin,none,0.731124807395994
2-2-5,none,mixture,0.6,500,800005,0.010663446999387816,gm_battery,none,0.0
2-2-5,none,mixture,0.6,500,800005,0.010663446999387816,gtest,none,164.13754250751575
2-2-5,none,mixture,0.6,500,800006,0.010074612997414079,kl_plugin,none,0.08036105707623606
2-2-5,none,mixture,0.6,500,800006,0.010074612997414079,kl_split,none,0.32386409764069063
2-2-5,none,mixture,0.6,500,800006,0.010074612997414079,kl_crossfit,none,2.871230527724055
2-2-5,none,mixture,0.6,500,800006,0.010074612997414079,cf1_margin,none,0.2799999999999999
2-2-5,none,mixture,0.6,500,800006,0.010074612997414079,slack_plugin,none,0.5599999999999998
2-2-5,none,mixture,0.6,500,800006,0.010074612997414079,gm_battery,none,0.0
2-2-5,none,mixture,0.6,500,800006,0.010074612997414079,gtest,none,214.55574848262364
2-2-5,none,mixture,0.6,500,800007,0.006012092002492864,kl_plugin,none,0.09975628617670002
2-2-5,none,mixture,0.6,500,800007,0.006012092002492864,kl_split,none,0.21914828731101654
2-2-5,none,mixture,0.6,500,800007,0.006012092002492864,kl_crossfit,none,0.4586189077497117
2-2-5,none,mixture,0.6,500,800007,0.006012092002492864,cf1_margin,none,0.3082609321749149
2-2-5,none,mixture,0.6,500,800007,0.006012092002492864,slack_plugin,none,0.6165218643498296
2-2-5,none,mixture,0.6,500,800007,0.006012092002492864,gm_battery,none,0.0
2-2-5,none,mixture,0.6,500,800007,0.006012092002492864,gtest,none,217.53175473454365
2-2-5,none,mixture,0.6,500,800008,0.006108180001319852,kl_plugin,none,0.1264687494569136
2-2-5,none,mixture,0.6,500,800008,0.006108180001319852,kl_split,none,2.186261999819677
2-2-5,none,mixture,0.6,500,800008,0.006108180001319852,kl_crossfit,none,1.2638310624454705
2-2-5,none,mixture,0.6,500,800008,0.006108180001319852,cf1_margin,none,0.351714646909155
2-2-5,none,mixture,0.6,500,800008,0.006108180001319852,slack_plugin,none,0.7034292938183099
2-2-5,none,mixture,0.6,500,800008,0.006108180001319852,gm_battery,none,0.0
2-2-5,none,mixture,0.6,500,800008,0.006108180001319852,gtest,none,219.9781043537759
2-2-5,none,mixture,0.6,500,800009,0.009092323998629581,kl_plugin,none,0.09795892112920457
2-2-5,none,mixture,0.6,500,800009,0.009092323998629581,kl_split,none,0.3359219551528863
2-2-5,none,mixture,0.6,500,800009,0.009092323998629581,kl_crossfit,none,0.30016913921315014
2-2-5,none,mixture,0.6,500,800009,0.009092323998629581,cf1_margin,none,0.30689219247571653
2-2-5,none,mixture,0.6,500,800009,0.009092323998629581,slack_plugin,none,0.6137843849514328
2-2-5,none,mixture,0.6,500,800009,0.009092323998629581,gm_battery,none,0.0
2-2-5,none,mixture,0.6,500,800009,0.009092323998629581,gtest,none,168.82312685701424
2-2-5,none,mixture,0.6,500,800010,0.00790778199734632,kl_plugin,none,0.14253158520457465
