cell,kind,tail,n,seed,arm,feas_contam,stat,engine,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
2-2-8,u_on_y,none,1000,700000,clean,,kl_plugin,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,none,1000,700000,clean,,kl_split,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,none,1000,700000,clean,,kl_crossfit,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,none,1000,700000,clean,,cf1_margin,para_boot,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,none,1000,700000,clean,,slack_plugin,para_boot,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,none,1000,700000,clean,,gm_battery,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,none,1000,700000,clean,,gtest,para_boot,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,none,1000,700000,clean,,kl_plugin,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,none,1000,700000,clean,,gm_battery,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,none,1000,700000,clean,,gtest,crt_cond,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-2-8,u_on_y,none,1000,700001,clean,,kl_plugin,para_boot,99,0.0005727880835836429,0.012271775497022595,0.004061253393545072,0.0035844547271833595,0.0034754894193575053,0.0034543681361963625,0.0033206055228140047,0.003234531045869845,0.002908022372069625,0.002826605814588889,0.002702237527385992,0.0026110126888001343,0.002599667997103705,0.0024972311904683867,0.0023381166607170274,0.002139982324676267,0.0019500680430948707,0.0018945422210979376,0.0018683885141233952,0.0017879004659607407,0.0016620255189980261
2-2-8,u_on_y,none,1000,700001,clean,,kl_split,para_boot,99,0.0005720155541233743,0.03909399534177155,0.03667980304351587,0.03577814555959263,0.029486320041194142,0.022959837723850685,0.020091404948601843,0.018950170948472483,0.018276707313649304,0.01750359216013872,0.017320046833119537,0.01723898530088333,0.017221874470368548,0.016491971232111435,0.016193418266879298,0.014497997969452864,0.014155598068442729,0.014078111326516207,0.01399750380990862,0.013221050063896386,0.01236458192330954
2-2-8,u_on_y,none,1000,700001,clean,,kl_crossfit,para_boot,99,0.0018450040327325258,0.03705033050089558,0.0344944637092138,0.034466461253272185,0.024719880367557664,0.021521949869791446,0.0189153974868405,0.01889117972823655,0.017720329522331997,0.017707719939250806,0.017526302689798656,0.016307936564380718,0.016179006590219952,0.015980500071032362,0.015779240909380973,0.01519008840518396,0.01513994955916518,0.015057335042565886,0.013241787007102712,0.012948741796466628,0.012423851325845163
