n,d,noise,kind,b,seed,method,stat_obs
8000,3,t3,conf_nonlin,0.8,500000,k1,0.020439113662460873
8000,3,t3,conf_nonlin,0.8,500000,k2,0.1359062368090435
8000,3,t3,conf_nonlin,0.8,500000,hsic,0.002085376681909306
8000,3,t3,conf_nonlin,0.8,500001,k1,0.03826568975290168
8000,3,t3,conf_nonlin,0.8,500001,k2,0.17217993436719195
8000,3,t3,conf_nonlin,0.8,500001,hsic,0.004727214472695809
8000,3,t3,conf_nonlin,0.8,500002,k1,0.03085005501942817
8000,3,t3,conf_nonlin,0.8,500002,k2,0.2076576481597
8000,3,t3,conf_nonlin,0.8,500002,hsic,0.004226284740901416
8000,3,t3,conf_nonlin,0.8,500003,k1,0.027360971231261133
8000,3,t3,conf_nonlin,0.8,500003,k2,0.14411070192885853
8000,3,t3,conf_nonlin,0.8,500003,hsic,0.0006438110367066327
8000,3,t3,conf_nonlin,0.8,500004,k1,0.02245307631996596
8000,3,t3,conf_nonlin,0.8,500004,k2,0.1767063090989589
8000,3,t3,conf_nonlin,0.8,500004,hsic,0.002991055970772611
8000,3,t3,conf_nonlin,0.8,500005,k1,0.029201461351392344
8000,3,t3,conf_nonlin,0.8,500005,k2,0.16373666705976042
8000,3,t3,conf_nonlin,0.8,500005,hsic,0.0011114619384248862
8000,3,t3,conf_nonlin,0.8,500006,k1,0.02595361317844236
8000,3,t3,conf_nonlin,0.8,500006,k2,0.11828685480516321
8000,3,t3,conf_nonlin,0.8,500006,hsic,0.0018142604338405508
8000,3,t3,conf_nonlin,0.8,500007,k1,0.03330692933850299
8000,3,t3,conf_nonlin,0.8,500007,k2,0.20953980455556162
8000,3,t3,conf_nonlin,0.8,500007,hsic,0.0013352417809371906
8000,3,t3,conf_nonlin,0.8,500008,k1,0.0349304971621095
8000,3,t3,conf_nonlin,0.8,500008,k2,0.26960574496762235
8000,3,t3,conf_nonlin,0.8,500008,hsic,0.003371155186113463
8000,3,t3,conf_nonlin,0.8,500009,k1,0.037941899024187875
8000,3,t3,conf_nonlin,0.8,500009,k2,0.22979912929478993
8000,3,t3,conf_nonlin,0.8,500009,hsic,0.0005537625421441247
8000,3,t3,conf_nonlin,0.8,500010,k1,0.02815865086129976
8000,3,t3,conf_nonlin,0.8,500010,k2,0.12811967512690312
8000,3,t3,conf_nonlin,0.8,500010,hsic,0.00360742272073906
8000,3,t3,conf_nonlin,0.8,500011,k1,0.030870364123541938
8000,3,t3,conf_nonlin,0.8,500011,k2,0.28156528409370196
8000,3,t3,conf_nonlin,0.8,500011,hsic,0.0016990061270330948
8000,3,t3,conf_nonlin,0.8,500012,k1,0.025675873430712648
8000,3,t3,conf_nonlin,0.8,500012,k2,0.1259030361833799
8000,3,t3,conf_nonlin,0.8,500012,hsic,0.00340184388281576
8000,3,t3,conf_nonlin,0.8,500013,k1,0.029849622697879497
8000,3,t3,conf_nonlin,0.8,500013,k2,0.15007616849854213
8000,3,t3,conf_nonlin,0.8,500013,hsic,0.0016361611653274146
8000,3,t3,conf_nonlin,0.8,500014,k1,0.019365233017854533
8000,3,t3,conf_nonlin,0.8,500014,k2,0.30031936806871395
8000,3,t3,conf_nonlin,0.8,500014,hsic,0.005186611197136622
8000,3,t3,conf_nonlin,0.8,500015,k1,0.029806221481447848
8000,3,t3,conf_nonlin,0.8,500015,k2,0.1527622488622061
8000,3,t3,conf_nonlin,0.8,500015,hsic,0.0018288470658524589
8000,3,t3,conf_nonlin,0.8,500016,k1,0.02623344287563356
8000,3,t3,conf_nonlin,0.8,500016,k2,0.1190936714826974
8000,3,t3,conf_nonlin,0.8,500016,hsic,0.0016601307670528072
8000,3,t3,conf_nonlin,0.8,500017,k1,0.023840169753795437
8000,3,t3,conf_nonlin,0.8,500017,k2,0.17207785206345902
8000,3,t3,conf_nonlin,0.8,500017,hsic,0.00039376823110151235
