adv_id,n,d,noise,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
B1_selection_trunc,5000,2,gauss,900042,k2,0.05,99,0.058749078715872795,0.1824832391446966,0.17141920858403917,0.15208715134374853,0.15181954763064856,0.13810457499943252,0.1345079884766697,0.12567237835743392,0.12358055062525115,0.12201883163052073,0.11431144111705546,0.11384846504360974,0.11363911960995458,0.11344744729883734,0.11151623218810167,0.11071526502610733,0.11041297062607663,0.11036087518162412,0.10869265876843157,0.10827641269771328,0.1069831826451659
B1_selection_trunc,5000,2,gauss,900042,hsic,0.0,99,0.0005187099871940318,0.003693232843456143,0.00289492430197873,0.002293879969786541,0.002177155248289494,0.0020806783373008043,0.00203761760164676,0.0017515590233256521,0.0016804440579268867,0.001656896603799467,0.0016041108316059162,0.0015860295411558793,0.0015403764651108287,0.001380414797416533,0.0013464802415969327,0.0013081534731321665,0.0012842415339266956,0.0012735380454989246,0.0012396809356143889,0.0011940091216243445,0.001184914521224039
B1_selection_trunc,5000,2,gauss,900043,k1,0.05,99,0.004191316905068021,0.01508203511601569,0.014868235177145528,0.013250557659674422,0.012975083485421424,0.012046223921315602,0.01116003363983109,0.011082949542687959,0.011029943136961706,0.010963349505652142,0.010916721381422856,0.010793738041979695,0.010458566892481813,0.010326634551422575,0.010264531199837057,0.010051855532245302,0.009856812842841456,0.009643649367490514,0.00954996174399192,0.009419609860462308,0.009400517982389944
B1_selection_trunc,5000,2,gauss,900043,k2,0.05,99,0.04802672117177823,0.20831388912532028,0.16616191340582054,0.14785203510019895,0.14229911261602474,0.14137086004753716,0.13605726676185068,0.13533880561303474,0.1335706600280312,0.13187062059140367,0.12917000856172375,0.12864949439409032,0.12705868996219846,0.12685682430853254,0.12138432113287886,0.12130822369118512,0.11810128833942835,0.11788442263052723,0.11379092921595937,0.11344191736237957,0.11069562838402054
B1_selection_trunc,5000,2,gauss,900043,hsic,0.0,99,0.00046277613175625394,0.003729604327089921,0.002642985252821621,0.002519657712190995,0.0024745106608776643,0.0022152160396220894,0.0018920311049722268,0.0018751292575331362,0.0017415997156133161,0.001663573909222334,0.0016253423504972453,0.0016081060792167237,0.0014990808927903764,0.001495608180539059,0.0014848374533938578,0.0014425736894998764,0.0014300511185884326,0.0014244711877879415,0.0014176165018600063,0.0013922344588698145,0.0013541313969516423
B1_selection_trunc,5000,2,gauss,900044,k1,0.05,99,0.0022557921953486604,0.013683714902077537,0.01307803199969182,0.012624678900456598,0.012287244638895412,0.012214341133560458,0.01201641960947919,0.01161257534504001,0.011432350617634923,0.011406386966624549,0.011262031506073078,0.01122984368390112,0.010950332394595308,0.010780318863055416,0.010698102844041602,0.010449321082621088,0.010440661488828495,0.01032253889769863,0.010293435885788793,0.010269450571565475,0.010093818376692099
B1_selection_trunc,5000,2,gauss,900044,k2,0.05,99,0.05268640351510599,0.23266687726809884,0.22165943057031973,0.21611909291510992,0.2089470201584439,0.1974398326777708,0.17524335205654729,0.16158659000403655,0.1561637626595722,0.138902501585617,0.13541989879299987,0.1317669020017419,0.13068520621600105,0.12613217587942835,0.12233509044475271,0.12189476615942005,0.11431620117757801,0.11084457073482244,0.11008511483571932,0.10921920497013393,0.10778105672491699
B1_selection_trunc,5000,2,gauss,900044,hsic,0.0,99,0.00031036911132997227,0.002797200257538219,0.002536293451012214,0.002370754794458092,0.002196071307619897,0.0021022953355611176,0.002087884728541288,0.002042158501015412,0.002037038154419598,0.0018943248591524445,0.0016131444738449383,0.0015749273344939693,0.0014963747426357992,0.0014845208408086695,0.0014723317955404062,0.0014477563047413696,0.0014397103758542538,0.0014166433808021567,0.0013665796621714023,0.001323772735053069,0.0013144197886827943
B1_selection_trunc,5000,2,gauss,900045,k1,0.05,99,0.0029539734250080274,0.01555874268929891,0.012627147157338703,0.01229961892886633,0.011641177519113644,0.011207724965205168,0.010990837892578376,0.010777730279519226,0.010386883507094602,0.010185402221113526,0.010062209021401425,0.00988121846608947,0.009569615517812102,0.009255418359253809,0.009086543266435099,0.0089465484365997,0.008937628268824716,0.008727839776794588,0.008585816793811096,0.008545563924708843,0.008329117554650378
B1_selection_trunc,5000,2,gauss,900045,k2,0.05,99,0.05233423084489866,0.1955624394372104,0.19428001743663226,0.17183524297596797,0.16253215636979662,0.15907250509032764,0.15864168885632696,0.15614325931354223,0.13539240998146668,0.13485080424975057,0.13461859399670192,0.13438715202218424,0.12217241893241383,0.12063643600871057,0.12006819807253898,0.11595191485747623,0.1156937133786848,0.1139612459119663,0.110223895142277,0.10973378169412017,0.10756576111263388
B1_selection_trunc,5000,2,gauss,900045,hsic,0.0,99,0.0012962867722302852,0.003805885682229819,0.0029143777537679848,0.0026587623188516524,0.0024922420743461425,0.0024442752593232114,0.0024336531625145565,0.002403412561252575,0.0023733361767807482,0.002347724158865061,0.0023463576981200256,0.0023457722823329655,0.002314171661263209,0.0023137787293241786,0.002275469389982989,0.002218379296140052,0.002132954311039114,0.002098164056362879,0.002081014893090749,0.0020283382674730517,0.002027205994090852
B1_selection_trunc,5000,2,gauss,900046,k1,0.05,99,0.003379806444133049,0.014878649900103236,0.014712553258443006,0.013384980734418184,0.013050693783496436,0.01281457930301455,0.012809003629058568,0.01163160470623481,0.01159506634606311,0.0114921445771341,0.011127048030615705,0.01104079481969511,0.010755154235863262,0.010745968620682667,0.010355928192606889,0.010335192231649248,0.009989473973993412,0.009941899551860867,0.009683178199327513,0.009516073289783766,0.009494697400109997
B1_selection_trunc,5000,2,gauss,900046,k2,0.05,99,0.09222642209875247,0.21555910853255086,0.17458434303470616,0.17071255618046294,0.1674348053346381,0.16435917999488947,0.16374828068782613,0.16151025900367855,0.15903827100413215,0.14555386365998124,0.1428490226889288,0.14111483285417686,0.13325419988598167,0.13056636447414655,0.1293360083023175,0.12733853224197447,0.12720777068689723,0.12525479704343337,0.12394781589128319,0.12088855431364894,0.11378723847795448
B1_selection_trunc,5000,2,gauss,900046,hsic,0.0,99,0.0010231995930051977,0.0035851406770985124,0.0032091276220696414,0.0030180798973657203,0.0028644133837766985,0.0028206859140777647,0.0028066532721844773,0.0027939970363926045,0.0026804344195631847,0.0026446855777635717,0.002639373067348599,0.0025941707139624805,0.002446017857670782,0.002443887234497804,0.0024059752805037035,0.0023766179380274952,0.0023542127837160353,0.0022907822529872075,0.0022286242538551056,0.0022188387067850314,0.002167854671648991
