n,d,noise,kind,seed,method,trim,B,stat_obs,dt_boot_s,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
8000,5,gauss,null_gauss,400000,k1,0.0,49,0.003931938725906137,17.173202994999883,0.013267957357042226,0.013267957357042226,0.012632297530058234,0.012632297530058234,0.011214154151013234,0.011214154151013234,0.011088459784291294,0.011088459784291294,0.010996311317685747,0.010996311317685747,0.010985220672114715,0.010985220672114715,0.010890845975854657,0.010890845975854657,0.010546759609287082,0.010546759609287082,0.010213575683015064,0.010213575683015064,0.010128155976021014,0.010128155976021014
8000,5,gauss,null_gauss,400000,k1,0.01,49,0.0037788809335870255,17.173202994999883,0.013395715370879913,0.013395715370879913,0.01300763267331606,0.01300763267331606,0.012801119798618865,0.012801119798618865,0.01217714017794469,0.01217714017794469,0.011917935940779167,0.011917935940779167,0.011091507496758801,0.011091507496758801,0.010886474228930187,0.010886474228930187,0.010488199786024888,0.010488199786024888,0.010368875713658077,0.010368875713658077,0.010146820977458004,0.010146820977458004
8000,5,gauss,null_gauss,400000,k1,0.05,199,0.0035419330719755893,17.173202994999883,0.015518819058995659,0.013816407997494395,0.0127204044739746,0.012554415802606633,0.012338766873122409,0.012300037026974908,0.01197348913703955,0.011499909177913104,0.011410407829096303,0.011072979816870943,0.010915061588709696,0.010717650036607185,0.010572699042830758,0.010553556055884705,0.010419659990873353,0.010154205929595927,0.010059560709599569,0.009997444412749301,0.009916781828347765,0.009808584623657635
8000,5,gauss,null_gauss,400000,k2,0.0,49,0.07850284831964809,17.173202994999883,0.2347986304736849,0.2347986304736849,0.22620147669924925,0.22620147669924925,0.19180162060920555,0.19180162060920555,0.1713657157491092,0.1713657157491092,0.16242453922728334,0.16242453922728334,0.15556378601281992,0.15556378601281992,0.1474735593335546,0.1474735593335546,0.14364652818291057,0.14364652818291057,0.14337956330601134,0.14337956330601134,0.13998393071912646,0.13998393071912646
8000,5,gauss,null_gauss,400000,k2,0.01,49,0.07151234751580487,17.173202994999883,0.20036213345890466,0.20036213345890466,0.15087069551706592,0.15087069551706592,0.13604137452936724,0.13604137452936724,0.13445364743370197,0.13445364743370197,0.12668355135198417,0.12668355135198417,0.11984717264363809,0.11984717264363809,0.11854148086934159,0.11854148086934159,0.11529283840665105,0.11529283840665105,0.11349895463536484,0.11349895463536484,0.11308070519930885,0.11308070519930885
8000,5,gauss,null_gauss,400000,k2,0.05,199,0.07872146048348234,17.173202994999883,0.13862325793443214,0.13166684623097474,0.12106254642563177,0.11805445310409449,0.10846713957565585,0.101013357179764,0.09930690573782952,0.09552144248649926,0.09422960753468194,0.09132239575443869,0.08999027564806529,0.08971652989141317,0.08879538903086923,0.08702599981080339,0.08634380273095715,0.085591951264474,0.08530881437026208,0.08438578570039657,0.08337953489916423,0.0823741490643547
8000,5,gauss,null_gauss,400000,hsic,0.0,199,0.0005086785127030473,17.173202994999883,0.002928511404893551,0.002769395854041209,0.002723449690599137,0.0025690092543756227,0.0025435311412495745,0.0025217368249878702,0.0024599151439892468,0.00243217671526882,0.002399080631489594,0.002273965134089399,0.0022531069424731997,0.0022024899469906514,0.0021831990695129625,0.0021187380251934487,0.002079849645545545,0.0020476292529962056,0.0019358384660720744,0.0018744800805046932,0.0018698792920821944,0.0017926737378264701
8000,5,gauss,null_gauss,400001,k1,0.0,49,0.00867753056732501,16.99582232999819,0.012664773081971448,0.012664773081971448,0.012187408450251347,0.012187408450251347,0.01202159358439725,0.01202159358439725,0.011819644784675565,0.011819644784675565,0.011564990821271826,0.011564990821271826,0.011300251896757096,0.011300251896757096,0.010280071134412871,0.010280071134412871,0.0100765473771246,0.0100765473771246,0.010015180298493687,0.010015180298493687,0.009849661357608785,0.009849661357608785
8000,5,gauss,null_gauss,400001,k1,0.01,49,0.009138958780323447,16.99582232999819,0.011475410541670783,0.011475410541670783,0.011209962621086755,0.011209962621086755,0.010217272223316254,0.010217272223316254,0.0097894010962013,0.0097894010962013,0.009627513232727147,0.009627513232727147,0.009217018931789944,0.009217018931789944,0.009165521403087906,0.009165521403087906,0.008907381474088982,0.008907381474088982,0.008878650316973324,0.008878650316973324,0.008849748629163656,0.008849748629163656
8000,5,gauss,null_gauss,400001,k1,0.05,199,0.009276945277958193,16.99582232999819,0.020394550796863586,0.014750390186718199,0.011708045137289846,0.011532309141987551,0.011249318460030078,0.011178056792802149,0.010959340045447519,0.010592790943524166,0.01047320185210221,0.010332116059512786,0.010254992571931298,0.010178976087278024,0.010051241336460515,0.009843427271556293,0.009820293210253683,0.00978683457681706,0.009648104895765397,0.00959686150441652,0.009454434256134903,0.00940376488941519
8000,5,gauss,null_gauss,400001,k2,0.0,49,0.04532822986840933,16.99582232999819,0.23198159861365344,0.23198159861365344,0.16696949783768025,0.16696949783768025,0.1390216140136309,0.1390216140136309,0.13842261776970566,0.13842261776970566,0.1306487091920338,0.1306487091920338,0.12680155246010236,0.12680155246010236,0.12616520288621982,0.12616520288621982,0.12239714541055019,0.12239714541055019,0.12171020884855789,0.12171020884855789,0.11481150646806244,0.11481150646806244
8000,5,gauss,null_gauss,400001,k2,0.01,49,0.046121288220705416,16.99582232999819,0.1285908791337732,0.1285908791337732,0.1224362483931191,0.1224362483931191,0.12178442428671064,0.12178442428671064,0.11701244450457708,0.11701244450457708,0.11574398497034277,0.11574398497034277,0.11437159433629152,0.11437159433629152,0.11228223859228512,0.11228223859228512,0.10648470268111225,0.10648470268111225,0.1017219512555172,0.1017219512555172,0.09843083243166516,0.09843083243166516
8000,5,gauss,null_gauss,400001,k2,0.05,199,0.05294183404405759,16.99582232999819,0.17172715142211675,0.15832131144589837,0.14315021308838788,0.13982981423886887,0.12720732878791083,0.12407110445215887,0.11449366266525385,0.11263480532906,0.1101532406161832,0.10694008104311294,0.09988104710246991,0.09877009544067863,0.09703192666566055,0.09638912583719589,0.09458150754456714,0.09355810440798379,0.09060487948037144,0.09004724766813928,0.08738963245021956,0.08713630969420808
8000,5,gauss,null_gauss,400001,hsic,0.0,199,0.00039988237811263387,16.99582232999819,0.0043591373291967175,0.0034032031523977117,0.003201872647589887,0.0027656885891538838,0.002686648709447447,0.002635548625374197,0.0025302035090235776,0.002414534566471305,0.0023807590901210552,0.0023340242720519123,0.002308410150246388,0.0022267314117800246,0.0020267580898321283,0.0019532982587252973,0.0019357234183513085,0.0018737490418214207,0.0018446663715336485,0.0018083245451478952,0.0017459729488834644,0.0017189110124829
8000,5,gauss,null_gauss,400002,k1,0.0,49,0.004954020894482936,16.5677554579961,0.01564135244790854,0.01564135244790854,0.014841262793196863,0.014841262793196863,0.01360132844953954,0.01360132844953954,0.01269386052748811,0.01269386052748811,0.011018080042531797,0.011018080042531797,0.010267724384079968,0.010267724384079968,0.009805241679725518,0.009805241679725518,0.008991131899676374,0.008991131899676374,0.00884434317359073,0.00884434317359073,0.008658331423599175,0.008658331423599175
8000,5,gauss,null_gauss,400002,k1,0.01,49,0.004549223957225679,16.5677554579961,0.01310285114110421,0.01310285114110421,0.012830680903453073,0.012830680903453073,0.012761954041092594,0.012761954041092594,0.01242452380771819,0.01242452380771819,0.011775446493195063,0.011775446493195063,0.01172927234449428,0.01172927234449428,0.011120114276638171,0.011120114276638171,0.011070533679494066,0.011070533679494066,0.010778002751605897,0.010778002751605897,0.010449407318935289,0.010449407318935289
8000,5,gauss,null_gauss,400002,k1,0.05,199,0.0037030963703624797,16.5677554579961,0.016726887649522793,0.014941911142235087,0.013663042434969852,0.01309617184235179,0.012351186245051715,0.012150459967539717,0.01166069858083707,0.011606007369702964,0.01127306443032261,0.01110038557650117,0.010732869431185788,0.010239391479425097,0.010170608375766665,0.010046301563582882,0.009843564181199582,0.009771911701768499,0.009691640874768814,0.009669499730724507,0.009536039621589665,0.009492640764021787
8000,5,gauss,null_gauss,400002,k2,0.0,49,0.12509296699014275,16.5677554579961,0.21981566229273816,0.21981566229273816,0.21370919240325653,0.21370919240325653,0.19474773074633175,0.19474773074633175,0.18986707905347316,0.18986707905347316,0.18364417127116126,0.18364417127116126,0.17440868112066044,0.17440868112066044,0.16826852677529927,0.16826852677529927,0.16212880414512873,0.16212880414512873,0.16033555720279305,0.16033555720279305,0.15848746799051447,0.15848746799051447
8000,5,gauss,null_gauss,400002,k2,0.01,49,0.06851473232984107,16.5677554579961,0.22414731249053318,0.22414731249053318,0.18374216348893435,0.18374216348893435,0.15310992574449625,0.15310992574449625,0.14161099219356404,0.14161099219356404,0.132679886766407,0.132679886766407,0.13216313333575475,0.13216313333575475,0.12915010667026902,0.12915010667026902,0.12679223767084633,0.12679223767084633,0.12080332814662618,0.12080332814662618,0.1160902385141485,0.1160902385141485
8000,5,gauss,null_gauss,400002,k2,0.05,199,0.05527388837905321,16.5677554579961,0.16594216816465918,0.1424752557637958,0.126611865539652,0.12070979999501458,0.11405056796742123,0.10978827974206166,0.1082539942954284,0.1070221561458036,0.1035807695363196,0.10318856820419572,0.10131685375697067,0.10019340124739701,0.09877214875531351,0.09491173886906654,0.0934314397941829,0.09147225681999073,0.08930786890114589,0.08872636652819196,0.08681143648036865,0.08645439894018145
8000,5,gauss,null_gauss,400002,hsic,0.0,199,0.0017661942382394841,16.5677554579961,0.004597957823319041,0.004332284159595124,0.004035281392852252,0.0037925506727525134,0.0037308055797743477,0.0036046002232015205,0.003548275872848562,0.0034953999740045903,0.0034278499551810993,0.003252508583524011,0.003222008876287259,0.0032101646316762284,0.0031373699381557715,0.0030630243639311948,0.0029654100809206525,0.0029532111539694646,0.00293968462570044,0.002903545658420021,0.0028760458958126036,0.0028681277560675157
8000,5,gauss,null_gauss,400003,k1,0.0,49,0.006381556230962593,17.46933535899734,0.017306139364865247,0.017306139364865247,0.01197643176515606,0.01197643176515606,0.01146123341135552,0.01146123341135552,0.01067886333013135,0.01067886333013135,0.010559187260444913,0.010559187260444913,0.00991905973013607,0.00991905973013607,0.009289355748110295,0.009289355748110295,0.009033266494924086,0.009033266494924086,0.00873498623145863,0.00873498623145863,0.00857037686390727,0.00857037686390727
8000,5,gauss,null_gauss,400003,k1,0.01,49,0.006282853674492439,17.46933535899734,0.013700487581707721,0.013700487581707721,0.012921549810389288,0.012921549810389288,0.012262916919308364,0.012262916919308364,0.0119937315486357,0.0119937315486357,0.011972885392168897,0.011972885392168897,0.011071596937813122,0.011071596937813122,0.010877984229416326,0.010877984229416326,0.010812750573160335,0.010812750573160335,0.010519437177891167,0.010519437177891167,0.010220892857539576,0.010220892857539576
