n,d,noise,kind,b,seed,method,stat_obs
20000,3,gauss,conf_nonlin,0.6,500000,k1,0.009313386504800403
20000,3,gauss,conf_nonlin,0.6,500000,k2,0.07454502246160483
20000,3,gauss,conf_nonlin,0.6,500000,hsic,0.0033997154572440917
20000,3,gauss,conf_nonlin,0.6,500001,k1,0.006832430140119916
20000,3,gauss,conf_nonlin,0.6,500001,k2,0.08924117237453348
20000,3,gauss,conf_nonlin,0.6,500001,hsic,0.0036653199906906834
20000,3,gauss,conf_nonlin,0.6,500002,k1,0.010008714317390699
20000,3,gauss,conf_nonlin,0.6,500002,k2,0.04658797066020779
20000,3,gauss,conf_nonlin,0.6,500002,hsic,0.004401764223689866
20000,3,gauss,conf_nonlin,0.6,500003,k1,0.006765303948064738
20000,3,gauss,conf_nonlin,0.6,500003,k2,0.12466234768537747
20000,3,gauss,conf_nonlin,0.6,500003,hsic,0.0024380785897991602
20000,3,gauss,conf_nonlin,0.6,500004,k1,0.010011498125531149
20000,3,gauss,conf_nonlin,0.6,500004,k2,0.1370914753269224
20000,3,gauss,conf_nonlin,0.6,500004,hsic,0.003272073014452736
20000,3,gauss,conf_nonlin,0.6,500005,k1,0.010683840069450445
20000,3,gauss,conf_nonlin,0.6,500005,k2,0.06344598513998381
20000,3,gauss,conf_nonlin,0.6,500005,hsic,0.0036134939274640766
20000,3,gauss,conf_nonlin,0.6,500006,k1,0.01701741398785328
20000,3,gauss,conf_nonlin,0.6,500006,k2,0.04414781904832346
20000,3,gauss,conf_nonlin,0.6,500006,hsic,0.003812405972184332
20000,3,gauss,conf_nonlin,0.6,500007,k1,0.006841092275983063
20000,3,gauss,conf_nonlin,0.6,500007,k2,0.07584112760320699
20000,3,gauss,conf_nonlin,0.6,500007,hsic,0.00480139719682449
20000,3,gauss,conf_nonlin,0.6,500008,k1,0.009482720580970105
20000,3,gauss,conf_nonlin,0.6,500008,k2,0.12672290913144546
20000,3,gauss,conf_nonlin,0.6,500008,hsic,0.0027379498431688992
20000,3,gauss,conf_nonlin,0.6,500009,k1,0.005835767868399788
20000,3,gauss,conf_nonlin,0.6,500009,k2,0.10749060917877487
20000,3,gauss,conf_nonlin,0.6,500009,hsic,0.0029881018561563758
20000,3,gauss,conf_nonlin,0.6,500010,k1,0.013915017987485845
20000,3,gauss,conf_nonlin,0.6,500010,k2,0.07459515128843872
20000,3,gauss,conf_nonlin,0.6,500010,hsic,0.004886976896315039
20000,3,gauss,conf_nonlin,0.6,500011,k1,0.008084180860704504
20000,3,gauss,conf_nonlin,0.6,500011,k2,0.07169839690354488
20000,3,gauss,conf_nonlin,0.6,500011,hsic,0.0029723694828693594
20000,3,gauss,conf_nonlin,0.6,500012,k1,0.009930871411748754
20000,3,gauss,conf_nonlin,0.6,500012,k2,0.05879387676503415
20000,3,gauss,conf_nonlin,0.6,500012,hsic,0.0012472563258580788
20000,3,gauss,conf_nonlin,0.6,500013,k1,0.0070041911022739045
20000,3,gauss,conf_nonlin,0.6,500013,k2,0.07912745669747082
20000,3,gauss,conf_nonlin,0.6,500013,hsic,0.003969469616842987
20000,3,gauss,conf_nonlin,0.6,500014,k1,0.009889977089600488
20000,3,gauss,conf_nonlin,0.6,500014,k2,0.07777074888396115
20000,3,gauss,conf_nonlin,0.6,500014,hsic,0.0034261669507841858
20000,3,gauss,conf_nonlin,0.6,500015,k1,0.00840067374934017
20000,3,gauss,conf_nonlin,0.6,500015,k2,0.06721329535690755
20000,3,gauss,conf_nonlin,0.6,500015,hsic,0.004691433786367924
20000,3,gauss,conf_nonlin,0.6,500016,k1,0.01488594067502469
20000,3,gauss,conf_nonlin,0.6,500016,k2,0.06182251227238475
20000,3,gauss,conf_nonlin,0.6,500016,hsic,0.002606822990674592
20000,3,gauss,conf_nonlin,0.6,500017,k1,0.013395431650263467
20000,3,gauss,conf_nonlin,0.6,500017,k2,0.0662440246111234
20000,3,gauss,conf_nonlin,0.6,500017,hsic,0.004275227671594669
20000,3,gauss,conf_nonlin,0.6,500018,k1,0.010884565038416838
20000,3,gauss,conf_nonlin,0.6,500018,k2,0.05617914645438459
20000,3,gauss,conf_nonlin,0.6,500018,hsic,0.0013872319095760866
20000,3,gauss,conf_nonlin,0.6,500019,k1,0.009607652615837958
20000,3,gauss,conf_nonlin,0.6,500019,k2,0.06881829604744202
20000,3,gauss,conf_nonlin,0.6,500019,hsic,0.003493364021689905
20000,3,gauss,conf_nonlin,0.6,500020,k1,0.008546810433079921
20000,3,gauss,conf_nonlin,0.6,500020,k2,0.058993188489689825
20000,3,gauss,conf_nonlin,0.6,500020,hsic,0.004147067025821079
20000,3,gauss,conf_nonlin,0.6,500021,k1,0.0050206045498577545
20000,3,gauss,conf_nonlin,0.6,500021,k2,0.11840795364074534
20000,3,gauss,conf_nonlin,0.6,500021,hsic,0.0049257580498194425
20000,3,gauss,conf_nonlin,0.6,500022,k1,0.015241263129642912
20000,3,gauss,conf_nonlin,0.6,500022,k2,0.08408346964935615
20000,3,gauss,conf_nonlin,0.6,500022,hsic,0.0037836774731283365
20000,3,gauss,conf_nonlin,0.6,500023,k1,0.006891248791497939
20000,3,gauss,conf_nonlin,0.6,500023,k2,0.058382828892007785
20000,3,gauss,conf_nonlin,0.6,500023,hsic,0.003332138096562076
20000,3,gauss,conf_nonlin,0.6,500024,k1,0.011767334254407569
20000,3,gauss,conf_nonlin,0.6,500024,k2,0.08217002178759795
20000,3,gauss,conf_nonlin,0.6,500024,hsic,0.006158026565354622
20000,3,gauss,conf_nonlin,0.6,500025,k1,0.011037633680793468
20000,3,gauss,conf_nonlin,0.6,500025,k2,0.08262099105754005
20000,3,gauss,conf_nonlin,0.6,500025,hsic,0.00408174281500916
20000,3,gauss,conf_nonlin,0.6,500026,k1,0.0065626687882526236
20000,3,gauss,conf_nonlin,0.6,500026,k2,0.11666939261244028
20000,3,gauss,conf_nonlin,0.6,500026,hsic,0.003506887543609516
20000,3,gauss,conf_nonlin,0.6,500027,k1,0.006163399562438943
20000,3,gauss,conf_nonlin,0.6,500027,k2,0.06630818532740021
20000,3,gauss,conf_nonlin,0.6,500027,hsic,0.0039047441765398703
20000,3,gauss,conf_nonlin,0.6,500028,k1,0.01490858641659476
20000,3,gauss,conf_nonlin,0.6,500028,k2,0.031062023163793646
20000,3,gauss,conf_nonlin,0.6,500028,hsic,0.004270435119759387
20000,3,gauss,conf_nonlin,0.6,500029,k1,0.013734427068754163
20000,3,gauss,conf_nonlin,0.6,500029,k2,0.06781138508629662
20000,3,gauss,conf_nonlin,0.6,500029,hsic,0.003845431807404821
20000,3,gauss,conf_nonlin,0.6,500030,k1,0.00945166997054947
20000,3,gauss,conf_nonlin,0.6,500030,k2,0.07498099947395512
20000,3,gauss,conf_nonlin,0.6,500030,hsic,0.005273408151073072
20000,3,gauss,conf_nonlin,0.6,500031,k1,0.010936627286248557
20000,3,gauss,conf_nonlin,0.6,500031,k2,0.028804808308438838
20000,3,gauss,conf_nonlin,0.6,500031,hsic,0.004316552328940496
20000,3,gauss,conf_nonlin,0.6,500032,k1,0.006379019261210428
