adv_id,n,d,noise,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
B4_heavy_curvature,5000,2,t3,900000,k1,0.05,99,0.0029915649324755433,0.013472201175065868,0.012910751627155492,0.012516932015955495,0.012268364340343507,0.01188622493322744,0.01168468132807765,0.011570820992699238,0.011548682814283007,0.011546569884316793,0.011235096686492141,0.01072047775013929,0.01033879653149361,0.010086241918190852,0.01005518981803466,0.009931029203814612,0.009466049840132773,0.009464139066727384,0.009386435146805372,0.009159240564485582,0.009158948774737996
B4_heavy_curvature,5000,2,t3,900000,k2,0.05,99,0.08313579922113286,0.21376187831527343,0.1979253438339578,0.18696634789962,0.18510272299585329,0.17081566130092946,0.16845819881215318,0.16766439882331824,0.16055350065249516,0.16038231901065586,0.1565862354384181,0.15251580561246994,0.14960336639492433,0.1478724640142071,0.14691446764263436,0.14684750929398457,0.14598542784486998,0.1452417208587027,0.1382410719242351,0.13730173364619597,0.1362033133072122
B4_heavy_curvature,5000,2,t3,900000,hsic,0.0,99,0.0010216747163707273,0.007192916150749403,0.004486410001873809,0.004451609209683342,0.004356416639204435,0.004303528561533345,0.004235356358444209,0.003893006802347173,0.003847216955779838,0.0034775758734080426,0.0033686466091433255,0.0032994377335484786,0.0032734134849678634,0.0032561838239737627,0.0031196807203831547,0.0029510360432523307,0.0028895930322353964,0.002662788675450234,0.0026562441409544884,0.0026191745901632244,0.002500563923033149
B4_heavy_curvature,5000,2,t3,900001,k1,0.05,99,0.012548354204818701,0.017396816615421917,0.016984809729849837,0.01318846498417281,0.012568438495411227,0.012289698257211268,0.01199957765055426,0.011833256068202958,0.01148350425856104,0.01110550896511453,0.011102882463140729,0.010677425052653455,0.0105898084945375,0.010435959357669278,0.01038760440827513,0.010338504451075536,0.010323234104507417,0.010215429441056578,0.010129041826983154,0.009769438589683488,0.009588885394584912
B4_heavy_curvature,5000,2,t3,900001,k2,0.05,99,0.1830971320917503,0.2684918432453609,0.23899232871795184,0.22521623085703238,0.22053313957599954,0.21417457194121384,0.21161037274313177,0.19969097832646626,0.19368438724630896,0.18609630921953657,0.17287785841712336,0.1712600163330399,0.15961992746891293,0.15903750660965224,0.15774775518970374,0.1556106864118153,0.15336320402645123,0.15316183919008391,0.15071192431367744,0.1474998320456099,0.14246597365360092
B4_heavy_curvature,5000,2,t3,900001,hsic,0.0,99,0.0011762692075138479,0.006006362640918546,0.004758750047222954,0.004396489711415646,0.003983681075429913,0.0038513844392287742,0.003712920834600321,0.0036751573160456324,0.0034835644855264305,0.003473414945333497,0.0034313560543991982,0.003396974988300181,0.003361190518871235,0.0033545543465492906,0.0032866004138359314,0.0032670778585443877,0.0032659142133984395,0.0032364448562026793,0.003165867581021827,0.0029322681334699196,0.0028050073386619084
B4_heavy_curvature,5000,2,t3,900002,k1,0.05,99,0.009101740004084369,0.01429641999493636,0.0141814073490939,0.013565690385031304,0.013276628581228356,0.013212186601567089,0.01220848522480722,0.012135325459080137,0.012014856753542635,0.011382191082703996,0.011292025389685545,0.009923880964641918,0.009467564872746692,0.009439853465773362,0.009362703475873424,0.009335677567160583,0.009254956682346549,0.009135478150735565,0.009019037792303286,0.00897964354750369,0.008973942520612899
B4_heavy_curvature,5000,2,t3,900002,k2,0.05,99,0.18698969151876596,0.34206802078794124,0.25096659407724664,0.24977286731182965,0.23870954451409723,0.23766032644585486,0.23669787790522917,0.1825853772779861,0.17828598734484133,0.17644715637327266,0.16937753256857813,0.1689956984714888,0.1684492124098071,0.16224157378853787,0.16144235905003573,0.1603449545096999,0.15428486373526812,0.15072342137174075,0.14601023396117926,0.14456782297677076,0.14313663580811986
B4_heavy_curvature,5000,2,t3,900002,hsic,0.0,99,0.00012095291253213784,0.0046195528987138116,0.003533728138725345,0.0032666718876042658,0.003252827148010233,0.0032132658570743346,0.003179442631260466,0.003164273891503089,0.0030194263795110215,0.0029687308871343843,0.0029190977560504257,0.002889801608331812,0.002832969232105381,0.0028307533954048834,0.0028100431292179626,0.0026658451258433436,0.0026174533238292534,0.002584998204932438,0.002568414845413364,0.0025501628016423696,0.002454551626886729
B4_heavy_curvature,5000,2,t3,900003,k1,0.05,99,0.04946965274696513,0.017164245476300355,0.012784425238904995,0.01177572571654839,0.011728467586245794,0.011665036340146928,0.011607284378442384,0.011410332083360508,0.011314218707723533,0.011302210208031127,0.011283084986147718,0.010894011261042946,0.010618748261814526,0.010570092139836285,0.010343830679031885,0.009757858412818288,0.00960698211260691,0.009461824365559535,0.009293043136261003,0.00927974140468879,0.009214847605140908
