n,d,noise,kind,b,seed,method,stat_obs
20000,5,t3,conf_nonlin,0.8,500000,k1,0.02094957831702471
20000,5,t3,conf_nonlin,0.8,500000,k2,0.163684180497632
20000,5,t3,conf_nonlin,0.8,500000,hsic,0.00035660007684468295
20000,5,t3,conf_nonlin,0.8,500001,k1,0.025625016940365897
20000,5,t3,conf_nonlin,0.8,500001,k2,0.22632786694919724
20000,5,t3,conf_nonlin,0.8,500001,hsic,0.0028264035175346305
20000,5,t3,conf_nonlin,0.8,500002,k1,0.01793381076422551
20000,5,t3,conf_nonlin,0.8,500002,k2,0.18547623940502808
20000,5,t3,conf_nonlin,0.8,500002,hsic,0.0007361131274531672
20000,5,t3,conf_nonlin,0.8,500003,k1,0.024849282550700624
20000,5,t3,conf_nonlin,0.8,500003,k2,0.23726561812135363
20000,5,t3,conf_nonlin,0.8,500003,hsic,0.0005502272183925367
20000,5,t3,conf_nonlin,0.8,500004,k1,0.03273071696680585
20000,5,t3,conf_nonlin,0.8,500004,k2,0.18401247046147362
20000,5,t3,conf_nonlin,0.8,500004,hsic,0.003021336771440064
20000,5,t3,conf_nonlin,0.8,500005,k1,0.025416813332873267
20000,5,t3,conf_nonlin,0.8,500005,k2,0.16630713888869997
20000,5,t3,conf_nonlin,0.8,500005,hsic,0.0007420332012077136
20000,5,t3,conf_nonlin,0.8,500006,k1,0.02660420657587259
20000,5,t3,conf_nonlin,0.8,500006,k2,0.20398253368631242
20000,5,t3,conf_nonlin,0.8,500006,hsic,0.0029232437526428173
20000,5,t3,conf_nonlin,0.8,500007,k1,0.03000938245179785
20000,5,t3,conf_nonlin,0.8,500007,k2,0.17864487604206622
20000,5,t3,conf_nonlin,0.8,500007,hsic,0.0030877090076746093
20000,5,t3,conf_nonlin,0.8,500008,k1,0.023754909926361978
20000,5,t3,conf_nonlin,0.8,500008,k2,0.20742171216587552
20000,5,t3,conf_nonlin,0.8,500008,hsic,0.0025693684079808217
20000,5,t3,conf_nonlin,0.8,500009,k1,0.02546860656257577
20000,5,t3,conf_nonlin,0.8,500009,k2,0.17851271118238204
20000,5,t3,conf_nonlin,0.8,500009,hsic,0.002667277343662501
20000,5,t3,conf_nonlin,0.8,500010,k1,0.03324139902920398
20000,5,t3,conf_nonlin,0.8,500010,k2,0.1801837761972469
20000,5,t3,conf_nonlin,0.8,500010,hsic,0.003769726481310147
20000,5,t3,conf_nonlin,0.8,500011,k1,0.030619225991227128
20000,5,t3,conf_nonlin,0.8,500011,k2,0.1539841133495018
20000,5,t3,conf_nonlin,0.8,500011,hsic,0.0015027623325598793
20000,5,t3,conf_nonlin,0.8,500012,k1,0.027260985769081314
20000,5,t3,conf_nonlin,0.8,500012,k2,0.26042844247233893
20000,5,t3,conf_nonlin,0.8,500012,hsic,0.00228655326549841
20000,5,t3,conf_nonlin,0.8,500013,k1,0.01998319393675141
20000,5,t3,conf_nonlin,0.8,500013,k2,0.16232800347867332
20000,5,t3,conf_nonlin,0.8,500013,hsic,0.0019753406281910833
20000,5,t3,conf_nonlin,0.8,500014,k1,0.023129141857808233
20000,5,t3,conf_nonlin,0.8,500014,k2,0.23008214633390317
20000,5,t3,conf_nonlin,0.8,500014,hsic,0.004120177017081903
20000,5,t3,conf_nonlin,0.8,500015,k1,0.031254881843707394
20000,5,t3,conf_nonlin,0.8,500015,k2,0.1520073139594584
20000,5,t3,conf_nonlin,0.8,500015,hsic,0.0010901839059446739
20000,5,t3,conf_nonlin,0.8,500016,k1,0.049121446868453655
20000,5,t3,conf_nonlin,0.8,500016,k2,0.2293483678746568
20000,5,t3,conf_nonlin,0.8,500016,hsic,0.0014798855850647887
20000,5,t3,conf_nonlin,0.8,500017,k1,0.049518405474521354
20000,5,t3,conf_nonlin,0.8,500017,k2,0.2047570312425316
20000,5,t3,conf_nonlin,0.8,500017,hsic,0.0017568662098067065
20000,5,t3,conf_nonlin,0.8,500018,k1,0.02528165501586921
20000,5,t3,conf_nonlin,0.8,500018,k2,0.16630234098545815
20000,5,t3,conf_nonlin,0.8,500018,hsic,0.005392431655983358
20000,5,t3,conf_nonlin,0.8,500019,k1,0.02222659007109229
20000,5,t3,conf_nonlin,0.8,500019,k2,0.1484821721246481
20000,5,t3,conf_nonlin,0.8,500019,hsic,0.00129829095828163
20000,5,t3,conf_nonlin,0.8,500020,k1,0.03167425732750262
20000,5,t3,conf_nonlin,0.8,500020,k2,0.33677080073461374
20000,5,t3,conf_nonlin,0.8,500020,hsic,0.002716200003489707
20000,5,t3,conf_nonlin,0.8,500021,k1,0.028841204263252762
20000,5,t3,conf_nonlin,0.8,500021,k2,0.15482282277229895
20000,5,t3,conf_nonlin,0.8,500021,hsic,0.003999857236719681
20000,5,t3,conf_nonlin,0.8,500022,k1,0.034321012941628704
20000,5,t3,conf_nonlin,0.8,500022,k2,0.2944676585268981
20000,5,t3,conf_nonlin,0.8,500022,hsic,0.0014950642525310808
20000,5,t3,conf_nonlin,0.8,500023,k1,0.03207430489342433
20000,5,t3,conf_nonlin,0.8,500023,k2,0.12913807584975118
20000,5,t3,conf_nonlin,0.8,500023,hsic,0.003138121837022946
20000,5,t3,conf_nonlin,0.8,500024,k1,0.035050968775275027
20000,5,t3,conf_nonlin,0.8,500024,k2,0.20907840221940677
20000,5,t3,conf_nonlin,0.8,500024,hsic,0.0021934380566682064
20000,5,t3,conf_nonlin,0.8,500025,k1,0.03764112320044255
20000,5,t3,conf_nonlin,0.8,500025,k2,0.2778703480461001
20000,5,t3,conf_nonlin,0.8,500025,hsic,0.0029855887997086044
20000,5,t3,conf_nonlin,0.8,500026,k1,0.019819336216571837
20000,5,t3,conf_nonlin,0.8,500026,k2,0.14308940482629415
20000,5,t3,conf_nonlin,0.8,500026,hsic,0.001042167250466542
20000,5,t3,conf_nonlin,0.8,500027,k1,0.028629018000835282
20000,5,t3,conf_nonlin,0.8,500027,k2,0.16704076133560136
20000,5,t3,conf_nonlin,0.8,500027,hsic,0.0017905423549384586
20000,5,t3,conf_nonlin,0.8,500028,k1,0.026700602487652936
20000,5,t3,conf_nonlin,0.8,500028,k2,0.16698492957845976
20000,5,t3,conf_nonlin,0.8,500028,hsic,0.00041385421540043817
20000,5,t3,conf_nonlin,0.8,500029,k1,0.03777506901433092
20000,5,t3,conf_nonlin,0.8,500029,k2,0.1756147457606732
20000,5,t3,conf_nonlin,0.8,500029,hsic,0.0026643072197018005
20000,5,t3,conf_nonlin,0.8,500030,k1,0.01946716619180011
20000,5,t3,conf_nonlin,0.8,500030,k2,0.12170353517503762
20000,5,t3,conf_nonlin,0.8,500030,hsic,0.003098162010306945
20000,5,t3,conf_nonlin,0.8,500031,k1,0.03008287821618394
20000,5,t3,conf_nonlin,0.8,500031,k2,0.1949758906689568
20000,5,t3,conf_nonlin,0.8,500031,hsic,0.0017333315528055295
20000,5,t3,conf_nonlin,0.8,500032,k1,0.03275215305623713
20000,5,t3,conf_nonlin,0.8,500032,k2,0.20159432855032808
20000,5,t3,conf_nonlin,0.8,500032,hsic,0.005598728189492653
20000,5,t3,conf_nonlin,0.8,500033,k1,0.019932104923100158
20000,5,t3,conf_nonlin,0.8,500033,k2,0.18490231591875353
20000,5,t3,conf_nonlin,0.8,500033,hsic,0.00019564370196857713
20000,5,t3,conf_nonlin,0.8,500034,k1,0.034809704121715024
20000,5,t3,conf_nonlin,0.8,500034,k2,0.216695738772549
20000,5,t3,conf_nonlin,0.8,500034,hsic,0.0028422125063607855
20000,5,t3,conf_nonlin,0.8,500035,k1,0.03294505780261636
20000,5,t3,conf_nonlin,0.8,500035,k2,0.19503127110756693
20000,5,t3,conf_nonlin,0.8,500035,hsic,0.004252737445115309
20000,5,t3,conf_nonlin,0.8,500036,k1,0.024639088182235147
20000,5,t3,conf_nonlin,0.8,500036,k2,0.12324963048911143
20000,5,t3,conf_nonlin,0.8,500036,hsic,0.0034425717198964833
20000,5,t3,conf_nonlin,0.8,500037,k1,0.0421075476308036
20000,5,t3,conf_nonlin,0.8,500037,k2,0.2551115060802175
20000,5,t3,conf_nonlin,0.8,500037,hsic,0.002370317494071584
20000,5,t3,conf_nonlin,0.8,500038,k1,0.026233321217671524
20000,5,t3,conf_nonlin,0.8,500038,k2,0.15966476943409189
20000,5,t3,conf_nonlin,0.8,500038,hsic,0.004728993216506253
20000,5,t3,conf_nonlin,0.8,500039,k1,0.021035739707245593
20000,5,t3,conf_nonlin,0.8,500039,k2,0.15449674721713516
20000,5,t3,conf_nonlin,0.8,500039,hsic,0.0037396994493822354
20000,5,t3,conf_nonlin,0.8,500040,k1,0.01934655819329545
20000,5,t3,conf_nonlin,0.8,500040,k2,0.1337749329357985
20000,5,t3,conf_nonlin,0.8,500040,hsic,0.002957862888681818
20000,5,t3,conf_nonlin,0.8,500041,k1,0.038217303182035645
20000,5,t3,conf_nonlin,0.8,500041,k2,0.15201112035574155
20000,5,t3,conf_nonlin,0.8,500041,hsic,0.0018752422825896113
20000,5,t3,conf_nonlin,0.8,500042,k1,0.032083437315129304
20000,5,t3,conf_nonlin,0.8,500042,k2,0.15064916964645855
20000,5,t3,conf_nonlin,0.8,500042,hsic,0.002377683387096622
20000,5,t3,conf_nonlin,0.8,500043,k1,0.024709795105815502
20000,5,t3,conf_nonlin,0.8,500043,k2,0.3003239711351857
20000,5,t3,conf_nonlin,0.8,500043,hsic,0.0006157452815494066
20000,5,t3,conf_nonlin,0.8,500044,k1,0.024677271688974822
20000,5,t3,conf_nonlin,0.8,500044,k2,0.29768419575065774
20000,5,t3,conf_nonlin,0.8,500044,hsic,0.00532600203335675
20000,5,t3,conf_nonlin,0.8,500045,k1,0.01696916663648962
20000,5,t3,conf_nonlin,0.8,500045,k2,0.20248488681676563
20000,5,t3,conf_nonlin,0.8,500045,hsic,0.0027829273523603546
20000,5,t3,conf_nonlin,0.8,500046,k1,0.03271009836625105
20000,5,t3,conf_nonlin,0.8,500046,k2,0.16323146008842285
20000,5,t3,conf_nonlin,0.8,500046,hsic,0.0004054956144888069
