n,d,noise,kind,b,seed,method,stat_obs
8000,5,gauss,conf_lin,0.2,500000,k1,0.005244351439471662
8000,5,gauss,conf_lin,0.2,500000,k2,0.042149135501292644
8000,5,gauss,conf_lin,0.2,500000,hsic,0.0015420374671682295
8000,5,gauss,conf_lin,0.2,500001,k1,0.003846856399363996
8000,5,gauss,conf_lin,0.2,500001,k2,0.029337565724010767
8000,5,gauss,conf_lin,0.2,500001,hsic,0.0021267961370526564
8000,5,gauss,conf_lin,0.2,500002,k1,0.006576792156691935
8000,5,gauss,conf_lin,0.2,500002,k2,0.07646912753595608
8000,5,gauss,conf_lin,0.2,500002,hsic,0.0010486182942515997
8000,5,gauss,conf_lin,0.2,500003,k1,0.006021150081756077
8000,5,gauss,conf_lin,0.2,500003,k2,0.03297912941176057
8000,5,gauss,conf_lin,0.2,500003,hsic,0.002619289161799581
8000,5,gauss,conf_lin,0.2,500004,k1,0.007204835730877823
8000,5,gauss,conf_lin,0.2,500004,k2,0.06397440255023416
8000,5,gauss,conf_lin,0.2,500004,hsic,0.0013791960143078018
8000,5,gauss,conf_lin,0.2,500005,k1,0.004584302428990772
8000,5,gauss,conf_lin,0.2,500005,k2,0.06580344578013093
8000,5,gauss,conf_lin,0.2,500005,hsic,0.0011476949471976496
8000,5,gauss,conf_lin,0.2,500006,k1,0.006793901591943152
8000,5,gauss,conf_lin,0.2,500006,k2,0.07697144641919898
8000,5,gauss,conf_lin,0.2,500006,hsic,0.0015463086652756093
8000,5,gauss,conf_lin,0.2,500007,k1,0.004044199721389252
8000,5,gauss,conf_lin,0.2,500007,k2,0.021729497624593457
8000,5,gauss,conf_lin,0.2,500007,hsic,0.0005664046693376492
8000,5,gauss,conf_lin,0.2,500008,k1,0.004039065203615744
8000,5,gauss,conf_lin,0.2,500008,k2,0.04394546523787318
8000,5,gauss,conf_lin,0.2,500008,hsic,6.746759435789586e-05
8000,5,gauss,conf_lin,0.2,500009,k1,0.005648164690652435
8000,5,gauss,conf_lin,0.2,500009,k2,0.06700670337284599
8000,5,gauss,conf_lin,0.2,500009,hsic,0.000976741558331887
8000,5,gauss,conf_lin,0.2,500010,k1,0.003570446622514045
8000,5,gauss,conf_lin,0.2,500010,k2,0.0432970645004945
8000,5,gauss,conf_lin,0.2,500010,hsic,0.0007257940230275026
8000,5,gauss,conf_lin,0.2,500011,k1,0.0032310884180036803
8000,5,gauss,conf_lin,0.2,500011,k2,0.07764558639920885
8000,5,gauss,conf_lin,0.2,500011,hsic,0.003208206478181045
8000,5,gauss,conf_lin,0.2,500012,k1,0.00442061896854995
8000,5,gauss,conf_lin,0.2,500012,k2,0.10912001289596523
8000,5,gauss,conf_lin,0.2,500012,hsic,0.0021472058372761153
8000,5,gauss,conf_lin,0.2,500013,k1,0.006745315401252672
8000,5,gauss,conf_lin,0.2,500013,k2,0.03750539629791608
