n,d,noise,kind,b,seed,method,stat_obs
20000,5,gauss,conf_lin,0.8,500000,k1,0.0038181506455791103
20000,5,gauss,conf_lin,0.8,500000,k2,0.040431971053135146
20000,5,gauss,conf_lin,0.8,500000,hsic,0.0006075865662743957
20000,5,gauss,conf_lin,0.8,500001,k1,0.0019899695331936362
20000,5,gauss,conf_lin,0.8,500001,k2,0.061603350811791434
20000,5,gauss,conf_lin,0.8,500001,hsic,0.0013156689152200249
20000,5,gauss,conf_lin,0.8,500002,k1,0.004217191589450997
20000,5,gauss,conf_lin,0.8,500002,k2,0.033224062106576475
20000,5,gauss,conf_lin,0.8,500002,hsic,0.002146174377514987
20000,5,gauss,conf_lin,0.8,500003,k1,0.004508186112583967
20000,5,gauss,conf_lin,0.8,500003,k2,0.03443488600932924
20000,5,gauss,conf_lin,0.8,500003,hsic,0.001808645939723867
20000,5,gauss,conf_lin,0.8,500004,k1,0.004932617821951424
20000,5,gauss,conf_lin,0.8,500004,k2,0.06172064896187542
20000,5,gauss,conf_lin,0.8,500004,hsic,0.0006886685715453071
20000,5,gauss,conf_lin,0.8,500005,k1,0.006600362529886383
20000,5,gauss,conf_lin,0.8,500005,k2,0.04581609029724829
20000,5,gauss,conf_lin,0.8,500005,hsic,0.0010360455843258327
20000,5,gauss,conf_lin,0.8,500006,k1,0.011211761300572443
20000,5,gauss,conf_lin,0.8,500006,k2,0.029685999843240024
20000,5,gauss,conf_lin,0.8,500006,hsic,0.0005694960465203096
20000,5,gauss,conf_lin,0.8,500007,k1,0.0026473500864905297
20000,5,gauss,conf_lin,0.8,500007,k2,0.02665818603285722
20000,5,gauss,conf_lin,0.8,500007,hsic,0.0013558426137755713
20000,5,gauss,conf_lin,0.8,500008,k1,0.01279295648574863
20000,5,gauss,conf_lin,0.8,500008,k2,0.061027415687917995
20000,5,gauss,conf_lin,0.8,500008,hsic,0.0018462048741837848
20000,5,gauss,conf_lin,0.8,500009,k1,0.005358188383462359
20000,5,gauss,conf_lin,0.8,500009,k2,0.06898374352936784
20000,5,gauss,conf_lin,0.8,500009,hsic,5.0987880462786614e-05
20000,5,gauss,conf_lin,0.8,500010,k1,0.010612581868556514
20000,5,gauss,conf_lin,0.8,500010,k2,0.05806034814278591
20000,5,gauss,conf_lin,0.8,500010,hsic,0.000980273634933027
20000,5,gauss,conf_lin,0.8,500011,k1,0.005164853411459114
20000,5,gauss,conf_lin,0.8,500011,k2,0.027983589432530893
20000,5,gauss,conf_lin,0.8,500011,hsic,0.0006400030640146875
20000,5,gauss,conf_lin,0.8,500012,k1,0.01322746726477142
20000,5,gauss,conf_lin,0.8,500012,k2,0.03672477766368344
20000,5,gauss,conf_lin,0.8,500012,hsic,0.002793420969176587
20000,5,gauss,conf_lin,0.8,500013,k1,0.004938968061274807
20000,5,gauss,conf_lin,0.8,500013,k2,0.035706795641659225
20000,5,gauss,conf_lin,0.8,500013,hsic,0.0001356693785592301
20000,5,gauss,conf_lin,0.8,500014,k1,0.0054798708108818595
20000,5,gauss,conf_lin,0.8,500014,k2,0.04451992638552083
20000,5,gauss,conf_lin,0.8,500014,hsic,0.0012986940769666958
20000,5,gauss,conf_lin,0.8,500015,k1,0.004240155997380368
20000,5,gauss,conf_lin,0.8,500015,k2,0.02200510471668992
20000,5,gauss,conf_lin,0.8,500015,hsic,0.0008335098912173835
20000,5,gauss,conf_lin,0.8,500016,k1,0.00915125807015249
20000,5,gauss,conf_lin,0.8,500016,k2,0.024008712475713047
20000,5,gauss,conf_lin,0.8,500016,hsic,0.0009277513187830852
20000,5,gauss,conf_lin,0.8,500017,k1,0.006082089139848756
20000,5,gauss,conf_lin,0.8,500017,k2,0.023998339318854454
20000,5,gauss,conf_lin,0.8,500017,hsic,0.0022464305798567574
20000,5,gauss,conf_lin,0.8,500018,k1,0.0050801940198110795
20000,5,gauss,conf_lin,0.8,500018,k2,0.018670337299868042
20000,5,gauss,conf_lin,0.8,500018,hsic,0.0029315489405545465
20000,5,gauss,conf_lin,0.8,500019,k1,0.004395950965658257
20000,5,gauss,conf_lin,0.8,500019,k2,0.022338272070158982
20000,5,gauss,conf_lin,0.8,500019,hsic,0.0011319602102275307
20000,5,gauss,conf_lin,0.8,500020,k1,0.0074682845866897996
20000,5,gauss,conf_lin,0.8,500020,k2,0.04649322342472227
20000,5,gauss,conf_lin,0.8,500020,hsic,0.00039505643307346903
20000,5,gauss,conf_lin,0.8,500021,k1,0.006015574292699499
20000,5,gauss,conf_lin,0.8,500021,k2,0.04697431831920102
20000,5,gauss,conf_lin,0.8,500021,hsic,0.0002250676274369416
20000,5,gauss,conf_lin,0.8,500022,k1,0.006370044247391404
20000,5,gauss,conf_lin,0.8,500022,k2,0.027440507694183595
20000,5,gauss,conf_lin,0.8,500022,hsic,0.001290661315140759
20000,5,gauss,conf_lin,0.8,500023,k1,0.0060355470259456645
20000,5,gauss,conf_lin,0.8,500023,k2,0.017930113213820296
20000,5,gauss,conf_lin,0.8,500023,hsic,0.0003807546172727983
20000,5,gauss,conf_lin,0.8,500024,k1,0.008149152594092657
20000,5,gauss,conf_lin,0.8,500024,k2,0.0375260066573882
20000,5,gauss,conf_lin,0.8,500024,hsic,0.002023440806964204
20000,5,gauss,conf_lin,0.8,500025,k1,0.004270781493359688
20000,5,gauss,conf_lin,0.8,500025,k2,0.04961359026834718
20000,5,gauss,conf_lin,0.8,500025,hsic,0.0002386076728281769
20000,5,gauss,conf_lin,0.8,500026,k1,0.005729494894912035
20000,5,gauss,conf_lin,0.8,500026,k2,0.03930189756544401
20000,5,gauss,conf_lin,0.8,500026,hsic,0.00023857869228206
20000,5,gauss,conf_lin,0.8,500027,k1,0.003995723628659964
20000,5,gauss,conf_lin,0.8,500027,k2,0.023251814467115335
20000,5,gauss,conf_lin,0.8,500027,hsic,0.0006263419193422531
20000,5,gauss,conf_lin,0.8,500028,k1,0.0058411592956569836
20000,5,gauss,conf_lin,0.8,500028,k2,0.047182149790594624
20000,5,gauss,conf_lin,0.8,500028,hsic,0.0013644863784693887
20000,5,gauss,conf_lin,0.8,500029,k1,0.00721570044515385
20000,5,gauss,conf_lin,0.8,500029,k2,0.033412128775449766
20000,5,gauss,conf_lin,0.8,500029,hsic,0.00013083091719760304
20000,5,gauss,conf_lin,0.8,500030,k1,0.006604822570576152
20000,5,gauss,conf_lin,0.8,500030,k2,0.02260555733211069
20000,5,gauss,conf_lin,0.8,500030,hsic,0.0001175701423851315
20000,5,gauss,conf_lin,0.8,500031,k1,0.008726761612899425
20000,5,gauss,conf_lin,0.8,500031,k2,0.023975539212860542
20000,5,gauss,conf_lin,0.8,500031,hsic,0.0011832683772291408
20000,5,gauss,conf_lin,0.8,500032,k1,0.002432123015393195
20000,5,gauss,conf_lin,0.8,500032,k2,0.026804802672219206
20000,5,gauss,conf_lin,0.8,500032,hsic,0.0003860902414100666
20000,5,gauss,conf_lin,0.8,500033,k1,0.0066732751569335
20000,5,gauss,conf_lin,0.8,500033,k2,0.040558495276233925
20000,5,gauss,conf_lin,0.8,500033,hsic,0.0008294458326958699
20000,5,gauss,conf_lin,0.8,500034,k1,0.007781802488373901
20000,5,gauss,conf_lin,0.8,500034,k2,0.0805488433125482
20000,5,gauss,conf_lin,0.8,500034,hsic,0.0011680813745214766
20000,5,gauss,conf_lin,0.8,500035,k1,0.005599009445207748
20000,5,gauss,conf_lin,0.8,500035,k2,0.02426584528196899
20000,5,gauss,conf_lin,0.8,500035,hsic,0.0012036906546667354
20000,5,gauss,conf_lin,0.8,500036,k1,0.006255678757709493
20000,5,gauss,conf_lin,0.8,500036,k2,0.08931025409054497
20000,5,gauss,conf_lin,0.8,500036,hsic,0.0004532949798819199
20000,5,gauss,conf_lin,0.8,500037,k1,0.006130864451785234
20000,5,gauss,conf_lin,0.8,500037,k2,0.041758079072285355
20000,5,gauss,conf_lin,0.8,500037,hsic,6.846785522627998e-05
20000,5,gauss,conf_lin,0.8,500038,k1,0.005325433109656719
20000,5,gauss,conf_lin,0.8,500038,k2,0.018977340764648683
20000,5,gauss,conf_lin,0.8,500038,hsic,5.517167365331161e-05
20000,5,gauss,conf_lin,0.8,500039,k1,0.006478903036977179
20000,5,gauss,conf_lin,0.8,500039,k2,0.016677732198879577
20000,5,gauss,conf_lin,0.8,500039,hsic,0.002075827244797072
20000,5,gauss,conf_lin,0.8,500040,k1,0.006982483867971845
20000,5,gauss,conf_lin,0.8,500040,k2,0.03689368230326026
20000,5,gauss,conf_lin,0.8,500040,hsic,0.001410811000420584
20000,5,gauss,conf_lin,0.8,500041,k1,0.009001598574772007
