n,d,noise,kind,seed,method,trim,B,stat_obs,dt_boot_s,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
8000,2,t3,null_nonparam,400000,k1,0.05,199,0.005243420113635211,11.324744706995261,0.013612299143647255,0.012862991047538741,0.011662325157371534,0.011402979507232347,0.011295845334656995,0.011126028014213918,0.011038016285949692,0.010703529871696538,0.010445932218200338,0.010230362004399751,0.009851795774682204,0.009566202025384829,0.009383218727564424,0.00925456103628719,0.009148857384982834,0.009139515746603544,0.008953804216228156,0.008733807786666326,0.00869076132583313,0.008591947130173527
8000,2,t3,null_nonparam,400000,k2,0.05,199,0.09953854516040653,11.324744706995261,0.2507702442877553,0.19314660618930443,0.17400656184928676,0.17073904812124097,0.16922028458499838,0.16830487327771082,0.16501369090931822,0.161718162871943,0.16128842161947352,0.15530755893133696,0.15304615542275105,0.14726136725708466,0.13910418704676886,0.13724812606651027,0.13340960641250244,0.13092698225496063,0.12950444340230688,0.12583652849830945,0.12517591653673804,0.12411929813697119
8000,2,t3,null_nonparam,400000,hsic,0.0,199,0.002435512465459012,11.324744706995261,0.0064177342551564,0.006205758194444424,0.005913447276042826,0.005776588750858117,0.005736620328310531,0.0056458794984343245,0.005610391370980301,0.005478332257153223,0.005008480278111868,0.004985125852855173,0.004968484180504032,0.0048662133119913124,0.004836709657893229,0.0047639771481595245,0.004713578317658295,0.004690445623265578,0.004623433174949923,0.004567359898290477,0.004521009636116599,0.004423290961217683
8000,2,t3,null_nonparam,400001,k1,0.05,199,0.006018722146471589,11.909177978996013,0.013948358920247372,0.013655502258904773,0.012890746766172523,0.012301924489949156,0.012123061156739667,0.011894515874972034,0.011511345613991586,0.011080348989685906,0.010855482184900733,0.010690340950313293,0.010559717665614587,0.01050635827255475,0.010413838685097598,0.010359001373853371,0.010211473221207967,0.01007737578559953,0.01004209867174266,0.009891837644093626,0.00982508301238283,0.00972892086830579
8000,2,t3,null_nonparam,400001,k2,0.05,199,0.0735147404540888,11.909177978996013,0.21916385945656125,0.2028359225669193,0.19553924883028964,0.1756619077872636,0.17417159024295548,0.1720455546038697,0.16349125727976088,0.15746669590960075,0.15115221335696513,0.1501839043925796,0.1486326887156197,0.14819050220832786,0.14299343654872446,0.13922812410620602,0.13199781128753446,0.1306499717795352,0.1280150169244597,0.12590433957681682,0.12421409672718818,0.12264574601326189
8000,2,t3,null_nonparam,400001,hsic,0.0,199,0.0016696357365752305,11.909177978996013,0.005224601572233357,0.004891524637732909,0.004552559087208908,0.004480130910405401,0.004440486386432372,0.004025417050649344,0.003980088382605247,0.003877201049022254,0.0037616812938788243,0.0037520230115099464,0.0036540669954406232,0.0035379856764665876,0.00351866616922334,0.003496000651744172,0.0033999613729099975,0.0033318254162463005,0.0033215008306308924,0.003293744799353759,0.0032898865862832174,0.003202150793276161
8000,2,t3,null_nonparam,400002,k1,0.05,199,0.0062492946237108216,13.10493496699928,0.015678226160215414,0.015505138463122514,0.01415909439148988,0.012594490747124265,0.012039314865328832,0.011819086851466709,0.011242885732358654,0.010670197959482874,0.010612140950293392,0.01045461700680772,0.010371927157981409,0.010171095686256626,0.010132302789898406,0.010014513700266403,0.009948378663342416,0.00987789065427458,0.009686934730214536,0.009559984264310928,0.009501476631687211,0.009271935176029866
8000,2,t3,null_nonparam,400002,k2,0.05,199,0.07476768347032771,13.10493496699928,0.21053438651093934,0.18234020170256862,0.16904756629427972,0.15116866474236448,0.14903748747132967,0.1411458298782515,0.1399536631576757,0.13953844646765698,0.13517749530202752,0.1335557818963396,0.13202360974289618,0.13050258340235865,0.12694323645244232,0.12440137520068173,0.1182461287752172,0.11583296564929851,0.11363384305643265,0.11256577823436005,0.11096105993028163,0.10925648612421286
8000,2,t3,null_nonparam,400002,hsic,0.0,199,0.0020151168102829167,13.10493496699928,0.005342006952333675,0.004671398876234514,0.0044498153398250745,0.004153494003851494,0.004129913058064071,0.004033212407531867,0.003940961899790291,0.003832263289001675,0.003781410835401332,0.0036447445426647895,0.0035914526098261186,0.003511582399962309,0.0034105414151305233,0.0033876238774027067,0.0033057800238610467,0.003249238641824092,0.0032332360021629725,0.00322875409895708,0.0031560587414713056,0.00310682223981761
8000,2,t3,null_nonparam,400003,k1,0.05,199,0.008483473554190213,13.646012051998696,0.0140933509144191,0.013524398755115574,0.012975752726505307,0.012559927482970412,0.012231695425465317,0.011834724348217085,0.011496359424280178,0.011319293295824817,0.010985561647045783,0.01091507062810948,0.010804408370071905,0.010728948230459556,0.010632864914775553,0.010495722579556555,0.010329162389646762,0.010271948663521657,0.010068298405084608,0.009596844078744282,0.009397120888878674,0.009365142411641103
